ticker,filing_date,accession
AMZN,2020-10-29,0001018724-20-000028
AMZN,2021-02-02,0001018724-21-000002
AMZN,2021-04-29,0001018724-21-000008
AMZN,2021-07-29,0001018724-21-000018
AMZN,2021-10-28,0001018724-21-000026
AMZN,2022-02-03,0001018724-22-000002
AMZN,2022-04-28,0001018724-22-000011
AMZN,2022-07-28,0001018724-22-000017
AMZN,2022-10-27,0001018724-22-000021
AMZN,2023-02-02,0001018724-23-000002
AMZN,2023-04-27,0001018724-23-000006
AMZN,2023-08-03,0001018724-23-000010
AMZN,2023-10-26,0001018724-23-000016
AMZN,2024-02-01,0001018724-24-000006
AMZN,2024-04-30,0001018724-24-000081
AMZN,2024-08-01,0001018724-24-000128
AMZN,2024-10-31,0001018724-24-000158
AMZN,2025-02-06,0001018724-25-000002
AMZN,2025-05-01,0001018724-25-000034
AMZN,2025-07-31,0001018724-25-000084
AMZN,2025-10-30,0001018724-25-000121
AMZN,2026-02-05,0001018724-26-000002
AMZN,2026-04-29,0001018724-26-000012
AMZN,2026-07-30,0001018724-26-000024
ANET,2014-08-07,0001350278-14-000008
ANET,2014-11-06,0001596532-14-000003
ANET,2015-02-19,0001596532-15-000002
ANET,2015-05-14,0001596532-15-000008
ANET,2015-08-06,0001596532-15-000110
ANET,2015-11-05,0001596532-15-000172
ANET,2016-02-18,0001596532-16-000240
ANET,2016-05-05,0001596532-16-000253
ANET,2016-08-04,0001596532-16-000289
ANET,2016-11-03,0001596532-16-000329
ANET,2017-02-16,0001596532-17-000017
ANET,2017-05-04,0001596532-17-000085
ANET,2017-08-03,0001596532-17-000199
ANET,2017-11-02,0001596532-17-000249
ANET,2018-02-15,0001596532-18-000012
ANET,2018-05-03,0001596532-18-000101
ANET,2018-08-02,0001596532-18-000166
ANET,2018-08-06,0001596532-18-000171
ANET,2018-11-01,0001596532-18-000230
ANET,2019-02-14,0001596532-19-000023
ANET,2019-05-02,0001596532-19-000099
ANET,2019-08-01,0001596532-19-000181
ANET,2019-10-31,0001596532-19-000227
ANET,2020-01-02,0001596532-20-000003
ANET,2020-02-13,0001596532-20-000019
ANET,2020-05-05,0001628280-20-006442
ANET,2020-08-04,0001596532-20-000147
ANET,2020-11-02,0001596532-20-000225
ANET,2021-02-18,0001596532-21-000048
ANET,2021-05-04,0001596532-21-000138
ANET,2021-08-02,0001596532-21-000253
ANET,2021-11-01,0001596532-21-000351
ANET,2022-02-14,0001596532-22-000025
ANET,2022-05-02,0001596532-22-000111
ANET,2022-08-01,0001596532-22-000218
ANET,2022-10-31,0001596532-22-000292
ANET,2023-02-13,0001596532-23-000015
ANET,2023-05-01,0001596532-23-000101
ANET,2023-07-31,0001596532-23-000196
ANET,2023-10-30,0001596532-23-000272
ANET,2024-02-12,0001596532-24-000041
ANET,2024-05-07,0001596532-24-000171
ANET,2024-07-30,0001596532-24-000277
ANET,2024-11-07,0001596532-24-000366
ANET,2025-02-18,0001596532-25-000018
ANET,2025-05-06,0001596532-25-000103
ANET,2025-08-05,0001596532-25-000214
ANET,2025-11-04,0001596532-25-000284
ANET,2026-02-12,0001596532-26-000010
ANET,2026-05-05,0001596532-26-000074
ANET,2026-08-04,0001596532-26-000174
AVGO,2018-06-07,0001193125-18-186769
AVGO,2018-09-06,0001730168-18-000036
AVGO,2018-12-06,0001193125-18-343743
AVGO,2019-03-14,0001193125-19-074832
AVGO,2019-06-13,0001193125-19-172516
AVGO,2019-09-12,0001193125-19-243919
AVGO,2019-12-12,0001193125-19-312797
AVGO,2020-03-12,0001193125-20-071608
AVGO,2020-06-04,0001730168-20-000099
AVGO,2020-09-03,0001730168-20-000154
AVGO,2020-12-10,0001730168-20-000201
AVGO,2021-03-04,0001730168-21-000026
AVGO,2021-06-03,0001730168-21-000110
AVGO,2021-09-02,0001730168-21-000121
AVGO,2021-12-09,0001730168-21-000148
AVGO,2022-03-03,0001730168-22-000015
AVGO,2022-05-26,0001193125-22-160304
AVGO,2022-09-01,0001730168-22-000091
AVGO,2022-12-08,0001730168-22-000110
AVGO,2023-03-02,0001730168-23-000004
AVGO,2023-06-01,0001730168-23-000062
AVGO,2023-08-31,0001730168-23-000074
AVGO,2023-12-07,0001730168-23-000093
AVGO,2024-03-07,0001730168-24-000012
AVGO,2024-06-12,0001730168-24-000077
AVGO,2024-09-05,0001730168-24-000095
AVGO,2024-12-12,0001730168-24-000125
AVGO,2025-03-06,0001730168-25-000009
AVGO,2025-06-05,0001730168-25-000061
AVGO,2025-09-04,0001730168-25-000094
AVGO,2025-12-11,0001730168-25-000116
AVGO,2026-03-04,0001730168-26-000011
AVGO,2026-06-03,0001730168-26-000051
AVGO,2026-09-02,0001730168-26-000076
AXP,2012-01-19,0001140361-12-003072
AXP,2012-02-09,0000930413-12-000562
AXP,2012-04-18,0000004962-12-000016
AXP,2012-07-18,0000004962-12-000038
AXP,2012-08-08,0001140361-12-035791
AXP,2012-10-17,0001140361-12-044011
AXP,2013-01-10,0000004962-13-000003
AXP,2013-01-17,0000004962-13-000007
AXP,2013-02-06,0001140361-13-004974
AXP,2013-04-17,0000004962-13-000030
AXP,2013-07-17,0000004962-13-000051
AXP,2013-10-16,0000004962-13-000076
AXP,2014-01-16,0000004962-14-000007
AXP,2014-04-16,0000004962-14-000031
AXP,2014-07-29,0000004962-14-000059
AXP,2014-10-15,0001193125-14-372680
AXP,2015-01-21,0000004962-15-000005
AXP,2015-04-16,0000004962-15-000034
AXP,2015-07-22,0000004962-15-000066
AXP,2015-10-21,0000004962-15-000094
AXP,2016-01-21,0000004962-16-000116
AXP,2016-04-20,0000004962-16-000143
AXP,2016-07-20,0000004962-16-000176
AXP,2016-10-19,0000004962-16-000200
AXP,2017-01-19,0000004962-17-000005
AXP,2017-04-19,0000004962-17-000034
AXP,2017-07-19,0000004962-17-000063
AXP,2017-10-18,0000004962-17-000100
AXP,2018-01-18,0000004962-18-000012
AXP,2018-04-18,0000004962-18-000056
AXP,2018-07-18,0000004962-18-000090
AXP,2018-10-18,0000004962-18-000116
AXP,2019-01-17,0000004962-19-000004
AXP,2019-04-18,0000004969-19-000018
AXP,2019-07-19,0000004962-19-000045
AXP,2019-10-18,0000004962-19-000081
AXP,2020-01-24,0000004962-20-000013
AXP,2020-04-24,0000004962-20-000051
AXP,2020-07-24,0000004962-20-000076
AXP,2020-10-23,0000004962-20-000094
AXP,2021-01-26,0000004962-21-000006
AXP,2021-04-23,0000004962-21-000026
AXP,2021-07-23,0000004962-21-000040
AXP,2021-10-22,0000004962-21-000058
AXP,2022-01-25,0000004962-22-000004
AXP,2022-04-22,0000004962-22-000025
AXP,2022-07-22,0000004962-22-000039
AXP,2022-10-21,0000004962-22-000053
AXP,2023-01-27,0000004962-23-000004
AXP,2023-04-20,0000004962-23-000015
AXP,2023-07-21,0000004962-23-000027
AXP,2023-10-20,0000004962-23-000037
AXP,2024-01-26,0000004962-24-000008
AXP,2024-04-19,0000004962-24-000029
AXP,2024-07-19,0000004962-24-000051
AXP,2024-10-18,0000004962-24-000067
AXP,2025-01-24,0000004962-25-000007
AXP,2025-04-17,0000004962-25-000034
AXP,2025-07-18,0000004962-25-000082
AXP,2025-10-17,0000004962-25-000218
AXP,2026-01-30,0000004962-26-000037
AXP,2026-04-23,0000004962-26-000188
AXP,2026-07-24,0000004962-26-000318
BA,2012-01-25,0001193125-12-022591
BA,2012-04-25,0001193125-12-180335
BA,2012-07-25,0001193125-12-313392
BA,2012-10-24,0001193125-12-432346
BA,2013-01-30,0001193125-13-029057
BA,2013-04-24,0000950123-13-002570
BA,2013-07-24,0000950123-13-004896
BA,2013-10-23,0000950123-13-008052
BA,2014-01-29,0000950123-14-000750
BA,2014-04-23,0000950123-14-004017
BA,2014-07-23,0000950123-14-007318
BA,2014-10-22,0000950123-14-010390
BA,2015-01-28,0000950123-15-000561
BA,2015-04-22,0000950123-15-004560
BA,2015-07-17,0000012927-15-000050
BA,2015-07-22,0000950123-15-007564
BA,2015-10-21,0000950123-15-010348
BA,2016-01-21,0000012927-16-000086
BA,2016-01-27,0000950123-16-013052
BA,2016-04-27,0000950123-16-016033
BA,2016-07-21,0000012927-16-000137
BA,2016-07-27,0000950123-16-018547
BA,2016-10-26,0000950123-16-020852
BA,2017-01-25,0000950123-17-000426
BA,2017-04-26,0000950123-17-003588
BA,2017-07-26,0000950123-17-006317
BA,2017-10-25,0000950123-17-009196
BA,2018-01-31,0000950123-18-000555
BA,2018-04-25,0000950123-18-003776
BA,2018-07-25,0000950123-18-006979
BA,2018-10-24,0000950123-18-010091
BA,2019-01-30,0000950123-19-000440
BA,2019-04-24,0000950123-19-003561
BA,2019-07-18,0000012927-19-000053
BA,2019-07-24,0000950123-19-006601
BA,2019-10-23,0001193125-19-272082
BA,2020-01-29,0001193125-20-017662
BA,2020-04-29,0001193125-20-124475
BA,2020-07-29,0001193125-20-201808
BA,2020-10-28,0001193125-20-279185
BA,2021-01-27,0001193125-21-018429
BA,2021-04-28,0000012927-21-000035
BA,2021-07-28,0000012927-21-000068
BA,2021-10-27,0000012927-21-000087
BA,2022-01-26,0000012927-22-000005
BA,2022-04-27,0000012927-22-000019
BA,2022-07-27,0000012927-22-000052
BA,2022-10-26,0000012927-22-000070
BA,2023-01-25,0000012927-23-000003
BA,2023-04-26,0000012927-23-000026
BA,2023-07-26,0000012927-23-000045
BA,2023-10-25,0000012927-23-000059
BA,2024-01-31,0000012927-24-000007
BA,2024-04-24,0000012927-24-000022
BA,2024-07-31,0000012927-24-000051
BA,2024-10-11,0000012927-24-000067
BA,2024-10-23,0000012927-24-000079
BA,2025-01-28,0000012927-25-000010
BA,2025-04-23,0000012927-25-000027
BA,2025-07-29,0000012927-25-000058
BA,2025-10-29,0001628280-25-046915
BA,2026-01-27,0001628280-26-003518
BA,2026-04-22,0001628280-26-026391
BA,2026-07-28,0001628280-26-049929
BAC,2012-01-19,0000070858-12-000036
BAC,2012-04-19,0000070858-12-000170
BAC,2012-07-18,0000070858-12-000302
BAC,2012-10-17,0000070858-12-000356
BAC,2013-01-07,0000070858-13-000002
BAC,2013-01-17,0000070858-13-000005
BAC,2013-04-17,0000070858-13-000134
BAC,2013-05-06,0000070858-13-000142
BAC,2013-07-17,0000070858-13-000199
BAC,2013-10-16,0000070858-13-000245
BAC,2014-01-15,0000070858-14-000005
BAC,2014-04-16,0000070858-14-000044
BAC,2014-07-16,0000070858-14-000079
BAC,2014-10-15,0000070858-14-000124
BAC,2014-11-06,0000070858-14-000138
BAC,2015-01-15,0001628280-15-000120
BAC,2015-04-15,0000070858-15-000036
BAC,2015-07-15,0000070858-15-000063
BAC,2015-10-14,0000070858-15-000098
BAC,2016-01-19,0000070858-16-000118
BAC,2016-04-14,0000070858-16-000153
BAC,2016-07-18,0000070858-16-000191
BAC,2016-10-17,0000070858-16-000216
BAC,2017-01-13,0000070858-17-000004
BAC,2017-04-18,0000070858-17-000020
BAC,2017-07-18,0000070858-17-000033
BAC,2017-10-13,0000070858-17-000042
BAC,2018-01-17,0000070858-18-000002
BAC,2018-04-16,0000070858-18-000013
BAC,2018-07-16,0000070858-18-000027
BAC,2018-10-15,0000070858-18-000034
BAC,2019-01-16,0000070858-19-000003
BAC,2019-04-16,0000070858-19-000021
BAC,2019-07-17,0000070858-19-000037
BAC,2019-10-16,0000070858-19-000053
BAC,2020-01-15,0000070858-20-000003
BAC,2020-04-15,0000070858-20-000018
BAC,2020-07-16,0000070858-20-000034
BAC,2020-10-14,0000070858-20-000065
BAC,2021-01-19,0000070858-21-000004
BAC,2021-04-15,0000070858-21-000048
BAC,2021-07-14,0000070858-21-000079
BAC,2021-10-14,0000070858-21-000098
BAC,2022-01-19,0000070858-22-000009
BAC,2022-04-18,0000070858-22-000079
BAC,2022-07-18,0000070858-22-000105
BAC,2022-10-17,0000070858-22-000125
BAC,2023-01-13,0000070858-23-000005
BAC,2023-04-18,0000070858-23-000131
BAC,2023-07-18,0000070858-23-000166
BAC,2023-10-17,0000070858-23-000264
BAC,2024-01-08,0000070858-24-000006
BAC,2024-01-12,0000070858-24-000011
BAC,2024-04-16,0000070858-24-000144
BAC,2024-07-16,0000070858-24-000186
BAC,2024-10-15,0000070858-24-000266
BAC,2025-01-16,0000070858-25-000011
BAC,2025-04-15,0000070858-25-000187
BAC,2025-07-16,0000070858-25-000254
BAC,2025-10-15,0000070858-25-000390
BAC,2026-01-14,0000070858-26-000020
BAC,2026-04-15,0000070858-26-000222
BAC,2026-07-14,0000070858-26-000353
BKNG,2012-02-28,0001075531-12-000008
BKNG,2012-05-10,0001075531-12-000028
BKNG,2012-08-08,0001075531-12-000038
BKNG,2012-11-02,0001075531-12-000049
BKNG,2013-02-26,0001075531-13-000010
BKNG,2013-05-09,0001075531-13-000026
BKNG,2013-08-08,0001075531-13-000044
BKNG,2013-11-07,0001075531-13-000051
BKNG,2014-02-20,0001075531-14-000005
BKNG,2014-05-08,0001075531-14-000026
BKNG,2014-08-11,0001075531-14-000047
BKNG,2014-11-04,0001075531-14-000064
BKNG,2015-02-19,0001075531-15-000006
BKNG,2015-05-07,0001075531-15-000033
BKNG,2015-08-05,0001075531-15-000053
BKNG,2015-11-09,0001075531-15-000064
BKNG,2016-02-17,0001075531-16-000082
BKNG,2016-05-04,0001075531-16-000097
BKNG,2016-08-04,0001075531-16-000108
BKNG,2016-10-06,0001075531-16-000113
BKNG,2016-11-07,0001075531-16-000116
BKNG,2017-02-27,0001075531-17-000007
BKNG,2017-05-09,0001075531-17-000016
BKNG,2017-08-08,0001075531-17-000027
BKNG,2017-11-07,0001075531-17-000038
BKNG,2018-02-27,0001075531-18-000013
BKNG,2018-05-09,0001075531-18-000028
BKNG,2018-08-09,0001075531-18-000042
BKNG,2018-11-05,0001075531-18-000049
BKNG,2019-02-27,0001075531-19-000007
BKNG,2019-05-09,0001075531-19-000018
BKNG,2019-08-07,0001075531-19-000042
BKNG,2019-11-07,0001075531-19-000062
BKNG,2020-02-26,0001075531-20-000009
BKNG,2020-05-07,0001075531-20-000025
BKNG,2020-08-06,0001075531-20-000048
BKNG,2020-11-05,0001075531-20-000071
BKNG,2021-02-24,0001075531-21-000016
BKNG,2021-05-05,0001075531-21-000028
BKNG,2021-08-04,0001075531-21-000042
BKNG,2021-11-03,0001075531-21-000051
BKNG,2022-02-23,0001075531-22-000006
BKNG,2022-05-04,0001075531-22-000020
BKNG,2022-08-03,0001075531-22-000031
BKNG,2022-11-02,0001075531-22-000042
BKNG,2023-02-23,0001075531-23-000012
BKNG,2023-05-04,0001075531-23-000029
BKNG,2023-08-03,0001075531-23-000045
BKNG,2023-11-02,0001075531-23-000060
BKNG,2024-02-22,0001075531-24-000011
BKNG,2024-05-02,0001075531-24-000026
BKNG,2024-08-01,0001075531-24-000039
BKNG,2024-10-30,0001075531-24-000047
BKNG,2025-02-20,0001075531-25-000009
BKNG,2025-04-29,0001075531-25-000021
BKNG,2025-07-29,0001075531-25-000035
BKNG,2025-10-28,0001075531-25-000050
BKNG,2026-02-18,0001075531-26-000008
BKNG,2026-04-28,0001075531-26-000024
BKNG,2026-08-04,0001075531-26-000036
BLK,2012-01-19,0001193125-12-016444
BLK,2012-04-18,0001193125-12-167421
BLK,2012-07-18,0001193125-12-305541
BLK,2012-10-17,0001193125-12-425379
BLK,2013-01-17,0001193125-13-015510
BLK,2013-04-16,0001193125-13-156037
BLK,2013-07-18,0001193125-13-293813
BLK,2013-10-16,0001193125-13-400628
BLK,2014-01-16,0001193125-14-012745
BLK,2014-04-17,0001193125-14-146782
BLK,2014-07-16,0001193125-14-269893
BLK,2014-10-15,0001193125-14-372087
BLK,2015-01-15,0001193125-15-011428
BLK,2015-04-16,0001193125-15-132373
BLK,2015-07-15,0001193125-15-253067
BLK,2015-10-14,0001193125-15-343326
BLK,2016-01-15,0001193125-16-430525
BLK,2016-04-14,0001193125-16-540764
BLK,2016-07-14,0001193125-16-647832
BLK,2016-10-18,0001193125-16-740254
BLK,2017-01-13,0001193125-17-009387
BLK,2017-04-19,0001193125-17-128135
BLK,2017-07-17,0000950123-17-006151
BLK,2017-10-11,0001564590-17-019389
BLK,2018-01-12,0001564590-18-000432
BLK,2018-04-12,0001564590-18-008028
BLK,2018-07-16,0001564590-18-016854
BLK,2018-10-16,0001564590-18-024298
BLK,2019-01-16,0001564590-19-000682
BLK,2019-04-16,0001564590-19-011670
BLK,2019-07-19,0001564590-19-025278
BLK,2019-10-15,0001564590-19-036898
BLK,2020-01-15,0001564590-20-001144
BLK,2020-04-16,0001564590-20-016955
BLK,2020-07-17,0001564590-20-032541
BLK,2020-10-13,0001564590-20-046252
BLK,2021-01-14,0001564590-21-001137
BLK,2021-04-15,0001564590-21-018904
BLK,2021-07-14,0001564590-21-036497
BLK,2021-10-13,0001564590-21-050661
BLK,2022-01-14,0001564590-22-001270
BLK,2022-04-13,0001564590-22-014283
BLK,2022-07-15,0001564590-22-025811
BLK,2022-10-13,0001564590-22-034147
BLK,2023-01-13,0001564590-23-000399
BLK,2023-04-14,0001564590-23-005711
BLK,2023-07-14,0000950170-23-032924
BLK,2023-10-13,0000950170-23-053207
BLK,2024-01-12,0000950170-24-004107
BLK,2024-04-12,0000950170-24-043859
BLK,2024-07-15,0000950170-24-083381
BLK,2024-10-11,0000950170-24-114208
BLK,2025-01-15,0000950170-25-005629
BLK,2025-04-11,0000950170-25-053022
BLK,2025-07-15,0000950170-25-095711
BLK,2025-10-14,0001193125-25-237960
BLK,2026-01-15,0001193125-26-013503
BLK,2026-04-14,0001193125-26-153768
BLK,2026-07-15,0001193125-26-304013
BRK-B,2014-03-04,0001193125-14-082017
BRK-B,2016-02-29,0001193125-16-483034
BRK-B,2016-05-02,0001193125-16-571365
BRK-B,2017-02-27,0001193125-17-057481
BRK-B,2018-02-27,0001193125-18-061006
BRK-B,2018-05-08,0001193125-18-156189
BRK-B,2018-08-06,0001193125-18-238910
BRK-B,2018-11-05,0001193125-18-317744
BRK-B,2019-02-25,0001193125-19-049879
BRK-B,2019-05-07,0001193125-19-139803
BRK-B,2019-08-05,0001193125-19-212469
BRK-B,2019-11-05,0001193125-19-283594
BRK-B,2020-02-25,0001193125-20-048368
BRK-B,2020-05-05,0001193125-20-133332
BRK-B,2020-08-17,0001193125-20-222415
BRK-B,2020-11-09,0001193125-20-288991
BRK-B,2021-03-01,0001193125-21-063192
BRK-B,2021-05-05,0001193125-21-151913
BRK-B,2021-08-09,0001193125-21-240173
BRK-B,2021-11-08,0001193125-21-322221
BRK-B,2022-03-01,0001193125-22-060362
BRK-B,2022-05-04,0001193125-22-140533
BRK-B,2022-11-08,0001193125-22-280284
BRK-B,2023-03-01,0001193125-23-056259
BRK-B,2023-05-10,0001193125-23-140854
BRK-B,2023-08-07,0001193125-23-204791
BRK-B,2023-11-07,0001193125-23-272204
BRK-B,2024-02-26,0001193125-24-045977
BRK-B,2024-05-07,0001193125-24-133049
BRK-B,2024-08-05,0001193125-24-193776
BRK-B,2024-11-04,0001193125-24-250195
BRK-B,2025-02-24,0001193125-25-033393
BRK-B,2025-05-06,0001193125-25-113900
BRK-B,2025-08-04,0001193125-25-172579
BRK-B,2025-11-03,0001193125-25-262260
BRK-B,2026-03-02,0001193125-26-085801
BRK-B,2026-05-07,0001193125-26-212148
BRK-B,2026-08-11,0001193125-26-344495
BSX,2012-02-02,0000885725-12-000003
BSX,2012-04-19,0000885725-12-000012
BSX,2012-07-26,0000885725-12-000025
BSX,2012-10-18,0000885725-12-000037
BSX,2013-01-29,0000885725-13-000004
BSX,2013-04-25,0000885725-13-000011
BSX,2013-07-25,0000885725-13-000034
BSX,2013-10-24,0000885725-13-000043
BSX,2014-02-04,0000885725-14-000002
BSX,2014-04-29,0000885725-14-000008
BSX,2014-07-24,0000885725-14-000019
BSX,2014-10-22,0000885725-14-000028
BSX,2015-02-04,0000885725-15-000002
BSX,2015-02-17,0000885725-15-000004
BSX,2015-04-28,0000885725-15-000010
BSX,2015-07-23,0000885725-15-000018
BSX,2015-10-28,0000885725-15-000022
BSX,2016-02-04,0000885725-16-000026
BSX,2016-04-27,0000885725-16-000033
BSX,2016-07-28,0000885725-16-000043
BSX,2016-10-26,0000885725-16-000051
BSX,2017-02-02,0000885725-17-000002
BSX,2017-04-27,0000885725-17-000016
BSX,2017-07-27,0000885725-17-000026
BSX,2017-10-26,0000885725-17-000033
BSX,2018-01-09,0000885725-18-000003
BSX,2018-02-01,0000885725-18-000006
BSX,2018-04-25,0000885725-18-000019
BSX,2018-07-25,0000885725-18-000030
BSX,2018-10-24,0000885725-18-000042
BSX,2019-01-08,0000885725-19-000003
BSX,2019-02-06,0000885725-19-000009
BSX,2019-04-24,0000885725-19-000021
BSX,2019-07-24,0000885725-19-000038
BSX,2019-10-23,0000885725-19-000043
BSX,2020-01-14,0000885725-20-000003
BSX,2020-02-05,0000885725-20-000009
BSX,2020-03-30,0000885725-20-000014
BSX,2020-04-02,0000885725-20-000017
BSX,2020-04-29,0000885725-20-000019
BSX,2020-07-29,0000885725-20-000031
BSX,2020-10-28,0000885725-20-000041
BSX,2021-01-12,0000885725-21-000002
BSX,2021-02-03,0000885725-21-000006
BSX,2021-04-28,0000885725-21-000012
BSX,2021-07-27,0000885725-21-000028
BSX,2021-10-27,0000885725-21-000049
BSX,2022-02-02,0000885725-22-000002
BSX,2022-04-27,0000885725-22-000011
BSX,2022-07-27,0000885725-22-000020
BSX,2022-10-26,0000885725-22-000026
BSX,2023-02-01,0000885725-23-000004
BSX,2023-04-26,0000885725-23-000024
BSX,2023-07-27,0000885725-23-000041
BSX,2023-10-26,0000885725-23-000045
BSX,2024-01-31,0000885725-24-000011
BSX,2024-04-24,0000885725-24-000040
BSX,2024-07-24,0000885725-24-000060
BSX,2024-10-23,0000885725-24-000070
BSX,2025-02-05,0000885725-25-000007
BSX,2025-04-23,0000885725-25-000023
BSX,2025-07-23,0000885725-25-000039
BSX,2025-10-22,0000885725-25-000046
BSX,2026-02-04,0000885725-26-000006
BSX,2026-04-22,0000885725-26-000031
BSX,2026-07-29,0000885725-26-000051
C,2012-01-17,0001104659-12-002210
C,2012-02-10,0001144204-12-007036
C,2012-03-26,0001104659-12-021049
C,2012-04-16,0001104659-12-025434
C,2012-07-16,0001104659-12-049001
C,2012-10-15,0001104659-12-069023
C,2013-01-17,0001104659-13-003060
C,2013-04-05,0001104659-13-027460
C,2013-04-15,0001104659-13-029154
C,2013-06-28,0001104659-13-052312
C,2013-07-01,0001144204-13-037349
C,2013-07-15,0001104659-13-054346
C,2013-10-15,0001104659-13-075535
C,2014-01-16,0001104659-14-002647
C,2014-02-28,0001144204-14-012282
C,2014-03-03,0001104659-14-015170
C,2014-04-02,0001104659-14-025203
C,2014-04-08,0001144204-14-021275
C,2014-04-14,0001104659-14-027417
C,2014-07-14,0001104659-14-051296
C,2014-07-14,0001144204-14-042703
C,2014-10-14,0001104659-14-071433
C,2015-01-15,0001104659-15-002497
C,2015-04-08,0001104659-15-026528
C,2015-04-16,0001104659-15-027834
C,2015-07-16,0001104659-15-051368
C,2015-10-15,0001104659-15-070778
C,2016-01-15,0001104659-16-089985
C,2016-04-12,0001104659-16-110864
C,2016-04-15,0001104659-16-111627
C,2016-07-15,0001104659-16-132737
C,2016-10-14,0001104659-16-150143
C,2017-01-18,0001104659-17-002691
C,2017-04-06,0001104659-17-022014
C,2017-04-13,0001104659-17-023234
C,2017-07-14,0001104659-17-044902
C,2017-10-12,0001104659-17-061887
C,2018-01-16,0001104659-18-002278
C,2018-04-09,0001104659-18-022998
C,2018-04-13,0001104659-18-023840
C,2018-07-13,0001104659-18-044969
C,2018-10-12,0001104659-18-061705
C,2019-01-14,0001104659-19-001687
C,2019-04-15,0001104659-19-021242
C,2019-07-15,0001558370-19-006093
C,2019-10-15,0001144204-19-048230
C,2020-01-14,0001104659-20-003642
C,2020-04-15,0001104659-20-046612
C,2020-07-14,0001104659-20-083277
C,2020-10-13,0001104659-20-114299
C,2020-10-16,0001104659-20-115678
C,2021-01-15,0001104659-21-004454
C,2021-07-14,0001104659-21-091913
C,2021-10-14,0001104659-21-126046
C,2022-01-14,0001104659-22-004263
C,2022-04-14,0001104659-22-045734
C,2022-07-15,0001104659-22-080048
C,2022-10-14,0001104659-22-108679
C,2023-01-13,0001104659-23-003663
C,2023-04-14,0001104659-23-045385
C,2023-07-14,0001104659-23-081050
C,2023-10-13,0001104659-23-108987
C,2024-01-10,0001104659-24-002981
C,2024-01-12,0001104659-24-003564
C,2024-04-12,0001104659-24-046583
C,2024-10-15,0001104659-24-108431
C,2025-01-15,0001104659-25-003638
C,2025-04-15,0001104659-25-034974
