panel,theta,cad,phase,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
B136,-0.06,Q,calendar,QUANTILE-M,6.938893903907228e-17,IS,0.8562757952149521,0.004812512880935369,-2.082617237649109,-2.0416654565781123,-0.04095178107099695,0.980336386192009,0.14085977417518403,0.12003360179869293
B136,-0.06,Q,calendar,QUANTILE-M,6.938893903907228e-17,OOS,0.8598113930059431,0.004660278139136373,-1.9537838528607576,-1.9215781938730192,-0.03220565898773842,0.9835162631011704,0.13679864349324222,0.11726080496463465
B136,-0.06,A,calendar,MA-THRESH,6.591949208711867e-17,FULL,0.8443535467975919,0.1895522704543899,-2.0532201609242406,-1.969858440290162,-0.08336172063407865,0.959399521677912,0.12652967757698041,0.10599747596773801
B136,-0.06,A,calendar,MA-THRESH,6.591949208711867e-17,IS,0.812634960477076,0.23696132427988922,-2.049468637789409,-2.258770867788318,0.2093022299989089,1.1021251197211126,0.12047173939872002,0.09997705302082593
B136,-0.06,A,calendar,MA-THRESH,6.591949208711867e-17,OOS,0.8705292058211423,0.1332038467591874,-2.0563011718461865,-1.7032170657032442,-0.3530841061429424,0.8282916379287297,0.13155363081850213,0.11099061910004027
B136,-0.06,A,calendar,QUANTILE-M,6.938893903907228e-17,FULL,0.8628504182777318,0.00859391762838762,-2.0114602246308566,-1.9624725349572936,-0.04898768967356304,0.9756457079917883,0.14234678046303162,0.12223217821672305
B136,-0.06,A,calendar,QUANTILE-M,6.938893903907228e-17,IS,0.8613140219962925,0.00823399547752175,-2.0651507723404405,-2.0104104062259154,-0.05474036611452515,0.9734932834698128,0.1438004720709538,0.1231489643475494
B136,-0.06,A,calendar,QUANTILE-M,6.938893903907228e-17,OOS,0.8641183242550544,0.00867909067579711,-1.9672350696324115,-1.9233710095245327,-0.0438640601078788,0.9777026849587045,0.14114851780516036,0.12147616710883624
B136,-0.12,D,calendar,MA-THRESH,1.1102230246251565e-16,FULL,0.9221327266804645,0.11662550661538525,-1.3798021595901933,-0.9671999471828618,-0.4126022124073314,0.7009700198397458,0.12411227008871739,0.11031424849281546
B136,-0.12,D,calendar,MA-THRESH,1.1102230246251565e-16,IS,0.9170838119211688,0.13182447435811287,-1.2388376472325824,-1.0674329058487642,-0.17140474138381823,0.8616406744122475,0.1279279053669098,0.11553952889458396
B136,-0.12,D,calendar,MA-THRESH,1.1102230246251565e-16,OOS,0.9262993269773011,0.1022383455784856,-1.495261127728953,-0.8880337865653676,-0.6072273411635853,0.5938987980742465,0.1209731529205893,0.10602054164329977
B136,-0.12,D,calendar,QUANTILE-M,2.1510571102112408e-16,FULL,0.9250796058389462,0.0016099382924142072,-1.0553137824582448,-1.056676819370006,0.0013630369117612062,1.001291593964201,0.14020902159442228,0.12965588376983983
B136,-0.12,D,calendar,QUANTILE-M,2.1510571102112408e-16,IS,0.9252624612770775,0.0022754153266997747,-1.0750978514291853,-1.0781654376966987,0.003067586267513356,1.0028533088996834,0.14292596744212238,0.13217498892783053
B136,-0.12,D,calendar,QUANTILE-M,2.1510571102112408e-16,OOS,0.9249287049901262,0.0006395306207756165,-1.0390513480649455,-1.0389347750138223,-0.00011657305112322547,0.9998878081902879,0.13797173593258583,0.12758122245193637
B136,-0.12,W,calendar,MA-THRESH,1.1102230246251565e-16,FULL,0.9219823846155552,0.11662047723325335,-1.1792876409394193,-0.9786531501785323,-0.20063449076088702,0.8298680628917117,0.12524724398975517,0.11345436758036098
B136,-0.12,W,calendar,MA-THRESH,1.1102230246251565e-16,IS,0.9169186081212162,0.13212273086243884,-0.9376784614930633,-1.0738841162389212,0.13620565474585788,1.1452583804996201,0.12842157278499133,0.1190447881700607
B136,-0.12,W,calendar,MA-THRESH,1.1102230246251565e-16,OOS,0.926161249510349,0.10190853854502874,-1.377243467035938,-0.9030423780058028,-0.47420108903013514,0.6556882639997585,0.12263436593676813,0.10886193126640875
B136,-0.12,W,calendar,QUANTILE-M,2.0816681711721685e-16,FULL,0.9251430066131403,0.0017692374532228153,-1.0514967302478695,-1.0482297648878314,-0.003266965360038121,0.996893033267666,0.139272465317952,0.12875749801547332
B136,-0.12,W,calendar,QUANTILE-M,2.0816681711721685e-16,IS,0.9253308199502015,0.0023900025654289467,-1.0788458281268953,-1.0749908140437858,-0.003855014083109509,0.996426723835228,0.14265056109257546,0.1318621028113065
B136,-0.12,W,calendar,QUANTILE-M,2.0816681711721685e-16,OOS,0.924988014274537,0.0009735536128866818,-1.029037807569022,-1.0261550814470999,-0.0028827261219221967,0.9971986198167662,0.13649222571277386,0.12620184763708364
B136,-0.12,M,calendar,MA-THRESH,5.551115123125783e-17,FULL,0.9224442743810689,0.11812829662815447,-1.4186102989768967,-1.021585243977241,-0.3970250549996557,0.7201309934899031,0.1310752148968044,0.11688911190703544
B136,-0.12,M,calendar,MA-THRESH,5.551115123125783e-17,IS,0.915219931129379,0.14065626988654858,-1.1033203248971946,-1.1099209024863832,0.006600577589188639,1.005982467140541,0.12985565480943584,0.1188224515604639
B136,-0.12,M,calendar,MA-THRESH,5.551115123125783e-17,OOS,0.928406139885239,0.09524026420931794,-1.678649812116384,-0.9477770206797853,-0.7308727914365987,0.5646067534984326,0.13208264420749538,0.11529614608633154
B136,-0.12,M,calendar,QUANTILE-M,7.979727989493313e-17,FULL,0.9254821947885399,0.002268045561028808,-1.067541084519985,-1.0505105485076882,-0.01703053601229687,0.9840469502680035,0.14002518360615746,0.1293497727609576
B136,-0.12,M,calendar,QUANTILE-M,7.979727989493313e-17,IS,0.9257035457886185,0.002769399418883863,-1.0870291509786245,-1.0692635104706305,-0.017765640507994007,0.983656702773794,0.14255282054960872,0.13168252903982247
B136,-0.12,M,calendar,QUANTILE-M,7.979727989493313e-17,OOS,0.9252995256038532,0.0017286700711543778,-1.0515176236598034,-1.035004532645556,-0.016513091014247472,0.9842959446016951,0.13794347149553055,0.1274282952589325
B136,-0.12,Q,calendar,MA-THRESH,8.326672684688674e-17,FULL,0.9059701041767698,0.1423107620505557,-1.6615400818000614,-1.2542824976092604,-0.40725758419080105,0.7548915077934257,0.13253007722199905,0.11591467640399844
B136,-0.12,Q,calendar,MA-THRESH,8.326672684688674e-17,IS,0.9008378552696925,0.1498009870348505,-1.4740534953367357,-1.318836197023554,-0.15521729831318165,0.8947003627722998,0.13176883498981407,0.11702830003644671
B136,-0.12,Q,calendar,MA-THRESH,8.326672684688674e-17,OOS,0.9102054757049377,0.13570380958465122,-1.8162177107719835,-1.200675001207685,-0.6155427095642985,0.6610853941608894,0.13315867547833338,0.11499649837061354
B136,-0.12,Q,calendar,QUANTILE-M,7.979727989493313e-17,FULL,0.9263963295104322,0.0030102632181107924,-1.0669565387953606,-1.0476879844232068,-0.0192685543721538,0.9819406380002049,0.1412340722535892,0.1305645068656356
B136,-0.12,Q,calendar,QUANTILE-M,7.979727989493313e-17,IS,0.9264644447694831,0.0034325983346730447,-1.082074929306942,-1.061694932538093,-0.02037999676884894,0.981165817433824,0.14290293376242724,0.13208218446935782
B136,-0.12,Q,calendar,QUANTILE-M,7.979727989493313e-17,OOS,0.9263401176169639,0.0026101880075405496,-1.054510435747913,-1.0361383156445303,-0.018372120103382628,0.9825775834163726,0.1398586852374304,0.12931358087995126
B136,-0.12,A,calendar,MA-THRESH,8.326672684688674e-17,FULL,0.9065128645433329,0.14634265425647966,-1.3219769302015516,-1.211013267418637,-0.1109636627829147,0.9160623304023945,0.12930798919967268,0.11608821989765716
B136,-0.12,A,calendar,MA-THRESH,8.326672684688674e-17,IS,0.8712350019433983,0.19854273645563647,-1.5912595372186145,-1.5856169078883209,-0.00564262933029358,0.9964539855389295,0.12290312821547333,0.10699053284328719
B136,-0.12,A,calendar,MA-THRESH,8.326672684688674e-17,OOS,0.9356258046083283,0.0685123728997825,-1.0968744105673611,-0.8681650130961449,-0.2287093974712162,0.7914898959554397,0.13462108445409338,0.12365234034841976
B136,-0.12,A,calendar,QUANTILE-M,3.469446951953614e-17,FULL,0.9291666879292168,0.005034268307486605,-1.0390956473344204,-1.0158200679722285,-0.023275579362191934,0.9776001570000793,0.14239331296121516,0.13200235648787095
B136,-0.12,A,calendar,QUANTILE-M,3.469446951953614e-17,IS,0.9296081529972596,0.005222733266842096,-1.0513059728620044,-1.0271312522936116,-0.02417472056839287,0.977005057335895,0.14457639584811677,0.13406333611949672
B136,-0.12,A,calendar,QUANTILE-M,3.469446951953614e-17,OOS,0.928802370334002,0.004844116815131694,-1.0290506291673607,-1.00636739090747,-0.022683238259890715,0.977957121236839,0.14059486730244308,0.13030436101076948
B136,-0.25,D,calendar,MA-THRESH,1.8735013540549517e-16,FULL,0.9763700468072296,0.053688355023235754,-0.6083910852527463,-0.31962685792779055,-0.28876422732495577,0.5253641377651133,0.13477028360896703,0.12868637275643957
B136,-0.25,D,calendar,MA-THRESH,1.8735013540549517e-16,IS,0.9685082796406002,0.07158705921171553,-0.46649571053367644,-0.4309249367723256,-0.03557077376135087,0.9237489799838513,0.1357973818068845,0.13113242470154773
B136,-0.25,D,calendar,MA-THRESH,1.8735013540549517e-16,OOS,0.9828579443004144,0.030663087852850785,-0.725161305575095,-0.22963306888801327,-0.4955282366870817,0.31666481253560674,0.13392337375389363,0.12667176069814268
B136,-0.25,D,calendar,QUANTILE-M,1.5959455978986625e-16,FULL,0.9784240613809547,0.003062437193001506,-0.31248142167068504,-0.3123987314487042,-8.269022198081899e-05,0.9997353755575653,0.1437905998686464,0.14066578565193955
B136,-0.25,D,calendar,QUANTILE-M,1.5959455978986625e-16,IS,0.9795697186393939,0.004278691185418755,-0.3015844465487527,-0.3009386892782073,-0.0006457572705453885,0.9978587845695119,0.14586698081790828,0.14285113635242075
B136,-0.25,D,calendar,QUANTILE-M,1.5959455978986625e-16,OOS,0.9774786114970372,0.00019185918623147957,-0.32144275764420804,-0.32143924725134276,-3.5103928652802097e-06,0.9999890792597381,0.14207990732872067,0.1388654797522786
B136,-0.25,W,calendar,MA-THRESH,1.3530843112619095e-16,FULL,0.9763034003768132,0.0540199525530906,-0.5795568481237634,-0.32303279451619815,-0.25652405360756525,0.5573789621535368,0.1357068394836778,0.12991127100244015
B136,-0.25,W,calendar,MA-THRESH,1.3530843112619095e-16,IS,0.9682641518317003,0.07244651201840255,-0.3920152792650011,-0.43690448806652515,0.04488920880152403,1.1145088244664543,0.13650193573193392,0.1325817829392839
B136,-0.25,W,calendar,MA-THRESH,1.3530843112619095e-16,OOS,0.9829377637937711,0.029983764525486466,-0.7338925043731237,-0.2306826999857181,-0.5032098043874056,0.3143276414612827,0.1350511078703649,0.12771218282663366
B136,-0.25,W,calendar,QUANTILE-M,1.5959455978986625e-16,FULL,0.9784534485527773,0.003052186355009368,-0.3087271851179185,-0.3076518552408647,-0.0010753298770538322,0.9965168928138184,0.1419651517332572,0.138877879882078
B136,-0.25,W,calendar,QUANTILE-M,1.5959455978986625e-16,IS,0.9796114391071997,0.004248376449334098,-0.2986016884033438,-0.2969124861261996,-0.0016892022771441972,0.9943429580516555,0.1443638097422495,0.14137779285821606
B136,-0.25,W,calendar,QUANTILE-M,1.5959455978986625e-16,OOS,0.9774978206569197,0.0003047508109598554,-0.3170494920380573,-0.31603951583005774,-0.0010099762079995855,0.996814452527562,0.13998945415119968,0.1368189592308191
B136,-0.25,M,calendar,MA-THRESH,1.3530843112619095e-16,FULL,0.9758227996473503,0.05856829138496686,-0.3641772473992555,-0.33034009159873534,-0.03383715580052016,0.9070860246153056,0.1359225303548004,0.13228075788080784
B136,-0.25,M,calendar,MA-THRESH,1.3530843112619095e-16,IS,0.9651189537509347,0.08251947200719617,-0.3201444869951109,-0.47827306610139786,0.15812857910628697,1.4939287900612883,0.1358686666769533,0.1326672218070022
B136,-0.25,M,calendar,MA-THRESH,1.3530843112619095e-16,OOS,0.9846561132633477,0.021692416003326206,-0.4005053992970131,-0.20902089442045302,-0.1914845048765601,0.52189282538347,0.13596698310146338,0.13196192910849325
B136,-0.25,M,calendar,QUANTILE-M,1.1102230246251565e-16,FULL,0.9785718558645016,0.0030355671221874115,-0.31060836001184366,-0.30464342908713693,-0.005964930924706735,0.9807959743115758,0.1413007471054799,0.13819466350536147
B136,-0.25,M,calendar,QUANTILE-M,1.1102230246251565e-16,IS,0.9797527823000621,0.004179585721192673,-0.3022731830741643,-0.2946707313477903,-0.007602451726373971,0.9748490698081256,0.14423929905091337,0.14121656722017173
B136,-0.25,M,calendar,QUANTILE-M,1.1102230246251565e-16,OOS,0.9775973002081815,0.0005529392829662016,-0.31745263700950765,-0.31230359841945,-0.005149038590057664,0.983780136027336,0.13888140125272352,0.13570687488262845
B136,-0.25,Q,calendar,MA-THRESH,5.551115123125783e-17,FULL,0.9730039575141325,0.05743141917761464,-0.45422180159742087,-0.3803350922030102,-0.07388670939441067,0.837333414788626,0.13968120076318913,0.13513898274721492
B136,-0.25,Q,calendar,MA-THRESH,5.551115123125783e-17,IS,0.9632464028913176,0.07778693323423168,-0.4905882868095901,-0.5158132126959147,0.025224925886324634,1.051417709237145,0.13881728351790956,0.13391140064981366
B136,-0.25,Q,calendar,MA-THRESH,5.551115123125783e-17,OOS,0.9810563473693916,0.02974911196817573,-0.4241597508131134,-0.26772524437450596,-0.15643450643860746,0.6311896493273518,0.1403946391953803,0.13615304168724918
B136,-0.25,Q,calendar,QUANTILE-M,8.326672684688674e-17,FULL,0.9789528455577664,0.0029402424397834285,-0.3081434012963902,-0.3031960727584826,-0.00494732853790758,0.9839447201624514,0.14295604311717747,0.13987460910421357
B136,-0.25,Q,calendar,QUANTILE-M,8.326672684688674e-17,IS,0.9801886936598558,0.0039364044114902665,-0.29154163158082724,-0.28762846619996285,-0.003913165380864392,0.9865776789419541,0.1439020192343159,0.14098660291850762
B136,-0.25,Q,calendar,QUANTILE-M,8.326672684688674e-17,OOS,0.9779329659768071,0.0008333112236698168,-0.321821252636445,-0.3158368937792533,-0.0059843588571917294,0.9814047120624686,0.142175968645172,0.13895775611880756
B136,-0.25,A,calendar,MA-THRESH,6.245004513516506e-17,FULL,0.9618165516658095,0.09549358095479041,-0.7214243914828167,-0.5314280133523974,-0.18999637813041925,0.7366371578594668,0.13822376958749638,0.13100952567266821
B136,-0.25,A,calendar,MA-THRESH,6.245004513516506e-17,IS,0.9293584038642189,0.13398576920469824,-1.3028430610928954,-0.9504295235239768,-0.3524135375689186,0.729504229562926,0.13358380872999898,0.12055537811907002
B136,-0.25,A,calendar,MA-THRESH,6.245004513516506e-17,OOS,0.9886025313688491,0.01569417636546853,-0.23569909862095617,-0.16301039826376318,-0.07268870035719299,0.6916038254601531,0.14206718238118876,0.1397101913949792
B136,-0.25,A,calendar,QUANTILE-M,8.326672684688674e-17,FULL,0.9799436946579673,0.0029085404730883873,-0.303508944441111,-0.2967246922584543,-0.006784252182656658,0.977647274299776,0.14651910015331637,0.14348401070890526
B136,-0.25,A,calendar,QUANTILE-M,8.326672684688674e-17,IS,0.9814045539383282,0.0034588115069737724,-0.2904559131692741,-0.2833166476986726,-0.007139265470601508,0.9754204850137073,0.15046528167271633,0.1475607225410236
B136,-0.25,A,calendar,QUANTILE-M,8.326672684688674e-17,OOS,0.9787381253423073,0.0015349196999082657,-0.3142095839322234,-0.30686615242239146,-0.007343431509831966,0.9766288748486552,0.14327272314065742,0.1401306273013352
B136,-0.4,D,calendar,MA-THRESH,2.7755575615628914e-16,FULL,0.9914961225834745,0.017095322159933892,-0.27641922210743797,-0.12042799875437993,-0.15599122335305804,0.43567157825070596,0.1408617266613046,0.1380975344402302
B136,-0.4,D,calendar,MA-THRESH,2.7755575615628914e-16,IS,0.9867817021910926,0.02331601596283741,-0.3579621360652263,-0.18978928043158483,-0.16817285563364148,0.5301937308727039,0.1423246011043695,0.13874497974371724
B136,-0.4,D,calendar,MA-THRESH,2.7755575615628914e-16,OOS,0.995386682504326,0.0071721986639990245,-0.20923957746903366,-0.064583259465123,-0.14465631800391066,0.3086569961874492,0.13965590535663552,0.1375635095819452
B136,-0.4,D,calendar,QUANTILE-M,3.7470027081099033e-16,FULL,0.9912388725062234,0.004335226707345383,-0.13586974745198876,-0.12658192375905042,-0.009287823692938346,0.9316417093053013,0.1435973003504134,0.14223860287589352
B136,-0.4,D,calendar,QUANTILE-M,3.7470027081099033e-16,IS,0.989719329348045,0.006112118886822023,-0.17109837382247584,-0.1511712310776403,-0.019927142744835535,0.8835340026930293,0.1457239770926826,0.14401299335445783
B136,-0.4,D,calendar,QUANTILE-M,3.7470027081099033e-16,OOS,0.9924928704990131,6.395306207690689e-05,-0.1068874821596788,-0.10688052327187947,-6.9588877993354e-06,0.9999348952032667,0.14184524070963533,0.14077636588803855
B136,-0.4,W,calendar,MA-THRESH,2.7755575615628914e-16,FULL,0.9915529562708191,0.01670973446649561,-0.24702025967213714,-0.1192658367801469,-0.12775442289199024,0.4828180366195267,0.14046074864026536,0.137990546043544
B136,-0.4,W,calendar,MA-THRESH,2.7755575615628914e-16,IS,0.9868815768666497,0.022858159527062417,-0.31350220783727956,-0.18829709506951176,-0.1252051127677678,0.6006244624830381,0.14228602415205138,0.1391510020736786
B136,-0.4,W,calendar,MA-THRESH,2.7755575615628914e-16,OOS,0.9954079967577304,0.006760040311208994,-0.19228689595036652,-0.06394792086803491,-0.1283389750823316,0.33256515246125395,0.13895664286525244,0.13703377390574878
B136,-0.4,W,calendar,QUANTILE-M,3.7470027081099033e-16,FULL,0.9912562940367906,0.004292802571748261,-0.1358446707336869,-0.12552383408663825,-0.010320836647048637,0.9240247218289347,0.14273366451175784,0.14137521780442097
B136,-0.4,W,calendar,QUANTILE-M,3.7470027081099033e-16,IS,0.9897499376541568,0.00605088391230496,-0.17194933286066583,-0.15027344564597644,-0.021675887214689382,0.8739402656929538,0.14532189057184453,0.14360239724323787
B136,-0.4,W,calendar,QUANTILE-M,3.7470027081099033e-16,OOS,0.9924994096864395,0.00010284796317015743,-0.10616327331269826,-0.10579743643235329,-0.00036583688034497186,0.9965540165734394,0.14060214511390967,0.1395405123807827
B136,-0.4,M,calendar,MA-THRESH,9.020562075079397e-17,FULL,0.9914296180935249,0.017234465107757193,-0.20196874675220133,-0.11970383846293675,-0.08226490828926458,0.5926849593704876,0.13896269547247875,0.13694300800495673
B136,-0.4,M,calendar,MA-THRESH,9.020562075079397e-17,IS,0.986380905222891,0.02384257586888549,-0.2987205144202809,-0.19360791606901628,-0.10511259835126463,0.6481239376704546,0.140936193648604,0.13794898850440118
