panel,book,grid,gridkind,n_phases,i,j,sep,sep_lin,TE_pp,dCAGR_pp
U56,EWELIG,K42,K,42,31,39,8,8,2.4856910523278737,0.4346274863154207
U56,EWELIG,K42,K,42,31,40,9,9,2.7777217339278937,0.260402648198955
U56,EWELIG,K42,K,42,31,41,10,10,2.720715258313877,1.0767792999191386
U56,EWELIG,K42,K,42,32,33,1,1,1.1405006627070897,0.18486024791466527
U56,EWELIG,K42,K,42,32,34,2,2,1.5218468367726619,0.40275014129820264
U56,EWELIG,K42,K,42,32,35,3,3,2.102754204327956,0.8328289215145936
U56,EWELIG,K42,K,42,32,36,4,4,2.226300064982464,0.8299096597700775
U56,EWELIG,K42,K,42,32,37,5,5,2.159548972984413,0.26965929126671995
U56,EWELIG,K42,K,42,32,38,6,6,2.3523793635584567,0.7992081427858899
U56,EWELIG,K42,K,42,32,39,7,7,2.4013260369548277,0.5853317535552627
U56,EWELIG,K42,K,42,32,40,8,8,2.6691328744278398,0.41110691543879696
U56,EWELIG,K42,K,42,32,41,9,9,2.7304806514683864,1.2274835671589805
U56,EWELIG,K42,K,42,33,34,1,1,1.4364948594001365,0.5876103892128679
U56,EWELIG,K42,K,42,33,35,2,2,1.8861530070081098,1.017689169429259
U56,EWELIG,K42,K,42,33,36,3,3,2.042281132263781,1.0147699076847427
U56,EWELIG,K42,K,42,33,37,4,4,2.0962759883354316,0.4545195391813852
U56,EWELIG,K42,K,42,33,38,5,5,2.2855252078827224,0.9840683907005552
U56,EWELIG,K42,K,42,33,39,6,6,2.336905337653483,0.770192001469928
U56,EWELIG,K42,K,42,33,40,7,7,2.6201712624400035,0.5959671633534622
U56,EWELIG,K42,K,42,33,41,8,8,2.6340213809516193,1.4123438150736458
U56,EWELIG,K42,K,42,34,35,1,1,1.7761366436621735,0.430078780216391
U56,EWELIG,K42,K,42,34,36,2,2,1.7714447125108606,0.42715951847187483
U56,EWELIG,K42,K,42,34,37,3,3,1.8079885507340951,0.1330908500314827
U56,EWELIG,K42,K,42,34,38,4,4,1.9888304095701563,0.3964580014876873
U56,EWELIG,K42,K,42,34,39,5,5,2.1123671879489643,0.18258161225706004
U56,EWELIG,K42,K,42,34,40,6,6,2.430175197164398,0.008356774140594325
U56,EWELIG,K42,K,42,34,41,7,7,2.5069762641237396,0.8247334258607779
U56,EWELIG,K42,K,42,35,36,1,1,1.2283741840481026,0.0029192617445161773
U56,EWELIG,K42,K,42,35,37,2,2,1.6672365441755579,0.5631696302478737
U56,EWELIG,K42,K,42,35,38,3,3,1.5444471965105173,0.033620778728703726
U56,EWELIG,K42,K,42,35,39,4,4,1.8525220836610008,0.24749716795933097
U56,EWELIG,K42,K,42,35,40,5,5,2.1177490994308745,0.4217220060757967
U56,EWELIG,K42,K,42,35,41,6,6,2.2869087676339057,0.3946546456443869
U56,EWELIG,K42,K,42,36,37,1,1,1.5617386618957232,0.5602503685033575
U56,EWELIG,K42,K,42,36,38,2,2,1.5576894453675925,0.03070151698418755
U56,EWELIG,K42,K,42,36,39,3,3,1.712480713692479,0.2445779062148148
U56,EWELIG,K42,K,42,36,40,4,4,1.9644794819740783,0.4188027443312805
U56,EWELIG,K42,K,42,36,41,5,5,2.240056289774576,0.3975739073889031
U56,EWELIG,K42,K,42,37,38,1,1,1.0848948548988693,0.52954885151917
U56,EWELIG,K42,K,42,37,39,2,2,1.2620168299400931,0.31567246228854273
U56,EWELIG,K42,K,42,37,40,3,3,1.8895181136371686,0.141447624172077
U56,EWELIG,K42,K,42,37,41,4,4,2.077170081940421,0.9578242758922606
U56,EWELIG,K42,K,42,38,39,1,1,1.0953235273304183,0.21387638923062724
U56,EWELIG,K42,K,42,38,40,2,2,1.6910660457379458,0.38810122734709296
U56,EWELIG,K42,K,42,38,41,3,3,1.9171804313561203,0.42827542437309063
U56,EWELIG,K42,K,42,39,40,1,1,1.3301180380234254,0.17422483811646572
U56,EWELIG,K42,K,42,39,41,2,2,1.7267654497032487,0.6421518136037179
U56,EWELIG,K42,K,42,40,41,1,1,1.4391290656725704,0.8163766517201836
U56,BAND03,K42,K,42,0,1,1,1,0.7012875516176685,0.4602496693654654
U56,BAND03,K42,K,42,0,2,2,2,1.0006883301733631,0.21736526086291086
U56,BAND03,K42,K,42,0,3,3,3,1.7214057455373646,0.45480651339693345
U56,BAND03,K42,K,42,0,4,4,4,1.8502110502096367,0.14183587004352738
U56,BAND03,K42,K,42,0,5,5,5,2.350859722593935,0.7506605762760632
U56,BAND03,K42,K,42,0,6,6,6,2.404381646942062,0.4550610233761354
U56,BAND03,K42,K,42,0,7,7,7,2.4811079809704752,0.6946771062509303
U56,BAND03,K42,K,42,0,8,8,8,2.5254317773221575,0.7007201919737813
U56,BAND03,K42,K,42,0,9,9,9,2.5646715077083084,0.9810929846423964
U56,BAND03,K42,K,42,0,10,10,10,2.595304196222287,1.0549665796102392
U56,BAND03,K42,K,42,0,11,11,11,2.662486729434538,0.7812510610013081
U56,BAND03,K42,K,42,0,12,12,12,2.728772909340486,0.8726663414160942
U56,BAND03,K42,K,42,0,13,13,13,2.658191103476604,0.22071632949867137
U56,BAND03,K42,K,42,0,14,14,14,2.6732538250767814,0.4662334855017658
U56,BAND03,K42,K,42,0,15,15,15,2.788085722319555,0.4787037708295241
U56,BAND03,K42,K,42,0,16,16,16,2.8584957468755507,0.6241251208054965
U56,BAND03,K42,K,42,0,17,17,17,2.95411220747471,0.8839615719417058
U56,BAND03,K42,K,42,0,18,18,18,2.979163073766472,0.9287033496318866
U56,BAND03,K42,K,42,0,19,19,19,2.9812045729581453,0.5054615690394773
U56,BAND03,K42,K,42,0,20,20,20,3.017606025271207,0.3450663139012331
U56,BAND03,K42,K,42,0,21,21,21,3.0290801019870575,0.4466741102756142
U56,BAND03,K42,K,42,0,22,20,22,3.0497754469575358,0.10234358575642588
U56,BAND03,K42,K,42,0,23,19,23,3.012911986873772,0.09716826934731415
U56,BAND03,K42,K,42,0,24,18,24,2.974669270585659,0.01790126904459477
U56,BAND03,K42,K,42,0,25,17,25,2.9334827741570595,0.08026576552153664
U56,BAND03,K42,K,42,0,26,16,26,2.9550244161612174,0.19122045276558275
U56,BAND03,K42,K,42,0,27,15,27,2.951432248945114,0.18219701496424712
U56,BAND03,K42,K,42,0,28,14,28,2.962302912576281,0.03649567269463638
U56,BAND03,K42,K,42,0,29,13,29,2.9552746225931346,0.04609037197713661
U56,BAND03,K42,K,42,0,30,12,30,2.9292439925670073,0.10439004534375051
U56,BAND03,K42,K,42,0,31,11,31,2.9486677678489532,0.07553375517936978
U56,BAND03,K42,K,42,0,32,10,32,2.9671498707728317,0.23310736794410758
U56,BAND03,K42,K,42,0,33,9,33,2.8956486871572147,0.21551877741015169
U56,BAND03,K42,K,42,0,34,8,34,2.775241883540115,0.2722766653203479
U56,BAND03,K42,K,42,0,35,7,35,2.10694541629744,0.073568837397886
U56,BAND03,K42,K,42,0,36,6,36,1.8229944736269814,0.2851476850144632
U56,BAND03,K42,K,42,0,37,5,37,1.6845291202483181,0.04530680579417634
U56,BAND03,K42,K,42,0,38,4,38,1.613641921191546,0.1629180265648067
U56,BAND03,K42,K,42,0,39,3,39,1.5840580788559842,0.14009257409344222
U56,BAND03,K42,K,42,0,40,2,40,1.5362509211460385,0.08611846586934568
U56,BAND03,K42,K,42,0,41,1,41,1.3297580854671607,0.07163275876442832
U56,BAND03,K42,K,42,1,2,1,1,0.6916916023159742,0.24288440850255455
U56,BAND03,K42,K,42,1,3,2,2,1.5481809157086686,0.9150561827623989
U56,BAND03,K42,K,42,1,4,3,3,1.7138701531817218,0.6020855394089928
U56,BAND03,K42,K,42,1,5,4,4,2.2676225737963716,1.2109102456415286
U56,BAND03,K42,K,42,1,6,5,5,2.331499539964296,0.9153106927416008
U56,BAND03,K42,K,42,1,7,6,6,2.417779856734769,1.1549267756163957
U56,BAND03,K42,K,42,1,8,7,7,2.4673751868490332,1.1609698613392467
U56,BAND03,K42,K,42,1,9,8,8,2.5092779145086985,1.4413426540078618
U56,BAND03,K42,K,42,1,10,9,9,2.5400043712152023,1.5152162489757046
U56,BAND03,K42,K,42,1,11,10,10,2.6266390399221025,1.2415007303667736
U56,BAND03,K42,K,42,1,12,11,11,2.6984219380966965,1.3329160107815596
U56,BAND03,K42,K,42,1,13,12,12,2.6370669457823523,0.6809659988641368
U56,BAND03,K42,K,42,1,14,13,13,2.6560803975017935,0.9264831548672312
U56,BAND03,K42,K,42,1,15,14,14,2.781780935754231,0.9389534401949895
U56,BAND03,K42,K,42,1,16,15,15,2.8539998234518293,1.084374790170962
U56,BAND03,K42,K,42,1,17,16,16,2.951768181305342,1.3442112413071712
U56,BAND03,K42,K,42,1,18,17,17,2.9789787964061683,1.388953018997352
U56,BAND03,K42,K,42,1,19,18,18,2.9883616371195942,0.9657112384049427
U56,BAND03,K42,K,42,1,20,19,19,3.0325044947668065,0.8053159832666985
U56,BAND03,K42,K,42,1,21,20,20,3.045089536188522,0.9069237796410796
U56,BAND03,K42,K,42,1,22,21,21,3.0669923928447673,0.5625932551218913
U56,BAND03,K42,K,42,1,23,20,22,3.0292073845524494,0.36308140001815126
U56,BAND03,K42,K,42,1,24,19,23,2.9887837120634786,0.44234840032087064
U56,BAND03,K42,K,42,1,25,18,24,2.9521184930571502,0.540515434887002
U56,BAND03,K42,K,42,1,26,17,25,2.9743005871394983,0.6514701221310482
U56,BAND03,K42,K,42,1,27,16,26,2.971400888851303,0.6424466843297125
U56,BAND03,K42,K,42,1,28,15,27,2.986343615288133,0.423753996670829
U56,BAND03,K42,K,42,1,29,14,28,2.9815612408498917,0.506340041342602
U56,BAND03,K42,K,42,1,30,13,29,2.958496855517128,0.3558596240217149
U56,BAND03,K42,K,42,1,31,12,30,2.9796930286617846,0.38471591418609563
U56,BAND03,K42,K,42,1,32,11,31,2.996713800628065,0.693357037309573
U56,BAND03,K42,K,42,1,33,10,32,2.9366493110224354,0.6757684467756171
U56,BAND03,K42,K,42,1,34,9,33,2.820771308206526,0.7325263346858133
U56,BAND03,K42,K,42,1,35,8,34,2.1820825693719876,0.3866808319675794
U56,BAND03,K42,K,42,1,36,7,35,1.921182884406096,0.17510198435100222
U56,BAND03,K42,K,42,1,37,6,36,1.79045357258832,0.41494286357128907
U56,BAND03,K42,K,42,1,38,5,37,1.7232729182795776,0.2973316428006587
U56,BAND03,K42,K,42,1,39,4,38,1.6990124884470599,0.3201570952720232
U56,BAND03,K42,K,42,1,40,3,39,1.6591237939136427,0.3741312034961197
U56,BAND03,K42,K,42,1,41,2,40,1.482513637398089,0.3886169106010371
U56,BAND03,K42,K,42,2,3,1,1,1.3997694479930387,0.6721717742598443
U56,BAND03,K42,K,42,2,4,2,2,1.583884657673169,0.35920113090643824
U56,BAND03,K42,K,42,2,5,3,3,2.1590787182833853,0.968025837138974
U56,BAND03,K42,K,42,2,6,4,4,2.2696457985821534,0.6724262842390463
U56,BAND03,K42,K,42,2,7,5,5,2.408089263647245,0.9120423671138411
U56,BAND03,K42,K,42,2,8,6,6,2.4578632077053904,0.9180854528366922
U56,BAND03,K42,K,42,2,9,7,7,2.5069165778713662,1.1984582455053072
U56,BAND03,K42,K,42,2,10,8,8,2.5368643938404043,1.27233184047315
U56,BAND03,K42,K,42,2,11,9,9,2.676506865224572,0.998616321864219
U56,BAND03,K42,K,42,2,12,10,10,2.7502408125374393,1.090031602279005
U56,BAND03,K42,K,42,2,13,11,11,2.7024452141764423,0.43808159036158223
U56,BAND03,K42,K,42,2,14,12,12,2.723712643541356,0.6835987463646767
U56,BAND03,K42,K,42,2,15,13,13,2.8502120761828653,0.696069031692435
U56,BAND03,K42,K,42,2,16,14,14,2.9248739254450724,0.8414903816684074
U56,BAND03,K42,K,42,2,17,15,15,3.026475289832507,1.1013268328046166
U56,BAND03,K42,K,42,2,18,16,16,3.0585280120485283,1.1460686104947975
U56,BAND03,K42,K,42,2,19,17,17,3.0701823046683434,0.7228268299023881
U56,BAND03,K42,K,42,2,20,18,18,3.1332864918911234,0.562431574764144
U56,BAND03,K42,K,42,2,21,19,19,3.1458431944834198,0.6640393711385251
U56,BAND03,K42,K,42,2,22,20,20,3.172330074483493,0.31970884661933674
U56,BAND03,K42,K,42,2,23,21,21,3.1430721254775125,0.12019699151559671
U56,BAND03,K42,K,42,2,24,20,22,3.1000647485771764,0.1994639918183161
U56,BAND03,K42,K,42,2,25,19,23,3.070983524721257,0.2976310263844475
U56,BAND03,K42,K,42,2,26,18,24,3.0958620847252125,0.4085857136284936
U56,BAND03,K42,K,42,2,27,17,25,3.0927191772952516,0.399562275827158
U56,BAND03,K42,K,42,2,28,16,26,3.1083297308797344,0.18086958816827448
U56,BAND03,K42,K,42,2,29,15,27,3.103540819184256,0.26345563284004747
U56,BAND03,K42,K,42,2,30,14,28,3.083375115080548,0.11297521551916034
U56,BAND03,K42,K,42,2,31,13,29,3.107708024858425,0.14183150568354108
U56,BAND03,K42,K,42,2,32,12,30,3.12582714916989,0.45047262880701844
U56,BAND03,K42,K,42,2,33,11,31,3.0688327517609473,0.43288403827306254
U56,BAND03,K42,K,42,2,34,10,32,2.9551648284758545,0.48964192618325875
U56,BAND03,K42,K,42,2,35,9,33,2.32972266887446,0.14379642346502486
U56,BAND03,K42,K,42,2,36,8,34,2.0685496821882996,0.06778242415155233
U56,BAND03,K42,K,42,2,37,7,35,1.9448954413700772,0.17205845506873452
U56,BAND03,K42,K,42,2,38,6,36,1.8811796961656726,0.054447234298104163
U56,BAND03,K42,K,42,2,39,5,37,1.8648940168892043,0.07727268676946863
U56,BAND03,K42,K,42,2,40,4,38,1.83387417063575,0.13124679499356517
U56,BAND03,K42,K,42,2,41,3,39,1.683866846833462,0.14573250209848254
U56,BAND03,K42,K,42,3,4,1,1,1.1378171126854113,0.3129706433534061
U56,BAND03,K42,K,42,3,5,2,2,2.10766610059918,0.29585406287912974
U56,BAND03,K42,K,42,3,6,3,3,2.275565168873107,0.0002545099792019556
U56,BAND03,K42,K,42,3,7,4,4,2.472310337266078,0.2398705928539968
U56,BAND03,K42,K,42,3,8,5,5,2.5229887910154245,0.24591367857684787
U56,BAND03,K42,K,42,3,9,6,6,2.5812259964721656,0.5262864712454629
U56,BAND03,K42,K,42,3,10,7,7,2.6022408360187947,0.6001600662133058
U56,BAND03,K42,K,42,3,11,8,8,2.8353981046966554,0.3264445476043747
U56,BAND03,K42,K,42,3,12,9,9,2.8997306781470606,0.4178598280191608
U56,BAND03,K42,K,42,3,13,10,10,2.917466453634189,0.23409018389826208
U56,BAND03,K42,K,42,3,14,11,11,2.956288190034588,0.011426972104832345
U56,BAND03,K42,K,42,3,15,12,12,3.0884477245723474,0.023897257432590635
U56,BAND03,K42,K,42,3,16,13,13,3.161493273893279,0.16931860740856308
U56,BAND03,K42,K,42,3,17,14,14,3.265560178494795,0.4291550585447723
U56,BAND03,K42,K,42,3,18,15,15,3.3083814227963164,0.47389683623495316
U56,BAND03,K42,K,42,3,19,16,16,3.3340531924112793,0.0506550556425438
U56,BAND03,K42,K,42,3,20,17,17,3.450517136269508,0.10974019949570035
U56,BAND03,K42,K,42,3,21,18,18,3.458367764357943,0.008132403121319243
U56,BAND03,K42,K,42,3,22,19,19,3.4938441807807856,0.3524629276405076
U56,BAND03,K42,K,42,3,23,20,20,3.471777148473999,0.5519747827442476
U56,BAND03,K42,K,42,3,24,21,21,3.4362331607610144,0.4727077824415282
U56,BAND03,K42,K,42,3,25,20,22,3.4345773011090297,0.3745407478753968
U56,BAND03,K42,K,42,3,26,19,23,3.4659808271212302,0.2635860606313507
U56,BAND03,K42,K,42,3,27,18,24,3.4649922556764197,0.27260949843268634
U56,BAND03,K42,K,42,3,28,17,25,3.4820430358292658,0.49130218609156984
U56,BAND03,K42,K,42,3,29,16,26,3.480792758185395,0.40871614141979684
U56,BAND03,K42,K,42,3,30,15,27,3.4743506806994824,0.559196558740684
U56,BAND03,K42,K,42,3,31,14,28,3.5027254330080755,0.5303402685763032
U56,BAND03,K42,K,42,3,32,13,29,3.5235975330089655,0.22169914545282587
U56,BAND03,K42,K,42,3,33,12,30,3.478562049899745,0.23928773598678177
U56,BAND03,K42,K,42,3,34,11,31,3.372437690242674,0.18252984807658557
U56,BAND03,K42,K,42,3,35,10,32,2.8140566350932987,0.5283753507948195
U56,BAND03,K42,K,42,3,36,9,33,2.5754450621986154,0.7399541984113966
U56,BAND03,K42,K,42,3,37,8,34,2.457764494279866,0.5001133191911098
U56,BAND03,K42,K,42,3,38,7,35,2.4129751786791784,0.6177245399617401
U56,BAND03,K42,K,42,3,39,6,36,2.4033751358219555,0.5948990874903757
U56,BAND03,K42,K,42,3,40,5,37,2.3888615789345224,0.5409249792662791
U56,BAND03,K42,K,42,3,41,4,38,2.2784907034730018,0.5264392721613618
U56,BAND03,K42,K,42,4,5,1,1,1.7025452336413596,0.6088247062325358
U56,BAND03,K42,K,42,4,6,2,2,1.883513573852309,0.31322515333260803
U56,BAND03,K42,K,42,4,7,3,3,2.1166931550492585,0.5528412362074029
U56,BAND03,K42,K,42,4,8,4,4,2.175733047079682,0.558884321930254
U56,BAND03,K42,K,42,4,9,5,5,2.2374181660954546,0.839257114598869
U56,BAND03,K42,K,42,4,10,6,6,2.2650663132086986,0.9131307095667118
U56,BAND03,K42,K,42,4,11,7,7,2.5353162863158305,0.6394151909577808
U56,BAND03,K42,K,42,4,12,8,8,2.6029007627403926,0.7308304713725668
U56,BAND03,K42,K,42,4,13,9,9,2.6241922165712435,0.07888045945514399
U56,BAND03,K42,K,42,4,14,10,10,2.669351231199597,0.3243976154582384
U56,BAND03,K42,K,42,4,15,11,11,2.8108409963675385,0.3368679007859967
U56,BAND03,K42,K,42,4,16,12,12,2.8927382919279925,0.48228925076196916
U56,BAND03,K42,K,42,4,17,13,13,2.9971392817285145,0.7421257018981784
U56,BAND03,K42,K,42,4,18,14,14,3.0466844465987504,0.7868674795883592
U56,BAND03,K42,K,42,4,19,15,15,3.077279098146505,0.3636256989959499
U56,BAND03,K42,K,42,4,20,16,16,3.195410118251095,0.20323044385770572
U56,BAND03,K42,K,42,4,21,17,17,3.206417204884776,0.30483824023208683
U56,BAND03,K42,K,42,4,22,18,18,3.2439101012891767,0.0394922842871015
U56,BAND03,K42,K,42,4,23,19,19,3.2239897438490517,0.23900413939084153
U56,BAND03,K42,K,42,4,24,20,20,3.1901650252002334,0.15973713908812215
U56,BAND03,K42,K,42,4,25,21,21,3.18747116648517,0.06157010452199074
U56,BAND03,K42,K,42,4,26,20,22,3.2175376185058577,0.04938458272205537
U56,BAND03,K42,K,42,4,27,19,23,3.2149577676938184,0.04036114492071974
U56,BAND03,K42,K,42,4,28,18,24,3.2337820873903382,0.17833154273816376
U56,BAND03,K42,K,42,4,29,17,25,3.2356631385742483,0.09574549806639077
U56,BAND03,K42,K,42,4,30,16,26,3.2277374294866967,0.2462259153872779
U56,BAND03,K42,K,42,4,31,15,27,3.25216027680286,0.21736962522289716
U56,BAND03,K42,K,42,4,32,14,28,3.266986643302077,0.0912714979005802
U56,BAND03,K42,K,42,4,33,13,29,3.2291743655398717,0.0736829073666243
U56,BAND03,K42,K,42,4,34,12,30,3.1314527702310238,0.1304407952768205
U56,BAND03,K42,K,42,4,35,11,31,2.643521851079519,0.21540470744141338
U56,BAND03,K42,K,42,4,36,10,32,2.4885962020111565,0.42698355505799057
U56,BAND03,K42,K,42,4,37,9,33,2.3883314523241546,0.18714267583770372
U56,BAND03,K42,K,42,4,38,8,34,2.354172870720098,0.3047538966083341
U56,BAND03,K42,K,42,4,39,7,35,2.3243537201555,0.2819284441369696
U56,BAND03,K42,K,42,4,40,6,36,2.3013908452983096,0.22795433591287306
U56,BAND03,K42,K,42,4,41,5,37,2.2035648669243306,0.2134686288079557
U56,BAND03,K42,K,42,5,6,1,1,0.8793973190716058,0.2955995528999278
U56,BAND03,K42,K,42,5,7,2,2,1.3642990735524028,0.05598347002513293
U56,BAND03,K42,K,42,5,8,3,3,1.4636535272379017,0.04994038430228187
U56,BAND03,K42,K,42,5,9,4,4,1.5777089845838672,0.23043240836633316
U56,BAND03,K42,K,42,5,10,5,5,1.624035224290497,0.304306003334176
U56,BAND03,K42,K,42,5,11,6,6,2.053186887395363,0.03059048472524495
U56,BAND03,K42,K,42,5,12,7,7,2.1205659174509925,0.12200576514003103
U56,BAND03,K42,K,42,5,13,8,8,2.2242395105944928,0.5299442467773918
U56,BAND03,K42,K,42,5,14,9,9,2.2976721369571327,0.2844270907742974
U56,BAND03,K42,K,42,5,15,10,10,2.468939944195332,0.2719568054465391
U56,BAND03,K42,K,42,5,16,11,11,2.5697724660638457,0.12653545547056666
U56,BAND03,K42,K,42,5,17,12,12,2.6814342523530734,0.13330099566564257
U56,BAND03,K42,K,42,5,18,13,13,2.74691745031764,0.1780427733558234
U56,BAND03,K42,K,42,5,19,14,14,2.788550848702854,0.24519900723658594
U56,BAND03,K42,K,42,5,20,15,15,2.9351723320018777,0.4055942623748301
U56,BAND03,K42,K,42,5,21,16,16,2.9546530976523955,0.303986466000449
U56,BAND03,K42,K,42,5,22,17,17,2.9978193698086573,0.6483169905196373
U56,BAND03,K42,K,42,5,23,18,18,2.9816357388822166,0.8478288456233773
U56,BAND03,K42,K,42,5,24,19,19,2.948630654091764,0.768561845320658
U56,BAND03,K42,K,42,5,25,20,20,2.955041324344771,0.6703948107545266
U56,BAND03,K42,K,42,5,26,21,21,2.9844768396752666,0.5594401235104804
U56,BAND03,K42,K,42,5,27,20,22,2.9834963615024126,0.5684635613118161
U56,BAND03,K42,K,42,5,28,19,23,3.0029475306533175,0.7871562489706996
U56,BAND03,K42,K,42,5,29,18,24,3.0119086857425104,0.7045702042989266
U56,BAND03,K42,K,42,5,30,17,25,3.0042404930171265,0.8550506216198137
U56,BAND03,K42,K,42,5,31,16,26,3.0221432405947106,0.826194331455433
U56,BAND03,K42,K,42,5,32,15,27,3.0191671911456672,0.5175532083319556
U56,BAND03,K42,K,42,5,33,14,28,2.999140325818189,0.5351417988659115
U56,BAND03,K42,K,42,5,34,13,29,2.920328773285005,0.4783839109557153
U56,BAND03,K42,K,42,5,35,12,30,2.61929112447268,0.8242294136739492
U56,BAND03,K42,K,42,5,36,11,31,2.587916067455308,1.0358082612905264
U56,BAND03,K42,K,42,5,37,10,32,2.5182885332881115,0.7959673820702395
U56,BAND03,K42,K,42,5,38,9,33,2.5065212086717676,0.9135786028408699
U56,BAND03,K42,K,42,5,39,8,34,2.447406171954424,0.8907531503695054
U56,BAND03,K42,K,42,5,40,7,35,2.4098880096277635,0.8367790421454089
U56,BAND03,K42,K,42,5,41,6,36,2.3453597294222766,0.8222933350404915
U56,BAND03,K42,K,42,6,7,1,1,1.0459428425585622,0.23961608287479486
U56,BAND03,K42,K,42,6,8,2,2,1.171777498270201,0.24565916859764592
U56,BAND03,K42,K,42,6,9,3,3,1.3140811702725088,0.526031961266261
U56,BAND03,K42,K,42,6,10,4,4,1.3676280826846532,0.5999055562341038
U56,BAND03,K42,K,42,6,11,5,5,1.864435565118127,0.32619003762517274
U56,BAND03,K42,K,42,6,12,6,6,1.9309972574149274,0.4176053180399588
U56,BAND03,K42,K,42,6,13,7,7,2.0550622606754665,0.23434469387746404
U56,BAND03,K42,K,42,6,14,8,8,2.1343633397427166,0.011172462125630389
U56,BAND03,K42,K,42,6,15,9,9,2.3151542664542184,0.02364274745338868
U56,BAND03,K42,K,42,6,16,10,10,2.421406673960951,0.16906409742936113
U56,BAND03,K42,K,42,6,17,11,11,2.5295826584170764,0.42890054856557036
U56,BAND03,K42,K,42,6,18,12,12,2.5924968177736765,0.4736423262557512
U56,BAND03,K42,K,42,6,19,13,13,2.639893154913907,0.050400545663341845
U56,BAND03,K42,K,42,6,20,14,14,2.797790154527367,0.10999470947490231
U56,BAND03,K42,K,42,6,21,15,15,2.8211028701179046,0.008386913100521198
U56,BAND03,K42,K,42,6,22,16,16,2.86548475914813,0.35271743761970953
U56,BAND03,K42,K,42,6,23,17,17,2.8598064354725232,0.5522292927234496
U56,BAND03,K42,K,42,6,24,18,18,2.827432032185472,0.4729622924207302
U56,BAND03,K42,K,42,6,25,19,19,2.840068838869377,0.3747952578545988
U56,BAND03,K42,K,42,6,26,20,20,2.8721330560685194,0.26384057061055266
U56,BAND03,K42,K,42,6,27,21,21,2.87306188894516,0.2728640084118883
U56,BAND03,K42,K,42,6,28,20,22,2.8974113066762675,0.4915566960707718
U56,BAND03,K42,K,42,6,29,19,23,2.9120070937595455,0.4089706513989988
U56,BAND03,K42,K,42,6,30,18,24,2.9046132952585224,0.5594510687198859
U56,BAND03,K42,K,42,6,31,17,25,2.9238136158650363,0.5305947785555052
U56,BAND03,K42,K,42,6,32,16,26,2.9201055354708916,0.22195365543202783
U56,BAND03,K42,K,42,6,33,15,27,2.921923613114987,0.23954224596598372
U56,BAND03,K42,K,42,6,34,14,28,2.8509447816544067,0.18278435805578752
U56,BAND03,K42,K,42,6,35,13,29,2.5866784623343047,0.5286298607740214
U56,BAND03,K42,K,42,6,36,12,30,2.58140025362636,0.7402087083905986
U56,BAND03,K42,K,42,6,37,11,31,2.517486264227986,0.5003678291703118
U56,BAND03,K42,K,42,6,38,10,32,2.508457517566205,0.6179790499409421
U56,BAND03,K42,K,42,6,39,9,33,2.4373318766150973,0.5951535974695776
U56,BAND03,K42,K,42,6,40,8,34,2.400046388488522,0.5411794892454811
U56,BAND03,K42,K,42,6,41,7,35,2.3563442125390535,0.5266937821405637
U56,BAND03,K42,K,42,7,8,1,1,0.5190719681719063,0.00604308572285106
U56,BAND03,K42,K,42,7,9,2,2,0.7919977834979979,0.2864158783914661
U56,BAND03,K42,K,42,7,10,3,3,0.8835555806654934,0.36028947335930894
U56,BAND03,K42,K,42,7,11,4,4,1.563307741908715,0.08657395475037788
U56,BAND03,K42,K,42,7,12,5,5,1.6432516146299911,0.17798923516516396
U56,BAND03,K42,K,42,7,13,6,6,1.8175584872440327,0.4739607767522589
U56,BAND03,K42,K,42,7,14,7,7,1.9054828704517004,0.22844362074916447
U56,BAND03,K42,K,42,7,15,8,8,2.103447404866098,0.21597333542140618
