base,state,side,family,form,q,w,depth,cadence,gross,gbar,gt,alpha,S0,S10,S25,decay,CAGR,Sharpe,MaxDD,H1,H2,IS_S,OOS_CAGR,OOS_S,OOS_MaxDD,OOS_H1,OOS_H2,keep4a,keep4b,oos4a,oos4b
EWALL,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.12,1008,0.25,W,0.75,0.95533303330333,1.3530913123194852,2.6668781387948908,1.0203994005994235,1.0098824410885217,0.9940754889174559,0.02632391168196757,0.09720160121767618,1.0098824410885217,-0.15844264747951065,0.9969149313295395,1.027094871286022,0.9003354783988716,0.11056520895759903,1.0937205041127573,-0.15844264747951076,1.2339338603461079,0.9511807998982504,False,False,False,True
EWALL,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.12,1008,0.25,W,1.0,0.95533303330333,1.3530913123194852,2.6668781387948908,1.0205048706743056,1.0099985039699324,0.9942074989925415,0.02629737168176416,0.12944337928896688,1.0099985039699324,-0.2084117787756321,0.9971153689220773,1.027184903448801,0.9005722951357611,0.14764957313757177,1.0937200537718503,-0.20841177877563266,1.2322481776399998,0.9525906368696525,False,False,False,False
TOP20,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.12,1008,0.25,W,0.75,0.95533303330333,1.3530913123194852,2.6668781387948908,1.186455101406509,1.1777763679700697,1.164731524016911,0.02172357738959807,0.138998304723982,1.1777763679700697,-0.1964748652167172,1.161486096363549,1.2032059236048658,1.061268697230994,0.16167787746755002,1.2656499016991947,-0.1964748652167172,1.4042157933398909,1.1179747763995218,False,True,False,True
TOP20,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.12,1008,0.25,W,1.0,0.95533303330333,1.3530913123194852,2.6668781387948908,1.1890999483367293,1.1804385268184578,1.1674196949854463,0.021680253351282985,0.1867584140427121,1.1804385268184578,-0.25430421363550926,1.1644856518564004,1.2054901757033263,1.0644942384229412,0.2176746301403525,1.2679401004936943,-0.25430421363550937,1.4056165665469238,1.1211349326269273,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.12,1008,0.25,W,0.75,0.9553330333033305,1.3377756868964772,2.908123856707187,1.0230852191698316,1.012704705990884,0.9971008683226251,0.025984350847206517,0.09759485502619403,1.012704705990884,-0.15844264747951098,1.005139756273609,1.0252459384718735,0.9081887612623185,0.11051240404900087,1.0928305251985995,-0.15844264747951076,1.2353400338430778,0.9480164929924287,False,False,False,True
EWALL,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.12,1008,0.25,W,1.0,0.9553330333033305,1.3377756868964772,2.908123856707187,1.0231821945067272,1.0128120624989196,0.9972238575840621,0.025958336922665137,0.12997692400403071,1.0128120624989196,-0.20841177877563233,1.0053218710085818,1.0253389638731751,0.9084003528448297,0.1475751159482288,1.0928352187566899,-0.20841177877563233,1.2336580996718303,0.9494265291593476,False,False,False,False
TOP20,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.12,1008,0.25,W,0.75,0.9553330333033305,1.3377756868964772,2.908123856707187,1.1879218731059036,1.1793498494051902,1.1664640107484423,0.021457862357461277,0.13929435141954172,1.1793498494051902,-0.19647486521671742,1.167480075768189,1.2012029032277207,1.065377095219019,0.161769158773172,1.2654642646835106,-0.19647486521671742,1.4071910320476837,1.1144623340955695,False,True,False,True
TOP20,NAMEVOL,LO,NAMEVOL-LO,RATIO,0.12,1008,0.25,W,1.0,0.9553330333033305,1.3377756868964772,2.908123856707187,1.1905601628378777,1.182005304633533,1.169145262957075,0.021414899880802585,0.18716764694461263,1.182005304633533,-0.2543042136355097,1.1704477094520096,1.2034912438967214,1.0685892808970257,0.21779410853263204,1.2677487642641527,-0.25430421363550904,1.4085724212478958,1.1176271974247884,False,False,False,False
EWALL,NAMEVOL,HI,NAMEVOL-HI,BINARY,0.12,1008,0.25,D,0.75,0.9737848784878488,0.9072907290729073,1.0,1.0516470445215362,1.0444245679168809,1.0335644465460667,0.018082597975469517,0.09891975570762201,1.0444245679168809,-0.13729227761473906,1.0515047867342115,1.0385101736769093,0.94281898229713,0.10763410285798747,1.1279360019726952,-0.13729227761473906,1.3246447280680262,0.9353731763896844,False,False,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,BINARY,0.12,1008,0.25,D,1.0,0.9737848784878488,0.9072907290729073,1.0,1.052003778093741,1.0447860029638294,1.0339329643820778,0.01807081371166319,0.1318882727793631,1.0447860029638294,-0.18002689663581528,1.0517867027951584,1.0389629163179375,0.9431088342625029,0.14390384144051538,1.1283258966016265,-0.18002689663581573,1.3236788644171273,0.9367807039507946,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,BINARY,0.12,1008,0.25,D,0.75,0.9737848784878488,0.9072907290729073,1.0,1.2065051418985029,1.2005782857951517,1.191667434297317,0.014837707601185857,0.14090389846976592,1.2005782857951517,-0.16582118150366887,1.2007702394305748,1.2037140004489335,1.0827608984080592,0.15811387048283487,1.2919558740138428,-0.16582118150366876,1.4917576244255704,1.0864931343761952,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,BINARY,0.12,1008,0.25,D,1.0,0.9737848784878488,0.9072907290729073,1.0,1.209344537257413,1.203424904930439,1.1945248642387618,0.01481967301865117,0.18932385908597715,1.203424904930439,-0.21507454699396533,1.203946563536194,1.2061865201780102,1.086075800580691,0.21287626657474812,1.2945453740705903,-0.21507454699396522,1.4939403695217728,1.089513532611227,False,False,False,False
EWALL,NAMEVOL,HI,NAMEVOL-HI,RAMP,0.12,1008,0.25,D,0.75,0.9737848784878486,0.8388254689065939,3.3451361189798443,1.0915222138166791,1.0848379587069896,1.074798038312668,0.016724175504011063,0.10300107619874588,1.0848379587069896,-0.15201790658685554,1.0614588269683045,1.1075205872105092,0.9540563280499185,0.11387193105325633,1.193457329355069,-0.1520179065868561,1.4966313508560845,0.9210367829401945,False,False,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,RAMP,0.12,1008,0.25,D,1.0,0.9737848784878486,0.8388254689065939,3.3451361189798443,1.091932859839802,1.0852512028567303,1.075215181352284,0.016717678487517817,0.13747245789612172,1.0852512028567303,-0.1989621341972827,1.0617994444433896,1.1080017072910486,0.9544167501847263,0.15245644531410552,1.1939477042681055,-0.19896213419728281,1.4961496994808716,0.9223030744607856,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,RAMP,0.12,1008,0.25,D,0.75,0.9737848784878486,0.8388254689065939,3.3451361189798443,1.2438806976173,1.2383795562025832,1.2301170075831862,0.013763690034113818,0.14489237308563485,1.2383795562025832,-0.13447547653230363,1.213374631581925,1.2633919431555982,1.0972417366038947,0.16338352293385605,1.3492474079838148,-0.13447547653230318,1.6319590189009143,1.0729645467841071,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,RAMP,0.12,1008,0.25,D,1.0,0.9737848784878486,0.8388254689065939,3.3451361189798443,1.246402701228782,1.2409059209368123,1.2326498936736983,0.01375280755508368,0.19478344746478848,1.2409059209368123,-0.1766418966603398,1.2164556505714645,1.2653418955014708,1.1004754043010043,0.2200858118510689,1.3514624337009504,-0.17664189666034058,1.6340287036833971,1.0758155108658138,False,True,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,RATIO,0.12,1008,0.25,D,0.75,0.9737848784878483,0.8751335407488846,2.02557866407489,1.0635960501849089,1.0566248828774667,1.0461572981007852,0.01743875208412371,0.09995936309108622,1.0566248828774667,-0.15076550323928362,1.0634658754590576,1.0506891487659429,0.9558523771864669,0.10830825734793814,1.1400346791446268,-0.15076550323928406,1.3610114299735783,0.9342754103570353,False,False,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,RATIO,0.12,1008,0.25,D,1.0,0.9737848784878483,0.8751335407488846,2.02557866407489,1.063972479083969,1.0570050726402511,1.0465431306098796,0.0174293484740895,0.1333089531749887,1.0570050726402511,-0.19716701773855805,1.0637756184563099,1.0511385328691156,0.9561756332202803,0.14481689486205807,1.1404611608502393,-0.19716701773855771,1.3602935750873864,0.9355585426233093,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,RATIO,0.12,1008,0.25,D,0.75,0.9737848784878483,0.8751335407488846,2.02557866407489,1.2165049076689134,1.2107896058061718,1.2022080985394685,0.014296809129444865,0.14184526670887676,1.2107896058061718,-0.14825161013754873,1.2125849261825064,1.2118060888536588,1.096149859561423,0.15803721993870634,1.3003446756675914,-0.1482516101375484,1.5226133682930316,1.0783125681592016,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,RATIO,0.12,1008,0.25,D,1.0,0.9737848784878483,0.8751335407488846,2.02557866407489,1.2192653086588097,1.2135562828310893,1.2049841679466093,0.014281140712200324,0.19061247587445407,1.2135562828310893,-0.19248638119935946,1.2156260332912197,1.2142203056981815,1.0993334679854918,0.21274672968579922,1.3029238668894496,-0.19248638119935957,1.5250155827785887,1.0812811063055696,False,True,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,BINARY,0.12,1008,0.25,W,0.75,0.9741786678667866,0.5954095409540954,1.0,1.0486452317504997,1.0438955030146153,1.0367537604855286,0.011891471264971143,0.09914970502256337,1.0438955030146153,-0.14187376676289898,1.050171881181865,1.0386016665597717,0.9421084601546147,0.10774703820104081,1.1278923872468618,-0.14187376676289976,1.311382262195741,0.9483847628955284,False,False,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,BINARY,0.12,1008,0.25,W,1.0,0.9741786678667866,0.5954095409540954,1.0,1.048896191217077,1.0441501227564922,1.0370138907370543,0.01188230048002259,0.13218719268532553,1.0441501227564922,-0.18629962945546585,1.0504769557727207,1.0388238560604066,0.9424356402433816,0.14403324727693856,1.1280565471782649,-0.18629962945546563,1.310019583729533,0.9497073894277621,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,BINARY,0.12,1008,0.25,W,0.75,0.9741786678667866,0.5954095409540954,1.0,1.19404110188441,1.190159443867542,1.1843235398988294,0.009717561985580492,0.14006366763816702,1.190159443867542,-0.1755376892767716,1.2012244855361762,1.183548918485792,1.0837942096740913,0.15604753677320593,1.2727688485517061,-0.17553768927677194,1.462463089519688,1.076861690466269,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,BINARY,0.12,1008,0.25,W,1.0,0.9741786678667866,0.5954095409540954,1.0,1.1968944394982144,1.1930176826538867,1.1871891284856595,0.009705311012554896,0.18816532016446774,1.1930176826538867,-0.22740588697621333,1.204568029483433,1.1858796640088045,1.0873184591658172,0.20996836531913488,1.2752039433346836,-0.22740588697621322,1.4643308700020363,1.0798430665826517,False,False,False,False
EWALL,NAMEVOL,HI,NAMEVOL-HI,RAMP,0.12,1008,0.25,W,0.75,0.9741786678667869,0.6304301370673557,3.302589231805592,1.0860656404773548,1.08098422751402,1.0733412384436403,0.0127244020337145,0.10289607308178539,1.08098422751402,-0.15159963880022576,1.070879589100582,1.0910762748621958,0.9645088117855984,0.11257729417251561,1.177626437422854,-0.15159963880022465,1.4640082081967012,0.9184186300720514,False,False,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,RAMP,0.12,1008,0.25,W,1.0,0.9741786678667869,0.6304301370673557,3.302589231805592,1.0865329464645388,1.0814535513189427,1.0738135941426963,0.012719352321842514,0.13732594493956607,1.0814535513189427,-0.19843810428744502,1.0712228354266298,1.0916610318476285,0.9648744853680608,0.15067294822973376,1.1782114266929662,-0.1984381042874458,1.4636914997019612,0.9197114375657867,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,RAMP,0.12,1008,0.25,W,0.75,0.9741786678667869,0.6304301370673557,3.302589231805592,1.237708244193744,1.233523383039627,1.2272295130341704,0.01047873115957354,0.14471213973852737,1.233523383039627,-0.13418635105941268,1.2185146721520206,1.2494441681095634,1.103164851765697,0.16216057236263626,1.335871380646835,-0.13418635105941357,1.60850200528642,1.067944499338525,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,RAMP,0.12,1008,0.25,W,1.0,0.9741786678667869,0.6304301370673557,3.302589231805592,1.240341601179984,1.236159514177129,1.229869796781225,0.010471804398758833,0.19455188424492587,1.236159514177129,-0.17626600193405517,1.2216179694457026,1.2515612608223246,1.1064355595065096,0.21840115337735133,1.3382274689057831,-0.17626600193405484,1.6107855803590418,1.070792212983601,False,True,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,RATIO,0.12,1008,0.25,W,0.75,0.9741786678667871,0.631443066192997,2.0143226681976985,1.0634726924480824,1.0583599165678506,1.050676870746653,0.012795821701429455,0.10044845853049611,1.0583599165678506,-0.14919859871658525,1.0740348376886626,1.0440221352106924,0.9677033603107696,0.10790176508273941,1.1334613335412365,-0.14919859871658547,1.3432080474038122,0.9371037134526505,False,False,False,True
EWALL,NAMEVOL,HI,NAMEVOL-HI,RATIO,0.12,1008,0.25,W,1.0,0.9741786678667871,0.631443066192997,2.0143226681976985,1.0638970559099803,1.0587870963982275,1.051108281727629,0.012788774182351359,0.13397847453697853,1.0587870963982275,-0.1952002575164713,1.074372533935097,1.044536703770837,0.9680616720812452,0.14425730207717224,1.13394581886861,-0.19520025751647108,1.3425972244771585,0.9384047037197106,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,RATIO,0.12,1008,0.25,W,0.75,0.9741786678667871,0.631443066192997,2.0143226681976985,1.2134541477191727,1.2092758992952501,1.202997245927117,0.010456901792055717,0.14212592385097444,1.2092758992952501,-0.1520625854670875,1.220151691097533,1.2020864601218089,1.1048461656297774,0.15727506776490063,1.2909289058417495,-0.15206258546708762,1.504948847756985,1.0762286394578786,False,True,False,True
TOP20,NAMEVOL,HI,NAMEVOL-HI,RATIO,0.12,1008,0.25,W,1.0,0.9741786678667871,0.631443066192997,2.0143226681976985,1.2163105406803045,1.2121364605576628,1.2058640539975851,0.010446486682719414,0.191019961587638,1.2121364605576628,-0.19734488235259529,1.2232645916633715,1.2045956443534929,1.1081264591360092,0.21169211023232104,1.2935844478961942,-0.1973448823525955,1.5074871087446822,1.0791754310299122,False,True,False,True
EWALL,CORR,LO,CORR-LO,BINARY,0.12,2016,0.25,D,0.75,0.956514401440144,2.282403240324032,1.0,1.0457112030611713,1.0281452855585094,1.0017267106794634,0.043984492381707874,0.09943099990691007,1.0281452855585094,-0.15844264747951087,1.0378312365390314,1.0229077578723957,0.9442897516085179,0.10888284768595957,1.094209403139528,-0.15844264747951098,1.2431080554553442,0.9400050215831183,False,False,False,True
EWALL,CORR,LO,CORR-LO,BINARY,0.12,2016,0.25,D,1.0,0.956514401440144,2.282403240324032,1.0,1.0457702051263758,1.0282219636212846,1.0018300337115724,0.04394017141480333,0.13248725988938692,1.0282219636212846,-0.20841177877563222,1.0380709822770204,1.0228920217944635,0.944550493352943,0.14540278494150916,1.094111288268871,-0.20841177877563244,1.2413647436695607,0.9413100869716717,False,False,False,False
TOP20,CORR,LO,CORR-LO,BINARY,0.12,2016,0.25,D,0.75,0.956514401440144,2.282403240324032,1.0,1.2080616557359312,1.1935266039247547,1.171666587511996,0.03639506822393512,0.14130802836005607,1.1935266039247547,-0.19647486521671687,1.180500220440919,1.2114681205166329,1.0754978481309192,0.16081012355565893,1.283569580015611,-0.1964748652167171,1.4359323636342063,1.1177411023567287,False,True,False,True
TOP20,CORR,LO,CORR-LO,BINARY,0.12,2016,0.25,D,1.0,0.956514401440144,2.282403240324032,1.0,1.2103340041353114,1.1958284384436513,1.1740128230688824,0.03632118106642901,0.18991465918720873,1.1958284384436513,-0.25430421363550915,1.1834190429684563,1.2131930399390518,1.0787204778197883,0.2165651706741185,1.2852384470422105,-0.25430421363550926,1.4368938723059073,1.1201495728089002,False,False,False,False
EWALL,CORR,LO,CORR-LO,RAMP,0.12,2016,0.25,D,0.75,0.9565144014401438,3.1499101046320717,3.006958352374359,1.0432405628197265,1.0188464933331083,0.9822064259991603,0.06103413682056624,0.09854418358140649,1.0188464933331083,-0.15844264747951076,1.021408210311107,1.0196812518314122,0.9302588939068874,0.10824520401384885,1.088772302768401,-0.15844264747951076,1.2394510227670918,0.931856698957281,False,False,False,True
EWALL,CORR,LO,CORR-LO,RAMP,0.12,2016,0.25,D,1.0,0.9565144014401438,3.1499101046320717,3.006958352374359,1.0432879789927518,1.018918602591145,0.9823156599307339,0.06097231906201794,0.1312634749499677,1.018918602591145,-0.20841177877563255,1.0216782310001924,1.019622994813382,0.9305585217488926,0.1445200982799002,1.088630971824407,-0.20841177877563244,1.23772376140466,0.9330726729761248,False,False,False,False
TOP20,CORR,LO,CORR-LO,RAMP,0.12,2016,0.25,D,0.75,0.9565144014401438,3.1499101046320717,3.006958352374359,1.2135511175066689,1.193309809586317,1.162905440879783,0.050645676626885905,0.14139159038658922,1.193309809586317,-0.1964748652167172,1.1692013776020318,1.22032118285902,1.0635907842749233,0.16184928997537074,1.2921940246370813,-0.1964748652167171,1.432340359421599,1.1390161860046009,False,True,False,True
TOP20,CORR,LO,CORR-LO,RAMP,0.12,2016,0.25,D,1.0,0.9565144014401438,3.1499101046320717,3.006958352374359,1.2156528366061423,1.1954533785440011,1.1651118979503736,0.0505409386557687,0.18999942083505816,1.1954533785440011,-0.25430421363550926,1.1720406927751565,1.2218289703806624,1.0667071348507038,0.21799730893214675,1.2936749351673467,-0.25430421363550937,1.4334155430858555,1.1409294963729908,False,False,False,False
EWALL,CORR,LO,CORR-LO,RATIO,0.12,2016,0.25,D,0.75,0.9565144014401437,2.5822182322292413,1.373935882986485,1.0528021203045224,1.0328275394894355,1.0028158975450914,0.04998622275943099,0.09995653599720211,1.0328275394894355,-0.1584426474795111,1.0475020567649895,1.0229665071193121,0.953226996019164,0.10892570846633864,1.095687764051665,-0.15844264747951098,1.2430806716131577,0.9424479486060224,False,False,False,True
EWALL,CORR,LO,CORR-LO,RATIO,0.12,2016,0.25,D,1.0,0.9565144014401437,2.5822182322292413,1.373935882986485,1.0528345040908709,1.0328800872808206,1.0028987842028227,0.049935719888048125,0.1332054015691635,1.0328800872808206,-0.20841177877563233,1.0477376592575787,1.0229111505835646,0.9534868060656144,0.14546196343521256,1.0955481156990872,-0.20841177877563255,1.2413422238676026,0.9436798269374819,False,False,False,False
TOP20,CORR,LO,CORR-LO,RATIO,0.12,2016,0.25,D,0.75,0.9565144014401437,2.5822182322292413,1.373935882986485,1.2173598113141628,1.2008172744968044,1.1759608299843916,0.04139898132977127,0.14232225656342745,1.2008172744968044,-0.1964748652167172,1.1931691679520353,1.213880351971675,1.0862593747970706,0.16130413763873475,1.2884271807900722,-0.1964748652167171,1.4346813735790807,1.1287252156565801,False,True,False,True
TOP20,CORR,LO,CORR-LO,RATIO,0.12,2016,0.25,D,1.0,0.9565144014401437,2.5822182322292413,1.373935882986485,1.2194920281632216,1.202983414905061,1.1781779896107876,0.041314038552433985,0.19130332537569306,1.202983414905061,-0.2543042136355096,1.1959332228068977,1.2154820988415067,1.0893039227117056,0.21724953573978345,1.289986677333508,-0.2543042136355095,1.4357106922311267,1.1308455414287262,False,False,False,False
