window,W,panel,anchor,ladder,chooser,keying,rung,L,f,clamped,obs_rung,P_pick,RESOLVED
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.002,4,0.001993024414549078,False,D,0.383,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.005,10,0.004982561036372696,False,D,0.383,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.01,20,0.009965122072745391,False,D,0.381,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.02,40,0.019930244145490782,False,D,0.35,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.04,80,0.039860488290981565,False,D,0.305,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.08,161,0.0802192326856004,False,D,0.286,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.15,301,0.14997508719481814,False,D,0.313,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.3,602,0.2999501743896363,False,D,0.111,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f0.6,1204,0.5999003487792726,False,D,0.098,False
WFULL,2007,B136,B,CADENCE,CH_ISCAGR,FRAC,f1,2007,1.0,False,D,1.0,True
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,1,1,0.0004982561036372695,False,W,0.254,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,2,2,0.000996512207274539,False,W,0.2,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,5,5,0.002491280518186348,False,W,0.23,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,10,10,0.004982561036372696,False,W,0.184,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,21,21,0.01046337817638266,False,W,0.261,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,42,42,0.02092675635276532,False,W,0.274,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,63,63,0.03139013452914798,False,W,0.352,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,126,126,0.06278026905829596,False,W,0.417,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,252,252,0.12556053811659193,False,W,0.58,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,504,504,0.25112107623318386,False,W,0.76,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,1008,1008,0.5022421524663677,False,W,0.84,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,ABS,T,2007,1.0,False,W,1.0,True
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.0006,1,0.0004982561036372695,False,W,0.254,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.002,4,0.001993024414549078,False,W,0.244,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.005,10,0.004982561036372696,False,W,0.184,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.01,20,0.009965122072745391,False,W,0.281,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.02,40,0.019930244145490782,False,W,0.267,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.04,80,0.039860488290981565,False,W,0.39,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.08,161,0.0802192326856004,False,W,0.473,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.15,301,0.14997508719481814,False,W,0.622,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.3,602,0.2999501743896363,False,W,0.771,False
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f0.6,1204,0.5999003487792726,False,W,0.926,True
WFULL,2007,B136,B,CADENCE,CH_ISDD,FRAC,f1,2007,1.0,False,W,1.0,True
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,1,1,0.0006657789613848203,False,25,0.557,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,2,2,0.0013315579227696406,False,25,0.574,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,5,5,0.003328894806924101,False,25,0.585,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,10,10,0.006657789613848202,False,25,0.619,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,21,21,0.013981358189081226,False,25,0.615,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,42,42,0.02796271637816245,False,25,0.644,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,63,63,0.041944074567243674,False,25,0.634,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,126,126,0.08388814913448735,False,25,0.707,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,252,252,0.1677762982689747,False,25,0.913,True
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,504,504,0.3355525965379494,False,25,0.988,True
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,1008,1008,0.6711051930758988,False,25,1.0,True
WFULL,1502,SMALL,A,N,CH_ISSHARPE,ABS,T,1502,1.0,False,25,1.0,True
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.0006,1,0.0006657789613848203,False,25,0.557,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.002,3,0.0019973368841544607,False,25,0.577,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.005,8,0.005326231691078562,False,25,0.608,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.01,15,0.009986684420772303,False,25,0.633,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.02,30,0.019973368841544607,False,25,0.627,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.04,60,0.03994673768308921,False,25,0.69,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.08,120,0.07989347536617843,False,25,0.7,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.15,225,0.14980026631158455,False,25,0.878,False
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.3,451,0.3002663115845539,False,25,0.956,True
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f0.6,901,0.5998668442077231,False,25,1.0,True
WFULL,1502,SMALL,A,N,CH_ISSHARPE,FRAC,f1,1502,1.0,False,25,1.0,True
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,1,1,0.0006657789613848203,False,25,0.367,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,2,2,0.0013315579227696406,False,25,0.408,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,5,5,0.003328894806924101,False,25,0.41,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,10,10,0.006657789613848202,False,25,0.433,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,21,21,0.013981358189081226,False,25,0.418,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,42,42,0.02796271637816245,False,25,0.449,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,63,63,0.041944074567243674,False,25,0.477,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,126,126,0.08388814913448735,False,25,0.469,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,252,252,0.1677762982689747,False,25,0.62,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,504,504,0.3355525965379494,False,25,0.456,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,1008,1008,0.6711051930758988,False,25,0.459,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,ABS,T,1502,1.0,False,25,1.0,True
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.0006,1,0.0006657789613848203,False,25,0.367,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.002,3,0.0019973368841544607,False,25,0.392,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.005,8,0.005326231691078562,False,25,0.436,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.01,15,0.009986684420772303,False,25,0.403,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.02,30,0.019973368841544607,False,25,0.411,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.04,60,0.03994673768308921,False,25,0.471,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.08,120,0.07989347536617843,False,25,0.498,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.15,225,0.14980026631158455,False,25,0.607,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.3,451,0.3002663115845539,False,25,0.499,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f0.6,901,0.5998668442077231,False,25,0.307,False
WFULL,1502,SMALL,A,N,CH_ISCAGR,FRAC,f1,1502,1.0,False,25,1.0,True
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,1,1,0.0006657789613848203,False,40,0.547,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,2,2,0.0013315579227696406,False,40,0.606,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,5,5,0.003328894806924101,False,40,0.634,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,10,10,0.006657789613848202,False,40,0.693,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,21,21,0.013981358189081226,False,40,0.762,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,42,42,0.02796271637816245,False,40,0.762,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,63,63,0.041944074567243674,False,40,0.761,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,126,126,0.08388814913448735,False,40,0.745,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,252,252,0.1677762982689747,False,40,0.828,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,504,504,0.3355525965379494,False,40,0.834,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,1008,1008,0.6711051930758988,False,40,0.669,False
WFULL,1502,SMALL,A,N,CH_ISDD,ABS,T,1502,1.0,False,40,1.0,True
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.0006,1,0.0006657789613848203,False,40,0.547,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.002,3,0.0019973368841544607,False,40,0.659,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.005,8,0.005326231691078562,False,40,0.669,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.01,15,0.009986684420772303,False,40,0.722,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.02,30,0.019973368841544607,False,40,0.767,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.04,60,0.03994673768308921,False,40,0.746,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.08,120,0.07989347536617843,False,40,0.742,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.15,225,0.14980026631158455,False,40,0.803,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.3,451,0.3002663115845539,False,40,0.77,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f0.6,901,0.5998668442077231,False,40,0.743,False
WFULL,1502,SMALL,A,N,CH_ISDD,FRAC,f1,1502,1.0,False,40,1.0,True
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,1,1,0.0006657789613848203,False,252,0.766,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,2,2,0.0013315579227696406,False,252,0.751,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,5,5,0.003328894806924101,False,252,0.755,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,10,10,0.006657789613848202,False,252,0.769,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,21,21,0.013981358189081226,False,252,0.723,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,42,42,0.02796271637816245,False,252,0.701,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,63,63,0.041944074567243674,False,252,0.648,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,126,126,0.08388814913448735,False,252,0.594,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,252,252,0.1677762982689747,False,252,0.676,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,504,504,0.3355525965379494,False,252,0.689,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,1008,1008,0.6711051930758988,False,252,0.497,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,ABS,T,1502,1.0,False,252,1.0,True
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.0006,1,0.0006657789613848203,False,252,0.766,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.002,3,0.0019973368841544607,False,252,0.756,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.005,8,0.005326231691078562,False,252,0.733,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.01,15,0.009986684420772303,False,252,0.756,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.02,30,0.019973368841544607,False,252,0.721,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.04,60,0.03994673768308921,False,252,0.689,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.08,120,0.07989347536617843,False,252,0.606,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.15,225,0.14980026631158455,False,252,0.613,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.3,451,0.3002663115845539,False,252,0.665,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f0.6,901,0.5998668442077231,False,252,0.593,False
WFULL,1502,SMALL,A,H,CH_ISSHARPE,FRAC,f1,1502,1.0,False,252,1.0,True
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,1,1,0.0006657789613848203,False,252,0.816,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,2,2,0.0013315579227696406,False,252,0.853,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,5,5,0.003328894806924101,False,252,0.863,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,10,10,0.006657789613848202,False,252,0.83,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,21,21,0.013981358189081226,False,252,0.829,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,42,42,0.02796271637816245,False,252,0.811,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,63,63,0.041944074567243674,False,252,0.752,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,126,126,0.08388814913448735,False,252,0.691,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,252,252,0.1677762982689747,False,252,0.784,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,504,504,0.3355525965379494,False,252,0.765,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,1008,1008,0.6711051930758988,False,252,0.691,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,ABS,T,1502,1.0,False,252,1.0,True
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.0006,1,0.0006657789613848203,False,252,0.816,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.002,3,0.0019973368841544607,False,252,0.832,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.005,8,0.005326231691078562,False,252,0.831,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.01,15,0.009986684420772303,False,252,0.829,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.02,30,0.019973368841544607,False,252,0.816,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.04,60,0.03994673768308921,False,252,0.775,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.08,120,0.07989347536617843,False,252,0.715,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.15,225,0.14980026631158455,False,252,0.751,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.3,451,0.3002663115845539,False,252,0.744,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f0.6,901,0.5998668442077231,False,252,0.789,False
WFULL,1502,SMALL,A,H,CH_ISCAGR,FRAC,f1,1502,1.0,False,252,1.0,True
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,1,1,0.0006657789613848203,False,21,0.299,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,2,2,0.0013315579227696406,False,21,0.295,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,5,5,0.003328894806924101,False,21,0.255,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,10,10,0.006657789613848202,False,21,0.235,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,21,21,0.013981358189081226,False,21,0.186,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,42,42,0.02796271637816245,False,21,0.221,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,63,63,0.041944074567243674,False,21,0.265,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,126,126,0.08388814913448735,False,21,0.342,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,252,252,0.1677762982689747,False,21,0.374,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,504,504,0.3355525965379494,False,21,0.232,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,1008,1008,0.6711051930758988,False,21,0.277,False
WFULL,1502,SMALL,A,H,CH_ISDD,ABS,T,1502,1.0,False,21,1.0,True
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.0006,1,0.0006657789613848203,False,21,0.299,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.002,3,0.0019973368841544607,False,21,0.302,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.005,8,0.005326231691078562,False,21,0.221,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.01,15,0.009986684420772303,False,21,0.213,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.02,30,0.019973368841544607,False,21,0.209,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.04,60,0.03994673768308921,False,21,0.262,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.08,120,0.07989347536617843,False,21,0.334,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.15,225,0.14980026631158455,False,21,0.379,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.3,451,0.3002663115845539,False,21,0.298,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f0.6,901,0.5998668442077231,False,21,0.212,False
WFULL,1502,SMALL,A,H,CH_ISDD,FRAC,f1,1502,1.0,False,21,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,1,1,0.0006657789613848203,False,0.75,0.698,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,2,2,0.0013315579227696406,False,0.75,0.705,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,5,5,0.003328894806924101,False,0.75,0.709,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,10,10,0.006657789613848202,False,0.75,0.698,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,21,21,0.013981358189081226,False,0.75,0.716,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,42,42,0.02796271637816245,False,0.75,0.725,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,63,63,0.041944074567243674,False,0.75,0.812,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,126,126,0.08388814913448735,False,0.75,0.883,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,252,252,0.1677762982689747,False,0.75,0.934,True
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,504,504,0.3355525965379494,False,0.75,0.988,True
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,1008,1008,0.6711051930758988,False,0.75,0.999,True
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,ABS,T,1502,1.0,False,0.75,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.0006,1,0.0006657789613848203,False,0.75,0.698,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.002,3,0.0019973368841544607,False,0.75,0.674,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.005,8,0.005326231691078562,False,0.75,0.648,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.01,15,0.009986684420772303,False,0.75,0.731,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.02,30,0.019973368841544607,False,0.75,0.729,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.04,60,0.03994673768308921,False,0.75,0.805,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.08,120,0.07989347536617843,False,0.75,0.882,False
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.15,225,0.14980026631158455,False,0.75,0.912,True
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.3,451,0.3002663115845539,False,0.75,0.98,True
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f0.6,901,0.5998668442077231,False,0.75,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISSHARPE,FRAC,f1,1502,1.0,False,0.75,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,1,1,0.0006657789613848203,False,0.75,0.858,False
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,2,2,0.0013315579227696406,False,0.75,0.869,False
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,5,5,0.003328894806924101,False,0.75,0.884,False
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,10,10,0.006657789613848202,False,0.75,0.89,False
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,21,21,0.013981358189081226,False,0.75,0.919,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,42,42,0.02796271637816245,False,0.75,0.911,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,63,63,0.041944074567243674,False,0.75,0.917,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,126,126,0.08388814913448735,False,0.75,0.91,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,252,252,0.1677762982689747,False,0.75,0.923,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,504,504,0.3355525965379494,False,0.75,0.954,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,1008,1008,0.6711051930758988,False,0.75,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,ABS,T,1502,1.0,False,0.75,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.0006,1,0.0006657789613848203,False,0.75,0.858,False
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.002,3,0.0019973368841544607,False,0.75,0.869,False
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.005,8,0.005326231691078562,False,0.75,0.894,False
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.01,15,0.009986684420772303,False,0.75,0.921,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.02,30,0.019973368841544607,False,0.75,0.911,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.04,60,0.03994673768308921,False,0.75,0.915,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.08,120,0.07989347536617843,False,0.75,0.91,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.15,225,0.14980026631158455,False,0.75,0.931,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.3,451,0.3002663115845539,False,0.75,0.957,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f0.6,901,0.5998668442077231,False,0.75,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISCAGR,FRAC,f1,1502,1.0,False,0.75,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,1,1,0.0006657789613848203,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,2,2,0.0013315579227696406,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,5,5,0.003328894806924101,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,10,10,0.006657789613848202,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,21,21,0.013981358189081226,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,42,42,0.02796271637816245,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,63,63,0.041944074567243674,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,126,126,0.08388814913448735,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,252,252,0.1677762982689747,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,504,504,0.3355525965379494,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,1008,1008,0.6711051930758988,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,ABS,T,1502,1.0,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.0006,1,0.0006657789613848203,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.002,3,0.0019973368841544607,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.005,8,0.005326231691078562,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.01,15,0.009986684420772303,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.02,30,0.019973368841544607,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.04,60,0.03994673768308921,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.08,120,0.07989347536617843,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.15,225,0.14980026631158455,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.3,451,0.3002663115845539,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f0.6,901,0.5998668442077231,False,0.3,1.0,True
WFULL,1502,SMALL,A,GROSS,CH_ISDD,FRAC,f1,1502,1.0,False,0.3,1.0,True
WFULL,1502,SMALL,A,CADENCE,CH_ISSHARPE,ABS,1,1,0.0006657789613848203,False,M,0.433,False
WFULL,1502,SMALL,A,CADENCE,CH_ISSHARPE,ABS,2,2,0.0013315579227696406,False,M,0.439,False
WFULL,1502,SMALL,A,CADENCE,CH_ISSHARPE,ABS,5,5,0.003328894806924101,False,M,0.409,False
WFULL,1502,SMALL,A,CADENCE,CH_ISSHARPE,ABS,10,10,0.006657789613848202,False,M,0.419,False
