window,arm,char,outcome,strata,resid,b,t,ctrl_t,n,r2,sig
full,EWall,corr,Sharpe,21,partial,-0.02163764322363316,-2.575598173215748,-4.156217420389319,168,0.131392998361471,True
full,EWall,corr,Sharpe,21,residx,-0.021637643223633145,-2.4508716709400424,,168,0.03492171778709219,True
full,EWall,corr,Sharpe,21,ratio,-0.004117093710335424,-0.45891226873363994,,168,0.00126707002921711,False
full,EWall,corr,Sharpe,21,logx,-0.33870531207868226,-2.48877553072948,-3.75583978226168,168,0.11494522443928878,True
full,EWall,corr,Sharpe,21,loglog,,,,0,,False
full,EWall,corr,CAGR,3,none,0.003832836495642836,2.3786220490430514,,168,0.0329600020493408,True
full,EWall,corr,CAGR,3,partial,0.0017353226769577417,1.1702698766895017,-6.408166061016516,168,0.2256719220533283,False
full,EWall,corr,CAGR,3,residx,0.0017353226769577428,1.0362408932403315,,168,0.0064270712687765075,False
full,EWall,corr,CAGR,3,ratio,0.005726576519525216,3.630927351204838,,168,0.0735761027800439,True
full,EWall,corr,CAGR,3,logx,0.021855011299925828,1.4596151543126468,-5.643969960400589,168,0.1991167258040616,False
full,EWall,corr,CAGR,3,loglog,,,,0,,False
full,EWall,corr,CAGR,5,none,1.0034078309755412e-06,0.0006826847933689873,,168,2.8075816116412966e-09,False
full,EWall,corr,CAGR,5,partial,-0.0005141585412988805,-0.3651864827604358,-4.161435400271666,168,0.09498562024169943,False
full,EWall,corr,CAGR,5,residx,-0.000514158541298883,-0.34858877818149775,,168,0.0007314774182374251,False
full,EWall,corr,CAGR,5,ratio,0.0010390890382690526,0.7080277514794302,,168,0.003010807044382169,False
full,EWall,corr,CAGR,5,logx,-0.001446357692809444,-0.08350626844651916,-3.4272356566066,168,0.06688019525448441,False
full,EWall,corr,CAGR,5,loglog,,,,0,,False
full,EWall,corr,CAGR,7,none,-0.002025622753844701,-1.4671633323232685,,168,0.012801280802289372,False
full,EWall,corr,CAGR,7,partial,-0.0020121893256985195,-1.4989041509770298,-3.253151064765181,168,0.07230314877760413,False
full,EWall,corr,CAGR,7,residx,-0.002012189325698518,-1.4573015845678543,,168,0.012631934437840275,False
full,EWall,corr,CAGR,7,ratio,-0.0009707604117223272,-0.6996383694426365,,168,0.002940088510589356,False
full,EWall,corr,CAGR,7,logx,-0.025732838891661627,-1.4970903226710333,-2.6019883346129578,168,0.052388939567402204,False
full,EWall,corr,CAGR,7,loglog,,,,0,,False
full,EWall,corr,CAGR,21,none,-0.0028357954276795336,-2.2085655993784195,,168,0.028545329418376175,True
full,EWall,corr,CAGR,21,partial,-0.0027363597148257943,-2.14024065006351,-1.6695740396713696,168,0.044684245456523275,True
full,EWall,corr,CAGR,21,residx,-0.002736359714825795,-2.1265952219331283,,168,0.026520897231049667,True
full,EWall,corr,CAGR,21,ratio,-0.0023753112197993686,-1.8418753979475724,,168,0.020027479857705366,False
full,EWall,corr,CAGR,21,logx,-0.04225163780739385,-2.047427598952759,-1.128474817145674,168,0.03365160489258412,True
full,EWall,corr,CAGR,21,loglog,,,,0,,False
full,EWall,corr,MaxDD,3,none,0.008655797169689578,1.7486081853199866,,168,0.01808632106799124,False
full,EWall,corr,MaxDD,3,partial,-0.0017043949419677951,-0.4808414635647678,-13.241056084822166,168,0.5239389188032457,False
full,EWall,corr,MaxDD,3,residx,-0.0017043949419677867,-0.3328819340521602,,168,0.000667087119516574,False
full,EWall,corr,MaxDD,3,ratio,0.02461101545854763,5.331846534150165,,168,0.1462160880484331,True
full,EWall,corr,MaxDD,3,logx,-0.025478605839660468,-0.7130327393117206,-12.80298081987291,168,0.5092438973437047,False
full,EWall,corr,MaxDD,3,loglog,0.09559241016500086,0.7724971631252023,11.488841433467622,168,0.4540478446300543,False
full,EWall,corr,MaxDD,5,none,0.004676084005663589,0.9735315160433289,,168,0.005677006940495333,False
full,EWall,corr,MaxDD,5,partial,0.0008015804913784688,0.23511589570129607,-12.925062521427979,168,0.5059186383937662,False
full,EWall,corr,MaxDD,5,residx,0.0008015804913784546,0.16577889742656626,,168,0.00016553068440550156,False
full,EWall,corr,MaxDD,5,ratio,0.02398428138594479,5.398622666577618,,168,0.14935103525016802,True
full,EWall,corr,MaxDD,5,logx,0.007861543958752715,0.18672566817766081,-12.41439080968367,168,0.48665514817242295,False
full,EWall,corr,MaxDD,5,loglog,0.021091956955020752,0.14462486820545886,11.321445571450617,168,0.4393760856843061,False
full,EWall,corr,MaxDD,7,none,0.0005729266190636949,0.12177176837083027,,168,8.93195127105173e-05,False
full,EWall,corr,MaxDD,7,partial,0.0007033703672289504,0.20857992284834845,-12.575465114614794,168,0.4894346836840916,False
full,EWall,corr,MaxDD,7,residx,0.0007033703672289693,0.14949940473213583,,168,0.0001346208628267842,False
full,EWall,corr,MaxDD,7,ratio,0.019831928851568374,4.460392767791796,,168,0.10702327954360691,True
full,EWall,corr,MaxDD,7,logx,0.00292172526157064,0.0669338503823807,-12.022568015948425,168,0.4669721361136434,False
full,EWall,corr,MaxDD,7,loglog,0.016249723560875395,0.10784438349024651,11.163610689056618,168,0.4304368009562062,False
full,EWall,corr,MaxDD,21,none,0.00043189595129721506,0.10258987323242855,,168,6.339767981577982e-05,False
full,EWall,corr,MaxDD,21,partial,0.002064735761623894,0.6395343209555239,-10.857174746108923,168,0.4167471582106326,False
full,EWall,corr,MaxDD,21,residx,0.0020647357616238944,0.49025105046538764,,168,0.001445774735987948,False
full,EWall,corr,MaxDD,21,ratio,0.019921443568991153,5.087388876976805,,168,0.1348828424550077,True
full,EWall,corr,MaxDD,21,logx,0.02778592632311394,0.5315953108502989,-10.628646218580048,168,0.4064175507076657,False
full,EWall,corr,MaxDD,21,loglog,-0.02771101469952919,-0.15034969558809522,10.326262778829918,168,0.3929842902793962,False
full,EWall,corr,DDnorm,3,none,0.028538228884417722,0.9825494933114887,,168,0.005782057159927079,False
full,EWall,corr,DDnorm,3,partial,-0.008078386555479072,-0.299934409398189,-6.158897882150033,168,0.19162112492525774,False
full,EWall,corr,DDnorm,3,residx,-0.008078386555479,-0.27054628129376423,,168,0.00044074114545644694,False
full,EWall,corr,DDnorm,3,ratio,0.09039139353507629,3.1972126781655352,,168,0.05800728122167509,True
full,EWall,corr,DDnorm,3,logx,-0.1698679684675477,-0.6354855106584486,-6.187157291002169,168,0.1923238403446913,False
full,EWall,corr,DDnorm,3,loglog,0.09559241016500086,0.7724971631252022,6.021408864451908,168,0.18287111284252489,False
full,EWall,corr,DDnorm,5,none,0.020192466990362347,0.6965243760897846,,168,0.002914050998192863,False
full,EWall,corr,DDnorm,5,partial,0.005065625779778343,0.19530334804635616,-6.632947708333999,168,0.21281179886740753,False
full,EWall,corr,DDnorm,5,residx,0.0050656257797783155,0.1738203289423061,,168,0.00018197595555369261,False
full,EWall,corr,DDnorm,5,ratio,0.10096513960776819,3.6116938679636714,,168,0.07285532251572702,True
full,EWall,corr,DDnorm,5,logx,-0.005666232012081274,-0.018000678011548088,-6.588786411997647,168,0.2100927322868914,False
full,EWall,corr,DDnorm,5,loglog,0.021091956955020308,0.14462486820545578,6.475167320940578,168,0.20377740392629484,False
full,EWall,corr,DDnorm,7,none,0.005228798589718717,0.1816743902744838,,168,0.00019878929472771922,False
full,EWall,corr,DDnorm,7,partial,0.0057562050695399575,0.22487677186096386,-6.698324061151863,168,0.21394611259693497,False
full,EWall,corr,DDnorm,7,residx,0.005756205069539996,0.20000237352903644,,168,0.0002409115224555336,False
full,EWall,corr,DDnorm,7,ratio,0.08682845117350921,3.1027920693679856,,168,0.05481674890367705,True
full,EWall,corr,DDnorm,7,logx,0.006407047188289106,0.01969208292209519,-6.596575883825347,168,0.2087091673618403,False
full,EWall,corr,DDnorm,7,loglog,0.016249723560875617,0.10784438349024797,6.497444055183155,168,0.2038838108158223,False
full,EWall,corr,DDnorm,21,none,0.008276940311135786,0.3056453564915671,,168,0.00056244903898095,False
full,EWall,corr,DDnorm,21,partial,0.015023099864933318,0.6071352102206617,-5.852701108180936,168,0.17237744460088056,False
full,EWall,corr,DDnorm,21,residx,0.015023099864933371,0.5545178255521355,,168,0.0018489246564917794,False
full,EWall,corr,DDnorm,21,ratio,0.09325108711615362,3.5724287201138294,,168,0.07139229438713002,True
full,EWall,corr,DDnorm,21,logx,0.14420677995845477,0.3632365008699777,-5.870722160177655,168,0.17279261899579001,False
full,EWall,corr,DDnorm,21,loglog,-0.02771101469952919,-0.15034969558809522,6.006193845500999,168,0.17955612221284611,False
full,EWall,corr,CAGRnorm,3,none,0.0373794758048644,2.995406187941439,,168,0.05127926029892538,True
full,EWall,corr,CAGRnorm,3,partial,0.016657778491501976,1.5790717429732055,-8.898836912641066,168,0.3589443801272726,False
full,EWall,corr,CAGRnorm,3,residx,0.016657778491501983,1.2743117214922128,,168,0.00968758423254834,False
full,EWall,corr,CAGRnorm,3,ratio,0.0635386714868094,5.373442706244203,,168,0.14816703783822438,True
full,EWall,corr,CAGRnorm,3,logx,0.1753549441063736,1.6508717652782487,-8.34559776418131,168,0.34070174533378306,False
full,EWall,corr,CAGRnorm,3,loglog,,,,0,,False
full,EWall,corr,CAGRnorm,5,none,-0.001958610728754945,-0.1789446818978088,,168,0.00019286158747111593,False
full,EWall,corr,CAGRnorm,5,partial,-0.007623690455756213,-0.7768495827462035,-6.565373670647073,168,0.2072806210028797,False
full,EWall,corr,CAGRnorm,5,residx,-0.007623690455756225,-0.6947671234914377,,168,0.0028994084787987706,False
full,EWall,corr,CAGRnorm,5,ratio,0.02070392145309041,1.9121068522623736,,168,0.021550368543232556,False
full,EWall,corr,CAGRnorm,5,logx,-0.06603402479803133,-0.545919808865618,-6.007497925792039,168,0.17950855942835442,False
full,EWall,corr,CAGRnorm,5,loglog,,,,0,,False
full,EWall,corr,CAGRnorm,7,none,-0.016285915747859397,-1.5798243759139607,,168,0.014812502099752045,False
full,EWall,corr,CAGRnorm,7,partial,-0.01611793976653035,-1.7100273354244877,-5.793660785149314,168,0.18135268124214265,False
full,EWall,corr,CAGRnorm,7,residx,-0.016117939766530327,-1.5632811074185506,,168,0.014508382778168016,False
full,EWall,corr,CAGRnorm,7,ratio,0.006873253846053551,0.6626620799310192,,168,0.002638328233502296,False
full,EWall,corr,CAGRnorm,7,logx,-0.21019193093898658,-1.7387114517592697,-5.325401193782952,168,0.16093512140435795,False
full,EWall,corr,CAGRnorm,7,loglog,,,,0,,False
full,EWall,corr,CAGRnorm,21,none,-0.025622057177206857,-2.7062893272404884,,168,0.04225613210800805,True
full,EWall,corr,CAGRnorm,21,partial,-0.02379521465129763,-2.643037167798183,-4.356007588226828,168,0.14103596584483302,True
full,EWall,corr,CAGRnorm,21,residx,-0.023795214651297622,-2.5029191052468027,,168,0.03636617099636641,True
full,EWall,corr,CAGRnorm,21,ratio,-0.0038619300585831092,-0.39939064142433506,,168,0.0009599985079893347,False
full,EWall,corr,CAGRnorm,21,logx,-0.3721882367190963,-2.5512533487052136,-3.9609783341247673,168,0.12429397848051726,True
full,EWall,corr,CAGRnorm,21,loglog,,,,0,,False
full,EWall,evol,Sharpe,3,none,-0.08370528691697589,-8.464391373779842,,168,0.30148180506526034,True
full,EWall,evol,Sharpe,3,partial,-0.029346741168201632,-1.6110719442808175,-3.5070158741756456,168,0.34993768756663735,False
full,EWall,evol,Sharpe,3,residx,-0.02934674116820168,-1.3095933317797324,,168,0.010225885221110453,False
full,EWall,evol,Sharpe,3,ratio,0.04174869914137486,3.668622092336945,,168,0.07499653932887473,True
full,EWall,evol,Sharpe,3,logx,-0.5012683392256426,-1.5209732018906417,-3.5502364774810076,168,0.3288928572602009,False
full,EWall,evol,Sharpe,3,loglog,,,,0,,False
full,EWall,evol,Sharpe,5,none,-0.04242425084632683,-4.421794135621095,,168,0.1053733488445876,True
full,EWall,evol,Sharpe,5,partial,0.01027538887940307,0.6787391823814866,-4.3593262041006176,168,0.19776951538486753,False
full,EWall,evol,Sharpe,5,residx,0.010275388879403085,0.6104519685334362,,168,0.0022398609524424407,False
full,EWall,evol,Sharpe,5,ratio,0.042564901609241215,4.438190190218241,,168,0.10607320374669882,True
full,EWall,evol,Sharpe,5,logx,0.27871217035452844,0.7776149939940923,-4.202685203461311,168,0.1719684277282848,False
full,EWall,evol,Sharpe,5,loglog,,,,0,,False
full,EWall,evol,Sharpe,7,none,-0.027916134556039286,-2.9787670847256473,,168,0.05073996922520341,True
full,EWall,evol,Sharpe,7,partial,0.026550701486243222,1.898999415271949,-4.998450785970043,168,0.1755753936798049,False
full,EWall,evol,Sharpe,7,residx,0.026550701486243302,1.7452622886408347,,168,0.01801841823549688,False
full,EWall,evol,Sharpe,7,ratio,0.046603506720835346,5.228766803280042,,168,0.1414089270726958,True
full,EWall,evol,Sharpe,7,logx,0.8032835060698553,2.107357470223912,-4.914283148679101,168,0.15886382369451302,True
full,EWall,evol,Sharpe,7,loglog,,,,0,,False
full,EWall,evol,Sharpe,21,none,-0.0101177905275389,-1.131403050311733,,168,0.00765227346181685,False
full,EWall,evol,Sharpe,21,partial,0.03556311667147321,2.8842052182336717,-5.035501105038053,168,0.13983724469504566,True
full,EWall,evol,Sharpe,21,residx,0.03556311667147318,2.743188382486568,,168,0.043365964120666955,True
full,EWall,evol,Sharpe,21,ratio,0.04160751703442732,4.967389130610474,,168,0.12940847320003823,True
full,EWall,evol,Sharpe,21,logx,1.2671679179385564,3.101017595216879,-4.94625371215242,168,0.13229142018961393,True
full,EWall,evol,Sharpe,21,loglog,,,,0,,False
full,EWall,evol,CAGR,3,none,-0.009432355704766106,-6.4342405560398515,,168,0.19961215532145815,True
full,EWall,evol,CAGR,3,partial,-0.003699245471898753,-1.3454053392473455,-2.4504460041322975,168,0.22771710088652508,False
full,EWall,evol,CAGR,3,residx,-0.00369924547189876,-1.1909704642321917,,168,0.008472250101972945,False
full,EWall,evol,CAGR,3,ratio,0.004227421160754051,2.6332307120025695,,168,0.0400956887165973,True
full,EWall,evol,CAGR,3,logx,-0.06247390950429023,-1.2508944162969926,-2.340868181820659,168,0.19639651408261338,False
full,EWall,evol,CAGR,3,loglog,,,,0,,False
full,EWall,evol,CAGR,5,none,-0.004220212938838666,-2.9453616803418474,,168,0.04966450670542377,True
full,EWall,evol,CAGR,5,partial,0.0011655036830945586,0.5004163664014333,-2.895799050308979,168,0.09562668849207612,False
full,EWall,evol,CAGR,5,residx,0.001165503683094561,0.477656503311702,,168,0.0013725456686137782,False
full,EWall,evol,CAGR,5,ratio,0.004017547584297824,2.7970751478255473,,168,0.04500900947916353,True
full,EWall,evol,CAGR,5,logx,0.033821999518200606,0.6141675640413766,-2.613108889467239,168,0.06896916242612927,False
full,EWall,evol,CAGR,5,loglog,,,,0,,False
full,EWall,evol,CAGR,7,none,-0.0018893190421793128,-1.367285812240822,,168,0.011136453143457126,False
full,EWall,evol,CAGR,7,partial,0.00386969507177873,1.8117017814313165,-3.4594937570241573,168,0.078011867976845,False
full,EWall,evol,CAGR,7,residx,0.0038696950717787373,1.7610879510437574,,168,0.01834065363708126,False
full,EWall,evol,CAGR,7,ratio,0.004437223258601989,3.2960927720578694,,168,0.06142693585791903,True
full,EWall,evol,CAGR,7,logx,0.11769936785242383,2.024931924007296,-3.240270411691793,168,0.06280686697718607,True
full,EWall,evol,CAGR,7,loglog,,,,0,,False
full,EWall,evol,CAGR,21,none,0.0008842446669340169,0.6797084038951203,,168,0.0027754292545559833,False
full,EWall,evol,CAGR,21,partial,0.00555593061272335,2.9836469386241298,-3.4099333382890253,168,0.06842411997936104,True
full,EWall,evol,CAGR,21,residx,0.005555930612723344,2.963919692080758,,168,0.050260771753887434,True
full,EWall,evol,CAGR,21,ratio,0.0036286928679933913,2.8529300784270486,,168,0.04673967471702489,True
full,EWall,evol,CAGR,21,logx,0.1947946306928956,3.1659820571253596,-3.195518502630759,168,0.06584868539465372,True
full,EWall,evol,CAGR,21,loglog,,,,0,,False
full,EWall,evol,MaxDD,3,none,-0.03613918833976631,-8.742651440422243,,168,0.31527743074682235,True
full,EWall,evol,MaxDD,3,partial,0.012602917368198428,1.935228436927775,-8.795900026018785,168,0.5338522805770467,False
full,EWall,evol,MaxDD,3,residx,0.01260291736819842,1.3323423939484726,,168,0.01058044889331744,False
full,EWall,evol,MaxDD,3,ratio,0.03397672377087055,8.008262630747875,,168,0.27867569490304167,True
full,EWall,evol,MaxDD,3,logx,0.23639528219688927,2.0077837850494324,-8.873749980136788,168,0.5194717478632007,True
full,EWall,evol,MaxDD,3,loglog,-0.8466705908546694,-2.077701074793054,8.17851807914558,168,0.46604305474672514,True
full,EWall,evol,MaxDD,5,none,-0.032914709311110554,-8.060107424586286,,168,0.2812774160470787,True
full,EWall,evol,MaxDD,5,partial,0.006428293647619433,1.143717807975918,-8.765924975588257,168,0.5096405892226581,False
full,EWall,evol,MaxDD,5,residx,0.006428293647619438,0.8048853326910351,,168,0.0038874815132970975,False
full,EWall,evol,MaxDD,5,ratio,0.03339593890421196,8.22549671535375,,168,0.2895623760393059,True
full,EWall,evol,MaxDD,5,logx,0.16089498964799814,1.2057444853774928,-8.722234038068407,168,0.4910312109558046,False
full,EWall,evol,MaxDD,5,loglog,-0.6840738927308376,-1.483322670488322,8.250842664879821,168,0.44668339788572164,False
full,EWall,evol,MaxDD,7,none,-0.031161738623759788,-7.721124911652869,,168,0.2642358285833223,True
full,EWall,evol,MaxDD,7,partial,0.0048074997579277134,0.8952974729756662,-8.594760338844008,168,0.49176901066567447,False
full,EWall,evol,MaxDD,7,residx,0.004807499757927734,0.640983411193486,,168,0.0024689478444097634,False
full,EWall,evol,MaxDD,7,ratio,0.03415095930720436,8.784877611252421,,168,0.3173614405953742,True
full,EWall,evol,MaxDD,7,logx,0.171500023181766,1.16012360802137,-8.5738943005539,168,0.4712704517059425,False
full,EWall,evol,MaxDD,7,loglog,-0.69708004972905,-1.368182559063466,8.1984506006732,168,0.4367863082255188,False
full,EWall,evol,MaxDD,21,none,-0.0227729205944369,-5.959847107139717,,168,0.17625951146827934,True
full,EWall,evol,MaxDD,21,partial,0.006421155182960405,1.354291750016315,-8.369035878704562,168,0.42172932168127075,False
full,EWall,evol,MaxDD,21,residx,0.006421155182960393,1.0363112314757812,,168,0.006427938206625905,False
full,EWall,evol,MaxDD,21,ratio,0.03082888664187185,8.89983266316624,,168,0.3230210169744655,True
full,EWall,evol,MaxDD,21,logx,0.2679589025649979,1.703918308163999,-8.457853077071569,168,0.4156825699763337,False
full,EWall,evol,MaxDD,21,loglog,-0.8584745812655268,-1.54697348149724,8.145917500009176,168,0.4015804857910049,False
full,EWall,evol,DDnorm,3,none,-0.11422795789725394,-4.1167028503899745,,168,0.09263458765455379,True
