panel,book,lam,cost,selector,f,sleeve,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,beats_SPY,beats_V2,OOS_4b,OOS_4a
broad,EWALL,0.25,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.13793713657049067,1.0900297807338726,-0.25415753658843376,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.25,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07565030362777558,0.9257433867360418,-0.1773063393151697,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.25,15.0,S0_ISsharpe,0.5,BOND2,0.07323135873540942,0.8982051305077948,-0.1786044094312581,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.25,15.0,S1_IS4b,0.4,TLT,0.08606060428487483,0.9437821376774966,-0.1864635625993596,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.25,15.0,S2_minSleeveDD,0.05,CASH,0.1318308157755521,1.098693031050075,-0.24229500093360712,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.25,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.13735683840676183,1.0859697169279947,-0.25424068312071135,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.25,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07323135873540942,0.8982051305077948,-0.1786044094312581,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.25,25.0,S0_ISsharpe,0.4,TLT,0.08178057719250398,0.9005097949794775,-0.18955407078832187,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.25,25.0,S1_IS4b,0.4,TLT,0.08178057719250398,0.9005097949794775,-0.18955407078832187,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.25,25.0,S2_minSleeveDD,0.05,CASH,0.13085281916102276,1.091421220288982,-0.24242861068659183,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.25,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13619710784925232,1.0778486294332192,-0.25440695504497535,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.25,25.0,S4_ISsharpe_fpos,0.4,TLT,0.08178057719250398,0.9005097949794775,-0.18955407078832187,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.25,50.0,S0_ISsharpe,0.4,TLT,0.07114961617809334,0.7921126221361264,-0.19783929402990874,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.25,50.0,S1_IS4b,0.3,TLT,0.0874848086750355,0.9089627151166325,-0.18295064713960862,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,False,False,False
broad,EWALL,0.25,50.0,S2_minSleeveDD,0.05,CASH,0.12841144413606376,1.0732385623180565,-0.2427625561889305,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.25,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.1333028252517734,1.057540505101473,-0.2548225115567686,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.25,50.0,S4_ISsharpe_fpos,0.4,TLT,0.07114961617809334,0.7921126221361264,-0.19783929402990874,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.35,0.0,S0_ISsharpe,0.5,BOND2,0.08050538740920521,0.9807699669173696,-0.17470442050771096,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.35,0.0,S1_IS4b,0.45,TLT,0.08603997881035141,0.9619543909937666,-0.1875633487624606,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.35,0.0,S2_minSleeveDD,0.05,CASH,0.13330361700084437,1.109630355399396,-0.24209455249294742,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.35,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.13910281225839705,1.098177929642571,-0.25399122238149774,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.35,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.08050538740920521,0.9807699669173696,-0.17470442050771096,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.35,5.0,S0_ISsharpe,0.5,BOND2,0.07807613324127427,0.9532785567464552,-0.17600634389934267,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.35,5.0,S1_IS4b,0.45,TLT,0.08370738332263694,0.9379567604382966,-0.1893195999700007,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.35,5.0,S2_minSleeveDD,0.05,CASH,0.132813875563337,1.1059949710458852,-0.24216137314828134,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.35,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.13852191401847858,1.0941183662691285,-0.2540743830088349,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.35,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.07807613324127427,0.9532785567464552,-0.17600634389934267,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.35,10.0,S0_ISsharpe,0.5,BOND2,0.07565203242794127,0.9257620404117879,-0.17730633931516981,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.35,10.0,S1_IS4b,0.45,TLT,0.0813794678675337,0.9139330063723884,-0.191231767376694,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.35,10.0,S2_minSleeveDD,0.05,CASH,0.13232434122628756,1.1023593952667494,-0.2422281892950956,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.35,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.1379413047164033,1.0900584733355085,-0.25415753658843376,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.35,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07565203242794127,0.9257620404117879,-0.17730633931516981,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.35,15.0,S0_ISsharpe,0.5,BOND2,0.07323307465653817,0.8982236904376608,-0.17860440943125866,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.35,15.0,S1_IS4b,0.4,TLT,0.0860629574182803,0.9438060216875211,-0.1864635625993638,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.35,15.0,S2_minSleeveDD,0.05,CASH,0.1318350139040252,1.098723630576061,-0.24229500093360767,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.35,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.1373609842120309,1.0859982549906197,-0.25424068312071124,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.35,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07323307465653817,0.8982236904376608,-0.17860440943125866,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.35,25.0,S0_ISsharpe,0.4,TLT,0.08178284170925965,0.9005328143319145,-0.18955407078832542,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.35,25.0,S1_IS4b,0.4,TLT,0.08178284170925965,0.9005328143319145,-0.18955407078832542,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.35,25.0,S2_minSleeveDD,0.05,CASH,0.1308569799613386,1.0914515445175947,-0.24242861068659283,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.35,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13620120903616595,1.0778768586669283,-0.254406955044975,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.35,25.0,S4_ISsharpe_fpos,0.4,TLT,0.08178284170925965,0.9005328143319145,-0.18955407078832542,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.35,50.0,S0_ISsharpe,0.4,TLT,0.07115166201861012,0.7921334922195014,-0.19783929402991418,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.35,50.0,S1_IS4b,0.3,TLT,0.08748728314932097,0.908986368471825,-0.18295064713960962,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,False,False,False
broad,EWALL,0.35,50.0,S2_minSleeveDD,0.05,CASH,0.12841551187296196,1.0732681994516955,-0.24276255618893194,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.35,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13330681525919896,1.0575679637437607,-0.25482251155676816,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.35,50.0,S4_ISsharpe_fpos,0.4,TLT,0.07115166201861012,0.7921334922195014,-0.19783929402991418,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.5,0.0,S0_ISsharpe,0.5,BOND2,0.08050717303176658,0.980788150645141,-0.17470442050770818,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.5,0.0,S1_IS4b,0.45,TLT,0.08604236725517023,0.9619779380810564,-0.1875633487624595,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.5,0.0,S2_minSleeveDD,0.05,CASH,0.13330817922540406,1.109659637851762,-0.2420945524929472,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.5,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.13910731886088845,1.098205310427785,-0.25399122238149796,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.5,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.08050717303176658,0.980788150645141,-0.17470442050770818,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,EWALL,0.5,5.0,S0_ISsharpe,0.5,BOND2,0.07807791058695757,0.9532967316932878,-0.1760063438993411,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.5,5.0,S1_IS4b,0.45,TLT,0.08370972113079822,0.9379798395779391,-0.18931959996999914,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.5,5.0,S2_minSleeveDD,0.05,CASH,0.1328184277492379,1.1060241809070965,-0.24216137314828057,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.5,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.13852640798451366,1.0941456631828028,-0.25407438300883545,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.5,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.07807791058695757,0.9532967316932878,-0.1760063438993411,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,EWALL,0.5,10.0,S0_ISsharpe,0.5,BOND2,0.07565380152431489,0.9257802069089398,-0.17730633931516804,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.5,10.0,S1_IS4b,0.45,TLT,0.08138175524411673,0.9139556182458787,-0.1912317673766939,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.5,10.0,S2_minSleeveDD,0.05,CASH,0.13232888338090465,1.1023885327225587,-0.24222818929509515,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.5,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.13794578605721686,1.0900856865890725,-0.2541575365884341,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.5,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07565380152431489,0.9257802069089398,-0.17730633931516804,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,EWALL,0.5,15.0,S0_ISsharpe,0.5,BOND2,0.07323483553109478,0.8982418488062532,-0.17860440943125588,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.5,15.0,S1_IS4b,0.4,TLT,0.08606543925970467,0.943829789039722,-0.18646356259936514,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.5,15.0,S2_minSleeveDD,0.05,CASH,0.13183954603472747,1.0987526958125446,-0.24229500093360778,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.5,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.13736545293884883,1.0860253847958787,-0.2542406831207118,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.5,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07323483553109478,0.8982418488062532,-0.17860440943125588,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,EWALL,0.5,25.0,S0_ISsharpe,0.4,TLT,0.08178521888638324,0.9005556354706805,-0.18955407078832687,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.5,25.0,S1_IS4b,0.4,TLT,0.08178521888638324,0.9005556354706805,-0.18955407078832687,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.5,25.0,S2_minSleeveDD,0.05,CASH,0.13086149206630782,1.0914804658749495,-0.2424286106865925,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.5,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13620565256863948,1.077903822212498,-0.25440695504497557,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,True,False,False
broad,EWALL,0.5,25.0,S4_ISsharpe_fpos,0.4,TLT,0.08178521888638324,0.9005556354706805,-0.18955407078832687,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,EWALL,0.5,50.0,S0_ISsharpe,0.4,TLT,0.07115378094235414,0.792153960274892,-0.19783929402991407,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,EWALL,0.5,50.0,S1_IS4b,0.3,TLT,0.08748986816092352,0.9090091821022441,-0.18295064713961318,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,False,False,False
broad,EWALL,0.5,50.0,S2_minSleeveDD,0.05,CASH,0.12841997404228422,1.0732967643901206,-0.2427625561889316,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.5,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13331119600172525,1.0575945153728594,-0.2548225115567688,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,True,True,False,False
broad,EWALL,0.5,50.0,S4_ISsharpe_fpos,0.4,TLT,0.07115378094235414,0.792153960274892,-0.19783929402991407,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
