default,pool,panel,book,cost,arm,pool_empty,n_pool,n_arms,moved_off_control,pool_mean_dSharpe,IS_argmax_margin,TO,TO_ratio,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v2,beat_spy,pass4a_v2,pass4a_v1,pass4b,fail4b,pass4b_oos,fail4b_oos
D_NONE,P_ALL,broad,V1u,0.0,control,False,17,17,False,-0.04612273309940407,,29.426485585691044,1.0,0.09163740452979319,0.8572937826333676,-0.2077872581979464,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
K_Sharpe,P_ALL,broad,V1u,0.0,abs12-rw,False,17,17,True,-0.04612273309940407,0.0009305456639556731,29.9093467679914,1.0164090672973587,0.09265467819458806,0.8554764100909827,-0.2132692330934548,0.8572937826333676,0.09163740452979319,-0.2077872581979464,-0.0018173725423848985,0.001017273664794871,-0.00548197489550839,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
K_CAGR,P_ALL,broad,V1u,0.0,abs12-rw,False,17,17,True,-0.04612273309940407,0.00016662203087869365,29.9093467679914,1.0164090672973587,0.09265467819458806,0.8554764100909827,-0.2132692330934548,0.8572937826333676,0.09163740452979319,-0.2077872581979464,-0.0018173725423848985,0.001017273664794871,-0.00548197489550839,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
K_Calmar,P_ALL,broad,V1u,0.0,g200-rw,False,17,17,True,-0.04612273309940407,0.0,29.447337133116225,1.0007085979521564,0.0946410210359343,0.8708218329810896,-0.1835308075093598,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.013528050347721976,0.0030036165061411157,0.024256450688586617,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,CAGR",False,"H2,OOS,CAGR"
K_MaxDD,P_ALL,broad,V1u,0.0,ebud-0.10,False,17,17,True,-0.04612273309940407,0.032947745771657266,10.303821473482342,0.3501546742126994,0.025596639017542833,0.6132371572025151,-0.076553907188733,0.8572937826333676,0.09163740452979319,-0.2077872581979464,-0.2440566254308525,-0.06604076551225035,0.1312333510092134,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_Random,P_ALL,broad,V1u,0.0,vol60-rw,False,17,17,True,-0.04612273309940407,,29.426485585691044,1.0,0.09163740452979319,0.8572937826333676,-0.2077872581979464,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
D_NONE,P_S1,broad,V1u,0.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.09163740452979319,0.8572937826333676,-0.2077872581979464,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
K_Sharpe,P_S1,broad,V1u,0.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.09163740452979319,0.8572937826333676,-0.2077872581979464,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
K_CAGR,P_S1,broad,V1u,0.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.09163740452979319,0.8572937826333676,-0.2077872581979464,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
K_Calmar,P_S1,broad,V1u,0.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.09163740452979319,0.8572937826333676,-0.2077872581979464,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
K_MaxDD,P_S1,broad,V1u,0.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.09163740452979319,0.8572937826333676,-0.2077872581979464,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
K_Random,P_S1,broad,V1u,0.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.09163740452979319,0.8572937826333676,-0.2077872581979464,0.8572937826333676,0.09163740452979319,-0.2077872581979464,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
D_NONE,P_ALL,broad,V1u,10.0,control,False,17,17,False,-0.049213823859306505,,29.426485585691044,1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_ALL,broad,V1u,10.0,ebud-0.20,False,17,17,True,-0.049213823859306505,0.0014670635168785306,19.753528383120614,0.6712839807389703,0.028643756322064506,0.39907214268929586,-0.17941747934872254,0.5726795060813383,0.05825091721868203,-0.23464470864180642,-0.17360736339204247,-0.029607160896617524,0.05522722929308388,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_CAGR,P_ALL,broad,V1u,10.0,g200-rw,False,17,17,True,-0.049213823859306505,0.0,29.447337133116225,1.0007085979521564,0.061128162640717854,0.5902319040623647,-0.2119126361153264,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.01755239798102637,0.0028772454220358235,0.02273207252648002,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_ALL,broad,V1u,10.0,g200-rw,False,17,17,True,-0.049213823859306505,0.0,29.447337133116225,1.0007085979521564,0.061128162640717854,0.5902319040623647,-0.2119126361153264,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.01755239798102637,0.0028772454220358235,0.02273207252648002,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_ALL,broad,V1u,10.0,ebud-0.10,False,17,17,True,-0.049213823859306505,0.03133108728507905,10.303821473482342,0.3501546742126994,0.014908381281825811,0.367498432341356,-0.09145361480942782,0.5726795060813383,0.05825091721868203,-0.23464470864180642,-0.20518107373998234,-0.04334253593685622,0.1431910938323786,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_Random,P_ALL,broad,V1u,10.0,stop25,False,17,17,True,-0.049213823859306505,,29.426485585691044,1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_S1,broad,V1u,10.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_S1,broad,V1u,10.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_S1,broad,V1u,10.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_S1,broad,V1u,10.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_S1,broad,V1u,10.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Random,P_S1,broad,V1u,10.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_ALL,broad,V1u,25.0,control,False,17,17,False,-0.029301252613146853,,29.426485585691044,1.0,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_ALL,broad,V1u,25.0,ebud-0.10,False,17,17,True,-0.029301252613146853,0.02452951776689033,10.303821473482342,0.3501546742126994,-0.000919943279876767,5.113546624357708e-05,-0.11335965255625091,0.14599987578246443,0.01003251284669271,-0.28896691802049135,-0.14594874031622085,-0.010952456126569476,0.17560726546424044,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_CAGR,P_ALL,broad,V1u,25.0,g200-rw,False,17,17,True,-0.029301252613146853,0.0,29.447337133116225,1.0007085979521564,0.01272947393026791,0.16941174931586253,-0.26721084947028584,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.023411873533398103,0.0026969610835752,0.02175606855020551,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_ALL,broad,V1u,25.0,g200-rw,False,17,17,True,-0.029301252613146853,0.0,29.447337133116225,1.0007085979521564,0.01272947393026791,0.16941174931586253,-0.26721084947028584,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.023411873533398103,0.0026969610835752,0.02175606855020551,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_ALL,broad,V1u,25.0,ebud-0.10,False,17,17,True,-0.029301252613146853,0.03180769245268944,10.303821473482342,0.3501546742126994,-0.000919943279876767,5.113546624357708e-05,-0.11335965255625091,0.14599987578246443,0.01003251284669271,-0.28896691802049135,-0.14594874031622085,-0.010952456126569476,0.17560726546424044,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_Random,P_ALL,broad,V1u,25.0,ddctl-8/.5/high,False,17,17,True,-0.029301252613146853,,17.366345756441085,0.5901603746009569,0.004714755686129335,0.11120021385780325,-0.1965699622128101,0.14599987578246443,0.01003251284669271,-0.28896691802049135,-0.03479966192466118,-0.0053177571605633744,0.09239695580768126,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
D_NONE,P_S1,broad,V1u,25.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_S1,broad,V1u,25.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_S1,broad,V1u,25.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_S1,broad,V1u,25.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_S1,broad,V1u,25.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Random,P_S1,broad,V1u,25.0,control,True,1,17,False,0.0,,29.426485585691044,1.0,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_ALL,small,EWall,0.0,control,False,17,17,False,-0.07479030535368436,,1.7409003477225007,1.0,0.10295173945013114,0.6473182186991797,-0.3599270325046692,0.6473182186991797,0.10295173945013114,-0.3599270325046692,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_ALL,small,EWall,0.0,control,False,17,17,False,-0.07479030535368436,0.0,1.7409003477225007,1.0,0.10295173945013114,0.6473182186991797,-0.3599270325046692,0.6473182186991797,0.10295173945013114,-0.3599270325046692,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_ALL,small,EWall,0.0,control,False,17,17,False,-0.07479030535368436,0.0,1.7409003477225007,1.0,0.10295173945013114,0.6473182186991797,-0.3599270325046692,0.6473182186991797,0.10295173945013114,-0.3599270325046692,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_ALL,small,EWall,0.0,control,False,17,17,False,-0.07479030535368436,0.0,1.7409003477225007,1.0,0.10295173945013114,0.6473182186991797,-0.3599270325046692,0.6473182186991797,0.10295173945013114,-0.3599270325046692,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_ALL,small,EWall,0.0,v1gate-dg,False,17,17,True,-0.07479030535368436,0.01762758869485359,3.9804313617718647,2.286421142358428,0.014538537960067988,0.3144609638716822,-0.11372941957749705,0.6473182186991797,0.10295173945013114,-0.3599270325046692,-0.3328572548274975,-0.08841320149006315,0.24619761292717213,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_Random,P_ALL,small,EWall,0.0,ebud-0.10,False,17,17,True,-0.07479030535368436,,1.7409003477225007,1.0,0.10295173945013114,0.6473182186991797,-0.3599270325046692,0.6473182186991797,0.10295173945013114,-0.3599270325046692,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_S1,small,EWall,0.0,control,True,1,17,False,0.0,,1.7409003477225007,1.0,0.10295173945013114,0.6473182186991797,-0.3599270325046692,0.6473182186991797,0.10295173945013114,-0.3599270325046692,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_S1,small,EWall,0.0,control,True,1,17,False,0.0,,1.7409003477225007,1.0,0.10295173945013114,0.6473182186991797,-0.3599270325046692,0.6473182186991797,0.10295173945013114,-0.3599270325046692,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
