stem,date,n_tok,n_head,bytes_csv,bytes_json,bytes_console,bytes_data,has_data,missing_csvjson,cov_CSV,cov_CSVJSON,cov_CSVJSONTXT,cov_NONCONSOLE,cov_ANY,hcov_CSV,hcov_CSVJSON,hcov_CSVJSONTXT,hcov_NONCONSOLE,hcov_ANY
2026-09-10_does-the-BREADTH-gate-4b-pass-live-only-at-gross-1.00_cloud,2026-09-10,57,25,111024,0,13933,111024,1,16,0.7192982456140351,0.7192982456140351,0.7192982456140351,0.7192982456140351,1.0,0.68,0.68,0.68,0.68,1.0
2026-09-10_does-the-DOLLAR-floor-s-EJECT-AFTER-A-FALL-channel-exist-off-SMALL439_B,2026-09-10,38,10,155543,0,28786,155543,1,15,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.6052631578947368,0.9473684210526315,0.6,0.6,0.6,0.6,1.0
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_B,2026-09-10,8,4,2525164,0,61177,2525164,1,1,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_does-the-TAX-to-c-star-rho-close-under-a-TURNOVER-NORMALISATION_C,2026-09-10,124,44,618992,0,23246,618992,1,16,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8709677419354839,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0
2026-09-10_does-the-SCALE-channel-need-its-own-pre-rule-8-gate_C,2026-09-10,18,5,807268,0,22446,807268,1,10,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,0.2,0.2,0.2,0.2,1.0
2026-09-10_is-regret-the-only-column-whose-VALUES-its-source-does-not-contain_cloud,2026-09-10,36,15,171132,0,17008,171132,1,11,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.9444444444444444,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.8666666666666667
2026-09-10_is-p-over-n-1-the-crossover-for-key-reproduction_cloud,2026-09-10,72,16,642626,0,26997,642626,1,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.75,0.75,0.75,0.75,0.9375
2026-09-10_is-p-over-n-1-the-crossover-for-key-reproduction_B,2026-09-10,41,30,2377220,0,14180,2377220,1,5,0.8780487804878049,0.8780487804878049,0.8780487804878049,0.8780487804878049,0.9512195121951219,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9333333333333333
2026-09-10_is-lambda-INERT-on-every-low-turnover-book-or-only-on-EWALL_C,2026-09-10,59,13,2548445,0,83870,2548445,1,7,0.8813559322033898,0.8813559322033898,0.8813559322033898,0.8813559322033898,0.9491525423728814,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
2026-09-10_is-a-draw-s-IS-SHARPE-the-wrong-thing-to-PREDICT_B,2026-09-10,47,14,1606528,0,109078,1606528,1,2,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9787234042553191,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0
2026-09-10_is-K_CAGR-really-a-better-rule-8-selector-or-is-it-the-CAGR-floor-in-disguise_cloud,2026-09-10,61,12,419563,0,0,431411,1,23,0.6229508196721312,0.6229508196721312,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.5833333333333334,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666
2026-09-10_is-H2-CUSHION-AT-ZERO-COST-a-publishable-panel-column_cloud,2026-09-10,87,18,354983,0,13739,354983,1,43,0.5057471264367817,0.5057471264367817,0.5057471264367817,0.5057471264367817,1.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0
2026-09-10_is-FLIP1-already-dead-at-10-bps_cloud,2026-09-10,39,7,4540218,0,0,4552991,1,6,0.8461538461538461,0.8461538461538461,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0
2026-09-10_is-SMALL439s-weak-TAX-to-c-star-rho-an-EDGE-DISPERSION-effect_cloud,2026-09-10,52,15,445272,0,23796,445272,1,13,0.75,0.75,0.75,0.75,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0
2026-09-10_is-the--0.014-Sharpe-cost-of-choosing-on-CAGR-a-record-wide-constant_B,2026-09-10,98,25,395333,0,15320,395333,1,72,0.2653061224489796,0.2653061224489796,0.2653061224489796,0.2653061224489796,1.0,0.28,0.28,0.28,0.28,1.0
2026-09-10_is-FLIP1-already-dead-at-10-bps_C,2026-09-10,26,4,3027143,0,30676,3027143,1,4,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_does-the-live-4b-candidate-beat-its-own-EWall-at-25-bps-on-any-panel_cloud,2026-09-10,47,15,239181,0,12491,239181,1,11,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-10_does-the-record-quote-a-WINDOW-STAMP-beside-any-metric-it-publishes_C,2026-09-10,56,11,4532282,0,32168,4532282,1,5,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0
2026-09-10_does-the-sleeve-earn-anything-over-its-own-de-grossed-control_B_MEMO,2026-09-10,14,7,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-10_does-the-TIE-AS-FLIP-convention-change-any-PUBLISHED-verdict_C,2026-09-10,19,7,552502,0,47496,552502,1,4,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0
2026-09-10_how-many-committed-GRID-files-cannot-state-their-own-PANEL_C,2026-09-10,34,8,336895,0,17330,336895,1,6,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9411764705882353,0.625,0.625,0.625,0.625,0.875
2026-09-10_is-EVERY-published-CHOOSER-WIN-in-the-record-a-PHASE-WIN_C,2026-09-10,38,5,480939,0,74000,480939,1,6,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_every-de-grossed-book-in-the-record-is-priced-with-cash-at-ZERO_B,2026-09-10,32,2,1249824,0,39783,1249824,1,1,0.96875,0.96875,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-11_is-the-SPY-IN-THE-COMPARAND-convention-worth-a-PROTOCOL-clause-of-its-own_C,2026-09-11,31,3,258743,2784,13792,261527,1,19,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.3870967741935484,0.9032258064516129,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
2026-09-11_is-the-len-r-SLASH-2-HALF-SPLIT-the-record-s-single-largest-CONVENTION-artefact_B,2026-09-11,37,8,92464,0,39522,92464,1,24,0.35135135135135137,0.35135135135135137,0.35135135135135137,0.35135135135135137,1.0,0.375,0.375,0.375,0.375,1.0
2026-09-11_is-the-c_sd-vs-TURNOVER-correlation-SIGN-FLIP-a-property-of-every-published-pooled-rho_B,2026-09-11,6,3,4616098,0,32340,4616098,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-11_is-the-WIDTH-to-OOS-slope-a-SELECTION-POOL-effect-or-a-SMALL-CAP-effect_cloud,2026-09-11,49,28,815889,0,23968,815889,1,8,0.8367346938775511,0.8367346938775511,0.8367346938775511,0.8367346938775511,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0
2026-09-11_is-the-WIDTH-to-OOS-slope-a-SELECTION-POOL-effect-or-a-SMALL-CAP-effect_C,2026-09-11,82,41,720953,0,27242,720953,1,34,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.5853658536585366,0.9634146341463414,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.9512195121951219
2026-09-11_is-the-VINTAGE-INERT-DD-LEG-a-2020-2022-artefact_cloud,2026-09-11,28,4,45437,0,13936,45437,1,24,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8214285714285714,0.25,0.25,0.25,0.25,1.0
2026-09-11_is-the-U56-CAGR-FLOOR-GAP-a-DELISTING-artefact_B,2026-09-11,40,23,960312,0,35157,960312,1,9,0.775,0.775,0.775,0.775,0.925,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.8695652173913043
2026-09-11_is-the-SMALL439-ONLY-predictive-correlation-a-BREADTH-effect_cloud,2026-09-11,46,14,2341085,0,21612,2341085,1,4,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9347826086956522,1.0,1.0,1.0,1.0,1.0
2026-09-11_is-the-EWALL-g1.00-vs-RULES-v2-OOS-SHARPE-TIE-real-or-a-COST-RUNG-artefact_cloud,2026-09-11,48,11,159699,0,28655,159699,1,14,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.9375,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0
2026-09-11_is-the-RATIO-to-OOS-slope-steeper-at-the-WIDE-end-for-a-reason_C,2026-09-11,147,31,439768,0,16130,439768,1,61,0.5850340136054422,0.5850340136054422,0.5850340136054422,0.5850340136054422,0.9659863945578231,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.5483870967741935,1.0
2026-09-11_is-the-ORIGIN-gap-a-MATCHING-RESIDUAL-or-a-real-panel-effect_cloud,2026-09-11,55,19,1723205,0,14309,1723205,1,4,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9818181818181818,1.0,1.0,1.0,1.0,1.0
2026-09-11_is-the-MA-residual-DRIFT-a-regime-not-a-panel_cloud,2026-09-11,37,29,4004495,0,19146,4004495,1,3,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,0.972972972972973,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9655172413793104
2026-09-11_is-the-MA-residual-DRIFT-a-regime-not-a-panel_B,2026-09-11,94,26,1978915,0,31910,1978915,1,2,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,1.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0
2026-09-11_is-the-MA-GATE-worse-than-MOMENTUM-at-matched-daily-depth-a-book-level-fact_cloud,2026-09-11,21,10,824050,0,37075,824050,1,5,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.9047619047619048,0.5,0.5,0.5,0.5,0.8
2026-09-11_is-the-KEEP-4b-candidate-s-margin-a-TURNOVER-matched-fact_cloud,2026-09-11,63,22,1702487,0,24396,1702487,1,3,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0
2026-09-11_is-the-GROSS-dial-s-4b-FOOTPRINT-the-CAGR-FLOOR-alone_C,2026-09-11,15,4,116752,0,40195,116752,1,6,0.6,0.6,0.6,0.6,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-11_is-the-q-0.25-4b-FOOTPRINT-a-panel-fact-or-a-SPY-comparand-fact_cloud,2026-09-11,52,13,618282,1313,9943,619595,1,9,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.8269230769230769,1.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,1.0
2026-09-11_is-the-RSS-BAR-the-right-object-when-the-two-parents-OVERLAP_cloud,2026-09-11,46,13,1383862,0,15076,1383862,1,6,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9565217391304348,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0
2026-09-11_is-the-record-s-LIVE-BOOK-CONSTANT-drifting-monotonically-with-the-PRICES-VINTAGE_C,2026-09-11,34,15,199899,0,19090,199899,1,14,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0
2026-09-11_u56-v2band-gross100_4b_cloud_MEMO,2026-09-11,56,23,0,0,0,0,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11_price-the-0.60-DD-CAP-as-the-single-tuned-number-in-4b_cloud,2026-09-11,11,4,70985,0,18261,70985,1,6,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.9090909090909091,0.25,0.25,0.25,0.25,0.75
2026-09-11_is-the-EQUAL-WEIGHT-BAR-the-right-4b-COMPARAND-for-PROTOCOL-itself_cloud,2026-09-11,64,10,119808,0,14970,119808,1,29,0.546875,0.546875,0.546875,0.546875,1.0,0.3,0.3,0.3,0.3,1.0
2026-09-11_u56-quantile50-respread-M_4b_B_MEMO,2026-09-11,26,14,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11_should-PROTOCOL-rule-3-state-that-the-4a-COMPARAND-runs-on-the-IDEA-S-OWN-PANEL_C,2026-09-11,65,25,1063369,579,19727,1063948,1,19,0.6153846153846154,0.7076923076923077,0.7076923076923077,0.7076923076923077,0.9692307692307692,0.6,0.8,0.8,0.8,1.0
2026-09-11_should-PROTOCOL-quote-the-4a-leg-as-a-COUNT-not-a-SHARE_C,2026-09-11,40,9,162401,0,18589,162401,1,20,0.5,0.5,0.5,0.5,0.975,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888
2026-09-11_restate-the-KEEP-4b-CANDIDATE-against-a-GROSS-MATCHED-gated-equal-weight-book_cloud,2026-09-11,67,18,12765,0,7807,12765,1,39,0.417910447761194,0.417910447761194,0.417910447761194,0.417910447761194,0.9701492537313433,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0
2026-09-11_restate-the-58529-v1-EXPOSED-rows-of-the-PRE-2026-09-06-record_C,2026-09-11,121,18,1388491,1411,30917,1389902,1,26,0.743801652892562,0.7851239669421488,0.7851239669421488,0.7851239669421488,0.9752066115702479,0.6111111111111112,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.0
2026-09-11_restate-idea-276-s-26-file-UPPER-BOUND-on-the-headline-block_cloud,2026-09-11,21,3,31870,0,10968,31870,1,13,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
2026-09-11_restate-idea-276-s-26-file-UPPER-BOUND-on-the-headline-block_B,2026-09-11,20,12,99529,0,40648,99529,1,11,0.45,0.45,0.45,0.45,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-11_price-PERSISTENCE-and-SELECTION-separately-on-the-composite_C,2026-09-11,31,13,697520,0,21004,697520,1,4,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.967741935483871,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.9230769230769231
2026-09-11_re-run-idea-516-on-the-24-UNSAMPLED-rc-0-files-and-on-a-FROZEN-panel_cloud,2026-09-11,39,3,174190,0,16028,174190,1,28,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.9487179487179487,0.0,0.0,0.0,0.0,1.0
2026-09-11_re-gate-the-record-s-ABSOLUTE-reproduction-bars-that-sit-on-LEVEL-quantities_B,2026-09-11,21,18,1327724,0,25867,1327724,1,9,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0
2026-09-11_publish-a-PERIOD-STABILITY-column-beside-every-FLOOR-COMPARISON-verdict-in-the-record_cloud,2026-09-11,52,21,5751936,0,16239,5751936,1,17,0.6730769230769231,0.6730769230769231,0.6730769230769231,0.6730769230769231,1.0,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,1.0
2026-09-11_publish-a-MINIMUM-CLAIM-COUNT-beside-every-permutation-band-verdict_cloud,2026-09-11,31,14,1021001,0,16664,1021001,1,12,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.967741935483871,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0
2026-09-11_price-the-STANDING-4b-CANDIDATE-against-an-EQUAL-WEIGHT-BENCHMARK_cloud,2026-09-11,125,7,54188,478,11902,54666,1,63,0.472,0.496,0.496,0.496,0.984,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0
2026-09-11_price-the-STAND-DOWN-RULE-on-its-own-as-a-book_cloud,2026-09-11,51,5,29535,0,24062,29535,1,31,0.39215686274509803,0.39215686274509803,0.39215686274509803,0.39215686274509803,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-11_price-the-ENGINE-DRIFT-leg-on-every-published-arm-minus-arm-decomposition_B,2026-09-11,27,11,789992,0,25837,789992,1,5,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0
2026-09-11_price-the-APPEND-vs-RESTATE-channels-separately-on-a-LONGER-vintage-ladder_cloud,2026-09-11,23,2,800949,0,8792,800949,1,1,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.5,0.5,0.5,0.5,0.5
2026-09-11_price-the-4a-MaxDD-leg-against-a-VOL-MATCHED-cap_B,2026-09-11,36,4,264191,0,11383,264191,1,16,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8611111111111112,0.5,0.5,0.5,0.5,1.0
2026-09-11_re-read-idea-300s-WF-C-KILL-as-a-panel-fact_cloud,2026-09-11,59,20,816599,562,26208,817161,1,6,0.8983050847457628,0.8983050847457628,0.8983050847457628,0.8983050847457628,1.0,0.85,0.85,0.85,0.85,1.0
2026-09-11_is-the-DD-CAP-doing-ALL-the-cutting-in-4b_B,2026-09-11,51,7,2029963,0,33955,2029963,1,8,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.9803921568627451,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0
2026-09-11_how-many-of-the-record-s-46-STRUCTURAL-gates-are-CROSS-PANEL-VINTAGE-tests_B,2026-09-11,94,7,806497,0,17982,806497,1,20,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0
2026-09-11_is-the-86.7-percent-DD-CUT-RATE-a-PANEL-CONSTANT_cloud,2026-09-11,27,11,461853,0,9599,461853,1,5,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.9629629629629629,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.9090909090909091
2026-09-11_does-the-RECORD-S-RELIANCE-GRAPH-have-a-LOAD-BEARING-CORE-worth-re-verifying_C,2026-09-11,70,11,140349,0,23964,140349,1,39,0.44285714285714284,0.44285714285714284,0.44285714285714284,0.44285714285714284,0.9571428571428572,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,1.0
2026-09-11_does-the-ORIGIN-asymmetry-show-up-in-4b-PASS-RATES-not-just-the-premium_C,2026-09-11,57,7,2558395,0,25910,2558395,1,1,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-11_does-the-MIN-GAP-PAIR-restatement-change-any-published-VERDICT-not-just-the-count_C,2026-09-11,21,14,743546,0,20847,743546,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-11_does-the-DRAWDOWN-vs-RETURN-survival-gap-hold-against-a-PER-FAMILY-null_C,2026-09-11,17,10,464771,0,13942,464771,1,14,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,1.0,0.2,0.2,0.2,0.2,1.0
2026-09-11_does-the-B136-SPY-SERIES-gap-ever-reach-a-published-verdict_cloud,2026-09-11,37,29,1348804,0,11924,1348804,1,18,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,1.0,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,1.0
2026-09-11_does-the-2026-09-04-KEEP-4b-candidate-survive-a-COIN-FLIP-BAR-restatement_cloud,2026-09-11,34,12,4530402,0,15030,4530402,1,2,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
2026-09-11_does-idea-153-s-OVERLAP-ordering-survive-a-k-MATCHED-restatement_cloud,2026-09-11,43,19,154395,0,13898,154395,1,24,0.4418604651162791,0.4418604651162791,0.4418604651162791,0.4418604651162791,0.9534883720930233,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789,1.0
2026-09-11_does-any-published-panel-property-claim-have-an-INTERIOR-cap-mix_cloud,2026-09-11,22,4,2341407,0,19337,2341407,1,2,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-11_does-the-c_sd-RESIDUAL-LAW-hold-on-a-CADENCE-and-GROSS-grid_B,2026-09-11,252,21,1053180,0,19444,1053180,1,61,0.7579365079365079,0.7579365079365079,0.7579365079365079,0.7579365079365079,0.9841269841269841,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,1.0
2026-09-11_does-any-published-panel-property-claim-have-an-INTERIOR-cap-mix_B,2026-09-11,44,3,306830,0,12634,306830,1,15,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.6590909090909091,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-11_does-ANY-standing-4b-candidate-clear-an-EQUAL-WEIGHT-bar_B,2026-09-11,62,2,48950,0,20890,48950,1,14,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.9193548387096774,0.5,0.5,0.5,0.5,0.5
2026-09-11_do-the-record-s-HAND-COPIED-CONSTANT-gates-fail-more-than-its-ARTEFACT-gates_B,2026-09-11,29,11,113092,0,41749,113092,1,15,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.896551724137931,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.8181818181818182
2026-09-11_do-the-THREE-LIVE-PANELS-EVER-AGREE-on-a-vintage_B,2026-09-11,32,12,43763,0,37530,43763,1,21,0.34375,0.34375,0.34375,0.34375,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
2026-09-11_do-the-ARM-LEVEL-turnover-slopes-that-die-OOS-die-on-every-residual-family_cloud,2026-09-11,89,21,295840,0,19285,295840,1,31,0.651685393258427,0.651685393258427,0.651685393258427,0.651685393258427,0.9775280898876404,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,1.0
2026-09-11_de-grossed-cash-leg_MEMO_B,2026-09-11,16,16,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11_census-the-record-s-PREDICTOR-IS-REAL-claims-that-were-never-scored-against-the-CONSTANT_C,2026-09-11,64,24,2558359,1059,24696,2559418,1,18,0.703125,0.71875,0.71875,0.71875,0.90625,0.75,0.7916666666666666,0.7916666666666666,0.7916666666666666,1.0
2026-09-11_4b-candidate-U56-MA-DISTANCE-TOP-HALF-monthly_memo,2026-09-11,20,8,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-11_walk-forward-the-CAND50-on-BSTK100-PARK-properly_cloud,2026-09-11,36,21,103876,0,15168,103876,1,17,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.9722222222222222,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.9523809523809523
2026-09-11_does-any-published-COUNT-FORM-selector-claim-in-the-record-quote-its-FIXED-POLICY-twin_cloud,2026-09-11,14,1,185875,0,22485,185875,1,8,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-11_is-the-CAGR-FLOOR-the-only-4b-bar-that-ever-binds-ALONE_cloud,2026-09-11,15,4,168204,0,9869,168204,1,2,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-11_does-the-c_sd-RESIDUAL-LAW-hold-on-a-CADENCE-and-GROSS-grid_cloud,2026-09-11,57,16,791867,0,16459,791867,1,15,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.9473684210526315,0.625,0.625,0.625,0.625,0.8125
2026-09-11_how-many-of-the-60-rc-0-scripts-SILENTLY-changed-their-own-published-numbers_B,2026-09-11,37,5,94580,0,12317,94580,1,10,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.972972972972973,0.8,0.8,0.8,0.8,1.0
2026-09-11_is-the-4b-PASS-SHARE-a-monotone-function-of-n_B,2026-09-11,80,15,7947244,0,22657,7947244,1,1,0.9875,0.9875,0.9875,0.9875,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0
2026-09-11_is-the-4b-PASS-RATE-a-PANEL-OF-ORIGIN-statistic-everywhere_cloud,2026-09-11,15,13,259624,0,7191,259624,1,4,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,1.0
2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud,2026-09-11,53,9,150640,0,16620,150640,1,14,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.7358490566037735,0.9622641509433962,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-11_is-the-4a-DRAWDOWN-LEG-reachable-at-all-on-a-POST-2020-corpus_cloud,2026-09-11,42,8,12645,0,14321,12645,1,22,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.9761904761904762,0.25,0.25,0.25,0.25,1.0
2026-09-11_is-the-4a-COLUMN-where-the-MOMENTUM-SLICE-actually-lives_C,2026-09-11,25,2,274642,0,35028,274642,1,9,0.64,0.64,0.64,0.64,0.96,1.0,1.0,1.0,1.0,1.0
2026-09-11_is-the-46-percent-ROUND-MATCH-FLOOR-a-property-of-ARTEFACT-SIZE_C,2026-09-11,38,8,2466643,0,7216,2466643,1,7,0.8157894736842105,0.8157894736842105,0.8157894736842105,0.8157894736842105,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-11_is-the-0.59-percent-4a-FLIP-RATE-a-PER-DAY-constant_C,2026-09-11,17,5,4597799,0,25340,4597799,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-11_is-n_elig-the-variable-the-record-keeps-mislabelling_cloud,2026-09-11,88,24,166578,0,11492,166578,1,27,0.6931818181818182,0.6931818181818182,0.6931818181818182,0.6931818181818182,0.9772727272727273,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-11_extend-the-q-x-k-ladder-past-k-EQUALS-100_C,2026-09-11,27,16,197042,0,31331,197042,1,19,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.9629629629629629,0.1875,0.1875,0.1875,0.1875,0.9375
