window,arm,char,outcome,strata,resid,b,t,n,dof,r2,ctrl_t,sig
full,EWall,evol,Sharpe,5,none,-0.04242425084632686,-4.421794135621099,168,166,0.10537334884458782,,True
full,EWall,evol,Sharpe,5,partial,0.010275388879403186,0.6787391823814947,168,165,0.1977695153848682,-4.359326204100631,False
full,EWall,evol,Sharpe,5,residx,0.01027538887940321,0.6104519685334441,168,166,0.0022398609524427737,,False
full,EWall,evol,Sharpe,5,ratio,0.04256490160924133,4.438190190218254,168,166,0.10607320374669937,,True
full,EWall,evol,Sharpe,7,none,-0.027916134556039317,-2.9787670847256518,168,166,0.05073996922520341,,True
full,EWall,evol,Sharpe,7,partial,0.026550701486243215,1.8989994152719496,168,165,0.17557539367980513,-4.998450785970046,False
full,EWall,evol,Sharpe,7,residx,0.02655070148624324,1.745262288640832,168,166,0.018018418235496658,,False
full,EWall,evol,Sharpe,7,ratio,0.04660350672083545,5.2287668032800525,168,166,0.14140892707269614,,True
full,EWall,evol,Sharpe,21,none,-0.010117790527538936,-1.131403050311737,168,166,0.007652273461817072,,False
full,EWall,evol,Sharpe,21,partial,0.03556311667147316,2.884205218233671,168,165,0.13983724469504644,-5.035501105038063,True
full,EWall,evol,Sharpe,21,residx,0.03556311667147315,2.743188382486568,168,166,0.04336596412066729,,True
full,EWall,evol,Sharpe,21,ratio,0.04160751703442745,4.96738913061049,168,166,0.129408473200039,,True
full,EWall,evol,CAGR,3,none,-0.009432355704766119,-6.434240556039858,168,166,0.19961215532145848,,True
full,EWall,evol,CAGR,3,partial,-0.0036992454718987305,-1.3454053392473377,168,165,0.22771710088652553,-2.4504460041323157,False
full,EWall,evol,CAGR,3,residx,-0.003699245471898723,-1.1909704642321792,168,166,0.008472250101972945,,False
full,EWall,evol,CAGR,3,ratio,0.00422742116075407,2.6332307120025815,168,166,0.040095688716597744,,True
full,EWall,evol,CAGR,5,none,-0.004220212938838674,-2.9453616803418528,168,166,0.04966450670542388,,True
full,EWall,evol,CAGR,5,partial,0.0011655036830945783,0.5004163664014419,168,165,0.09562668849207656,-2.8957990503089954,False
full,EWall,evol,CAGR,5,residx,0.0011655036830945822,0.4776565033117108,168,166,0.0013725456686136672,,False
full,EWall,evol,CAGR,5,ratio,0.004017547584297849,2.797075147825564,168,166,0.045009009479163975,,True
full,EWall,evol,CAGR,7,none,-0.001889319042179324,-1.3672858122408296,168,166,0.011136453143457015,,False
full,EWall,evol,CAGR,7,partial,0.0038696950717787308,1.8117017814313174,168,165,0.07801186797684534,-3.459493757024164,False
full,EWall,evol,CAGR,7,residx,0.003869695071778733,1.7610879510437558,168,166,0.01834065363708126,,False
full,EWall,evol,CAGR,7,ratio,0.004437223258602008,3.296092772057881,168,166,0.06142693585791936,,True
full,EWall,evol,CAGR,21,none,0.0008842446669340059,0.6797084038951114,168,166,0.0027754292545557613,,False
full,EWall,evol,CAGR,21,partial,0.005555930612723344,2.983646938624127,168,165,0.06842411997936115,-3.4099333382890338,True
full,EWall,evol,CAGR,21,residx,0.005555930612723346,2.9639196920807596,168,166,0.05026077175388732,,True
full,EWall,evol,CAGR,21,ratio,0.003628692867993414,2.852930078427064,168,166,0.04673967471702545,,True
full,EWall,evol,MaxDD,3,none,-0.0361391883397663,-8.742651440422243,168,166,0.31527743074682224,,True
full,EWall,evol,MaxDD,3,partial,0.012602917368198475,1.9352284369277835,168,165,0.5338522805770469,-8.7959000260188,False
full,EWall,evol,MaxDD,3,residx,0.012602917368198496,1.3323423939484809,168,166,0.010580448893317329,,False
full,EWall,evol,MaxDD,3,ratio,0.03397672377087055,8.00826263074788,168,166,0.278675694903042,,True
full,EWall,evol,MaxDD,5,none,-0.03291470931111055,-8.060107424586285,168,166,0.28127741604707845,,True
full,EWall,evol,MaxDD,5,partial,0.006428293647619446,1.143717807975921,168,165,0.5096405892226581,-8.765924975588264,False
full,EWall,evol,MaxDD,5,residx,0.006428293647619486,0.8048853326910417,168,166,0.0038874815132970975,,False
full,EWall,evol,MaxDD,5,ratio,0.033395938904211976,8.225496715353755,168,166,0.2895623760393061,,True
full,EWall,evol,MaxDD,7,none,-0.03116173862375977,-7.721124911652867,168,166,0.2642358285833223,,True
full,EWall,evol,MaxDD,7,partial,0.00480749975792772,0.8952974729756684,168,165,0.4917690106656749,-8.594760338844013,False
full,EWall,evol,MaxDD,7,residx,0.004807499757927738,0.640983411193487,168,166,0.0024689478444097634,,False
full,EWall,evol,MaxDD,7,ratio,0.03415095930720439,8.784877611252426,168,166,0.3173614405953745,,True
full,EWall,evol,MaxDD,21,none,-0.022772920594436873,-5.9598471071397086,168,166,0.17625951146827912,,True
full,EWall,evol,MaxDD,21,partial,0.0064211551829604085,1.354291750016317,168,165,0.4217293216812711,-8.36903587870457,False
full,EWall,evol,MaxDD,21,residx,0.006421155182960407,1.0363112314757843,168,166,0.006427938206625905,,False
full,EWall,evol,MaxDD,21,ratio,0.03082888664187188,8.899832663166249,168,166,0.32302101697446606,,True
full,EWall,evol,DDnorm,3,none,-0.1142279578972539,-4.1167028503899745,168,166,0.0926345876545539,,True
full,EWall,evol,DDnorm,3,partial,0.09207023062071151,1.8598050632064753,168,165,0.2077874390598773,-4.897319726065038,False
full,EWall,evol,DDnorm,3,residx,0.09207023062071164,1.6743136412129582,168,166,0.01660705528007589,,False
full,EWall,evol,DDnorm,3,ratio,0.1404188790470445,5.198050940492779,168,166,0.13998430667590278,,True
full,EWall,evol,DDnorm,5,none,-0.1179886842009004,-4.282628580808991,168,166,0.09949450615065869,,True
full,EWall,evol,DDnorm,5,partial,0.054497243977756266,1.2757889107854228,168,165,0.2203209426138235,-5.056674759484133,False
full,EWall,evol,DDnorm,5,residx,0.054497243977756425,1.134293361505676,168,166,0.007691119701969562,,False
full,EWall,evol,DDnorm,5,ratio,0.14517107463193954,5.425527280382405,168,166,0.15061858672634254,,True
full,EWall,evol,DDnorm,7,none,-0.11749344878947655,-4.303591232595969,168,166,0.10037289948446193,,True
full,EWall,evol,DDnorm,7,partial,0.041068533282709666,1.0082057933710786,168,165,0.21851949477959487,-4.994517086522335,False
full,EWall,evol,DDnorm,7,residx,0.04106853328270972,0.8961243327709436,168,166,0.0048142937051152135,,False
full,EWall,evol,DDnorm,7,ratio,0.1490359450802809,5.654419082749531,168,166,0.1614995133387579,,True
full,EWall,evol,DDnorm,21,none,-0.08486883985637658,-3.2300576712784848,168,166,0.059134382128799734,,True
full,EWall,evol,DDnorm,21,partial,0.046141439354154795,1.26904923658843,168,165,0.1785463356848943,-4.89749879908098,False
full,EWall,evol,DDnorm,21,residx,0.04614143935415475,1.1583242365010535,168,166,0.008017815740505307,,False
full,EWall,evol,DDnorm,21,ratio,0.13767690189744702,5.531182047758517,168,166,0.155620104174087,,True
full,EWall,evol,CAGRnorm,3,none,-0.091726823639643,-8.611605739320563,168,166,0.3087934275275853,,True
full,EWall,evol,CAGRnorm,3,partial,-0.03159602216781102,-1.613690926568834,168,165,0.35936714100961253,-3.6091072566369116,False
full,EWall,evol,CAGRnorm,3,residx,-0.03159602216781091,-1.3020979088873634,168,166,0.01011034511488762,,False
full,EWall,evol,CAGRnorm,3,ratio,0.04626227867550203,3.761682441754046,168,166,0.07854695964150182,,True
full,EWall,evol,CAGRnorm,5,none,-0.04676381250280625,-4.528244726399955,168,166,0.10994343459396538,,True
full,EWall,evol,CAGRnorm,5,partial,0.011454167319301739,0.7050859409340486,168,165,0.20677121654115505,-4.487895454142924,False
full,EWall,evol,CAGRnorm,5,residx,0.01145416731930177,0.6306275844592546,168,166,0.002390004017073122,,False
full,EWall,evol,CAGRnorm,5,ratio,0.047232666713693465,4.5793482203017755,168,166,0.11215907300961991,,True
full,EWall,evol,CAGRnorm,7,none,-0.031214285651326286,-3.0907150172428013,168,166,0.054414025813647404,,True
full,EWall,evol,CAGRnorm,7,partial,0.028999893307463078,1.9324106891816053,168,165,0.18528264137816897,-5.14820985189593,False
full,EWall,evol,CAGRnorm,7,residx,0.02899989330746309,1.765859699913349,168,166,0.018438342914193773,,False
full,EWall,evol,CAGRnorm,7,ratio,0.05180595835865517,5.410001846498222,168,166,0.14988683243452483,,True
full,EWall,evol,CAGRnorm,21,none,-0.011897172683748703,-1.2354241976123723,168,166,0.009110648265418297,,False
full,EWall,evol,CAGRnorm,21,partial,0.03874306074092704,2.931325216918927,168,165,0.14898776570310945,-5.207717379480762,True
full,EWall,evol,CAGRnorm,21,residx,0.038743060740927024,2.774516219753234,168,166,0.04431797085464273,,True
full,EWall,evol,CAGRnorm,21,ratio,0.04647060797387705,5.176807222899171,168,166,0.13900117081761654,,True
full,top10,breadth,Sharpe,3,none,0.06267037837008321,5.428858847279382,168,166,0.15077572098186542,,True
full,top10,breadth,Sharpe,3,partial,0.06434770946985957,5.243743641104328,168,165,0.15164437726724944,0.41103327748926494,True
full,top10,breadth,Sharpe,3,residx,0.06434770946985958,5.228066254474588,168,166,0.1413763944050701,,True
full,top10,breadth,Sharpe,3,ratio,0.05061969013650507,4.255609957648701,168,166,0.09836616617003646,,True
full,top10,breadth,Sharpe,5,none,0.022001656124640136,2.0053066016096435,168,166,0.0236514815557215,,True
full,top10,breadth,Sharpe,5,partial,0.024003423650627388,2.103710986329586,168,165,0.02616924767711748,0.6531424671536433,True
full,top10,breadth,Sharpe,5,residx,0.024003423650627388,2.110022789401456,168,166,0.026119910871117535,,True
full,top10,breadth,Sharpe,5,ratio,0.01011716116801798,0.913429878494889,168,166,0.005001093133446433,,False
full,top10,breadth,Sharpe,7,none,-0.00019129845581967179,-0.018125362873082404,168,166,1.979085114900414e-06,,False
full,top10,breadth,Sharpe,7,partial,0.0019273625825281825,0.17834384292921415,168,165,0.005110675876138893,0.9204700254005619,False
full,top10,breadth,Sharpe,7,residx,0.0019273625825281878,0.17844288107522976,168,166,0.00019178165735811437,,False
full,top10,breadth,Sharpe,7,ratio,-0.010013406022669808,-0.9513434719408839,168,166,0.005422570364027601,,False
full,top10,breadth,Sharpe,21,none,-0.0063679880905458085,-0.6567540569147491,168,166,0.0025916148234961245,,False
full,top10,breadth,Sharpe,21,partial,-0.0032487516458631844,-0.32551976147028044,168,165,0.012383161255546726,1.2790083299340338,False
full,top10,breadth,Sharpe,21,residx,-0.0032487516458631904,-0.3245797657328219,168,166,0.0006342482228250956,,False
full,top10,breadth,Sharpe,21,ratio,-0.015414618858663198,-1.5998992020406355,168,166,0.015185585872682483,,False
full,top10,breadth,CAGR,3,none,0.008481300700983806,4.712513428857699,168,166,0.11799609179147519,,True
full,top10,breadth,CAGR,3,partial,0.009995807291203362,5.314091124659104,168,165,0.1482574643835447,2.421208084633978,True
full,top10,breadth,CAGR,3,residx,0.009995807291203359,5.322418769770381,168,166,0.1457747773085165,,True
full,top10,breadth,CAGR,3,ratio,0.005276980739980243,2.8187956617538923,168,166,0.04567869823900972,,True
full,top10,breadth,CAGR,5,none,0.0026473422104876542,1.5417291995785318,168,166,0.014116713851540563,,False
full,top10,breadth,CAGR,5,partial,0.003940368436983247,2.2538051364822165,168,165,0.05742476204734648,2.753393384570926,True
full,top10,breadth,CAGR,5,residx,0.003940368436983245,2.227310785375306,168,166,0.0290178218979118,,True
full,top10,breadth,CAGR,5,ratio,-0.0009214220213992914,-0.5332624726391871,168,166,0.0017101358754686435,,False
full,top10,breadth,CAGR,7,none,-0.0006449321033365112,-0.3885217391363086,168,166,0.0009085060456240912,,False
full,top10,breadth,CAGR,7,partial,0.0004522060707007991,0.27303398325928285,168,165,0.05623945341825243,3.1102486930357,False
full,top10,breadth,CAGR,7,residx,0.000452206070700798,0.2661045472624326,168,166,0.00042639419521506294,,False
full,top10,breadth,CAGR,7,ratio,-0.004034371475090062,-2.4736611365540675,168,166,0.03555098181590033,,True
full,top10,breadth,CAGR,21,none,-0.0017593308971514832,-1.1552396858434633,168,166,0.007975510751350057,,False
full,top10,breadth,CAGR,21,partial,-0.0004637568903528578,-0.30505422906795565,168,165,0.07608013827104088,3.4874912884687985,False
full,top10,breadth,CAGR,21,residx,-0.00046375689035285694,-0.294184274726495,168,166,0.000521080065911117,,False
full,top10,breadth,CAGR,21,ratio,-0.00493915476708498,-3.336844541357035,168,166,0.06285918052975847,,True
full,top10,breadth,MaxDD,3,none,0.014120125355902688,3.874139224994623,168,166,0.08291829957608998,,True
full,top10,breadth,MaxDD,3,partial,0.009923332961241772,2.646377735848137,168,165,0.14183139503971243,-3.3655928946277975,True
full,top10,breadth,MaxDD,3,residx,0.009923332961241767,2.5049976284269198,168,166,0.03642439495338157,,True
full,top10,breadth,MaxDD,3,ratio,0.01609328642653738,4.476440538595344,168,166,0.10771167125403425,,True
full,top10,breadth,MaxDD,5,none,0.011839646479638748,3.3355072551357012,168,166,0.06281197131187244,,True
full,top10,breadth,MaxDD,5,partial,0.009136322111825024,2.529325045877427,168,165,0.10492357426947096,-2.786203279670865,True
full,top10,breadth,MaxDD,5,residx,0.009136322111825027,2.4429615363706123,168,166,0.034704473790745816,,True
full,top10,breadth,MaxDD,5,ratio,0.013689862907164223,3.90105936171735,168,166,0.08397754064998553,,True
full,top10,breadth,MaxDD,7,none,0.008261046298600232,2.347263834156919,168,166,0.03212441741454575,,True
full,top10,breadth,MaxDD,7,partial,0.006250850103369511,1.7670350404879769,168,165,0.07215460865324586,-2.6680747763066375,False
full,top10,breadth,MaxDD,7,residx,0.006250850103369509,1.7224302450993527,168,166,0.01755828095877998,,False
full,top10,breadth,MaxDD,7,ratio,0.010504669775574762,3.0157954257659854,168,166,0.05194335020826679,,True
full,top10,breadth,MaxDD,21,none,0.004276013007816076,1.3340397763855671,168,166,0.010607138567564678,,False
full,top10,breadth,MaxDD,21,partial,0.0026533395834205027,0.8101863978367366,168,165,0.034660245302408854,-2.0276241977867127,False
full,top10,breadth,MaxDD,21,residx,0.0026533395834205,0.7999680336598988,168,166,0.003840308757145472,,False
full,top10,breadth,MaxDD,21,ratio,0.006350537760532518,1.994184774164846,168,166,0.023395978434855635,,True
full,top10,breadth,DDnorm,3,none,0.07165144772440919,2.921614319930758,168,166,0.04890589068708562,,True
full,top10,breadth,DDnorm,3,partial,0.06710568667480776,2.574891275795296,168,165,0.050489062418400454,-0.5245126894964711,True
full,top10,breadth,DDnorm,3,residx,0.06710568667480774,2.566067391629068,168,166,0.03815345037815232,,True
full,top10,breadth,DDnorm,3,ratio,0.06281406283953021,2.546159217812096,168,166,0.03758590420591612,,True
full,top10,breadth,DDnorm,5,none,0.06064667703067482,2.507399584081152,168,166,0.03649173038056175,,True
full,top10,breadth,DDnorm,5,partial,0.060870113453666046,2.416845379453202,168,165,0.03649810022576927,0.033027836334242514,True
full,top10,breadth,DDnorm,5,residx,0.060870113453666025,2.4211579374738643,168,166,0.03410879404282341,,True
full,top10,breadth,DDnorm,5,ratio,0.0451301128070148,1.8503063261178725,168,166,0.020207532029244968,,False
full,top10,breadth,DDnorm,7,none,0.04095510162367267,1.7053094077889754,168,166,0.01721693937470803,,False
full,top10,breadth,DDnorm,7,partial,0.041926818651761275,1.7007458841050587,168,165,0.017420908852701755,0.18507203704674083,False
full,top10,breadth,DDnorm,7,residx,0.0419268186517613,1.7057219476280048,168,166,0.017225126948457015,,False
full,top10,breadth,DDnorm,7,ratio,0.025372648382732087,1.0508228021448425,168,166,0.006608022855035811,,False
full,top10,breadth,DDnorm,21,none,0.013495836329401082,0.6060816510111934,168,166,0.002207975308156418,,False
full,top10,breadth,DDnorm,21,partial,0.018294255286163748,0.7960177666024171,168,165,0.006603185607176765,0.854418061846175,False
full,top10,breadth,DDnorm,21,residx,0.01829425528616375,0.7973081360759352,168,166,0.0038149103874277612,,False
full,top10,breadth,DDnorm,21,ratio,-0.002834177878283797,-0.12714509106479766,168,166,9.737530135545125e-05,,False
full,top10,breadth,CAGRnorm,3,none,0.06723680352455778,5.434477875552257,168,166,0.15104083065599738,,True
full,top10,breadth,CAGRnorm,3,partial,0.06887300323910779,5.236290884264634,168,165,0.15176020751033215,0.37407689206454836,True
full,top10,breadth,CAGRnorm,3,residx,0.06887300323910779,5.21900055320574,168,166,0.14095556493909267,,True
full,top10,breadth,CAGRnorm,3,ratio,0.05450691584889391,4.277071980512011,168,166,0.09926210169787208,,True
full,top10,breadth,CAGRnorm,5,none,0.023370179985629617,1.9868815455205227,168,166,0.02322890110297615,,True
full,top10,breadth,CAGRnorm,5,partial,0.025359639771928955,2.072819904359896,168,165,0.025393689151766097,0.6053897357417607,True
full,top10,breadth,CAGRnorm,5,residx,0.025359639771928948,2.0790756411247244,168,166,0.02537864411605828,,True
full,top10,breadth,CAGRnorm,5,ratio,0.010918526667350152,0.9197592373660598,168,166,0.005070288004897394,,False
full,top10,breadth,CAGRnorm,7,none,-0.0006420978946420541,-0.056772677254450336,168,166,1.941611025235712e-05,,False
full,top10,breadth,CAGRnorm,7,partial,0.0015006951504878694,0.12954727820217635,168,165,0.004569986298534667,0.8684993848189326,False
full,top10,breadth,CAGRnorm,7,residx,0.0015006951504878715,0.12964856585823184,168,166,0.00010124728186011733,,False
full,top10,breadth,CAGRnorm,7,ratio,-0.010834310256811204,-0.9605918221268275,168,166,0.005527926675912731,,False
full,top10,breadth,CAGRnorm,21,none,-0.006998802226540826,-0.6738333876215645,168,166,0.002727788421856725,,False
full,top10,breadth,CAGRnorm,21,partial,-0.0038252089088161353,-0.3576297665270138,168,165,0.01155969587539274,1.214210555687303,False
full,top10,breadth,CAGRnorm,21,residx,-0.003825208908816132,-0.3567692313568392,168,166,0.0007661853077970404,,False
full,top10,breadth,CAGRnorm,21,ratio,-0.016347378412187592,-1.5835786515396628,168,166,0.014881937311755467,,False
full,top10,disp,Sharpe,3,none,-0.030674532466888383,-2.4941592636597654,168,166,0.03612124280714124,,True
