book,panel,tiling,L,L_months,is_full,cost,n_blocks,inside_share,callable_share,med_absz,med_d,leg_share,first_end,last_end
K4,U56,DISJOINT,1260,60.0,False,10,3,1.0,0.0,1.2597914701074062,0.016636560683809726,1.0,2014-01-14,2024-01-19
K4,U56,DISJOINT,1512,72.0,False,10,2,1.0,0.0,1.2566995074191791,0.019237847077127532,1.0,2015-01-14,2021-01-15
K4,U56,DISJOINT,2016,96.0,False,10,2,0.5,0.5,1.516369766378789,0.021034839851311403,1.0,2017-01-13,2025-01-22
K4,U56,DISJOINT,2520,120.0,False,10,1,1.0,0.0,1.3136164775234263,0.01637932435444652,1.0,2019-01-16,2019-01-16
K4,U56,DISJOINT,3024,144.0,False,10,1,1.0,0.0,1.708570124898418,0.01931577434360509,1.0,2021-01-15,2021-01-15
K4,U56,DISJOINT,3780,180.0,False,10,1,1.0,0.0,1.9095385380399903,0.019718007118574334,1.0,2024-01-19,2024-01-19
K4,U56,DISJOINT,4443,211.6,True,10,1,0.0,1.0,2.1802892544778034,0.020377109265667666,1.0,2026-09-11,2026-09-11
K5,U56,OVERLAP21,126,6.0,False,10,206,0.9902912621359223,0.009708737864077669,0.5105831939273446,0.0023436559738621333,0.5388349514563107,2009-07-14,2026-08-25
K5,U56,OVERLAP21,189,9.0,False,10,203,1.0,0.0,0.4188965612296528,0.004183885758910086,0.5911330049261084,2009-10-12,2026-08-25
K5,U56,OVERLAP21,252,12.0,False,10,200,1.0,0.0,0.47593815855206034,0.006978338743395193,0.665,2010-01-12,2026-08-25
K5,U56,OVERLAP21,315,15.0,False,10,197,1.0,0.0,0.5030515229837885,0.010708286049571553,0.7157360406091371,2010-04-14,2026-08-25
K5,U56,OVERLAP21,378,18.0,False,10,194,0.9948453608247423,0.005154639175257732,0.5526199573406809,0.010642486573252341,0.7628865979381443,2010-07-14,2026-08-25
K5,U56,OVERLAP21,504,24.0,False,10,188,0.9946808510638298,0.005319148936170213,0.6252261944579925,0.013647624780413613,0.7978723404255319,2011-01-11,2026-08-25
K5,U56,OVERLAP21,630,30.0,False,10,182,1.0,0.0,0.7084705444143984,0.01483096776804774,0.8626373626373627,2011-07-13,2026-08-25
K5,U56,OVERLAP21,756,36.0,False,10,176,0.9943181818181818,0.005681818181818182,0.7877085299624463,0.01679374194277807,0.9147727272727273,2012-01-11,2026-08-25
K5,U56,OVERLAP21,1008,48.0,False,10,164,1.0,0.0,1.1495815290318947,0.01965623885989087,0.9878048780487805,2013-01-14,2026-08-25
K5,U56,OVERLAP21,1260,60.0,False,10,152,1.0,0.0,1.2749609255514698,0.020594594385800587,1.0,2014-01-14,2026-08-25
K5,U56,OVERLAP21,1512,72.0,False,10,140,0.9928571428571429,0.007142857142857143,1.3776327607337968,0.020446705864345528,1.0,2015-01-14,2026-08-25
K5,U56,OVERLAP21,2016,96.0,False,10,116,0.9741379310344828,0.02586206896551724,1.6542115216797164,0.022372418760710857,1.0,2017-01-13,2026-08-25
K5,U56,OVERLAP21,2520,120.0,False,10,92,0.6304347826086957,0.3695652173913043,1.8616307993633479,0.023612033883499355,1.0,2019-01-16,2026-08-25
K5,U56,OVERLAP21,3024,144.0,False,10,68,0.5,0.5,1.9476673596339777,0.021651272264483518,1.0,2021-01-15,2026-08-25
K5,U56,OVERLAP21,3780,180.0,False,10,32,0.59375,0.40625,1.9441069849612238,0.019859633274516356,1.0,2024-01-19,2026-08-25
K5,U56,OVERLAP21,4443,211.6,True,10,1,0.0,1.0,2.0045546405669485,0.019881606236865655,1.0,2026-09-11,2026-09-11
K5,U56,OVERLAP63,126,6.0,False,10,69,1.0,0.0,0.49416990907226316,-0.003556773751121678,0.4492753623188406,2009-07-14,2026-07-27
K5,U56,OVERLAP63,189,9.0,False,10,68,1.0,0.0,0.4308777553018165,0.0028186755566012994,0.5735294117647058,2009-10-12,2026-07-27
K5,U56,OVERLAP63,252,12.0,False,10,67,1.0,0.0,0.4990835266571457,0.0056578894266478,0.6119402985074627,2010-01-12,2026-07-27
K5,U56,OVERLAP63,315,15.0,False,10,66,1.0,0.0,0.5105338725920106,0.010107179208761523,0.6515151515151515,2010-04-14,2026-07-27
K5,U56,OVERLAP63,378,18.0,False,10,65,1.0,0.0,0.5352603345868914,0.0116942722772879,0.7538461538461538,2010-07-14,2026-07-27
K5,U56,OVERLAP63,504,24.0,False,10,63,1.0,0.0,0.6740583511894345,0.014437654197602082,0.7936507936507936,2011-01-11,2026-07-27
K5,U56,OVERLAP63,630,30.0,False,10,61,1.0,0.0,0.7463197072487054,0.01521129169644135,0.8852459016393442,2011-07-13,2026-07-27
K5,U56,OVERLAP63,756,36.0,False,10,59,1.0,0.0,0.7608073326655866,0.015609142780266427,0.9322033898305084,2012-01-11,2026-07-27
K5,U56,OVERLAP63,1008,48.0,False,10,55,1.0,0.0,1.153652456997817,0.01910330291486466,0.9818181818181818,2013-01-14,2026-07-27
K5,U56,OVERLAP63,1260,60.0,False,10,51,1.0,0.0,1.2193320652293185,0.020511385128806743,1.0,2014-01-14,2026-07-27
K5,U56,OVERLAP63,1512,72.0,False,10,47,1.0,0.0,1.353357924519209,0.01944573080047351,1.0,2015-01-14,2026-07-27
K5,U56,OVERLAP63,2016,96.0,False,10,39,0.9743589743589743,0.02564102564102564,1.6548458274646103,0.022447880180222597,1.0,2017-01-13,2026-07-27
K5,U56,OVERLAP63,2520,120.0,False,10,31,0.6129032258064516,0.3870967741935484,1.8352258791733997,0.023474324612201093,1.0,2019-01-16,2026-07-27
K5,U56,OVERLAP63,3024,144.0,False,10,23,0.4782608695652174,0.5217391304347826,1.9743418978925047,0.021940289064643508,1.0,2021-01-15,2026-07-27
K5,U56,OVERLAP63,3780,180.0,False,10,11,0.6363636363636364,0.36363636363636365,1.9333015179306063,0.01979462757539841,1.0,2024-01-19,2026-07-27
K5,U56,OVERLAP63,4443,211.6,True,10,1,0.0,1.0,2.0045546405669485,0.019881606236865655,1.0,2026-09-11,2026-09-11
K5,U56,DISJOINT,126,6.0,False,10,35,1.0,0.0,0.54663450475701,-0.00039070320536598035,0.42857142857142855,2009-07-14,2026-07-27
K5,U56,DISJOINT,189,9.0,False,10,23,1.0,0.0,0.44477820558434944,0.006139717523053435,0.6086956521739131,2009-10-12,2026-04-24
K5,U56,DISJOINT,252,12.0,False,10,17,1.0,0.0,0.4597041108900566,-0.0026172296847856713,0.47058823529411764,2010-01-12,2026-01-23
K5,U56,DISJOINT,315,15.0,False,10,14,1.0,0.0,0.4021420084167038,0.007133306760454898,0.6428571428571429,2010-04-14,2026-07-27
K5,U56,DISJOINT,378,18.0,False,10,11,1.0,0.0,0.45409963866658903,0.015470095471344154,0.7272727272727273,2010-07-14,2025-07-24
K5,U56,DISJOINT,504,24.0,False,10,8,1.0,0.0,0.7237541383968815,0.019628300796191097,0.75,2011-01-11,2025-01-22
K5,U56,DISJOINT,630,30.0,False,10,7,1.0,0.0,0.7463197072487054,0.018450280444552464,1.0,2011-07-13,2026-07-27
K5,U56,DISJOINT,756,36.0,False,10,5,1.0,0.0,0.6630102701355439,0.014380148004503754,0.8,2012-01-11,2024-01-19
K5,U56,DISJOINT,1008,48.0,False,10,4,1.0,0.0,1.205205028926201,0.020981640132079735,1.0,2013-01-14,2025-01-22
K5,U56,DISJOINT,1260,60.0,False,10,3,1.0,0.0,0.9918687307413391,0.014656594540490092,1.0,2014-01-14,2024-01-19
K5,U56,DISJOINT,1512,72.0,False,10,2,1.0,0.0,1.059500035194043,0.017101533522739094,1.0,2015-01-14,2021-01-15
K5,U56,DISJOINT,2016,96.0,False,10,2,1.0,0.0,1.3987149684081266,0.020347825330306525,1.0,2017-01-13,2025-01-22
K5,U56,DISJOINT,2520,120.0,False,10,1,1.0,0.0,1.0651715918274547,0.01418439698439234,1.0,2019-01-16,2019-01-16
K5,U56,DISJOINT,3024,144.0,False,10,1,1.0,0.0,1.4410620762246171,0.017162476819977034,1.0,2021-01-15,2021-01-15
K5,U56,DISJOINT,3780,180.0,False,10,1,1.0,0.0,1.7948150186401706,0.019515801176089538,1.0,2024-01-19,2024-01-19
K5,U56,DISJOINT,4443,211.6,True,10,1,0.0,1.0,2.0045546405669485,0.019881606236865655,1.0,2026-09-11,2026-09-11
K6,U56,OVERLAP21,126,6.0,False,10,206,0.9563106796116505,0.043689320388349516,0.6914681609762448,0.015731244396859537,0.7427184466019418,2009-07-14,2026-08-25
K6,U56,OVERLAP21,189,9.0,False,10,203,0.9458128078817734,0.054187192118226604,0.8322603058545375,0.0165538720412215,0.7733990147783252,2009-10-12,2026-08-25
K6,U56,OVERLAP21,252,12.0,False,10,200,0.96,0.04,0.9045892296016838,0.01786793075856244,0.79,2010-01-12,2026-08-25
K6,U56,OVERLAP21,315,15.0,False,10,197,0.949238578680203,0.050761421319796954,0.958936089461765,0.018424984324553625,0.8274111675126904,2010-04-14,2026-08-25
K6,U56,OVERLAP21,378,18.0,False,10,194,0.9329896907216495,0.06701030927835051,1.0268442662202062,0.019336624990339918,0.8505154639175257,2010-07-14,2026-08-25
K6,U56,OVERLAP21,504,24.0,False,10,188,0.8297872340425532,0.1702127659574468,1.2004485279237127,0.021131637182540526,0.8617021276595744,2011-01-11,2026-08-25
K6,U56,OVERLAP21,630,30.0,False,10,182,0.8076923076923077,0.19230769230769232,1.3164297323882783,0.02355181096777705,0.9725274725274725,2011-07-13,2026-08-25
K6,U56,OVERLAP21,756,36.0,False,10,176,0.7556818181818182,0.24431818181818182,1.4733346560241811,0.02346402166133517,0.9886363636363636,2012-01-11,2026-08-25
K6,U56,OVERLAP21,1008,48.0,False,10,164,0.6951219512195121,0.3048780487804878,1.7282324103308087,0.02361484825806042,0.9878048780487805,2013-01-14,2026-08-25
K6,U56,OVERLAP21,1260,60.0,False,10,152,0.5526315789473685,0.4473684210526316,1.910505378951793,0.02285585687695757,1.0,2014-01-14,2026-08-25
K6,U56,OVERLAP21,1512,72.0,False,10,140,0.35,0.65,2.069945538014748,0.023271569500301348,1.0,2015-01-14,2026-08-25
K6,U56,OVERLAP21,2016,96.0,False,10,116,0.15517241379310345,0.8448275862068966,2.429865154270085,0.024035175867353445,1.0,2017-01-13,2026-08-25
K6,U56,OVERLAP21,2520,120.0,False,10,92,0.05434782608695652,0.9456521739130435,2.748884228261267,0.02408162508080418,1.0,2019-01-16,2026-08-25
K6,U56,OVERLAP21,3024,144.0,False,10,68,0.014705882352941176,0.9852941176470589,2.9374062082224794,0.022234539933018306,1.0,2021-01-15,2026-08-25
K6,U56,OVERLAP21,3780,180.0,False,10,32,0.0,1.0,3.0971362771745943,0.021518616772921426,1.0,2024-01-19,2026-08-25
K6,U56,OVERLAP21,4443,211.6,True,10,1,0.0,1.0,2.7446773201181895,0.02124379031149421,1.0,2026-09-11,2026-09-11
K6,U56,OVERLAP63,126,6.0,False,10,69,0.9855072463768116,0.014492753623188406,0.6602905210022562,0.016184460853284427,0.7101449275362319,2009-07-14,2026-07-27
K6,U56,OVERLAP63,189,9.0,False,10,68,0.9705882352941176,0.029411764705882353,0.7396233037811164,0.016082830320157344,0.7352941176470589,2009-10-12,2026-07-27
K6,U56,OVERLAP63,252,12.0,False,10,67,0.9552238805970149,0.04477611940298507,0.8425120656280355,0.01912790324770766,0.7910447761194029,2010-01-12,2026-07-27
K6,U56,OVERLAP63,315,15.0,False,10,66,0.9696969696969697,0.030303030303030304,0.8907515802639511,0.018885801774754313,0.803030303030303,2010-04-14,2026-07-27
K6,U56,OVERLAP63,378,18.0,False,10,65,0.9076923076923077,0.09230769230769231,1.0225399784544618,0.01934780387297025,0.8461538461538461,2010-07-14,2026-07-27
K6,U56,OVERLAP63,504,24.0,False,10,63,0.8571428571428571,0.14285714285714285,1.2221431472428608,0.021626852563481694,0.873015873015873,2011-01-11,2026-07-27
K6,U56,OVERLAP63,630,30.0,False,10,61,0.819672131147541,0.18032786885245902,1.3300111688478786,0.023181666244319804,0.9672131147540983,2011-07-13,2026-07-27
K6,U56,OVERLAP63,756,36.0,False,10,59,0.7288135593220338,0.2711864406779661,1.4997196331798366,0.023479650598461806,0.9830508474576272,2012-01-11,2026-07-27
K6,U56,OVERLAP63,1008,48.0,False,10,55,0.7090909090909091,0.2909090909090909,1.7505593656768035,0.02389475434745076,0.9818181818181818,2013-01-14,2026-07-27
K6,U56,OVERLAP63,1260,60.0,False,10,51,0.5490196078431373,0.45098039215686275,1.9271114172533,0.022754842175348428,1.0,2014-01-14,2026-07-27
K6,U56,OVERLAP63,1512,72.0,False,10,47,0.3404255319148936,0.6595744680851063,2.0550126422491224,0.02331314922783269,1.0,2015-01-14,2026-07-27
K6,U56,OVERLAP63,2016,96.0,False,10,39,0.15384615384615385,0.8461538461538461,2.4417880711081597,0.024473721520033603,1.0,2017-01-13,2026-07-27
K6,U56,OVERLAP63,2520,120.0,False,10,31,0.06451612903225806,0.9354838709677419,2.804303007329014,0.024100793571080012,1.0,2019-01-16,2026-07-27
K6,U56,OVERLAP63,3024,144.0,False,10,23,0.0,1.0,2.932819508037759,0.022064884473585025,1.0,2021-01-15,2026-07-27
K6,U56,OVERLAP63,3780,180.0,False,10,11,0.0,1.0,3.097801174658332,0.02147887797623097,1.0,2024-01-19,2026-07-27
K6,U56,OVERLAP63,4443,211.6,True,10,1,0.0,1.0,2.7446773201181895,0.02124379031149421,1.0,2026-09-11,2026-09-11
K6,U56,DISJOINT,126,6.0,False,10,35,0.9714285714285714,0.02857142857142857,0.7125268224248674,0.016937461224536557,0.7142857142857143,2009-07-14,2026-07-27
K6,U56,DISJOINT,189,9.0,False,10,23,0.9565217391304348,0.043478260869565216,0.7006267753955936,0.015897643079774745,0.8260869565217391,2009-10-12,2026-04-24
K6,U56,DISJOINT,252,12.0,False,10,17,0.9411764705882353,0.058823529411764705,0.6382155104525833,0.02079713339647299,0.7647058823529411,2010-01-12,2026-01-23
K6,U56,DISJOINT,315,15.0,False,10,14,1.0,0.0,0.8770192443495256,0.02118926550292928,0.8571428571428571,2010-04-14,2026-07-27
K6,U56,DISJOINT,378,18.0,False,10,11,0.9090909090909091,0.09090909090909091,0.6458273276839974,0.015312339356377012,0.9090909090909091,2010-07-14,2025-07-24
K6,U56,DISJOINT,504,24.0,False,10,8,0.875,0.125,0.9874795027184342,0.02026232529150656,0.875,2011-01-11,2025-01-22
K6,U56,DISJOINT,630,30.0,False,10,7,0.8571428571428571,0.14285714285714285,1.2220993041900186,0.02297414454874841,1.0,2011-07-13,2026-07-27
K6,U56,DISJOINT,756,36.0,False,10,5,0.8,0.2,1.2031398310793577,0.023013171802429976,1.0,2012-01-11,2024-01-19
K6,U56,DISJOINT,1008,48.0,False,10,4,0.75,0.25,1.7658057769677948,0.025767464545862397,1.0,2013-01-14,2025-01-22
K6,U56,DISJOINT,1260,60.0,False,10,3,0.3333333333333333,0.6666666666666666,2.084043609662483,0.019141670452693563,1.0,2014-01-14,2024-01-19
K6,U56,DISJOINT,1512,72.0,False,10,2,0.5,0.5,1.7043943575636948,0.020669122368602858,1.0,2015-01-14,2021-01-15
K6,U56,DISJOINT,2016,96.0,False,10,2,0.5,0.5,1.925373439531042,0.021719811785949526,1.0,2017-01-13,2025-01-22
K6,U56,DISJOINT,2520,120.0,False,10,1,1.0,0.0,1.4560940353160674,0.016215710436740534,1.0,2019-01-16,2019-01-16
K6,U56,DISJOINT,3024,144.0,False,10,1,0.0,1.0,2.1255659540899816,0.020600026377259502,1.0,2021-01-15,2021-01-15
K6,U56,DISJOINT,3780,180.0,False,10,1,0.0,1.0,2.4374306141747613,0.02107553649728274,1.0,2024-01-19,2024-01-19
K6,U56,DISJOINT,4443,211.6,True,10,1,0.0,1.0,2.7446773201181895,0.02124379031149421,1.0,2026-09-11,2026-09-11
K7,B136,OVERLAP21,126,6.0,False,10,206,0.9563106796116505,0.043689320388349516,0.7009745793481181,0.014520526989456502,0.6990291262135923,2009-07-14,2026-08-25
K7,B136,OVERLAP21,189,9.0,False,10,203,0.9655172413793104,0.034482758620689655,0.6691101574301712,0.014614753759062344,0.7389162561576355,2009-10-12,2026-08-25
K7,B136,OVERLAP21,252,12.0,False,10,200,0.965,0.035,0.6478759359296102,0.013008997725636295,0.83,2010-01-12,2026-08-25
K7,B136,OVERLAP21,315,15.0,False,10,197,0.9695431472081218,0.030456852791878174,0.7980937885989093,0.014569812417392341,0.8883248730964467,2010-04-14,2026-08-25
K7,B136,OVERLAP21,378,18.0,False,10,194,0.9432989690721649,0.05670103092783505,0.9007137749860646,0.014162746741626764,0.8814432989690721,2010-07-14,2026-08-25
K7,B136,OVERLAP21,504,24.0,False,10,188,0.9574468085106383,0.0425531914893617,1.0090361784653383,0.014779166876608213,0.9042553191489362,2011-01-11,2026-08-25
K7,B136,OVERLAP21,630,30.0,False,10,182,0.9615384615384616,0.038461538461538464,1.0869384343901918,0.015875846603842513,0.9395604395604396,2011-07-13,2026-08-25
K7,B136,OVERLAP21,756,36.0,False,10,176,0.9375,0.0625,1.208075616578229,0.015525679817571088,0.9659090909090909,2012-01-11,2026-08-25
K7,B136,OVERLAP21,1008,48.0,False,10,164,0.8963414634146342,0.10365853658536585,1.3766827053701558,0.016420101554046315,1.0,2013-01-14,2026-08-25
K7,B136,OVERLAP21,1260,60.0,False,10,152,0.7697368421052632,0.23026315789473684,1.3400023849898057,0.01670668357047244,1.0,2014-01-14,2026-08-25
K7,B136,OVERLAP21,1512,72.0,False,10,140,0.7142857142857143,0.2857142857142857,1.310756579485186,0.016422503158051445,1.0,2015-01-14,2026-08-25
K7,B136,OVERLAP21,2016,96.0,False,10,116,0.6982758620689655,0.3017241379310345,1.4822864011259198,0.01707399099229329,1.0,2017-01-13,2026-08-25
K7,B136,OVERLAP21,2520,120.0,False,10,92,0.8586956521739131,0.14130434782608695,1.6802090370137583,0.017015925555785277,1.0,2019-01-16,2026-08-25
K7,B136,OVERLAP21,3024,144.0,False,10,68,0.7794117647058824,0.22058823529411764,1.8170382053554868,0.01729638153532648,1.0,2021-01-15,2026-08-25
K7,B136,OVERLAP21,3780,180.0,False,10,32,0.09375,0.90625,2.176336591807651,0.017639846777606244,1.0,2024-01-19,2026-08-25
K7,B136,OVERLAP21,4443,211.6,True,10,1,0.0,1.0,2.174791253701642,0.017804338992524447,1.0,2026-09-11,2026-09-11
K7,B136,OVERLAP63,126,6.0,False,10,69,0.9565217391304348,0.043478260869565216,0.7061111597030527,0.013588055858822142,0.7246376811594203,2009-07-14,2026-07-27
K7,B136,OVERLAP63,189,9.0,False,10,68,0.9852941176470589,0.014705882352941176,0.6785785579819982,0.011784196518541096,0.7352941176470589,2009-10-12,2026-07-27
K7,B136,OVERLAP63,252,12.0,False,10,67,0.9701492537313433,0.029850746268656716,0.6466310921615022,0.012601709548572607,0.835820895522388,2010-01-12,2026-07-27
K7,B136,OVERLAP63,315,15.0,False,10,66,0.9696969696969697,0.030303030303030304,0.730241697928158,0.014120719423320749,0.8939393939393939,2010-04-14,2026-07-27
K7,B136,OVERLAP63,378,18.0,False,10,65,0.9538461538461539,0.046153846153846156,0.8328221652913693,0.014675380060742621,0.8769230769230769,2010-07-14,2026-07-27
K7,B136,OVERLAP63,504,24.0,False,10,63,0.9841269841269841,0.015873015873015872,0.9976615302227667,0.015221215037033484,0.9206349206349206,2011-01-11,2026-07-27
K7,B136,OVERLAP63,630,30.0,False,10,61,0.9508196721311475,0.04918032786885246,1.0767164484567728,0.015999897180083773,0.9344262295081968,2011-07-13,2026-07-27
K7,B136,OVERLAP63,756,36.0,False,10,59,0.9491525423728814,0.05084745762711865,1.2196644540899226,0.015710550587836825,0.9830508474576272,2012-01-11,2026-07-27
K7,B136,OVERLAP63,1008,48.0,False,10,55,0.9272727272727272,0.07272727272727272,1.3661412771031611,0.016266167536723275,1.0,2013-01-14,2026-07-27
K7,B136,OVERLAP63,1260,60.0,False,10,51,0.7843137254901961,0.21568627450980393,1.3595537771543584,0.016867275782275544,1.0,2014-01-14,2026-07-27
K7,B136,OVERLAP63,1512,72.0,False,10,47,0.7446808510638298,0.2553191489361702,1.3058095460809103,0.016306461126308555,1.0,2015-01-14,2026-07-27
K7,B136,OVERLAP63,2016,96.0,False,10,39,0.6923076923076923,0.3076923076923077,1.4512708333911217,0.01680508174156929,1.0,2017-01-13,2026-07-27
K7,B136,OVERLAP63,2520,120.0,False,10,31,0.8709677419354839,0.12903225806451613,1.6458523070243416,0.017346334533544477,1.0,2019-01-16,2026-07-27
K7,B136,OVERLAP63,3024,144.0,False,10,23,0.7391304347826086,0.2608695652173913,1.827384566114528,0.01732737349715724,1.0,2021-01-15,2026-07-27
K7,B136,OVERLAP63,3780,180.0,False,10,11,0.09090909090909091,0.9090909090909091,2.1509680936375655,0.017746821435370673,1.0,2024-01-19,2026-07-27
K7,B136,OVERLAP63,4443,211.6,True,10,1,0.0,1.0,2.174791253701642,0.017804338992524447,1.0,2026-09-11,2026-09-11
K7,B136,DISJOINT,126,6.0,False,10,35,0.9142857142857143,0.08571428571428572,0.7835261449426262,0.014648892444851791,0.7142857142857143,2009-07-14,2026-07-27
K7,B136,DISJOINT,189,9.0,False,10,23,1.0,0.0,0.6977547329398204,0.014614753759062344,0.7391304347826086,2009-10-12,2026-04-24
K7,B136,DISJOINT,252,12.0,False,10,17,0.9411764705882353,0.058823529411764705,0.6184577115990855,0.012222206346239578,0.8235294117647058,2010-01-12,2026-01-23
K7,B136,DISJOINT,315,15.0,False,10,14,0.9285714285714286,0.07142857142857142,0.6672172604510653,0.01687494750286377,0.8571428571428571,2010-04-14,2026-07-27
K7,B136,DISJOINT,378,18.0,False,10,11,1.0,0.0,0.8066236817089696,0.015001246967708187,0.9090909090909091,2010-07-14,2025-07-24
K7,B136,DISJOINT,504,24.0,False,10,8,1.0,0.0,0.6563649846390052,0.01294344458677435,0.875,2011-01-11,2025-01-22
K7,B136,DISJOINT,630,30.0,False,10,7,1.0,0.0,1.0187319641675425,0.014750159416965614,1.0,2011-07-13,2026-07-27
K7,B136,DISJOINT,756,36.0,False,10,5,1.0,0.0,0.666228240982082,0.0142529405546227,1.0,2012-01-11,2024-01-19
K7,B136,DISJOINT,1008,48.0,False,10,4,1.0,0.0,0.9373153024566399,0.013795665201112799,1.0,2013-01-14,2025-01-22
K7,B136,DISJOINT,1260,60.0,False,10,3,1.0,0.0,1.1804468490335511,0.014367693352299572,1.0,2014-01-14,2024-01-19
K7,B136,DISJOINT,1512,72.0,False,10,2,1.0,0.0,1.2949086933125444,0.018392675373493275,1.0,2015-01-14,2021-01-15
K7,B136,DISJOINT,2016,96.0,False,10,2,1.0,0.0,1.3669054044522853,0.016243146166865494,1.0,2017-01-13,2025-01-22
K7,B136,DISJOINT,2520,120.0,False,10,1,1.0,0.0,1.6839097056483794,0.016337391744128453,1.0,2019-01-16,2019-01-16
K7,B136,DISJOINT,3024,144.0,False,10,1,1.0,0.0,1.8277063219499023,0.018384368325598935,1.0,2021-01-15,2021-01-15
K7,B136,DISJOINT,3780,180.0,False,10,1,1.0,0.0,1.7778539526787678,0.015588687336087002,1.0,2024-01-19,2024-01-19
K7,B136,DISJOINT,4443,211.6,True,10,1,0.0,1.0,2.174791253701642,0.017804338992524447,1.0,2026-09-11,2026-09-11
K8,U56,OVERLAP21,126,6.0,False,10,203,0.9950738916256158,0.0049261083743842365,0.4935874026306776,0.0022420029198328834,0.5172413793103449,2009-07-14,2026-08-25
K8,U56,OVERLAP21,189,9.0,False,10,203,0.9950738916256158,0.0049261083743842365,0.43796155850563645,0.004058095837778969,0.5960591133004927,2009-10-12,2026-08-25
K8,U56,OVERLAP21,252,12.0,False,10,200,1.0,0.0,0.42534232631458585,0.005963994740251138,0.625,2010-01-12,2026-08-25
K8,U56,OVERLAP21,315,15.0,False,10,197,1.0,0.0,0.4871170254632979,0.007864606314444605,0.7106598984771574,2010-04-14,2026-08-25
K8,U56,OVERLAP21,378,18.0,False,10,194,0.9948453608247423,0.005154639175257732,0.5576183275858956,0.009238319773524857,0.7164948453608248,2010-07-14,2026-08-25
K8,U56,OVERLAP21,504,24.0,False,10,188,0.9946808510638298,0.005319148936170213,0.5367151494688118,0.013488722601679638,0.75,2011-01-11,2026-08-25
K8,U56,OVERLAP21,630,30.0,False,10,182,1.0,0.0,0.5978528624556814,0.017197413012730662,0.7912087912087912,2011-07-13,2026-08-25
K8,U56,OVERLAP21,756,36.0,False,10,176,1.0,0.0,0.7726315203034522,0.021335301414696223,0.8295454545454546,2012-01-11,2026-08-25
K8,U56,OVERLAP21,1008,48.0,False,10,164,1.0,0.0,0.9931948358284228,0.02667911660452927,0.9085365853658537,2013-01-14,2026-08-25
K8,U56,OVERLAP21,1260,60.0,False,10,152,1.0,0.0,1.1567941317541475,0.028487699085144022,0.9539473684210527,2014-01-14,2026-08-25
K8,U56,OVERLAP21,1512,72.0,False,10,140,1.0,0.0,1.2881100228127893,0.029540004858721828,0.9785714285714285,2015-01-14,2026-08-25
