panel,vint,char,flavour,level,seed,BW,n_from_B,n_from_S,cvol,tpers,momac
LIVE~momac~POOL~L0.882735~1~bw0.250,LIVE,momac,POOL,0.882735,1,0.25,7,29,0.3975438535791296,0.9656850936268557,0.8594047861309594
LIVE~momac~POOL~L0.882735~2~bw0.250,LIVE,momac,POOL,0.882735,2,0.25,8,28,0.44550298148189615,0.9663703675625563,0.8594657230893622
LIVE~momac~POOL~L0.882735~3~bw0.250,LIVE,momac,POOL,0.882735,3,0.25,9,27,0.44884656917250637,0.9670382704896318,0.8714390966281225
LIVE~momac~POOL~L0.882735~4~bw0.250,LIVE,momac,POOL,0.882735,4,0.25,7,29,0.45429917261800945,0.9638659593561972,0.8649056412707988
LIVE~momac~POOL~L0.882735~5~bw0.250,LIVE,momac,POOL,0.882735,5,0.25,5,31,0.47078101679786527,0.9680021873952502,0.8697601596498489
LIVE~momac~POOL~L0.887785~0~bw0.250,LIVE,momac,POOL,0.887785,0,0.25,5,31,0.47834942218079995,0.9644958815762337,0.8648610236001977
LIVE~momac~POOL~L0.887785~1~bw0.250,LIVE,momac,POOL,0.887785,1,0.25,7,29,0.4184567362784343,0.9656253175145303,0.8778158838055753
LIVE~momac~POOL~L0.887785~2~bw0.250,LIVE,momac,POOL,0.887785,2,0.25,6,30,0.4526798629083298,0.9665554525861028,0.8654441891202235
LIVE~momac~POOL~L0.887785~3~bw0.250,LIVE,momac,POOL,0.887785,3,0.25,10,26,0.410137988279075,0.9695917156611491,0.8697504593014835
LIVE~momac~POOL~L0.887785~4~bw0.250,LIVE,momac,POOL,0.887785,4,0.25,5,31,0.478381244539778,0.9666604513754505,0.8730590906767153
LIVE~momac~POOL~L0.887785~5~bw0.250,LIVE,momac,POOL,0.887785,5,0.25,10,26,0.4081446256132335,0.9646041163574313,0.8649581250370939
LIVE~momac~POOL~L0.891870~0~bw0.250,LIVE,momac,POOL,0.89187,0,0.25,7,29,0.48803941944168794,0.9680867297331301,0.8787332643201466
LIVE~momac~POOL~L0.891870~1~bw0.250,LIVE,momac,POOL,0.89187,1,0.25,6,30,0.4143346027394833,0.9641536239528514,0.8750758133175922
LIVE~momac~POOL~L0.891870~2~bw0.250,LIVE,momac,POOL,0.89187,2,0.25,3,33,0.46856515489176875,0.9658227501551051,0.8694069153155948
LIVE~momac~POOL~L0.891870~3~bw0.250,LIVE,momac,POOL,0.89187,3,0.25,9,27,0.4391552075952563,0.9672701431689446,0.873273827259067
LIVE~momac~POOL~L0.891870~4~bw0.250,LIVE,momac,POOL,0.89187,4,0.25,12,24,0.5045870809302341,0.9680269039637227,0.8619702851373894
LIVE~momac~POOL~L0.891870~5~bw0.250,LIVE,momac,POOL,0.89187,5,0.25,4,32,0.4571205782409049,0.9645862172899684,0.8728073856482174
LIVE~momac~POOL~L0.898263~0~bw0.250,LIVE,momac,POOL,0.898263,0,0.25,9,27,0.3874764248893708,0.9630185668278535,0.8697537239702231
LIVE~momac~POOL~L0.898263~1~bw0.250,LIVE,momac,POOL,0.898263,1,0.25,12,24,0.4250201831624482,0.9662663409887604,0.8820496502207028
LIVE~momac~POOL~L0.898263~2~bw0.250,LIVE,momac,POOL,0.898263,2,0.25,6,30,0.5069182680152327,0.9639681083080435,0.8750334831631283
LIVE~momac~POOL~L0.898263~3~bw0.250,LIVE,momac,POOL,0.898263,3,0.25,7,29,0.42095104099868375,0.9623887152676163,0.8701507649225511
LIVE~momac~POOL~L0.898263~4~bw0.250,LIVE,momac,POOL,0.898263,4,0.25,6,30,0.47819544134561276,0.9670272472432792,0.884586850218288
LIVE~momac~POOL~L0.898263~5~bw0.250,LIVE,momac,POOL,0.898263,5,0.25,4,32,0.47724737924260463,0.9682704479663538,0.8783250098761175
LIVE~momac~POOL~L0.903046~0~bw0.250,LIVE,momac,POOL,0.903046,0,0.25,7,29,0.3861030140426215,0.9671876333674495,0.877241290134392
LIVE~momac~POOL~L0.903046~1~bw0.250,LIVE,momac,POOL,0.903046,1,0.25,5,31,0.47932623686736214,0.964822554293024,0.8740399164097044
LIVE~momac~POOL~L0.903046~2~bw0.250,LIVE,momac,POOL,0.903046,2,0.25,6,30,0.4541922334692024,0.9671658999537746,0.8767469125303109
LIVE~momac~POOL~L0.903046~3~bw0.250,LIVE,momac,POOL,0.903046,3,0.25,8,28,0.4696667473510579,0.9679981702140754,0.8805584049382494
LIVE~momac~POOL~L0.903046~4~bw0.250,LIVE,momac,POOL,0.903046,4,0.25,8,28,0.44881561778704815,0.9665539422071645,0.8856760512578794
LIVE~momac~POOL~L0.903046~5~bw0.250,LIVE,momac,POOL,0.903046,5,0.25,12,24,0.4355770802263963,0.9676960036859243,0.882750878602931
LIVE~momac~POOL~L0.908909~0~bw0.250,LIVE,momac,POOL,0.908909,0,0.25,11,25,0.3866112361378333,0.9683600319423272,0.8784649027155438
LIVE~momac~POOL~L0.908909~1~bw0.250,LIVE,momac,POOL,0.908909,1,0.25,8,28,0.4551478989853902,0.9665980873273193,0.8960334669171007
LIVE~momac~POOL~L0.908909~2~bw0.250,LIVE,momac,POOL,0.908909,2,0.25,7,29,0.38470023077487225,0.9655045854443354,0.8780020830411339
LIVE~momac~POOL~L0.908909~3~bw0.250,LIVE,momac,POOL,0.908909,3,0.25,6,30,0.4049990903712386,0.9645877332791234,0.890968053588371
LIVE~momac~POOL~L0.908909~4~bw0.250,LIVE,momac,POOL,0.908909,4,0.25,6,30,0.4772010219770783,0.9691364952194897,0.8831960843500988
LIVE~momac~POOL~L0.908909~5~bw0.250,LIVE,momac,POOL,0.908909,5,0.25,10,26,0.4562962659069673,0.9660069149791816,0.8812846311866712
LIVE~momac~POOL~L0.916612~0~bw0.250,LIVE,momac,POOL,0.916612,0,0.25,4,32,0.4979128740580811,0.969483438169803,0.8957111311626917
LIVE~momac~POOL~L0.916612~1~bw0.250,LIVE,momac,POOL,0.916612,1,0.25,10,26,0.4260297097431209,0.9662226363558281,0.8879170491041727
LIVE~momac~POOL~L0.916612~2~bw0.250,LIVE,momac,POOL,0.916612,2,0.25,8,28,0.46075162770642997,0.9662739005877605,0.8873375867242052
LIVE~momac~POOL~L0.916612~3~bw0.250,LIVE,momac,POOL,0.916612,3,0.25,5,31,0.44934170357181735,0.9682987486362578,0.8944465832788002
LIVE~momac~POOL~L0.916612~4~bw0.250,LIVE,momac,POOL,0.916612,4,0.25,7,29,0.4402365241570776,0.9674832392379236,0.896547549720772
LIVE~momac~POOL~L0.916612~5~bw0.250,LIVE,momac,POOL,0.916612,5,0.25,7,29,0.4532538979870865,0.9688020165267649,0.8948396320061937
LIVE~momac~POOL~L0.924462~0~bw0.250,LIVE,momac,POOL,0.924462,0,0.25,6,30,0.46570791011415735,0.9696630628812548,0.9031413726434315
LIVE~momac~POOL~L0.924462~1~bw0.250,LIVE,momac,POOL,0.924462,1,0.25,10,26,0.4244930636022077,0.9670362502184755,0.8902909396501949
LIVE~momac~POOL~L0.924462~2~bw0.250,LIVE,momac,POOL,0.924462,2,0.25,6,30,0.49096950117251126,0.9712281596437425,0.8956613820407612
LIVE~momac~POOL~L0.924462~3~bw0.250,LIVE,momac,POOL,0.924462,3,0.25,9,27,0.47281092936854424,0.9679627898285754,0.894832319000322
LIVE~momac~POOL~L0.924462~4~bw0.250,LIVE,momac,POOL,0.924462,4,0.25,8,28,0.4446787286015856,0.9674913468681725,0.8943638090301498
LIVE~momac~POOL~L0.924462~5~bw0.250,LIVE,momac,POOL,0.924462,5,0.25,12,24,0.4373494783356733,0.9677498047465648,0.8883828530465271
LIVE~momac~BONLY~L0.843302~0~bw0.250,LIVE,momac,BONLY,0.843302,0,0.25,36,0,0.23437239067898374,0.9675082926172522,0.8211833659500729
LIVE~momac~BONLY~L0.843302~1~bw0.250,LIVE,momac,BONLY,0.843302,1,0.25,36,0,0.23690978252951103,0.9686682801980749,0.8303064098474257
LIVE~momac~BONLY~L0.843302~2~bw0.250,LIVE,momac,BONLY,0.843302,2,0.25,36,0,0.25820602295646755,0.9674811962851594,0.8290217621516499
LIVE~momac~BONLY~L0.843302~3~bw0.250,LIVE,momac,BONLY,0.843302,3,0.25,36,0,0.25344972926477904,0.9677358573467387,0.8191212115067317
LIVE~momac~BONLY~L0.843302~4~bw0.250,LIVE,momac,BONLY,0.843302,4,0.25,36,0,0.23010798415860925,0.9678588380558413,0.8132198298461432
LIVE~momac~BONLY~L0.843302~5~bw0.250,LIVE,momac,BONLY,0.843302,5,0.25,36,0,0.24054267723701475,0.96955302638457,0.8211718779820436
LIVE~momac~BONLY~L0.848981~0~bw0.250,LIVE,momac,BONLY,0.848981,0,0.25,36,0,0.25306075218841034,0.9678604163246329,0.8266809654751719
LIVE~momac~BONLY~L0.848981~1~bw0.250,LIVE,momac,BONLY,0.848981,1,0.25,36,0,0.2478906381349334,0.96797278546252,0.8269958979904507
LIVE~momac~BONLY~L0.848981~2~bw0.250,LIVE,momac,BONLY,0.848981,2,0.25,36,0,0.2603893602601659,0.9683416547997675,0.8314896797969564
LIVE~momac~BONLY~L0.848981~3~bw0.250,LIVE,momac,BONLY,0.848981,3,0.25,36,0,0.2446703355472013,0.9674647506379619,0.8344124960647732
LIVE~momac~BONLY~L0.848981~4~bw0.250,LIVE,momac,BONLY,0.848981,4,0.25,36,0,0.238998896146342,0.9676883657499188,0.8308346676250346
LIVE~momac~BONLY~L0.848981~5~bw0.250,LIVE,momac,BONLY,0.848981,5,0.25,36,0,0.2538612123909846,0.9668386782447522,0.8317103640599636
LIVE~momac~BONLY~L0.857208~0~bw0.250,LIVE,momac,BONLY,0.857208,0,0.25,36,0,0.25679359061828816,0.9672691392677302,0.8461446132749335
LIVE~momac~BONLY~L0.857208~1~bw0.250,LIVE,momac,BONLY,0.857208,1,0.25,36,0,0.25937666293620953,0.9678602914653285,0.8394654214604617
LIVE~momac~BONLY~L0.857208~2~bw0.250,LIVE,momac,BONLY,0.857208,2,0.25,36,0,0.242429637762714,0.9684833001261757,0.8327362176973724
LIVE~momac~BONLY~L0.857208~3~bw0.250,LIVE,momac,BONLY,0.857208,3,0.25,36,0,0.2571971044611351,0.9664126094181422,0.8301342893770616
LIVE~momac~BONLY~L0.857208~4~bw0.250,LIVE,momac,BONLY,0.857208,4,0.25,36,0,0.27228588917308183,0.9675576999295146,0.8348831652974489
LIVE~momac~BONLY~L0.857208~5~bw0.250,LIVE,momac,BONLY,0.857208,5,0.25,36,0,0.23409052047181206,0.9688061547046318,0.8337545939026303
LIVE~momac~BONLY~L0.862680~0~bw0.250,LIVE,momac,BONLY,0.86268,0,0.25,36,0,0.2563410638744952,0.9682447558906855,0.8466932055646375
LIVE~momac~BONLY~L0.862680~1~bw0.250,LIVE,momac,BONLY,0.86268,1,0.25,36,0,0.2606832665510266,0.9686528865469314,0.8451247965500116
LIVE~momac~BONLY~L0.862680~2~bw0.250,LIVE,momac,BONLY,0.86268,2,0.25,36,0,0.2563561675565864,0.9667300695951242,0.8497694839355979
LIVE~momac~BONLY~L0.862680~3~bw0.250,LIVE,momac,BONLY,0.86268,3,0.25,36,0,0.2565835640004545,0.9673177233069491,0.8429727218856047
LIVE~momac~BONLY~L0.862680~4~bw0.250,LIVE,momac,BONLY,0.86268,4,0.25,36,0,0.2517837396946031,0.9671208674562427,0.8400790325199077
LIVE~momac~BONLY~L0.862680~5~bw0.250,LIVE,momac,BONLY,0.86268,5,0.25,36,0,0.2555831530078894,0.9678351718249526,0.8519638023760066
LIVE~momac~BONLY~L0.868780~0~bw0.250,LIVE,momac,BONLY,0.86878,0,0.25,36,0,0.24994206778903294,0.9669114979785098,0.8420826820725854
LIVE~momac~BONLY~L0.868780~1~bw0.250,LIVE,momac,BONLY,0.86878,1,0.25,36,0,0.25908588033047963,0.9683870546476937,0.8505410526553557
LIVE~momac~BONLY~L0.868780~2~bw0.250,LIVE,momac,BONLY,0.86878,2,0.25,36,0,0.24324554852575908,0.9676844856697246,0.850695159972017
LIVE~momac~BONLY~L0.868780~3~bw0.250,LIVE,momac,BONLY,0.86878,3,0.25,36,0,0.259973645833703,0.9707465776475218,0.8482603237554263
LIVE~momac~BONLY~L0.868780~4~bw0.250,LIVE,momac,BONLY,0.86878,4,0.25,36,0,0.251913543507803,0.9671294326558777,0.8508913454812306
LIVE~momac~BONLY~L0.868780~5~bw0.250,LIVE,momac,BONLY,0.86878,5,0.25,36,0,0.2126144260642342,0.9678505398259009,0.8462269286381803
LIVE~momac~BONLY~L0.874387~0~bw0.250,LIVE,momac,BONLY,0.874387,0,0.25,36,0,0.2683749981056233,0.969014313615081,0.8565285495035835
LIVE~momac~BONLY~L0.874387~1~bw0.250,LIVE,momac,BONLY,0.874387,1,0.25,36,0,0.22592276870283148,0.9680053598333446,0.845243595067156
LIVE~momac~BONLY~L0.874387~2~bw0.250,LIVE,momac,BONLY,0.874387,2,0.25,36,0,0.26554225250811186,0.9697661938338137,0.8466353154334331
LIVE~momac~BONLY~L0.874387~3~bw0.250,LIVE,momac,BONLY,0.874387,3,0.25,36,0,0.27737970597517436,0.9696963789298584,0.848855455148469
LIVE~momac~BONLY~L0.874387~4~bw0.250,LIVE,momac,BONLY,0.874387,4,0.25,36,0,0.2453686877994467,0.9678233100089607,0.8468956095986828
LIVE~momac~BONLY~L0.874387~5~bw0.250,LIVE,momac,BONLY,0.874387,5,0.25,36,0,0.2538706926496611,0.9687545403197996,0.8471813436978837
LIVE~momac~BONLY~L0.878383~0~bw0.250,LIVE,momac,BONLY,0.878383,0,0.25,36,0,0.26691020305258983,0.9660565571156439,0.8471498580574018
LIVE~momac~BONLY~L0.878383~1~bw0.250,LIVE,momac,BONLY,0.878383,1,0.25,36,0,0.2708387281996794,0.9688715625230438,0.8587431680825157
LIVE~momac~BONLY~L0.878383~2~bw0.250,LIVE,momac,BONLY,0.878383,2,0.25,36,0,0.2354122827099683,0.9688985143060863,0.8382423029013352
LIVE~momac~BONLY~L0.878383~3~bw0.250,LIVE,momac,BONLY,0.878383,3,0.25,36,0,0.2667416769738517,0.9689807621255329,0.858054377716754
LIVE~momac~BONLY~L0.878383~4~bw0.250,LIVE,momac,BONLY,0.878383,4,0.25,36,0,0.2401969276349688,0.9691176525881546,0.8500244221331972
LIVE~momac~BONLY~L0.878383~5~bw0.250,LIVE,momac,BONLY,0.878383,5,0.25,36,0,0.25740460278253163,0.9670180211428767,0.8572848546488361
LIVE~momac~BONLY~L0.882735~0~bw0.250,LIVE,momac,BONLY,0.882735,0,0.25,36,0,0.2736110210718005,0.968256985576984,0.8649207523602552
LIVE~momac~BONLY~L0.882735~1~bw0.250,LIVE,momac,BONLY,0.882735,1,0.25,36,0,0.26518374831909425,0.9681757209395945,0.8527877611546104
LIVE~momac~BONLY~L0.882735~2~bw0.250,LIVE,momac,BONLY,0.882735,2,0.25,36,0,0.27460405513138114,0.9684355872733769,0.8524528736387496
LIVE~momac~BONLY~L0.882735~3~bw0.250,LIVE,momac,BONLY,0.882735,3,0.25,36,0,0.2468169874566919,0.9659635563135419,0.8597415701764946
LIVE~momac~BONLY~L0.882735~4~bw0.250,LIVE,momac,BONLY,0.882735,4,0.25,36,0,0.2530537303527825,0.9662877661427172,0.8655317912036617
LIVE~momac~BONLY~L0.882735~5~bw0.250,LIVE,momac,BONLY,0.882735,5,0.25,36,0,0.23220017110912952,0.9650008530732044,0.8484057648613373
LIVE~momac~BONLY~L0.887785~0~bw0.250,LIVE,momac,BONLY,0.887785,0,0.25,36,0,0.25847202382887013,0.9678603037922946,0.8567079294804173
LIVE~momac~BONLY~L0.887785~1~bw0.250,LIVE,momac,BONLY,0.887785,1,0.25,36,0,0.2633595994044824,0.9687977283915986,0.856280409303688
LIVE~momac~BONLY~L0.887785~2~bw0.250,LIVE,momac,BONLY,0.887785,2,0.25,36,0,0.2561604215742464,0.9663796383518335,0.8675208513800466
LIVE~momac~BONLY~L0.887785~3~bw0.250,LIVE,momac,BONLY,0.887785,3,0.25,36,0,0.26519836908221955,0.9674444576709949,0.860317345725117
LIVE~momac~BONLY~L0.887785~4~bw0.250,LIVE,momac,BONLY,0.887785,4,0.25,36,0,0.25413780644988204,0.9667385973440388,0.849788553188009
LIVE~momac~BONLY~L0.887785~5~bw0.250,LIVE,momac,BONLY,0.887785,5,0.25,36,0,0.25686093418328937,0.9686195960607576,0.8571906136105087
LIVE~momac~BONLY~L0.891870~0~bw0.250,LIVE,momac,BONLY,0.89187,0,0.25,36,0,0.2411943288224595,0.9674832566840375,0.8538918212023652
LIVE~momac~BONLY~L0.891870~1~bw0.250,LIVE,momac,BONLY,0.89187,1,0.25,36,0,0.2620445329145636,0.967964614616722,0.8697474447129766
LIVE~momac~BONLY~L0.891870~2~bw0.250,LIVE,momac,BONLY,0.89187,2,0.25,36,0,0.23374777455536405,0.967148686963281,0.8496750017790621
LIVE~momac~BONLY~L0.891870~3~bw0.250,LIVE,momac,BONLY,0.89187,3,0.25,36,0,0.25281575821439345,0.9679241083847994,0.8662935003562546
LIVE~momac~BONLY~L0.891870~4~bw0.250,LIVE,momac,BONLY,0.89187,4,0.25,36,0,0.24484448163855482,0.96850014012721,0.8581266387178561
LIVE~momac~BONLY~L0.891870~5~bw0.250,LIVE,momac,BONLY,0.89187,5,0.25,36,0,0.2770509579583902,0.9686325308952153,0.8597701373597039
LIVE~momac~BONLY~L0.898263~0~bw0.250,LIVE,momac,BONLY,0.898263,0,0.25,36,0,0.2666478777092893,0.9669509271279961,0.8722076863968244
LIVE~momac~BONLY~L0.898263~1~bw0.250,LIVE,momac,BONLY,0.898263,1,0.25,36,0,0.2697777900556346,0.9683672742938327,0.8630266361601776
LIVE~momac~BONLY~L0.898263~2~bw0.250,LIVE,momac,BONLY,0.898263,2,0.25,36,0,0.2659697577296958,0.966747759293368,0.8608655470734754
LIVE~momac~BONLY~L0.898263~3~bw0.250,LIVE,momac,BONLY,0.898263,3,0.25,36,0,0.2617927185176579,0.9673297869549862,0.8575731775107225
LIVE~momac~BONLY~L0.898263~4~bw0.250,LIVE,momac,BONLY,0.898263,4,0.25,36,0,0.2619644170010027,0.9684425672365194,0.8683164876551737
LIVE~momac~BONLY~L0.898263~5~bw0.250,LIVE,momac,BONLY,0.898263,5,0.25,36,0,0.2574269045854575,0.9689730840738279,0.8572270015803748
LIVE~momac~BONLY~L0.903046~0~bw0.250,LIVE,momac,BONLY,0.903046,0,0.25,36,0,0.26190654374141,0.9667475235107612,0.8633145188568533
LIVE~momac~BONLY~L0.903046~1~bw0.250,LIVE,momac,BONLY,0.903046,1,0.25,36,0,0.2739552564915088,0.9679696356168677,0.8781719588150921
LIVE~momac~BONLY~L0.903046~2~bw0.250,LIVE,momac,BONLY,0.903046,2,0.25,36,0,0.2818747118068766,0.9692412885200841,0.8749230957279335
LIVE~momac~BONLY~L0.903046~3~bw0.250,LIVE,momac,BONLY,0.903046,3,0.25,36,0,0.26255304856966255,0.9699461648031055,0.867273751277955
LIVE~momac~BONLY~L0.903046~4~bw0.250,LIVE,momac,BONLY,0.903046,4,0.25,36,0,0.2761670285099827,0.9688369140187613,0.8791781994409048
LIVE~momac~BONLY~L0.903046~5~bw0.250,LIVE,momac,BONLY,0.903046,5,0.25,36,0,0.25905107943880623,0.9667168949140889,0.8653423392925432
LIVE~momac~BONLY~L0.908909~0~bw0.250,LIVE,momac,BONLY,0.908909,0,0.25,36,0,0.2820906337642398,0.9680423335499955,0.877239726196825
LIVE~momac~BONLY~L0.908909~1~bw0.250,LIVE,momac,BONLY,0.908909,1,0.25,36,0,0.2674761585138403,0.9681241017168204,0.8653635148603587
LIVE~momac~BONLY~L0.908909~2~bw0.250,LIVE,momac,BONLY,0.908909,2,0.25,36,0,0.2625439669217181,0.9671041561021139,0.8766552924518026
LIVE~momac~BONLY~L0.908909~3~bw0.250,LIVE,momac,BONLY,0.908909,3,0.25,36,0,0.2744494759621048,0.9673577399468716,0.8703616975487867
LIVE~momac~BONLY~L0.908909~4~bw0.250,LIVE,momac,BONLY,0.908909,4,0.25,36,0,0.27282471599383457,0.9676084444657099,0.8756410807341215
LIVE~momac~BONLY~L0.908909~5~bw0.250,LIVE,momac,BONLY,0.908909,5,0.25,36,0,0.2789258546623472,0.9692021076145559,0.8688876249974834
LIVE~momac~BONLY~L0.916612~0~bw0.250,LIVE,momac,BONLY,0.916612,0,0.25,36,0,0.2858553880641001,0.9690446104888699,0.884998927902793
LIVE~momac~BONLY~L0.916612~1~bw0.250,LIVE,momac,BONLY,0.916612,1,0.25,36,0,0.28083666514383915,0.9685289735414497,0.8695776993712355
LIVE~momac~BONLY~L0.916612~2~bw0.250,LIVE,momac,BONLY,0.916612,2,0.25,36,0,0.2756010786088229,0.9678720064732441,0.8695012457196739
LIVE~momac~BONLY~L0.916612~3~bw0.250,LIVE,momac,BONLY,0.916612,3,0.25,36,0,0.28597426152334077,0.9677568411309565,0.8838653242502332
LIVE~momac~BONLY~L0.916612~4~bw0.250,LIVE,momac,BONLY,0.916612,4,0.25,36,0,0.2968697032829894,0.9711677817771568,0.8787014492003803
LIVE~momac~BONLY~L0.916612~5~bw0.250,LIVE,momac,BONLY,0.916612,5,0.25,36,0,0.2970514912707385,0.9678638336608757,0.8859972204706577
LIVE~momac~SONLY~L0.763087~0~bw0.250,LIVE,momac,SONLY,0.763087,0,0.25,0,36,0.5415310709928322,0.9585793672857373,0.7518148239508204
LIVE~momac~SONLY~L0.763087~1~bw0.250,LIVE,momac,SONLY,0.763087,1,0.25,0,36,0.49601795707447927,0.9570043962549541,0.7459947341474351
LIVE~momac~SONLY~L0.763087~2~bw0.250,LIVE,momac,SONLY,0.763087,2,0.25,0,36,0.5450582274511133,0.9580697955113285,0.7633858353737825
LIVE~momac~SONLY~L0.763087~3~bw0.250,LIVE,momac,SONLY,0.763087,3,0.25,0,36,0.5316541578426679,0.9579133018159782,0.7601921330420018
LIVE~momac~SONLY~L0.763087~4~bw0.250,LIVE,momac,SONLY,0.763087,4,0.25,0,36,0.5477499322471726,0.9581228160006984,0.755426199724924
LIVE~momac~SONLY~L0.763087~5~bw0.250,LIVE,momac,SONLY,0.763087,5,0.25,0,36,0.5266780855995459,0.9590998557857987,0.749739071035141
LIVE~momac~SONLY~L0.801960~0~bw0.250,LIVE,momac,SONLY,0.80196,0,0.25,0,36,0.5083551603607196,0.9592349748695008,0.7989345105713247
LIVE~momac~SONLY~L0.801960~1~bw0.250,LIVE,momac,SONLY,0.80196,1,0.25,0,36,0.43627030800723376,0.959672768341745,0.7790361825538228
LIVE~momac~SONLY~L0.801960~2~bw0.250,LIVE,momac,SONLY,0.80196,2,0.25,0,36,0.5474406267480075,0.9605082347113165,0.7928761276402985
LIVE~momac~SONLY~L0.801960~3~bw0.250,LIVE,momac,SONLY,0.80196,3,0.25,0,36,0.527549559039539,0.9600355979777953,0.7955481748023856
LIVE~momac~SONLY~L0.801960~4~bw0.250,LIVE,momac,SONLY,0.80196,4,0.25,0,36,0.45792430269514967,0.9593849678753252,0.7915711661485805
LIVE~momac~SONLY~L0.801960~5~bw0.250,LIVE,momac,SONLY,0.80196,5,0.25,0,36,0.48879308668996324,0.9600333250771411,0.792599575529878
LIVE~momac~SONLY~L0.822673~0~bw0.250,LIVE,momac,SONLY,0.822673,0,0.25,0,36,0.5584162906407334,0.9618247736826004,0.8189570441514424
LIVE~momac~SONLY~L0.822673~1~bw0.250,LIVE,momac,SONLY,0.822673,1,0.25,0,36,0.4810520619384609,0.9597130224283839,0.8213156377673868
LIVE~momac~SONLY~L0.822673~2~bw0.250,LIVE,momac,SONLY,0.822673,2,0.25,0,36,0.4550623190200921,0.960567421463952,0.8122645100060173
LIVE~momac~SONLY~L0.822673~3~bw0.250,LIVE,momac,SONLY,0.822673,3,0.25,0,36,0.518371306316475,0.9605473681034233,0.8157242019635655
LIVE~momac~SONLY~L0.822673~4~bw0.250,LIVE,momac,SONLY,0.822673,4,0.25,0,36,0.4795021088620451,0.9611228510178216,0.8107561090208353
LIVE~momac~SONLY~L0.822673~5~bw0.250,LIVE,momac,SONLY,0.822673,5,0.25,0,36,0.5326244903082369,0.9612610118604068,0.8059157572096729
LIVE~momac~SONLY~L0.834123~0~bw0.250,LIVE,momac,SONLY,0.834123,0,0.25,0,36,0.48519186874303444,0.961497902889056,0.8237902525086848
LIVE~momac~SONLY~L0.834123~1~bw0.250,LIVE,momac,SONLY,0.834123,1,0.25,0,36,0.4698471950195268,0.9627435409794969,0.8270324432761753
LIVE~momac~SONLY~L0.834123~2~bw0.250,LIVE,momac,SONLY,0.834123,2,0.25,0,36,0.4847774007641114,0.9605001526282497,0.8346254331028214
LIVE~momac~SONLY~L0.834123~3~bw0.250,LIVE,momac,SONLY,0.834123,3,0.25,0,36,0.5292777820420739,0.9660452417785775,0.8269916060097934
LIVE~momac~SONLY~L0.834123~4~bw0.250,LIVE,momac,SONLY,0.834123,4,0.25,0,36,0.4428392907783368,0.96122138138755,0.8221376656977278
LIVE~momac~SONLY~L0.834123~5~bw0.250,LIVE,momac,SONLY,0.834123,5,0.25,0,36,0.4662681710647482,0.9585128341744108,0.820978638807152
LIVE~momac~SONLY~L0.843302~0~bw0.250,LIVE,momac,SONLY,0.843302,0,0.25,0,36,0.4764183298597609,0.9606036272303474,0.8216513770568871
LIVE~momac~SONLY~L0.843302~1~bw0.250,LIVE,momac,SONLY,0.843302,1,0.25,0,36,0.5593162031217392,0.963631967367076,0.813755905833
LIVE~momac~SONLY~L0.843302~2~bw0.250,LIVE,momac,SONLY,0.843302,2,0.25,0,36,0.44055881438484223,0.9628401157660359,0.8346791927245131
LIVE~momac~SONLY~L0.843302~3~bw0.250,LIVE,momac,SONLY,0.843302,3,0.25,0,36,0.503365113805331,0.9604211644384796,0.836540254012113
LIVE~momac~SONLY~L0.843302~4~bw0.250,LIVE,momac,SONLY,0.843302,4,0.25,0,36,0.4486553666469634,0.962935323663302,0.826846115507091
LIVE~momac~SONLY~L0.843302~5~bw0.250,LIVE,momac,SONLY,0.843302,5,0.25,0,36,0.46527789170304246,0.9637725625955559,0.8283240801324695
LIVE~momac~SONLY~L0.848981~0~bw0.250,LIVE,momac,SONLY,0.848981,0,0.25,0,36,0.5033860466627131,0.9611860316043924,0.841596896943202
LIVE~momac~SONLY~L0.848981~1~bw0.250,LIVE,momac,SONLY,0.848981,1,0.25,0,36,0.522367609690623,0.9615015023154905,0.8429491625735004
LIVE~momac~SONLY~L0.848981~2~bw0.250,LIVE,momac,SONLY,0.848981,2,0.25,0,36,0.47995906213474626,0.9606122570025133,0.835855734073681
LIVE~momac~SONLY~L0.848981~3~bw0.250,LIVE,momac,SONLY,0.848981,3,0.25,0,36,0.47455874510813256,0.9638674003159723,0.8321495545837796
LIVE~momac~SONLY~L0.848981~4~bw0.250,LIVE,momac,SONLY,0.848981,4,0.25,0,36,0.4641142313023866,0.9618284295380707,0.84186574044892
LIVE~momac~SONLY~L0.848981~5~bw0.250,LIVE,momac,SONLY,0.848981,5,0.25,0,36,0.47297702354483384,0.9622823170471901,0.8460666949947135
LIVE~momac~SONLY~L0.857208~0~bw0.250,LIVE,momac,SONLY,0.857208,0,0.25,0,36,0.49226026015189805,0.9620185693442946,0.8365841731044915
LIVE~momac~SONLY~L0.857208~1~bw0.250,LIVE,momac,SONLY,0.857208,1,0.25,0,36,0.48957407747554327,0.9622293692642159,0.8413480491899851
LIVE~momac~SONLY~L0.857208~2~bw0.250,LIVE,momac,SONLY,0.857208,2,0.25,0,36,0.5034100311962851,0.9606439024329302,0.8522828184828368
LIVE~momac~SONLY~L0.857208~3~bw0.250,LIVE,momac,SONLY,0.857208,3,0.25,0,36,0.4684178317742733,0.9626067761783751,0.8411738579768094
LIVE~momac~SONLY~L0.857208~4~bw0.250,LIVE,momac,SONLY,0.857208,4,0.25,0,36,0.5147118648726079,0.9647691222928577,0.8477809113684097
