panel,k,q,book,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,pub_keep4b,pub_keep4a,p4b_B_SPY,fail_B_SPY,p4b_B_LARGE,fail_B_LARGE,p4b_B_SMALL,fail_B_SMALL,p4b_B_MATCH,fail_B_MATCH,p4b_B_HALF,fail_B_HALF,p4b_B_OWN,fail_B_OWN
k40~q0.500~s143,40,0.5,CAND10,0.11993348454685,0.8571508832295651,-0.3334501246852047,1.060858053844979,0.6937192366402593,0.8996128502507583,False,False,False,"H2,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H2,DD",False,"H2,OOS,DD",False,"H1,H2,DD"
k40~q0.500~s143,40,0.5,CAND20,0.0971532535012427,0.8167832241225876,-0.3286989178065483,0.9297624722990828,0.7294162816659681,0.8079854965525077,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s144,40,0.5,EWall,0.0985644823803846,0.7772410609496284,-0.2936506834410965,1.069911945513755,0.5338664505818131,0.6268534965627598,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k40~q0.500~s144,40,0.5,CAND10,0.0793339327432729,0.5780204355535107,-0.2870865369576934,0.9490885563018532,0.2531532599869254,0.3296136707005472,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s144,40,0.5,CAND20,0.0983717658885579,0.7649627724393707,-0.2917460728824421,1.0608144813936318,0.5179064331037081,0.6097542322466291,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k40~q0.500~s145,40,0.5,EWall,0.1063020905829479,0.7800736435471549,-0.3496560447838969,1.0776677624192994,0.5520117103917446,0.6351842790806121,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD"
k40~q0.500~s145,40,0.5,CAND10,0.1189671177086153,0.7910774430281646,-0.3883547256065038,0.9265299311692294,0.6885650520875217,0.7129322246804156,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
k40~q0.500~s145,40,0.5,CAND20,0.107664156678318,0.7805270041842722,-0.3476584398674687,1.0268623326403536,0.5924330815479373,0.6731752498633025,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H2,OOS,DD"
k40~q0.500~s146,40,0.5,EWall,0.0941600634920294,0.7153771283317142,-0.3093844180040391,0.975357940954215,0.4708553952530424,0.565127771411111,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k40~q0.500~s146,40,0.5,CAND10,0.1001318019422896,0.6745707805198221,-0.3269032761880449,0.9350904021556328,0.4249890898702038,0.527725319621497,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k40~q0.500~s146,40,0.5,CAND20,0.0973150379258158,0.7246032101494533,-0.3063127158924565,0.9824470117683732,0.4799386237661014,0.5745852739293559,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k40~q0.500~s147,40,0.5,EWall,0.0817818111765851,0.7089198427032323,-0.2996284139669667,0.8490956578670112,0.6103997643410516,0.6840845146620644,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s147,40,0.5,CAND10,0.0937469118746208,0.7238588341070631,-0.3141073992552559,0.8514676522162031,0.6315101942264575,0.7149968057697468,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s147,40,0.5,CAND20,0.0843460523327399,0.7162785361691081,-0.3001028837822534,0.8587451527708063,0.6163197917649407,0.6759359754296482,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s148,40,0.5,EWall,0.1010816029655687,0.8461079831321777,-0.3002724248315135,1.0019532605066774,0.7296709544015777,0.7723168032840371,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s148,40,0.5,CAND10,0.1206191051067773,0.8601690735743133,-0.3046022097246073,1.0045407461484417,0.7571613107182886,0.791991166235038,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H1,H2,OOS,DD",False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s148,40,0.5,CAND20,0.1033607243610461,0.8460375723758301,-0.3069825962107154,1.0240782803876842,0.7129283135395758,0.7652811531828758,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,DD,False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s149,40,0.5,EWall,0.0718076895960222,0.6237674227760037,-0.3200948168652956,0.8152559580921961,0.4725600387618823,0.5189578205853271,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k40~q0.500~s149,40,0.5,CAND10,0.0657224581068998,0.5099606378798992,-0.3245123645741226,0.6261437646246383,0.418114236659259,0.4260894914150729,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s149,40,0.5,CAND20,0.0726240240594451,0.6144567024076139,-0.321944220160394,0.7941353906196412,0.4719381908242091,0.5024985745922771,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k40~q0.500~s150,40,0.5,EWall,0.0705787462984472,0.5936924586173989,-0.3100072485754187,0.8316148355010988,0.3989808275312701,0.5280068891196852,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s150,40,0.5,CAND10,0.0598545226575171,0.4751601435924653,-0.3165508626545681,0.7140354125152544,0.2711629398923564,0.3819759027129165,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s150,40,0.5,CAND20,0.0686642125901415,0.5693961341854211,-0.3100533006193967,0.7925344631455422,0.383479715648846,0.47703508137671,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s151,40,0.5,EWall,0.0960572326104147,0.7302660512034413,-0.3447539747454263,0.7399507033031483,0.7347933325190406,0.689436497521083,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s151,40,0.5,CAND10,0.0795449384990665,0.5759685473547982,-0.3454509733881227,0.6510292834364901,0.5265196797063227,0.4819175727524413,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s151,40,0.5,CAND20,0.0919318755532385,0.6926309083260652,-0.3490350713026582,0.705795612791213,0.6938546789844346,0.6510132946008176,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s152,40,0.5,EWall,0.1015010142389407,0.8321737248740588,-0.2250752322311457,0.8685964514366841,0.8079561454739478,0.9097502606328072,False,False,False,"H1,H2,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H1,H2,DD,CAGR",False,"H1,H2,DD,CAGR",False,"H1,H2,CAGR"
k40~q0.500~s152,40,0.5,CAND10,0.124461306913866,0.8797568967043419,-0.2248141351480235,0.6044183277053297,1.1154554313661558,1.1251768474612036,False,False,False,"H1,DD",False,"H1,DD",False,H1,False,"H1,DD",False,"H1,DD",False,H1
k40~q0.500~s152,40,0.5,CAND20,0.1004058286587061,0.8068949142482336,-0.231390583094847,0.7749643327055002,0.8392500017134756,0.9075404889338858,False,False,False,"H1,H2,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,H2,DD,CAGR",False,"H1,H2,DD,CAGR",False,"H1,H2,CAGR"
k40~q0.500~s153,40,0.5,EWall,0.0861374148900886,0.791294574172939,-0.1947801432309585,0.9609899682926766,0.6594185247644438,0.7403171170772825,False,False,False,"H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,CAGR,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
k40~q0.500~s153,40,0.5,CAND10,0.0941829506607736,0.7491264589074591,-0.2110629279141388,0.8806054944860592,0.6423728702771393,0.6861400913361753,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k40~q0.500~s153,40,0.5,CAND20,0.0802930625038846,0.7276604256209689,-0.2002914956547451,0.9611714803173836,0.5399030827246386,0.6349926960534021,False,False,False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
k40~q0.500~s154,40,0.5,EWall,0.1000934238468147,0.826762201404292,-0.2120607277673729,0.9794534513745012,0.6980128911172198,0.7627060354091156,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,CAGR,False,"H1,H2,OOS,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,CAGR"
k40~q0.500~s154,40,0.5,CAND10,0.1116534453607072,0.8121220869299923,-0.2172620270458594,0.9326233317788716,0.7106563179692194,0.8440665261654772,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD",False,"H2,OOS,CAGR"
k40~q0.500~s154,40,0.5,CAND20,0.1002223799704267,0.8129613567367608,-0.2120758149860007,0.97836913926315,0.6741205283842779,0.7490376596583184,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,CAGR,False,"H1,H2,OOS,CAGR",False,"H2,OOS,DD,CAGR",False,"H2,OOS,CAGR"
k40~q0.500~s155,40,0.5,EWall,0.0817088593894863,0.7274111358246316,-0.2469418630987757,0.952577105757632,0.5484441092894328,0.6770300288029123,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s155,40,0.5,CAND10,0.0739123311817613,0.5830332511994152,-0.2393012046165702,0.8271802974454139,0.375255102931224,0.5725462942117278,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s155,40,0.5,CAND20,0.0868972682197453,0.7521181620133389,-0.2434459016286961,0.944678994186968,0.5939557353119432,0.7209809440294838,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s156,40,0.5,EWall,0.1014077183826691,0.8151352863925518,-0.2525231917142947,0.9435298351147118,0.7147387621521222,0.7889929656751765,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s156,40,0.5,CAND10,0.0975737372822072,0.6886337457981663,-0.3125939186471499,0.9041793461800004,0.5126664802721365,0.6319642819790162,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s156,40,0.5,CAND20,0.0987509162841993,0.7793386981477356,-0.2620014904819067,0.8936167854662792,0.6912498234697102,0.7587518904296544,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,CAGR,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s157,40,0.5,EWall,0.089409554680204,0.7156580955012933,-0.2487054973702418,0.8345748660462521,0.6332201363666462,0.6855173553149752,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s157,40,0.5,CAND10,0.1194864991542661,0.8273525143336645,-0.2414933207273436,0.9262390632488012,0.7498262157517319,0.8285308110273587,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s157,40,0.5,CAND20,0.092013814669781,0.7257839136470108,-0.2489147520635047,0.867297787986011,0.6251094292281634,0.6773102130661798,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s158,40,0.5,EWall,0.1031741762265614,0.908117971387696,-0.2333239684164147,1.0368680714707057,0.8101815897692368,0.879891057579807,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,CAGR"
k40~q0.500~s158,40,0.5,CAND10,0.1160723920249147,0.8854918361199695,-0.3198925506257989,0.8414722239184314,0.9292415198403708,0.9770014243470804,False,False,False,"H1,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD",False,"H1,DD",False,"H1,DD",False,"H1,DD"
k40~q0.500~s158,40,0.5,CAND20,0.1079717971972118,0.9336137610391244,-0.2415396252952476,1.0936388681108642,0.810782429255147,0.8968022083606896,False,False,False,"H2,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H2,DD,CAGR",False,"H2,OOS,DD",False,H1
k40~q0.500~s159,40,0.5,EWall,0.0863220096339143,0.7465860232997398,-0.2159491435572604,0.7902782407211352,0.7128584292437883,0.7227536356809442,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.500~s159,40,0.5,CAND10,0.0905412126273468,0.695149991181456,-0.2339208148743182,0.5887415202675994,0.788504867435515,0.7094076137668475,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,OOS,DD,CAGR"
k40~q0.500~s159,40,0.5,CAND20,0.0913644874064072,0.7739016972359728,-0.2069966537304187,0.7613518433475206,0.789154592830777,0.7889957637955705,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,OOS,CAGR"
k40~q0.750~s100,40,0.75,EWall,0.0661336487099324,0.5075342338032494,-0.3671076774910204,0.7277048938963326,0.3483179152269951,0.4615455172673497,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s100,40,0.75,CAND10,0.0417991002326367,0.3336053638840815,-0.3655010189634597,0.4922617649667512,0.2127690650839437,0.3157795424324746,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s100,40,0.75,CAND20,0.0632712449267169,0.4867785736701974,-0.3715930261725206,0.6993649825477981,0.332778982124989,0.4295887977458336,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s101,40,0.75,EWall,0.063288054400671,0.5285752580769759,-0.270434107310297,0.6432063695892469,0.4336309681008217,0.4142720219934721,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s101,40,0.75,CAND10,0.0516382195020499,0.4100314971944066,-0.3271698926599202,0.5219269110273984,0.3183485489476376,0.2718599763517456,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s101,40,0.75,CAND20,0.0583907032875032,0.4897134180255547,-0.2756282145342291,0.6235972092687906,0.3789751806399438,0.3659889312864974,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s102,40,0.75,EWall,0.0750236210060661,0.6008074888341757,-0.3449115438656853,0.8752279375808394,0.3972463870607251,0.4468447612908734,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s102,40,0.75,CAND10,0.0829112559465268,0.6043871104198677,-0.4062646007145043,0.8190621795395286,0.4375105372691818,0.4239923278596799,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s102,40,0.75,CAND20,0.0744999761286282,0.5933237758039439,-0.3515962265417304,0.8912296307342175,0.3708675438969563,0.4281432812751675,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s103,40,0.75,EWall,0.0844608950288248,0.6552064882486359,-0.3937210875964843,0.3790811948346985,0.8902353466596143,0.8978283233873392,False,False,False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,DD,CAGR",False,"H1,DD,CAGR",False,"H1,DD,CAGR"
k40~q0.750~s103,40,0.75,CAND10,0.0733997381799145,0.5402498161183189,-0.4315366646223868,0.4267249019790304,0.6401557661944272,0.7299856131354668,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD,CAGR"
k40~q0.750~s103,40,0.75,CAND20,0.0745682582531792,0.5863250651841757,-0.3978654271172415,0.3490921183096757,0.7878461801708386,0.7959122057876495,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR"
k40~q0.750~s104,40,0.75,EWall,0.0747498836816091,0.5906369687230554,-0.3007405398551727,0.8328531407330191,0.3834334138288145,0.552085415257516,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s104,40,0.75,CAND10,0.1078197136210914,0.7303949890728655,-0.2976570496142909,0.9498198418256116,0.540523996158317,0.5940446016938403,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H2,OOS,DD",False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
k40~q0.750~s104,40,0.75,CAND20,0.0788470020589,0.6109660738165761,-0.3007405398551726,0.8241578242123679,0.4314854117357544,0.5686342915937361,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s105,40,0.75,EWall,0.0710065536183972,0.5836527211104178,-0.3231438698264421,0.7589297722110223,0.4634321602128094,0.4894810447343251,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s105,40,0.75,CAND10,0.0812096476315877,0.6018650784428698,-0.3793120452489804,0.7167377603719481,0.528097531394522,0.5217801796921682,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s105,40,0.75,CAND20,0.0718900667079005,0.5865582423538902,-0.3232657194572104,0.7681095612781949,0.4626293839300854,0.4812242409178542,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s106,40,0.75,EWall,0.0561546202589526,0.4621826487657996,-0.2305534063233698,0.5667916277762503,0.3718552933735494,0.4816222943503742,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s106,40,0.75,CAND10,0.0801440774222783,0.5805239270998053,-0.2780912144122698,0.6847271943849838,0.4934682845366849,0.6121503684191731,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s106,40,0.75,CAND20,0.0585261621873385,0.4759431982444655,-0.2349342291683663,0.5828649360397475,0.3847565359678536,0.4930202986586928,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k40~q0.750~s107,40,0.75,EWall,0.0721415656261708,0.5541402649402625,-0.412229118800462,0.6416440064591095,0.5055183282947804,0.4472138153342,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
