arm,d,k,draw,n,is_pick,anchor,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,first_fail,v2_Sharpe,v2_OOS_Sharpe,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56-drop,5,50,171,20,True,True,0.122878,1.117488,-0.178973,1.080701,1.15521,1.013446,0.139538,1.196961,-0.178973,False,True,-,1.2006,1.2938,0.124081,0.321194,0.31495,0.02333,0.016282
U56-drop,5,50,171,30,False,False,0.10405,1.115882,-0.14695,1.036831,1.18983,0.943228,0.120951,1.251289,-0.14695,False,False,CAGR,1.2006,1.2938,0.080211,0.355814,0.369278,0.055353,-0.002546
U56-drop,5,50,172,10,False,False,0.124519,0.933178,-0.193013,0.976498,0.899575,0.889607,0.135577,0.967584,-0.193013,False,True,-,1.1952,1.2629,0.019878,0.065559,0.085573,0.00929,0.017923
U56-drop,5,50,172,20,True,True,0.120449,1.087954,-0.172191,1.142879,1.044773,1.037516,0.130632,1.127736,-0.172191,False,True,-,1.1952,1.2629,0.186259,0.210758,0.245725,0.030112,0.013853
U56-drop,5,50,172,30,False,False,0.106635,1.127829,-0.148573,1.159871,1.101033,1.031453,0.117169,1.203902,-0.148573,False,True,-,1.1952,1.2629,0.203251,0.267017,0.321891,0.053731,3.9e-05
U56-drop,5,50,173,10,False,False,0.123098,0.918262,-0.174188,0.885581,0.950812,0.835227,0.13915,0.981884,-0.174188,False,False,H1,1.1887,1.2478,-0.071039,0.116796,0.099873,0.028116,0.016502
U56-drop,5,50,173,20,True,True,0.117952,1.052703,-0.18107,1.034652,1.073407,0.950911,0.133598,1.130698,-0.18107,False,True,-,1.1887,1.2478,0.078031,0.239391,0.248687,0.021233,0.011355
U56-drop,5,50,173,30,False,False,0.10471,1.094971,-0.15951,1.051617,1.136698,0.926257,0.121971,1.226568,-0.15951,False,False,CAGR,1.1887,1.2478,0.094997,0.302682,0.344558,0.042794,-0.001887
U56-drop,5,50,174,10,False,False,0.123897,0.901576,-0.204352,0.945969,0.867419,0.906258,0.129524,0.900344,-0.204352,False,False,H1,1.1916,1.2587,-0.010651,0.033403,0.018333,-0.002048,0.017301
U56-drop,5,50,174,20,True,True,0.121557,1.063735,-0.190377,1.043346,1.085711,0.961428,0.136926,1.142607,-0.190377,False,True,-,1.1916,1.2587,0.086726,0.251695,0.260596,0.011926,0.01496
U56-drop,5,50,174,30,False,False,0.107622,1.111354,-0.156688,1.06797,1.152896,0.95454,0.123239,1.235786,-0.156688,False,True,-,1.1916,1.2587,0.11135,0.31888,0.353775,0.045615,0.001026
U56-drop,5,50,175,10,False,False,0.122369,0.934206,-0.175021,0.951126,0.923422,0.878943,0.13436,0.977317,-0.175021,False,False,H1,1.1828,1.2395,-0.005494,0.089406,0.095306,0.027282,0.015772
U56-drop,5,50,175,20,True,True,0.117707,1.070652,-0.176793,1.128785,1.025044,1.017943,0.128015,1.112113,-0.176793,False,True,-,1.1828,1.2395,0.172165,0.191028,0.230102,0.02551,0.011111
U56-drop,5,50,175,30,False,False,0.105451,1.11404,-0.1544,1.133325,1.099246,0.997138,0.117891,1.205932,-0.1544,False,False,CAGR,1.1828,1.2395,0.176705,0.26523,0.323922,0.047903,-0.001145
U56-drop,5,50,176,10,False,False,0.124185,0.952461,-0.17298,0.999289,0.918443,0.954929,0.130868,0.953555,-0.17298,False,True,-,1.1803,1.2458,0.042669,0.084427,0.071545,0.029324,0.017589
U56-drop,5,50,176,20,True,True,0.118815,1.09448,-0.181783,1.077018,1.115165,0.994607,0.134052,1.171114,-0.181783,False,True,-,1.1803,1.2458,0.120398,0.281149,0.289104,0.02052,0.012219
U56-drop,5,50,176,30,False,False,0.100715,1.092201,-0.148968,1.033117,1.148049,0.93035,0.116276,1.219629,-0.148968,False,False,CAGR,1.1803,1.2458,0.076497,0.314033,0.337619,0.053336,-0.005882
U56-drop,5,50,177,10,False,False,0.134355,0.964634,-0.188088,1.010356,0.932034,0.960928,0.14346,0.971139,-0.188088,False,True,-,1.2354,1.3112,0.053736,0.098018,0.089129,0.014216,0.027759
U56-drop,5,50,177,20,True,True,0.12888,1.113945,-0.185144,1.104529,1.129215,1.021995,0.146113,1.184382,-0.185144,False,True,-,1.2354,1.3112,0.147909,0.295199,0.302372,0.01716,0.022284
U56-drop,5,50,177,30,False,False,0.112669,1.151684,-0.161274,1.104526,1.197427,0.985979,0.131359,1.278856,-0.161274,False,True,-,1.2354,1.3112,0.147906,0.363411,0.396846,0.041029,0.006073
U56-drop,5,50,178,10,False,False,0.128376,0.935083,-0.173892,0.963115,0.916947,0.914718,0.13861,0.953126,-0.173892,False,True,-,1.233,1.3018,0.006495,0.082931,0.071115,0.028411,0.021779
U56-drop,5,50,178,20,True,True,0.129156,1.132359,-0.178261,1.130849,1.139509,1.034632,0.145676,1.207326,-0.178261,False,True,-,1.233,1.3018,0.174229,0.305493,0.325315,0.024043,0.02256
U56-drop,5,50,178,30,False,False,0.109839,1.139921,-0.153161,1.085699,1.191608,0.966093,0.128253,1.274533,-0.153161,False,True,-,1.233,1.3018,0.129079,0.357593,0.392522,0.049142,0.003243
U56-drop,5,50,179,10,False,False,0.128544,0.93773,-0.165984,0.892013,0.981824,0.853375,0.145861,1.002195,-0.165984,False,False,H1,1.1957,1.2687,-0.064607,0.147808,0.120184,0.03632,0.021948
U56-drop,5,50,179,20,True,True,0.122782,1.077357,-0.178733,1.038688,1.115663,0.962484,0.139786,1.165454,-0.178733,False,True,-,1.1957,1.2687,0.082068,0.281647,0.283443,0.023571,0.016186
U56-drop,5,50,179,30,False,False,0.107362,1.102382,-0.150875,1.042128,1.159346,0.926707,0.124937,1.241133,-0.150875,False,True,-,1.1957,1.2687,0.085508,0.32533,0.359122,0.051429,0.000766
U56-drop,5,50,180,10,False,False,0.136456,0.97956,-0.169172,0.951565,1.009219,0.909897,0.153539,1.033402,-0.169172,False,False,H1,1.2273,1.314,-0.005055,0.175203,0.151391,0.033131,0.02986
U56-drop,5,50,180,20,True,True,0.13102,1.137854,-0.181599,1.104623,1.172846,1.021212,0.150305,1.226457,-0.181599,False,True,-,1.2273,1.314,0.148003,0.33883,0.344446,0.020704,0.024423
U56-drop,5,50,180,30,False,False,0.112951,1.15842,-0.147201,1.079798,1.231957,0.968817,0.132835,1.305675,-0.147201,False,True,-,1.2273,1.314,0.123178,0.397941,0.423664,0.055103,0.006355
U56-drop,5,50,181,10,False,False,0.134535,0.971014,-0.175382,0.979455,0.969229,0.934083,0.146957,1.001038,-0.175382,False,True,-,1.2393,1.3225,0.022835,0.135213,0.119028,0.026922,0.027938
U56-drop,5,50,181,20,True,True,0.127178,1.102363,-0.182647,1.100333,1.109913,1.005642,0.143712,1.176467,-0.182647,False,True,-,1.2393,1.3225,0.143713,0.275897,0.294456,0.019657,0.020581
U56-drop,5,50,181,30,False,False,0.112758,1.141733,-0.153237,1.086992,1.193803,0.966468,0.13146,1.278224,-0.153237,False,True,-,1.2393,1.3225,0.130372,0.359787,0.396213,0.049067,0.006162
U56-drop,5,50,182,10,False,False,0.127507,0.935344,-0.17782,0.879647,0.988579,0.836231,0.148079,1.010013,-0.17782,False,False,H1,1.2076,1.3063,-0.076973,0.154563,0.128002,0.024483,0.020911
U56-drop,5,50,182,20,True,True,0.124891,1.10117,-0.180817,1.051477,1.149605,0.955332,0.145983,1.211471,-0.180817,False,True,-,1.2076,1.3063,0.094857,0.315589,0.32946,0.021487,0.018295
U56-drop,5,50,182,30,False,False,0.106914,1.110685,-0.153289,1.037969,1.178807,0.91616,0.126799,1.261644,-0.153289,False,True,-,1.2076,1.3063,0.081349,0.344791,0.379633,0.049014,0.000318
U56-drop,5,50,183,10,False,False,0.134974,0.971885,-0.17654,0.920799,1.021196,0.864108,0.156803,1.053107,-0.17654,False,False,H1,1.2197,1.3033,-0.035821,0.18718,0.171096,0.025763,0.028378
U56-drop,5,50,183,20,True,True,0.12615,1.099118,-0.182726,1.06804,1.132102,0.97151,0.146282,1.195526,-0.182726,False,True,-,1.2197,1.3033,0.11142,0.298086,0.313515,0.019577,0.019554
U56-drop,5,50,183,30,False,False,0.111251,1.140402,-0.151674,1.079436,1.198072,0.949456,0.131239,1.288574,-0.151674,False,True,-,1.2197,1.3033,0.122816,0.364056,0.406564,0.050629,0.004655
U56-drop,5,50,184,10,False,False,0.132226,0.954356,-0.191516,0.944219,0.967773,0.904044,0.145427,0.993902,-0.191516,False,False,H1,1.2091,1.291,-0.012401,0.133757,0.111892,0.010787,0.02563
U56-drop,5,50,184,20,True,True,0.126086,1.105825,-0.185015,1.058412,1.151696,0.965949,0.145525,1.213051,-0.185015,False,True,-,1.2091,1.291,0.101792,0.31768,0.33104,0.017289,0.01949
U56-drop,5,50,184,30,False,False,0.108912,1.123803,-0.152444,1.04659,1.196412,0.92636,0.128145,1.280357,-0.152444,False,True,-,1.2091,1.291,0.08997,0.362396,0.398346,0.049859,0.002316
U56-drop,5,50,185,10,False,False,0.132558,0.96049,-0.175529,0.867406,1.045233,0.819122,0.158242,1.065831,-0.175529,False,False,H1,1.2125,1.3043,-0.089214,0.211217,0.18382,0.026775,0.025961
U56-drop,5,50,185,20,True,True,0.122417,1.07842,-0.182402,1.037725,1.119563,0.949867,0.142225,1.175464,-0.182402,False,True,-,1.2125,1.3043,0.081105,0.285547,0.293453,0.019901,0.015821
U56-drop,5,50,185,30,False,False,0.106496,1.107356,-0.153767,1.023465,1.185376,0.899779,0.127601,1.267965,-0.153767,False,False,CAGR,1.2125,1.3043,0.066845,0.35136,0.385954,0.048536,-0.0001
U56-drop,5,50,186,10,True,False,0.129271,0.96675,-0.186004,1.00888,0.937325,0.970077,0.137144,0.968157,-0.186004,False,True,-,1.1892,1.271,0.05226,0.103309,0.086146,0.016299,0.022675
U56-drop,5,50,186,20,False,True,0.120348,1.086434,-0.186522,1.042844,1.129517,0.960132,0.138755,1.182431,-0.186522,False,True,-,1.1892,1.271,0.086224,0.295501,0.30042,0.015782,0.013751
U56-drop,5,50,186,30,False,False,0.105532,1.114839,-0.16115,1.056612,1.169967,0.960799,0.121305,1.235334,-0.16115,False,False,CAGR,1.1892,1.271,0.099992,0.335951,0.353323,0.041153,-0.001064
U56-drop,5,50,187,10,False,False,0.127009,0.936357,-0.183111,0.893646,0.977883,0.859532,0.143099,0.995324,-0.183111,False,False,H1,1.1939,1.2574,-0.062975,0.143867,0.113313,0.019192,0.020413
U56-drop,5,50,187,20,True,True,0.121104,1.075222,-0.190669,1.046938,1.104876,0.956536,0.138732,1.165778,-0.190669,False,True,-,1.1939,1.2574,0.090318,0.27086,0.283768,0.011634,0.014508
U56-drop,5,50,187,30,False,False,0.106584,1.109013,-0.158486,1.056285,1.159132,0.943484,0.123192,1.239399,-0.158486,False,False,CAGR,1.1939,1.2574,0.099665,0.325116,0.357388,0.043817,-1.3e-05
U56-drop,5,50,188,10,False,False,0.133836,0.955219,-0.182879,0.916988,0.993259,0.872727,0.151974,1.018274,-0.182879,False,False,H1,1.2086,1.2873,-0.039632,0.159243,0.136263,0.019425,0.02724
U56-drop,5,50,188,20,True,True,0.12544,1.079238,-0.190139,1.048977,1.11076,0.952504,0.144748,1.175599,-0.190139,False,True,-,1.2086,1.2873,0.092357,0.276744,0.293588,0.012165,0.018843
U56-drop,5,50,188,30,False,False,0.111029,1.120357,-0.159608,1.063033,1.174696,0.944467,0.129728,1.25745,-0.159608,False,True,-,1.2086,1.2873,0.106413,0.34068,0.375439,0.042695,0.004433
U56-drop,5,50,189,10,False,False,0.124836,0.950978,-0.183504,0.941385,0.964748,0.904855,0.137445,0.987601,-0.183504,False,False,H1,1.2048,1.2905,-0.015235,0.130732,0.10559,0.018799,0.018239
U56-drop,5,50,189,20,True,True,0.119163,1.103988,-0.177674,1.059651,1.147327,0.98111,0.136037,1.198209,-0.177674,False,True,-,1.2048,1.2905,0.103031,0.313311,0.316198,0.024629,0.012567
U56-drop,5,50,189,30,False,False,0.102099,1.117108,-0.144679,1.059985,1.171288,0.961534,0.116603,1.240742,-0.144679,False,False,CAGR,1.2048,1.2905,0.103365,0.337272,0.358731,0.057624,-0.004498
U56-drop,5,50,190,10,False,False,0.129881,0.958277,-0.175621,0.962737,0.961095,0.912239,0.143953,0.995202,-0.175621,False,True,-,1.2316,1.3361,0.006117,0.12708,0.113192,0.026683,0.023285
U56-drop,5,50,190,20,True,True,0.125559,1.115851,-0.176301,1.128231,1.111579,1.052453,0.138679,1.165483,-0.176301,False,True,-,1.2316,1.3361,0.171611,0.277563,0.283472,0.026002,0.018962
U56-drop,5,50,190,30,False,False,0.108268,1.137845,-0.151535,1.086324,1.187126,0.985356,0.124583,1.256145,-0.151535,False,True,-,1.2316,1.3361,0.129704,0.35311,0.374134,0.050768,0.001672
U56-drop,5,50,191,10,False,False,0.12669,0.941559,-0.172236,0.944543,0.944419,0.863507,0.14323,1.001369,-0.172236,False,False,H1,1.1866,1.2841,-0.012077,0.110403,0.119358,0.030068,0.020094
U56-drop,5,50,191,20,False,True,0.117685,1.067762,-0.17661,1.083139,1.059174,0.959532,0.133461,1.150804,-0.17661,False,True,-,1.1866,1.2841,0.126519,0.225158,0.268793,0.025693,0.011089
U56-drop,5,50,191,30,True,False,0.103084,1.102852,-0.146251,1.093096,1.113805,0.964748,0.116774,1.21194,-0.146251,False,False,CAGR,1.1866,1.2841,0.136476,0.279789,0.329929,0.056052,-0.003513
U56-drop,5,50,192,10,False,False,0.135191,0.997204,-0.167814,1.005009,0.994338,0.918564,0.150725,1.057975,-0.167814,False,True,-,1.176,1.2518,0.048389,0.160322,0.175965,0.034489,0.028594
U56-drop,5,50,192,20,True,True,0.122881,1.085492,-0.178688,1.133211,1.047848,1.018574,0.134573,1.1377,-0.178688,False,True,-,1.176,1.2518,0.176591,0.213832,0.255689,0.023616,0.016285
U56-drop,5,50,192,30,False,False,0.107972,1.108296,-0.151258,1.11059,1.107845,0.982665,0.120762,1.208359,-0.151258,False,True,-,1.176,1.2518,0.15397,0.273829,0.326348,0.051045,0.001376
U56-drop,5,50,193,10,False,False,0.128259,0.967509,-0.168345,0.983199,0.960944,0.938606,0.140278,0.992335,-0.168345,False,True,-,1.2192,1.2824,0.026579,0.126928,0.110324,0.033958,0.021663
U56-drop,5,50,193,20,True,True,0.125723,1.135381,-0.177215,1.124322,1.151177,1.027351,0.143113,1.217793,-0.177215,False,True,-,1.2192,1.2824,0.167702,0.317162,0.335783,0.025088,0.019127
U56-drop,5,50,193,30,False,False,0.107054,1.143546,-0.148704,1.090974,1.193686,0.973857,0.124302,1.27559,-0.148704,False,True,-,1.2192,1.2824,0.134354,0.35967,0.39358,0.053599,0.000458
U56-drop,5,50,194,10,False,False,0.126893,0.935024,-0.17623,0.870912,0.995613,0.82004,0.149789,1.02074,-0.17623,False,False,H1,1.1749,1.3014,-0.085708,0.161597,0.138729,0.026073,0.020296
U56-drop,5,50,194,20,True,True,0.116745,1.041351,-0.179254,0.962479,1.114567,0.876275,0.139393,1.165178,-0.179254,False,True,-,1.1749,1.3014,0.005859,0.280551,0.283168,0.023049,0.010148
U56-drop,5,50,194,30,False,False,0.103979,1.088705,-0.148268,0.979507,1.189608,0.863326,0.12599,1.264402,-0.148268,False,False,CAGR,1.1749,1.3014,0.022887,0.355592,0.382392,0.054035,-0.002617
U56-drop,5,50,195,10,False,False,0.13592,0.987237,-0.173382,0.995407,0.984581,0.961255,0.145811,1.00877,-0.173382,False,True,-,1.2194,1.3008,0.038787,0.150565,0.126759,0.028922,0.029324
U56-drop,5,50,195,20,True,True,0.127393,1.119295,-0.181982,1.087962,1.151272,1.001105,0.144887,1.210011,-0.181982,False,True,-,1.2194,1.3008,0.131342,0.317256,0.328,0.020321,0.020797
U56-drop,5,50,195,30,False,False,0.108346,1.127694,-0.155655,1.072229,1.180346,0.954513,0.125424,1.264704,-0.155655,False,True,-,1.2194,1.3008,0.115609,0.346331,0.382693,0.046648,0.001749
U56-drop,5,50,196,10,False,False,0.126723,0.952073,-0.183202,1.041888,0.87771,0.970747,0.13021,0.939972,-0.183202,False,True,-,1.1814,1.241,0.085268,0.043694,0.057962,0.019102,0.020126
U56-drop,5,50,196,20,True,True,0.119587,1.069996,-0.178295,1.140673,1.012544,1.018864,0.12958,1.110249,-0.178295,False,True,-,1.1814,1.241,0.184053,0.178528,0.228238,0.024008,0.012991
U56-drop,5,50,196,30,False,False,0.105391,1.097913,-0.157567,1.103008,1.095405,0.960298,0.119401,1.206668,-0.157567,False,False,CAGR,1.1814,1.241,0.146387,0.261389,0.324657,0.044736,-0.001205
U56-drop,5,50,197,10,False,False,0.122643,0.898747,-0.184445,0.879402,0.921536,0.821445,0.140403,0.957741,-0.184445,False,False,H1,1.2125,1.2873,-0.077218,0.087521,0.07573,0.017858,0.016047
U56-drop,5,50,197,20,True,True,0.119533,1.059857,-0.186077,1.061643,1.065194,0.963602,0.136212,1.133224,-0.186077,False,True,-,1.2125,1.2873,0.105023,0.231178,0.251213,0.016226,0.012937
U56-drop,5,50,197,30,False,False,0.104398,1.090863,-0.153683,1.06131,1.120729,0.94001,0.120983,1.206969,-0.153683,False,False,CAGR,1.2125,1.2873,0.10469,0.286713,0.324958,0.048621,-0.002198
U56-drop,5,50,198,10,False,False,0.129363,0.93854,-0.188528,0.914895,0.964094,0.863562,0.146113,0.996083,-0.188528,False,False,H1,1.2215,1.2908,-0.041725,0.130078,0.114072,0.013775,0.022766
U56-drop,5,50,198,20,True,True,0.125965,1.095896,-0.179579,1.100889,1.098546,0.99972,0.14311,1.169368,-0.179579,False,True,-,1.2215,1.2908,0.144269,0.26453,0.287357,0.022724,0.019369
U56-drop,5,50,198,30,False,False,0.110568,1.135032,-0.156308,1.090692,1.17837,0.962752,0.129899,1.266695,-0.156308,False,True,-,1.2215,1.2908,0.134072,0.344354,0.384684,0.045995,0.003971
U56-drop,5,50,199,10,False,False,0.125087,0.933433,-0.172694,0.905745,0.961975,0.858225,0.140787,0.991198,-0.172694,False,False,H1,1.231,1.2934,-0.050875,0.127959,0.109188,0.029609,0.018491
U56-drop,5,50,199,20,True,True,0.121878,1.093587,-0.186123,1.081697,1.109198,0.991658,0.137835,1.171701,-0.186123,False,True,-,1.231,1.2934,0.125077,0.275182,0.289691,0.016181,0.015282
U56-drop,5,50,199,30,False,False,0.105216,1.119755,-0.157759,1.079503,1.158718,0.970764,0.120539,1.236154,-0.157759,False,False,CAGR,1.231,1.2934,0.122883,0.324702,0.354144,0.044544,-0.00138
U56-drop,10,45,0,10,False,False,0.149237,1.077002,-0.175494,1.113669,1.053734,1.060985,0.161926,1.093511,-0.175494,False,True,-,1.309,1.3612,0.157049,0.219718,0.2115,0.026809,0.042641
U56-drop,10,45,0,20,False,True,0.128674,1.15961,-0.17481,1.161756,1.16442,1.073507,0.144531,1.225996,-0.17481,False,True,-,1.309,1.3612,0.205136,0.330404,0.343986,0.027493,0.022078
U56-drop,10,45,0,30,True,False,0.111303,1.222892,-0.140292,1.191359,1.255006,1.07647,0.127378,1.335533,-0.140292,False,True,-,1.309,1.3612,0.234739,0.42099,0.453522,0.062011,0.004706
U56-drop,10,45,1,10,False,False,0.134456,0.964361,-0.209608,0.956399,0.977071,0.913051,0.149054,1.004898,-0.209608,False,False,H1,1.2082,1.2977,-0.000221,0.143056,0.122887,-0.007305,0.02786
U56-drop,10,45,1,20,False,True,0.122675,1.075387,-0.186578,1.033482,1.117231,0.939299,0.143019,1.178175,-0.186578,False,True,-,1.2082,1.2977,0.076862,0.283215,0.296164,0.015726,0.016079
U56-drop,10,45,1,30,True,False,0.107949,1.135818,-0.154832,1.083459,1.186018,0.953353,0.127347,1.275776,-0.154832,False,True,-,1.2082,1.2977,0.126839,0.352002,0.393766,0.047472,0.001352
U56-drop,10,45,2,10,False,False,0.128,0.976539,-0.176664,0.887934,1.057697,0.835173,0.154027,1.080707,-0.176664,False,False,H1,1.1646,1.2993,-0.068686,0.223681,0.198696,0.025639,0.021403
U56-drop,10,45,2,20,False,True,0.112422,1.056978,-0.175466,0.948782,1.155268,0.856998,0.137215,1.206283,-0.175466,False,False,H1,1.1646,1.2993,-0.007838,0.321253,0.324272,0.026838,0.005825
U56-drop,10,45,2,30,True,False,0.09756,1.09374,-0.140972,0.981503,1.196982,0.865418,0.118663,1.270051,-0.140972,False,False,CAGR,1.1646,1.2993,0.024882,0.362966,0.38804,0.061332,-0.009036
U56-drop,10,45,3,10,True,False,0.121502,0.971454,-0.178236,0.997848,0.95427,0.95883,0.129686,0.98359,-0.178236,False,True,-,1.1815,1.2208,0.041228,0.120254,0.101579,0.024068,0.014906
U56-drop,10,45,3,20,False,True,0.111113,1.067901,-0.170419,1.008286,1.124272,0.913934,0.129492,1.186268,-0.170419,False,True,-,1.1815,1.2208,0.051666,0.290256,0.304257,0.031885,0.004517
U56-drop,10,45,3,30,False,False,0.096678,1.105554,-0.140474,1.057557,1.151402,0.955264,0.110652,1.22357,-0.140474,False,False,CAGR,1.1815,1.2208,0.100937,0.317386,0.34156,0.061829,-0.009918
U56-drop,10,45,4,10,True,False,0.132913,0.991323,-0.188258,0.990952,0.997342,0.946162,0.145963,1.027357,-0.188258,False,True,-,1.232,1.2949,0.034332,0.163326,0.145346,0.014045,0.026317
U56-drop,10,45,4,20,False,True,0.121123,1.113325,-0.177905,1.03574,1.185671,0.943372,0.142451,1.243409,-0.177905,False,True,-,1.232,1.2949,0.07912,0.351655,0.361398,0.024399,0.014527
U56-drop,10,45,4,30,False,False,0.101561,1.139779,-0.143315,1.071527,1.204038,0.942374,0.11967,1.294546,-0.143315,False,False,CAGR,1.232,1.2949,0.114907,0.370022,0.412535,0.058988,-0.005035
U56-drop,10,45,5,10,False,False,0.123916,0.951133,-0.204537,0.9696,0.939729,0.897725,0.1362,0.992907,-0.204537,False,False,DD,1.2103,1.2832,0.01298,0.105713,0.110896,-0.002234,0.017319
U56-drop,10,45,5,20,True,True,0.112817,1.051928,-0.18144,1.018322,1.085707,0.919535,0.130051,1.153387,-0.18144,False,True,-,1.2103,1.2832,0.061702,0.251691,0.271376,0.020863,0.00622
U56-drop,10,45,5,30,False,False,0.097303,1.09794,-0.150373,1.029714,1.16199,0.905273,0.115164,1.247885,-0.150373,False,False,CAGR,1.2103,1.2832,0.073094,0.327974,0.365874,0.051931,-0.009293
U56-drop,10,45,6,10,False,False,0.123757,0.937449,-0.18638,0.947848,0.930875,0.924907,0.129904,0.948214,-0.18638,False,False,H1,1.2243,1.2869,-0.008772,0.096859,0.066203,0.015923,0.017161
U56-drop,10,45,6,20,False,True,0.115915,1.072172,-0.186485,1.052565,1.092993,0.958838,0.131018,1.159841,-0.186485,False,True,-,1.2243,1.2869,0.095945,0.258977,0.27783,0.015818,0.009319
U56-drop,10,45,6,30,True,False,0.101481,1.13009,-0.152425,1.097435,1.162211,0.961835,0.1177,1.261294,-0.152425,False,False,CAGR,1.2243,1.2869,0.140815,0.328195,0.379284,0.049879,-0.005115
U56-drop,10,45,7,10,False,False,0.124833,0.94402,-0.210021,0.937405,0.955364,0.883415,0.139609,0.9912,-0.210021,False,False,H1,1.1874,1.2382,-0.019215,0.121348,0.109189,-0.007718,0.018236
U56-drop,10,45,7,20,False,True,0.114324,1.056678,-0.187723,1.018563,1.094862,0.912804,0.133842,1.165475,-0.187723,False,True,-,1.1874,1.2382,0.061943,0.260846,0.283464,0.01458,0.007728
U56-drop,10,45,7,30,True,False,0.098501,1.101219,-0.149461,1.052495,1.147844,0.918987,0.115997,1.242326,-0.149461,False,False,CAGR,1.1874,1.2382,0.095875,0.313828,0.360315,0.052842,-0.008095
U56-drop,10,45,8,10,False,False,0.139108,1.026659,-0.175581,1.034553,1.025425,0.976503,0.153329,1.066472,-0.175581,False,True,-,1.2358,1.2599,0.077933,0.191409,0.184461,0.026723,0.032512
U56-drop,10,45,8,20,True,True,0.128155,1.150777,-0.169542,1.119139,1.182967,1.021347,0.146457,1.250062,-0.169542,False,True,-,1.2358,1.2599,0.162519,0.348951,0.368052,0.032761,0.021559
