panel,T_trade,cost,family,chooser,ladder,target,rung,cell,turn_py,refresh_py,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a
SMALL665,W,10,ASYMH,C_ISDD,short,0.08,0.05,hup=0.05,4.53948230671109,71.32437230535125,0.04309546983375401,0.5360555735589152,-0.19272241585608751,0.7594496439422909,0.3109938095223049,0.03173038827316099,0.40979490308825695,-0.19272241585608885,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,ASYMH,C_ISLEGS,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.08228511321641041,0.6506703974391321,-0.2710416481529663,1.027365510226281,0.3837613829555482,0.05658347074543424,0.4513408262529121,-0.2710416481529673,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,ASYMH,C_ISLEGS,short,0.2,0.02,hup=0.02,3.3280346253748117,43.13974131372051,0.1046838354897528,0.6861429175650479,-0.3180221722705795,0.9979229539366682,0.472531113112821,0.07985591013068083,0.5228448817691452,-0.3180221722705796,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,SDMULT,C_ISSHARPE,full,0.2,3.0,k=3,2.561424983424624,11.823484656353031,0.10535382602090149,0.6805531462873347,-0.3580972925393724,1.0034808329108096,0.4656049799606799,0.07993579415174024,0.5154215517414832,-0.35809729253937195,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,SDMULT,C_ISSHARPE,short,0.2,0.25,k=0.25,3.293864510374936,45.120973877758054,0.10421848366800823,0.6814822667642234,-0.3231225461782258,0.9950436222771886,0.4673886602902626,0.07924071868636329,0.5180396843987823,-0.323122546178226,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,SDMULT,C_ISCALMAR,full,0.12,8.0,k=8,2.20372458460449,3.3872685772254627,0.060603508057866406,0.47309850340024523,-0.462738213708786,0.9758154149305758,0.10567788877054915,0.019614043870223474,0.20307186479776604,-0.4627382137087853,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,SDMULT,C_ISCALMAR,short,0.2,1.0,k=1,2.996668985802188,23.13568348972863,0.10514491288992445,0.681642079032317,-0.3425659021094497,0.9943113090835369,0.47082023609192547,0.08039027417976907,0.5201519320070241,-0.3425659021094498,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,SDMULT,C_ISDD,full,0.08,8.0,k=8,1.7945266904485597,3.06771493786457,0.03037752967847762,0.3240165118819628,-0.45770422136993894,0.8429344919840366,-0.007079182732735433,0.0018592433062576408,0.07865264374030834,-0.4577042213699388,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,10,SDMULT,C_ISDD,short,0.08,0.5,k=0.5,4.670835428711409,78.29064164341871,0.044884568391148294,0.5454269907497231,-0.19412982969156023,0.779504789055383,0.3130523679127697,0.03280653415679491,0.41299106097006244,-0.19412982969156112,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,SDMULT,C_ISLEGS,full,0.2,3.0,k=3,2.561424983424624,11.823484656353031,0.10535382602090149,0.6805531462873347,-0.3580972925393724,1.0034808329108096,0.4656049799606799,0.07993579415174024,0.5154215517414832,-0.35809729253937195,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,SDMULT,C_ISLEGS,short,0.2,0.25,k=0.25,3.293864510374936,45.120973877758054,0.10421848366800823,0.6814822667642234,-0.3231225461782258,0.9950436222771886,0.4673886602902626,0.07924071868636329,0.5180396843987823,-0.323122546178226,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FRACG,C_ISSHARPE,full,0.2,0.5,f=0.5,1.8937801322351788,1.0225716459548566,0.10864991079499275,0.7482404164490788,-0.3272922164450134,1.0787850932514336,0.5381500928025784,0.08651620159086026,0.5794895674633975,-0.3272922164450134,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FRACG,C_ISSHARPE,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.10519747939385793,0.6880490140777225,-0.31823029807701864,0.9974711593474573,0.47643943952622964,0.08067592029485438,0.526490563905849,-0.3182302980770172,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FRACG,C_ISCALMAR,full,0.08,0.5,f=0.5,1.5523429131936333,3.0038042099923916,0.0479797635210526,0.6309648532465207,-0.18178544323110324,1.0331990806329299,0.2816800002474353,0.027691053589369075,0.3780864056412315,-0.18178544323110413,L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,FRACG,C_ISCALMAR,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.10519747939385793,0.6880490140777225,-0.31823029807701864,0.9974711593474573,0.47643943952622964,0.08067592029485438,0.526490563905849,-0.3182302980770172,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FRACG,C_ISDD,full,0.08,0.5,f=0.5,1.5523429131936333,3.0038042099923916,0.0479797635210526,0.6309648532465207,-0.18178544323110324,1.0331990806329299,0.2816800002474353,0.027691053589369075,0.3780864056412315,-0.18178544323110413,L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,FRACG,C_ISDD,short,0.08,0.1,f=0.1,4.000194871894937,39.369008369261984,0.045475953034508354,0.5552492458752735,-0.1848442540929266,0.7952638717371265,0.3160370780868702,0.03323051725865245,0.4209208921840813,-0.18484425409292615,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,FRACG,C_ISLEGS,full,0.2,0.5,f=0.5,1.8937801322351788,1.0225716459548566,0.10864991079499275,0.7482404164490788,-0.3272922164450134,1.0787850932514336,0.5381500928025784,0.08651620159086026,0.5794895674633975,-0.3272922164450134,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,FRACG,C_ISLEGS,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.10519747939385793,0.6880490140777225,-0.31823029807701864,0.9974711593474573,0.47643943952622964,0.08067592029485438,0.526490563905849,-0.3182302980770172,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMG,C_ISSHARPE,full,0.2,0.5,f=0.5,1.685318782083626,1.8534111082931777,0.09926871708457763,0.7810702627064142,-0.28121410287407933,1.0629755222676207,0.5655352376587218,0.07662817494918217,0.6047087373922442,-0.28121410287407955,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMG,C_ISSHARPE,short,0.2,0.15,f=0.15,2.6252742627265286,12.65432411869135,0.09996321884301018,0.6873445711557212,-0.2905848042638517,0.9981661400723522,0.48095445655398295,0.07645666824916009,0.523314140404791,-0.29058480426385147,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMG,C_ISCALMAR,full,0.2,0.3,f=0.3,2.0516714780679517,4.537661678924676,0.10022727684914456,0.7314163198271472,-0.2819660408969755,1.0384108513441797,0.5215455701715807,0.07704001889174794,0.5586038093048566,-0.2819660408969753,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMG,C_ISCALMAR,short,0.2,0.15,f=0.15,2.6252742627265286,12.65432411869135,0.09996321884301018,0.6873445711557212,-0.2905848042638517,0.9981661400723522,0.48095445655398295,0.07645666824916009,0.523314140404791,-0.29058480426385147,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMG,C_ISDD,full,0.1,0.5,f=0.5,1.78232284783754,6.58280497083439,0.05156866228365198,0.6335376424737896,-0.18770946879550687,0.9487469273708077,0.38965705979011667,0.03774758974410841,0.4596129394367416,-0.18770946879550954,L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,ASYMG,C_ISDD,short,0.08,0.15,f=0.15,3.9443746888301066,49.97818919604362,0.04369020604582574,0.5476087265627894,-0.19037875420163075,0.7759342151563617,0.3191062955878702,0.032222017613275034,0.4187065038229393,-0.19037875420163086,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,10,ASYMG,C_ISLEGS,full,0.2,0.2,f=0.2,2.4721295211923398,9.011412629977174,0.099637820203623,0.6922181884669211,-0.29121534611742894,1.0095412604099463,0.4823142511646476,0.07611908365979514,0.5253039247792387,-0.29121534611743083,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,10,ASYMG,C_ISLEGS,short,0.2,0.15,f=0.15,2.6252742627265286,12.65432411869135,0.09996321884301018,0.6873445711557212,-0.2905848042638517,0.9981661400723522,0.48095445655398295,0.07645666824916009,0.523314140404791,-0.29058480426385147,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,CAL,C_ISSHARPE,full,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10235983170348772,0.6350678507704424,-0.4392071507269455,1.0048726508029473,0.4041170993464502,0.07181685702284168,0.4537818869714134,-0.43920715072694494,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,CAL,C_ISSHARPE,short,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10235983170348772,0.6350678507704424,-0.4392071507269455,1.0048726508029473,0.4041170993464502,0.07181685702284168,0.4537818869714134,-0.43920715072694494,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,CAL,C_ISCALMAR,full,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10235983170348772,0.6350678507704424,-0.4392071507269455,1.0048726508029473,0.4041170993464502,0.07181685702284168,0.4537818869714134,-0.43920715072694494,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,CAL,C_ISCALMAR,short,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10235983170348772,0.6350678507704424,-0.4392071507269455,1.0048726508029473,0.4041170993464502,0.07181685702284168,0.4537818869714134,-0.43920715072694494,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,CAL,C_ISDD,full,0.08,M,R=M,2.891641462362683,12.846056302307888,0.04569370466973033,0.5197072794366702,-0.3254034624942792,0.8625649808022542,0.18518653008558691,0.020604864505554987,0.2624799038234584,-0.32540346249427954,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,CAL,C_ISDD,short,0.08,M,R=M,2.891641462362683,12.846056302307888,0.04569370466973033,0.5197072794366702,-0.3254034624942792,0.8625649808022542,0.18518653008558691,0.020604864505554987,0.2624799038234584,-0.32540346249427954,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,CAL,C_ISLEGS,full,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10235983170348772,0.6350678507704424,-0.4392071507269455,1.0048726508029473,0.4041170993464502,0.07181685702284168,0.4537818869714134,-0.43920715072694494,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,CAL,C_ISLEGS,short,0.2,M,R=M,2.55541559518244,12.846056302307888,0.10235983170348772,0.6350678507704424,-0.4392071507269455,1.0048726508029473,0.4041170993464502,0.07181685702284168,0.4537818869714134,-0.43920715072694494,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,FIXH,C_ISSHARPE,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.09802784113313012,0.6530768115799509,-0.3342368577022865,0.999195375832266,0.4238228261486222,0.07152551182061107,0.4782506970064084,-0.3342368577022866,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,FIXH,C_ISSHARPE,short,0.2,0.05,h=0.05,2.9852043861932462,15.7859497844281,0.10141588589733996,0.6666893632533484,-0.32601460947315597,0.9781541649026511,0.4532958643083171,0.07637922036060041,0.5035925990369169,-0.32601460947315675,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,FIXH,C_ISCALMAR,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.09802784113313012,0.6530768115799509,-0.3342368577022865,0.999195375832266,0.4238228261486222,0.07152551182061107,0.4782506970064084,-0.3342368577022866,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,FIXH,C_ISCALMAR,short,0.2,0.03,h=0.03,3.129645202064661,23.838701496322596,0.09982901825279455,0.6582720897934713,-0.32470875922510634,0.9731423243969253,0.44234334666632696,0.07448029146116464,0.49377375826127695,-0.3247087592251069,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,FIXH,C_ISDD,full,0.08,0.05,h=0.05,4.094340491683259,39.43291909713416,0.03901932879566572,0.4821604594141648,-0.20192455597821235,0.7047369864486432,0.26094439825664617,0.02780136328742655,0.3582094639806961,-0.2019245559782118,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,25,FIXH,C_ISDD,short,0.08,0.05,h=0.05,4.094340491683259,39.43291909713416,0.03901932879566572,0.4821604594141648,-0.20192455597821235,0.7047369864486432,0.26094439825664617,0.02780136328742655,0.3582094639806961,-0.2019245559782118,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,25,FIXH,C_ISLEGS,full,0.2,0.16,h=0.16,2.505605706105972,4.218108039563784,0.09802784113313012,0.6530768115799509,-0.3342368577022865,0.999195375832266,0.4238228261486222,0.07152551182061107,0.4782506970064084,-0.3342368577022866,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,FIXH,C_ISLEGS,short,0.2,0.05,h=0.05,2.9852043861932462,15.7859497844281,0.10141588589733996,0.6666893632533484,-0.32601460947315597,0.9781541649026511,0.4532958643083171,0.07637922036060041,0.5035925990369169,-0.32601460947315675,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,ASYMH,C_ISSHARPE,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.0781185804732989,0.6222131781144188,-0.2756216402345263,1.0045026367015344,0.35062540735684866,0.05176211351301352,0.4198641182307598,-0.2756216402345274,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,ASYMH,C_ISSHARPE,short,0.2,0.02,hup=0.02,3.3280346253748117,43.13974131372051,0.09918440740828216,0.6558848383509704,-0.3227901411466443,0.9744690371039958,0.43667325557405534,0.07341680109168669,0.4890332197100914,-0.32279014114664417,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,ASYMH,C_ISCALMAR,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.0781185804732989,0.6222131781144188,-0.2756216402345263,1.0045026367015344,0.35062540735684866,0.05176211351301352,0.4198641182307598,-0.2756216402345274,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,ASYMH,C_ISCALMAR,short,0.2,0.03,hup=0.03,3.248798270897534,35.53436469693127,0.09880387742962382,0.6542780467076387,-0.32463426522407757,0.9726361732076988,0.4344366797323074,0.0729760970149127,0.48724336177296435,-0.32463426522407735,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,ASYMH,C_ISDD,full,0.08,0.2,hup=0.2,3.201496004193813,19.556682728886635,0.03466887555467757,0.4570162234965914,-0.2024090258542074,0.7211941548054445,0.18642826394436718,0.02096239179701409,0.29598851847294505,-0.2024090258542075,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,ASYMH,C_ISDD,short,0.08,0.05,hup=0.05,4.53948230671109,71.32437230535125,0.03601765651067379,0.4564471036991041,-0.2028670416426932,0.6634965548988073,0.24777364345515518,0.02569679376497458,0.3408710315361534,-0.2028670416426932,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,ASYMH,C_ISLEGS,full,0.16,0.25,hup=0.25,2.5713042774929113,8.244483895511031,0.0781185804732989,0.6222131781144188,-0.2756216402345263,1.0045026367015344,0.35062540735684866,0.05176211351301352,0.4198641182307598,-0.2756216402345274,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,ASYMH,C_ISLEGS,short,0.2,0.02,hup=0.02,3.3280346253748117,43.13974131372051,0.09918440740828216,0.6558848383509704,-0.3227901411466443,0.9744690371039958,0.43667325557405534,0.07341680109168669,0.4890332197100914,-0.32279014114664417,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,SDMULT,C_ISSHARPE,full,0.2,3.0,k=3,2.561424983424624,11.823484656353031,0.10111515756315814,0.6576581816075853,-0.36197455444935944,0.9823337911582107,0.44093067714792594,0.07523014930209415,0.49129067345253596,-0.36197455444935867,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,SDMULT,C_ISSHARPE,short,0.2,1.0,k=1,2.996668985802188,23.13568348972863,0.1001896681742187,0.6547629262734345,-0.3467809169293846,0.9719401079541213,0.44009113790754917,0.07469986689112895,0.49077123093485625,-0.34678091692938595,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,SDMULT,C_ISCALMAR,full,0.12,8.0,k=8,2.20372458460449,3.3872685772254627,0.05709944599358541,0.4506320781155001,-0.466234682430542,0.9500880070232793,0.08530890509406658,0.016197577378844086,0.18184711611795276,-0.46623468243054234,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,SDMULT,C_ISCALMAR,short,0.2,1.0,k=1,2.996668985802188,23.13568348972863,0.1001896681742187,0.6547629262734345,-0.3467809169293846,0.9719401079541213,0.44009113790754917,0.07469986689112895,0.49077123093485625,-0.34678091692938595,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,SDMULT,C_ISDD,full,0.08,8.0,k=8,1.7945266904485597,3.06771493786457,0.027603144332809304,0.2999046187626559,-0.4605882134873779,0.8090199550775184,-0.025627342613746912,-0.000627752280021654,0.05870690003767586,-0.460588213487378,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,SDMULT,C_ISDD,short,0.08,2.0,k=2,3.3216693456741364,20.834897286330204,0.03789414860898521,0.4503605136775756,-0.27907661139022555,0.7587791182031322,0.15828255050806006,0.02121261143566322,0.27192270944003316,-0.27907661139022566,L1_H1|L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,SDMULT,C_ISLEGS,full,0.2,3.0,k=3,2.561424983424624,11.823484656353031,0.10111515756315814,0.6576581816075853,-0.36197455444935944,0.9823337911582107,0.44093067714792594,0.07523014930209415,0.49129067345253596,-0.36197455444935867,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,SDMULT,C_ISLEGS,short,0.2,1.0,k=1,2.996668985802188,23.13568348972863,0.1001896681742187,0.6547629262734345,-0.3467809169293846,0.9719401079541213,0.44009113790754917,0.07469986689112895,0.49077123093485625,-0.34678091692938595,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,FRACG,C_ISSHARPE,full,0.2,0.5,f=0.5,1.8937801322351788,1.0225716459548566,0.105506548318135,0.7297714567423756,-0.32984107282854946,1.0583809587812412,0.5204800896287552,0.08322840381981789,0.5614102880925761,-0.3298410728285496,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,FRACG,C_ISSHARPE,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.10021769305484218,0.6606979088113737,-0.32267426638662655,0.9750098758847838,0.44497581545431647,0.07495720853989907,0.49652949465621105,-0.3226742663866279,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,FRACG,C_ISCALMAR,full,0.08,0.5,f=0.5,1.5523429131936333,3.0038042099923916,0.04554390307290346,0.6016941352899152,-0.18639704351344732,1.0071914111375815,0.24927096795960177,0.02512949750188076,0.34731977688519017,-0.18639704351344932,L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,25,FRACG,C_ISCALMAR,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.10021769305484218,0.6606979088113737,-0.32267426638662655,0.9750098758847838,0.44497581545431647,0.07495720853989907,0.49652949465621105,-0.3226742663866279,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,FRACG,C_ISDD,full,0.08,0.5,f=0.5,1.5523429131936333,3.0038042099923916,0.04554390307290346,0.6016941352899152,-0.18639704351344732,1.0071914111375815,0.24927096795960177,0.02512949750188076,0.34731977688519017,-0.18639704351344932,L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,25,FRACG,C_ISDD,short,0.08,0.1,f=0.1,4.000194871894937,39.369008369261984,0.03922231190664083,0.4861964628226485,-0.1939297686481587,0.7156826588504889,0.25739207746455867,0.027797518838009516,0.3600237259100777,-0.1939297686481588,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,25,FRACG,C_ISLEGS,full,0.2,0.5,f=0.5,1.8937801322351788,1.0225716459548566,0.105506548318135,0.7297714567423756,-0.32984107282854946,1.0583809587812412,0.5204800896287552,0.08322840381981789,0.5614102880925761,-0.3298410728285496,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,FRACG,C_ISLEGS,short,0.2,0.05,f=0.05,3.0107271087535845,19.428861273142278,0.10021769305484218,0.6606979088113737,-0.32267426638662655,0.9750098758847838,0.44497581545431647,0.07495720853989907,0.49652949465621105,-0.3226742663866279,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,25,ASYMG,C_ISSHARPE,full,0.2,0.5,f=0.5,1.685318782083626,1.8534111082931777,0.09649541469211309,0.7620353458823826,-0.28203959775762055,1.0424369826698876,0.5473973597606107,0.0738750887496471,0.5862002257763651,-0.2820395977576201,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,ASYMG,C_ISSHARPE,short,0.2,0.15,f=0.15,2.6252742627265286,12.65432411869135,0.09564029137489594,0.6621528077869102,-0.29460318247771367,0.9763340451945519,0.4528044382331749,0.07159211525666098,0.49627697825280676,-0.29460318247771233,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,25,ASYMG,C_ISCALMAR,full,0.2,0.3,f=0.3,2.0516714780679517,4.537661678924676,0.09684781513316199,0.7102037986776083,-0.28278921152253667,1.0174349280269048,0.4996938720691057,0.0734616566574835,0.5370322470401895,-0.2827892115225368,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
