chooser,pick_r,pick_g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD,base_OOS_CAGR,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,P4b_OOS,P4a_OOS,panel,d,kind,scheme,seed,mean_admitted
C_FROZEN,0.35,0.75,0.06743482047413862,0.7462103135744184,-0.1587380364622516,0.8684461825976014,-0.0919174729132275,0.04802433785611293,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,SHRINK,4,39.85589028776978
C_LIVE(RULES v2),,,0.04802433785611293,0.8684461825976014,-0.0919174729132275,0.8684461825976014,-0.0919174729132275,0.04802433785611293,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,SHRINK,4,39.85589028776978
C_SHARPE,0.35,1.0,0.08591927849752268,0.7263950463513794,-0.2069571469952377,0.8582164881518546,-0.09060839162631873,0.04724879966222573,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,SHRINK,5,39.8794964028777
C_CALMAR,0.35,1.0,0.08591927849752268,0.7263950463513794,-0.2069571469952377,0.8582164881518546,-0.09060839162631873,0.04724879966222573,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,SHRINK,5,39.8794964028777
C_4bIS,0.35,1.0,0.08591927849752268,0.7263950463513794,-0.2069571469952377,0.8582164881518546,-0.09060839162631873,0.04724879966222573,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,SHRINK,5,39.8794964028777
C_FROZEN,0.35,0.75,0.06520523817578816,0.7250435464419591,-0.15873803646225026,0.8582164881518546,-0.09060839162631873,0.04724879966222573,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,SHRINK,5,39.8794964028777
C_LIVE(RULES v2),,,0.04724879966222573,0.8582164881518546,-0.09060839162631873,0.8582164881518546,-0.09060839162631873,0.04724879966222573,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,WINNERCUT,SHRINK,5,39.8794964028777
C_SHARPE,0.35,1.0,0.0943328962747696,0.7712768008210217,-0.2439839786055824,0.7474104777634144,-0.06573563226164003,0.03428029888161599,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,1,27.21470323741007
C_CALMAR,0.35,1.0,0.0943328962747696,0.7712768008210217,-0.2439839786055824,0.7474104777634144,-0.06573563226164003,0.03428029888161599,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,1,27.21470323741007
C_4bIS,0.35,1.0,0.0943328962747696,0.7712768008210217,-0.2439839786055824,0.7474104777634144,-0.06573563226164003,0.03428029888161599,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,1,27.21470323741007
C_FROZEN,0.35,0.75,0.071190829093984,0.7662756691112512,-0.18799143521997608,0.7474104777634144,-0.06573563226164003,0.03428029888161599,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,1,27.21470323741007
C_LIVE(RULES v2),,,0.03428029888161599,0.7474104777634144,-0.06573563226164003,0.7474104777634144,-0.06573563226164003,0.03428029888161599,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,1,27.21470323741007
C_SHARPE,0.35,1.0,0.08868138056093433,0.7289982491307018,-0.2439839786055833,0.7449757008508411,-0.06566894654259192,0.03441936382661681,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,2,27.106789568345324
C_CALMAR,0.35,1.0,0.08868138056093433,0.7289982491307018,-0.2439839786055833,0.7449757008508411,-0.06566894654259192,0.03441936382661681,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,2,27.106789568345324
C_4bIS,0.35,1.0,0.08868138056093433,0.7289982491307018,-0.2439839786055833,0.7449757008508411,-0.06566894654259192,0.03441936382661681,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,2,27.106789568345324
C_FROZEN,0.35,0.75,0.06703911401016982,0.7240081890066412,-0.1879914352199752,0.7449757008508411,-0.06566894654259192,0.03441936382661681,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,2,27.106789568345324
C_LIVE(RULES v2),,,0.03441936382661681,0.7449757008508411,-0.06566894654259192,0.7449757008508411,-0.06566894654259192,0.03441936382661681,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,2,27.106789568345324
C_SHARPE,0.35,1.0,0.0902226208147705,0.7392434271289111,-0.2578050970826836,0.7420095206678183,-0.06723446194341465,0.0339282837628494,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,3,27.175359712230215
C_CALMAR,0.35,1.0,0.0902226208147705,0.7392434271289111,-0.2578050970826836,0.7420095206678183,-0.06723446194341465,0.0339282837628494,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,3,27.175359712230215
C_4bIS,0.35,1.0,0.0902226208147705,0.7392434271289111,-0.2578050970826836,0.7420095206678183,-0.06723446194341465,0.0339282837628494,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,3,27.175359712230215
C_FROZEN,0.35,0.75,0.06819172145287244,0.7344100387748148,-0.19901971391733175,0.7420095206678183,-0.06723446194341465,0.0339282837628494,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,3,27.175359712230215
C_LIVE(RULES v2),,,0.0339282837628494,0.7420095206678183,-0.06723446194341465,0.7420095206678183,-0.06723446194341465,0.0339282837628494,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,3,27.175359712230215
C_SHARPE,0.35,1.0,0.09254096938787137,0.759385428478961,-0.24398397860558263,0.7392727896443915,-0.06850895456507844,0.034116828928024034,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,4,27.232239208633093
C_CALMAR,0.35,1.0,0.09254096938787137,0.759385428478961,-0.24398397860558263,0.7392727896443915,-0.06850895456507844,0.034116828928024034,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,4,27.232239208633093
C_4bIS,0.35,1.0,0.09254096938787137,0.759385428478961,-0.24398397860558263,0.7392727896443915,-0.06850895456507844,0.034116828928024034,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,4,27.232239208633093
C_FROZEN,0.35,0.75,0.06985243786948181,0.7541293273103842,-0.1879914352199752,0.7392727896443915,-0.06850895456507844,0.034116828928024034,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,4,27.232239208633093
C_LIVE(RULES v2),,,0.034116828928024034,0.7392727896443915,-0.06850895456507844,0.7392727896443915,-0.06850895456507844,0.034116828928024034,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,4,27.232239208633093
C_SHARPE,0.35,1.0,0.08933846541830848,0.7328015128999986,-0.2439839786055834,0.7262368054771123,-0.06601431412030911,0.033418591385817376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,5,27.075089928057555
C_CALMAR,0.35,1.0,0.08933846541830848,0.7328015128999986,-0.2439839786055834,0.7262368054771123,-0.06601431412030911,0.033418591385817376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,5,27.075089928057555
C_4bIS,0.35,1.0,0.08933846541830848,0.7328015128999986,-0.2439839786055834,0.7262368054771123,-0.06601431412030911,0.033418591385817376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,5,27.075089928057555
C_FROZEN,0.35,0.75,0.06752648314299114,0.7278222091194553,-0.1879914352199753,0.7262368054771123,-0.06601431412030911,0.033418591385817376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,5,27.075089928057555
C_LIVE(RULES v2),,,0.033418591385817376,0.7262368054771123,-0.06601431412030911,0.7262368054771123,-0.06601431412030911,0.033418591385817376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.1,WINNERCUT,SHRINK,5,27.075089928057555
C_SHARPE,0.2,1.0,0.09792420106865829,0.7461110411550862,-0.38363311726442184,0.49468373177547365,-0.20932017830326755,0.034863577765885,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,1,15.39658273381295
C_CALMAR,0.2,1.0,0.09792420106865829,0.7461110411550862,-0.38363311726442184,0.49468373177547365,-0.20932017830326755,0.034863577765885,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,1,15.39658273381295
C_4bIS,0.2,1.0,0.09792420106865829,0.7461110411550862,-0.38363311726442184,0.49468373177547365,-0.20932017830326755,0.034863577765885,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,1,15.39658273381295
C_FROZEN,0.35,0.75,0.07446482414094735,0.7432801300156698,-0.301387733242257,0.49468373177547365,-0.20932017830326755,0.034863577765885,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,1,15.39658273381295
C_LIVE(RULES v2),,,0.034863577765885,0.49468373177547365,-0.20932017830326755,0.49468373177547365,-0.20932017830326755,0.034863577765885,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,1,15.39658273381295
C_SHARPE,0.2,0.75,0.07579239879251132,0.7904734996870236,-0.2540588045389085,0.5133628802239021,-0.197767509606663,0.03461613243728512,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,2,15.432104316546763
C_CALMAR,0.2,1.0,0.09983699979873051,0.7930157187754383,-0.32705799271251756,0.5133628802239021,-0.197767509606663,0.03461613243728512,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,2,15.432104316546763
C_4bIS,0.2,0.75,0.07579239879251132,0.7904734996870236,-0.2540588045389085,0.5133628802239021,-0.197767509606663,0.03461613243728512,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,2,15.432104316546763
C_FROZEN,0.35,0.75,0.07579239879251132,0.7904734996870236,-0.2540588045389085,0.5133628802239021,-0.197767509606663,0.03461613243728512,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,2,15.432104316546763
C_LIVE(RULES v2),,,0.03461613243728512,0.5133628802239021,-0.197767509606663,0.5133628802239021,-0.197767509606663,0.03461613243728512,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,2,15.432104316546763
C_SHARPE,0.2,0.75,0.08201477821736969,0.86211244394949,-0.24415216156748798,0.5268557232583708,-0.1899986769314186,0.036179770079989515,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,3,15.201663669064748
C_CALMAR,0.2,1.0,0.10850740797348468,0.8666258696263223,-0.3139212050805338,0.5268557232583708,-0.1899986769314186,0.036179770079989515,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,3,15.201663669064748
C_4bIS,0.2,0.75,0.08201477821736969,0.86211244394949,-0.24415216156748798,0.5268557232583708,-0.1899986769314186,0.036179770079989515,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,3,15.201663669064748
C_FROZEN,0.35,0.75,0.08201477821736969,0.86211244394949,-0.24415216156748798,0.5268557232583708,-0.1899986769314186,0.036179770079989515,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,3,15.201663669064748
C_LIVE(RULES v2),,,0.036179770079989515,0.5268557232583708,-0.1899986769314186,0.5268557232583708,-0.1899986769314186,0.036179770079989515,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,3,15.201663669064748
C_SHARPE,0.2,1.0,0.1013024547665411,0.8050642654950487,-0.32822712304690893,0.5112540194373981,-0.18897008891194345,0.03480563199992015,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,4,15.11218525179856
C_CALMAR,0.2,1.0,0.1013024547665411,0.8050642654950487,-0.32822712304690893,0.5112540194373981,-0.18897008891194345,0.03480563199992015,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,4,15.11218525179856
C_4bIS,0.2,1.0,0.1013024547665411,0.8050642654950487,-0.32822712304690893,0.5112540194373981,-0.18897008891194345,0.03480563199992015,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,4,15.11218525179856
C_FROZEN,0.35,0.75,0.07679162143522644,0.8012412512838433,-0.2558615887270048,0.5112540194373981,-0.18897008891194345,0.03480563199992015,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,4,15.11218525179856
C_LIVE(RULES v2),,,0.03480563199992015,0.5112540194373981,-0.18897008891194345,0.5112540194373981,-0.18897008891194345,0.03480563199992015,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,4,15.11218525179856
C_SHARPE,0.2,1.0,0.10019177384834266,0.7464625204187041,-0.38363311726442084,0.5065857819202807,-0.20932017830326732,0.03604151003403566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,5,15.369379496402878
C_CALMAR,0.2,1.0,0.10019177384834266,0.7464625204187041,-0.38363311726442084,0.5065857819202807,-0.20932017830326732,0.03604151003403566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,5,15.369379496402878
C_4bIS,0.2,1.0,0.10019177384834266,0.7464625204187041,-0.38363311726442084,0.5065857819202807,-0.20932017830326732,0.03604151003403566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,5,15.369379496402878
C_FROZEN,0.35,0.75,0.07621032578210674,0.7433213355712228,-0.30138773324225554,0.5065857819202807,-0.20932017830326732,0.03604151003403566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,5,15.369379496402878
C_LIVE(RULES v2),,,0.03604151003403566,0.5065857819202807,-0.20932017830326732,0.5065857819202807,-0.20932017830326732,0.03604151003403566,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.2,WINNERCUT,SHRINK,5,15.369379496402878
C_SHARPE,0.5,1.0,0.2010177060129681,1.0925519930518597,-0.24522554431088095,1.263836822118492,-0.15560280655985204,0.12644739391001591,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,1,39.957958633093526
C_CALMAR,0.5,1.0,0.2010177060129681,1.0925519930518597,-0.24522554431088095,1.263836822118492,-0.15560280655985204,0.12644739391001591,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,1,39.957958633093526
C_4bIS,0.5,1.0,0.2010177060129681,1.0925519930518597,-0.24522554431088095,1.263836822118492,-0.15560280655985204,0.12644739391001591,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,1,39.957958633093526
C_FROZEN,0.35,0.75,0.15023010558274508,1.1055196826908074,-0.17321949339893372,1.263836822118492,-0.15560280655985204,0.12644739391001591,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,SHRINK,1,39.957958633093526
C_LIVE(RULES v2),,,0.12644739391001591,1.263836822118492,-0.15560280655985204,1.263836822118492,-0.15560280655985204,0.12644739391001591,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,SHRINK,1,39.957958633093526
C_SHARPE,0.5,1.0,0.20184624661604755,1.092440988123979,-0.2509680102415427,1.2695987666836657,-0.15395011435134154,0.1269545700064605,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,2,39.84419964028777
C_CALMAR,0.5,1.0,0.20184624661604755,1.092440988123979,-0.2509680102415427,1.2695987666836657,-0.15395011435134154,0.1269545700064605,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,2,39.84419964028777
C_4bIS,0.5,1.0,0.20184624661604755,1.092440988123979,-0.2509680102415427,1.2695987666836657,-0.15395011435134154,0.1269545700064605,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,2,39.84419964028777
C_FROZEN,0.35,0.75,0.15123578650730352,1.108788234438019,-0.17321949339893372,1.2695987666836657,-0.15395011435134154,0.1269545700064605,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,SHRINK,2,39.84419964028777
C_LIVE(RULES v2),,,0.1269545700064605,1.2695987666836657,-0.15395011435134154,1.2695987666836657,-0.15395011435134154,0.1269545700064605,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,SHRINK,2,39.84419964028777
C_SHARPE,0.5,1.0,0.20119180494821443,1.0929958431622733,-0.2509680102415427,1.2740086091710614,-0.15395011435134154,0.12710256932079966,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,3,39.926708633093526
C_CALMAR,0.35,1.0,0.20142886916756808,1.1084903677073146,-0.22602229883680547,1.2740086091710614,-0.15395011435134154,0.12710256932079966,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,3,39.926708633093526
C_4bIS,0.35,1.0,0.20142886916756808,1.1084903677073146,-0.22602229883680547,1.2740086091710614,-0.15395011435134154,0.12710256932079966,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,3,39.926708633093526
C_FROZEN,0.35,0.75,0.1504743027344988,1.1064692547816923,-0.17321949339893383,1.2740086091710614,-0.15395011435134154,0.12710256932079966,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,SHRINK,3,39.926708633093526
C_LIVE(RULES v2),,,0.12710256932079966,1.2740086091710614,-0.15395011435134154,1.2740086091710614,-0.15395011435134154,0.12710256932079966,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,SHRINK,3,39.926708633093526
C_SHARPE,0.5,1.0,0.19908903117586263,1.08042983921005,-0.24522554431088084,1.266311716321672,-0.1556028065598527,0.1268918250464397,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,4,39.905575539568346
C_CALMAR,0.35,1.0,0.19896333564938917,1.0910240163752305,-0.22602229883680536,1.266311716321672,-0.1556028065598527,0.1268918250464397,0.1525745335844091,0.8736611364726746,-0.33717289200673783,False,False,U56,0.05,LOSERCUT,SHRINK,4,39.905575539568346
C_4bIS,0.5,0.75,0.14863890903528532,1.077568879731852,-0.18859280859581873,1.266311716321672,-0.1556028065598527,0.1268918250464397,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,SHRINK,4,39.905575539568346
C_FROZEN,0.35,0.75,0.14874777243589432,1.088963494741479,-0.1732194933989336,1.266311716321672,-0.1556028065598527,0.1268918250464397,0.1525745335844091,0.8736611364726746,-0.33717289200673783,True,False,U56,0.05,LOSERCUT,SHRINK,4,39.905575539568346
