panel,N,block,ladder,stat,n_rungs,obs_argmax,modal_rung,modal_share,p_obs_argmax,cset_size,cset_lo,cset_hi,cset_span_days,obs_spread,obs_gap_top2,se_gap,se_gap_unpaired,pairing_gain,gap_over_se,resolved
U56,40,63,L10,CAGR,10,90,90,0.3955,0.3955,3,90,126,36,0.018196836790908,0.0003514998480214082,0.0032418368409743033,0.03428770540127843,10.576628955507083,0.10842613779284718,False
U56,40,63,L16,Sharpe,16,90,90,0.592,0.592,5,42,126,84,0.10316419792046094,0.024738620043656345,0.027670703185503784,0.3108940463195071,11.235494965027824,0.8940365511425272,False
U56,40,63,L16,CAGR,16,90,90,0.378,0.378,4,76,126,50,0.018196836790908,0.0003514998480214082,0.0032418368409743033,0.03428770540127843,10.576628955507083,0.10842613779284718,False
U56,40,126,L3,Sharpe,3,126,126,0.6375,0.6375,3,21,126,105,0.030491828388429898,0.01642790864007826,0.03038460754638347,0.2901682904070075,9.54984493263744,0.5406654871220672,False
U56,40,126,L3,CAGR,3,126,126,0.928,0.928,1,126,126,0,0.013989180081082964,0.006320281394362581,0.0042844178768177196,0.03246325456076085,7.577051420780915,1.4751785600934457,True
U56,40,126,L5,Sharpe,5,90,90,0.735,0.735,3,42,126,84,0.06680863025730921,0.03631680186887931,0.034214465837871216,0.2830654721607592,8.273268783505031,1.0614458235580888,False
U56,40,126,L5,CAGR,5,90,90,0.652,0.652,2,90,126,36,0.015951137671477156,0.001961957590394192,0.004228201291077396,0.0317876377075644,7.51800482504099,0.4640170737695088,False
U56,40,126,L7,Sharpe,7,90,90,0.6695,0.6695,3,76,126,50,0.087924423779427,0.03519887363438645,0.031526619823752926,0.2817228692649458,8.936031545401796,1.116481050970988,False
U56,40,126,L7,CAGR,7,90,90,0.5845,0.5845,3,76,126,50,0.015951137671477156,0.001961957590394192,0.004228201291077396,0.0317876377075644,7.51800482504099,0.4640170737695088,False
U56,40,126,L10,Sharpe,10,90,90,0.5745,0.5745,4,76,126,50,0.10316419792046094,0.024738620043656345,0.026335502031271087,0.2794453755782504,10.610975832032123,0.9393639055857532,False
U56,40,126,L10,CAGR,10,90,90,0.3715,0.3715,3,90,126,36,0.018196836790908,0.0003514998480214082,0.00317458427194251,0.031166432882689877,9.817484814671282,0.11072311140958543,False
U56,40,126,L16,Sharpe,16,90,90,0.5515,0.5515,5,42,126,84,0.10316419792046094,0.024738620043656345,0.026335502031271087,0.2794453755782504,10.610975832032123,0.9393639055857532,False
U56,40,126,L16,CAGR,16,90,90,0.355,0.355,4,76,126,50,0.018196836790908,0.0003514998480214082,0.00317458427194251,0.031166432882689877,9.817484814671282,0.11072311140958543,False
B136,5,1,L3,Sharpe,3,63,63,0.6695,0.6695,3,21,126,105,0.13038229899241294,0.10732934825231855,0.1359214690256628,0.3420821864356983,2.5167634582518463,0.7896423502607532,False
B136,5,1,L3,CAGR,3,63,63,0.7745,0.7745,2,21,63,42,0.04753953950431722,0.03362086407785103,0.03493266283635148,0.0859510202144185,2.460477193424159,0.9624477880588201,False
B136,5,1,L5,Sharpe,5,63,63,0.474,0.474,4,21,126,105,0.1508795495750742,0.033906623471033015,0.12538846414959168,0.341066208258453,2.72007644859221,0.2704126228915408,False
B136,5,1,L5,CAGR,5,63,63,0.539,0.539,4,21,90,69,0.04753953950431722,0.012791489815970447,0.032469536057000564,0.08700432814504545,2.679567949240438,0.3939535752378744,False
B136,5,1,L7,Sharpe,7,63,63,0.383,0.383,5,21,126,105,0.1508795495750742,0.03128630443864755,0.12731347543290883,0.34323795491776804,2.696006481251439,0.24574228558495906,False
B136,5,1,L7,CAGR,7,63,63,0.4295,0.4295,5,42,126,84,0.04753953950431722,0.00895082140914627,0.033122170443184926,0.0882007794253645,2.662892505086795,0.2702365602670809,False
B136,5,1,L10,Sharpe,10,105,105,0.2685,0.2685,6,32,126,94,0.1531136472732958,0.002234097698221582,0.1401409311405002,0.34165161735925437,2.4379145662784767,0.015941792879781546,False
B136,5,1,L10,CAGR,10,105,105,0.365,0.365,5,32,105,73,0.05431080267293931,0.006771263168622088,0.0375789426303965,0.08960483046120615,2.384442567809969,0.1801876980738945,False
B136,5,1,L16,Sharpe,16,83,105,0.132,0.124,10,26,115,89,0.15546572252889967,0.0023520752556038804,0.13988886040671575,0.34217899532479923,2.4460775098885,0.016813885314137297,False
B136,5,1,L16,CAGR,16,105,105,0.2105,0.2105,9,26,115,89,0.05431080267293931,0.005338002963104049,0.03702633844244363,0.08989137123227345,2.427768313413085,0.14416772458885774,False
B136,5,5,L3,Sharpe,3,63,63,0.637,0.637,3,21,126,105,0.13038229899241294,0.10732934825231855,0.13480085996643237,0.32469161060571305,2.4086761070112357,0.7962067028284932,False
B136,5,5,L3,CAGR,3,63,63,0.7525,0.7525,2,21,63,42,0.04753953950431722,0.03362086407785103,0.03448635074379986,0.08047121503445376,2.333422159748848,0.9749035010291881,False
B136,5,5,L5,Sharpe,5,63,63,0.4395,0.4395,4,21,126,105,0.1508795495750742,0.033906623471033015,0.12324928505012876,0.3191714497793892,2.5896413893968933,0.275106045907222,False
B136,5,5,L5,CAGR,5,63,63,0.513,0.513,4,21,90,69,0.04753953950431722,0.012791489815970447,0.03191416378252217,0.0804285436324818,2.520151998359067,0.4008091799972438,False
B136,5,5,L7,Sharpe,7,63,63,0.348,0.348,5,21,126,105,0.1508795495750742,0.03128630443864755,0.12392706322110168,0.31750056993793835,2.5619954325188585,0.2524574021642778,False
B136,5,5,L7,CAGR,7,63,63,0.392,0.392,5,21,90,69,0.04753953950431722,0.00895082140914627,0.03233789727324462,0.08056031873347468,2.491204609030897,0.276790458375038,False
B136,5,5,L10,Sharpe,10,105,105,0.2595,0.2595,6,32,126,94,0.1531136472732958,0.002234097698221582,0.13615620218963448,0.32116558208598106,2.3588024410277746,0.01640834322853684,False
B136,5,5,L10,CAGR,10,105,105,0.3595,0.3595,5,32,105,73,0.05431080267293931,0.006771263168622088,0.03657433142114123,0.08293481280946663,2.2675687999460585,0.18513703205270524,False
B136,5,5,L16,Sharpe,16,83,83,0.1485,0.1485,10,26,115,89,0.15546572252889967,0.0023520752556038804,0.13840514920210337,0.32451948065499,2.3447067000456525,0.016994131137197138,False
B136,5,5,L16,CAGR,16,105,105,0.194,0.194,9,32,115,83,0.05431080267293931,0.005338002963104049,0.03666079260372683,0.08426605614256098,2.29853339652004,0.1456052252007613,False
B136,5,21,L3,Sharpe,3,63,63,0.6805,0.6805,3,21,126,105,0.13038229899241294,0.10732934825231855,0.11957929848178528,0.30598347843353,2.5588331953639822,0.8975579353199443,False
B136,5,21,L3,CAGR,3,63,63,0.794,0.794,2,21,63,42,0.04753953950431722,0.03362086407785103,0.0309050560690571,0.07321153618208051,2.3689177595565565,1.0878758479753436,False
B136,5,21,L5,Sharpe,5,63,63,0.4745,0.4745,4,21,126,105,0.1508795495750742,0.033906623471033015,0.11743099721137344,0.30306562510743335,2.580797509212336,0.28873657106055034,False
B136,5,21,L5,CAGR,5,63,63,0.5455,0.5455,4,21,90,69,0.04753953950431722,0.012791489815970447,0.03070272545516908,0.07342650471120048,2.391530511465993,0.4166239194187526,False
B136,5,21,L7,Sharpe,7,63,63,0.383,0.383,5,21,126,105,0.1508795495750742,0.03128630443864755,0.11187984619927448,0.2981737690382146,2.6651249458023316,0.2796420043599455,False
B136,5,21,L7,CAGR,7,63,63,0.4215,0.4215,5,21,90,69,0.04753953950431722,0.00895082140914627,0.029646209965802712,0.07286608442936479,2.4578549674112398,0.30192127153761505,False
B136,5,21,L10,Sharpe,10,105,105,0.303,0.303,6,32,126,94,0.1531136472732958,0.002234097698221582,0.13707259049061424,0.30332398430531,2.2128711744605094,0.01629864650711885,False
B136,5,21,L10,CAGR,10,105,105,0.399,0.399,5,32,105,73,0.05431080267293931,0.006771263168622088,0.037731913012920365,0.07541398742976953,1.9986791394315433,0.17945719227921034,False
B136,5,21,L16,Sharpe,16,83,105,0.1575,0.1305,9,26,115,89,0.15546572252889967,0.0023520752556038804,0.1369796928465652,0.30493513539616657,2.2261338820326673,0.01717097773199496,False
B136,5,21,L16,CAGR,16,105,105,0.2395,0.2395,9,26,115,89,0.05431080267293931,0.005338002963104049,0.036093911954814296,0.07668132332853543,2.124494663380689,0.1478920591867863,False
B136,5,63,L3,Sharpe,3,63,63,0.6885,0.6885,3,21,126,105,0.13038229899241294,0.10732934825231855,0.13053253735833892,0.295111078830089,2.26082388960193,0.8222421047227267,False
B136,5,63,L3,CAGR,3,63,63,0.786,0.786,2,21,63,42,0.04753953950431722,0.03362086407785103,0.033333215529177236,0.07005529511956553,2.1016662811376454,1.0086294869578967,False
B136,5,63,L5,Sharpe,5,63,63,0.477,0.477,4,21,126,105,0.1508795495750742,0.033906623471033015,0.11800725239557919,0.28905288432759707,2.4494501690340655,0.28732660732895116,False
B136,5,63,L5,CAGR,5,63,63,0.5375,0.5375,4,21,90,69,0.04753953950431722,0.012791489815970447,0.03154802363217046,0.06937396554064022,2.1989956121973204,0.4054608924194726,False
B136,5,63,L7,Sharpe,7,63,63,0.383,0.383,5,21,126,105,0.1508795495750742,0.03128630443864755,0.11279629445992749,0.27351608083928225,2.424867608895191,0.2773699667036709,False
B136,5,63,L7,CAGR,7,63,63,0.4245,0.4245,5,21,90,69,0.04753953950431722,0.00895082140914627,0.030038453587459678,0.06595988961338037,2.1958483788565273,0.2979787685502898,False
B136,5,63,L10,Sharpe,10,105,105,0.282,0.282,6,32,126,94,0.1531136472732958,0.002234097698221582,0.13298029148613358,0.2805172498140606,2.1094648438435057,0.016800216582880185,False
B136,5,63,L10,CAGR,10,105,105,0.3825,0.3825,5,32,105,73,0.05431080267293931,0.006771263168622088,0.03741265623949904,0.06833799489053573,1.8266009890628065,0.1809885704258874,False
B136,5,63,L16,Sharpe,16,83,83,0.137,0.137,9,26,115,89,0.15546572252889967,0.0023520752556038804,0.12448586956690591,0.27635533898301395,2.2199735596053705,0.018894315184421306,False
B136,5,63,L16,CAGR,16,105,105,0.2125,0.2125,9,26,115,89,0.05431080267293931,0.005338002963104049,0.03237127678319239,0.06909265112741514,2.1343814020733647,0.1648993642992671,False
B136,5,126,L3,Sharpe,3,63,63,0.71,0.71,3,21,126,105,0.13038229899241294,0.10732934825231855,0.12873898210884144,0.2667593237124604,2.072094398625357,0.8336973502056877,False
B136,5,126,L3,CAGR,3,63,63,0.7955,0.7955,2,21,63,42,0.04753953950431722,0.03362086407785103,0.03195001792294306,0.06351715233388636,1.9880161722311642,1.0522956249645214,False
B136,5,126,L5,Sharpe,5,63,63,0.4875,0.4875,4,21,126,105,0.1508795495750742,0.033906623471033015,0.1227700566606536,0.26842781544940125,2.186427397287577,0.2761799122138851,False
B136,5,126,L5,CAGR,5,63,63,0.5385,0.5385,3,42,90,48,0.04753953950431722,0.012791489815970447,0.032661277238676956,0.06503283084699175,1.991129445788511,0.3916408327358053,False
B136,5,126,L7,Sharpe,7,63,63,0.386,0.386,5,21,126,105,0.1508795495750742,0.03128630443864755,0.11032850080004426,0.2440708679902218,2.212219564485588,0.28357409202314654,False
B136,5,126,L7,CAGR,7,63,63,0.4175,0.4175,5,21,90,69,0.04753953950431722,0.00895082140914627,0.02951644639042513,0.059284463147562236,2.0085230573960144,0.30324861234141776,False
B136,5,126,L10,Sharpe,10,105,105,0.2885,0.2885,5,32,105,73,0.1531136472732958,0.002234097698221582,0.13543667080811853,0.25551383831159985,1.886592728446508,0.01649551546779207,False
B136,5,126,L10,CAGR,10,105,105,0.3705,0.3705,5,32,105,73,0.05431080267293931,0.006771263168622088,0.03807547547823741,0.06281491331503035,1.6497473117816512,0.17783791491959966,False
B136,5,126,L16,Sharpe,16,83,115,0.14,0.132,9,26,115,89,0.15546572252889967,0.0023520752556038804,0.12109356433553813,0.24709478755132236,2.040527825794668,0.019423618988425477,False
B136,5,126,L16,CAGR,16,105,105,0.206,0.206,8,37,115,78,0.05431080267293931,0.005338002963104049,0.031220618561078155,0.06308437675543092,2.020599836355465,0.1709768482857282,False
B136,8,1,L3,Sharpe,3,63,63,0.851,0.851,2,63,126,63,0.21356656802261198,0.14897036389464624,0.14318784731531856,0.34507240864429406,2.4099280428764254,1.0403841295734673,False
B136,8,1,L3,CAGR,3,63,63,0.8915,0.8915,2,63,126,63,0.0519225347785941,0.03797820204031788,0.03154243903691012,0.07540705972580224,2.3906540530224345,1.2040350461128513,False
B136,8,1,L5,Sharpe,5,63,63,0.809,0.809,2,63,126,63,0.21356656802261198,0.14897036389464624,0.14318784731531856,0.34507240864429406,2.4099280428764254,1.0403841295734673,False
B136,8,1,L5,CAGR,5,63,63,0.827,0.827,2,63,126,63,0.0519225347785941,0.03797820204031788,0.03154243903691012,0.07540705972580224,2.3906540530224345,1.2040350461128513,False
B136,8,1,L7,Sharpe,7,63,63,0.7365,0.7365,3,63,126,63,0.21356656802261198,0.1283462775299018,0.1144612986506426,0.347267069230882,3.0339256440799818,1.1213071932866914,False
B136,8,1,L7,CAGR,7,63,63,0.7415,0.7415,3,63,126,63,0.0519225347785941,0.028105548118896984,0.025802942895409013,0.07701065913577357,2.984568831855055,1.089238085470385,False
B136,8,1,L10,Sharpe,10,63,63,0.495,0.495,5,32,126,94,0.21356656802261198,0.0723597694131588,0.12194409506877409,0.3457912159478876,2.835653630894289,0.5933847749852037,False
B136,8,1,L10,CAGR,10,63,63,0.4385,0.4385,5,32,126,94,0.0519225347785941,0.006435252283589543,0.028627295060107076,0.07911229952718987,2.7635268844325793,0.22479428357020165,False
B136,8,1,L16,Sharpe,16,63,63,0.269,0.269,8,32,126,94,0.21356656802261198,0.02027291641168283,0.12644200402620104,0.34569934185184786,2.7340545929674827,0.16033371637705077,False
B136,8,1,L16,CAGR,16,63,63,0.266,0.266,7,32,115,83,0.0519225347785941,0.006435252283589543,0.028627295060107076,0.07911229952718987,2.7635268844325793,0.22479428357020165,False
B136,8,5,L3,Sharpe,3,63,63,0.8525,0.8525,2,63,126,63,0.21356656802261198,0.14897036389464624,0.13581834536908508,0.3199535434721248,2.35574614462173,1.0968353611569974,False
B136,8,5,L3,CAGR,3,63,63,0.8915,0.8915,2,63,126,63,0.0519225347785941,0.03797820204031788,0.029280618207347977,0.06869917542149453,2.3462337760428316,1.2970423565301377,False
B136,8,5,L5,Sharpe,5,63,63,0.81,0.81,2,63,126,63,0.21356656802261198,0.14897036389464624,0.13581834536908508,0.3199535434721248,2.35574614462173,1.0968353611569974,False
B136,8,5,L5,CAGR,5,63,63,0.8295,0.8295,2,63,126,63,0.0519225347785941,0.03797820204031788,0.029280618207347977,0.06869917542149453,2.3462337760428316,1.2970423565301377,False
B136,8,5,L7,Sharpe,7,63,63,0.7425,0.7425,3,63,126,63,0.21356656802261198,0.1283462775299018,0.10672475957970678,0.3187469018194891,2.9866256253445553,1.2025913952427048,False
B136,8,5,L7,CAGR,7,63,63,0.7495,0.7495,3,63,126,63,0.0519225347785941,0.028105548118896984,0.02398999945797559,0.06941021713390831,2.8932979867505813,1.1715526783621149,False
B136,8,5,L10,Sharpe,10,63,63,0.498,0.498,4,32,126,94,0.21356656802261198,0.0723597694131588,0.11295743572309765,0.3236707805634485,2.865422523904409,0.6405932371777683,False
B136,8,5,L10,CAGR,10,63,63,0.4255,0.4255,4,32,126,94,0.0519225347785941,0.006435252283589543,0.026446691306177467,0.07274147520726137,2.750494357313812,0.24332920171705505,False
B136,8,5,L16,Sharpe,16,63,63,0.259,0.259,7,32,126,94,0.21356656802261198,0.02027291641168283,0.12516416445224923,0.3230899576852278,2.5813295610541007,0.16197061275807142,False
B136,8,5,L16,CAGR,16,63,63,0.251,0.251,7,32,115,83,0.0519225347785941,0.006435252283589543,0.026446691306177467,0.07274147520726137,2.750494357313812,0.24332920171705505,False
B136,8,21,L3,Sharpe,3,63,63,0.872,0.872,2,63,126,63,0.21356656802261198,0.14897036389464624,0.1326074046660072,0.311194263913084,2.3467336887926895,1.1233940085763066,False
B136,8,21,L3,CAGR,3,63,63,0.903,0.903,1,63,63,0,0.0519225347785941,0.03797820204031788,0.02828575261989628,0.06382615378394685,2.2564771261929,1.3426618888550945,True
B136,8,21,L5,Sharpe,5,63,63,0.841,0.841,2,63,126,63,0.21356656802261198,0.14897036389464624,0.1326074046660072,0.311194263913084,2.3467336887926895,1.1233940085763066,False
B136,8,21,L5,CAGR,5,63,63,0.845,0.845,2,63,126,63,0.0519225347785941,0.03797820204031788,0.02828575261989628,0.06382615378394685,2.2564771261929,1.3426618888550945,False
B136,8,21,L7,Sharpe,7,63,63,0.788,0.788,3,63,126,63,0.21356656802261198,0.1283462775299018,0.09994743511806481,0.2990554834139027,2.992127642501658,1.2841377808073846,False
B136,8,21,L7,CAGR,7,63,63,0.7795,0.7795,3,63,126,63,0.0519225347785941,0.028105548118896984,0.022791994235169186,0.0616120772419516,2.7032332759579716,1.2331324687476763,False
B136,8,21,L10,Sharpe,10,63,63,0.5365,0.5365,4,32,126,94,0.21356656802261198,0.0723597694131588,0.11325185896486606,0.3073496542548624,2.713859684636267,0.6389278734542173,False
B136,8,21,L10,CAGR,10,63,63,0.442,0.442,3,32,105,73,0.0519225347785941,0.006435252283589543,0.02704220588354899,0.06550530786859628,2.422335964406149,0.23797068594557225,False
B136,8,21,L16,Sharpe,16,63,63,0.27,0.27,7,32,126,94,0.21356656802261198,0.02027291641168283,0.12193987207157639,0.3039279028499936,2.4924407225193224,0.16625338428912745,False
B136,8,21,L16,CAGR,16,63,63,0.2575,0.2575,6,32,115,83,0.0519225347785941,0.006435252283589543,0.02704220588354899,0.06550530786859628,2.422335964406149,0.23797068594557225,False
B136,8,63,L3,Sharpe,3,63,63,0.874,0.874,2,63,126,63,0.21356656802261198,0.14897036389464624,0.13113305974651943,0.2889820146111488,2.2037311961587096,1.1360244638736134,False
B136,8,63,L3,CAGR,3,63,63,0.903,0.903,1,63,63,0,0.0519225347785941,0.03797820204031788,0.02842394799731231,0.05827547689653196,2.050224581822424,1.3361339545058621,True
B136,8,63,L5,Sharpe,5,63,63,0.839,0.839,2,63,126,63,0.21356656802261198,0.14897036389464624,0.13113305974651943,0.2889820146111488,2.2037311961587096,1.1360244638736134,False
B136,8,63,L5,CAGR,5,63,63,0.84,0.84,2,63,126,63,0.0519225347785941,0.03797820204031788,0.02842394799731231,0.05827547689653196,2.050224581822424,1.3361339545058621,False
B136,8,63,L7,Sharpe,7,63,63,0.7875,0.7875,3,63,126,63,0.21356656802261198,0.1283462775299018,0.09650447134299857,0.26438384972103146,2.739602072751136,1.3299516151301456,False
B136,8,63,L7,CAGR,7,63,63,0.7755,0.7755,3,63,126,63,0.0519225347785941,0.028105548118896984,0.022273542229129296,0.0535086998081488,2.4023435184983835,1.2618355818654028,False
B136,8,63,L10,Sharpe,10,63,63,0.5295,0.5295,4,32,126,94,0.21356656802261198,0.0723597694131588,0.11037758022123223,0.2809748224476249,2.54557874782597,0.6555658247637475,False
B136,8,63,L10,CAGR,10,63,63,0.4425,0.4425,4,32,126,94,0.0519225347785941,0.006435252283589543,0.02712714367878714,0.05921374482332592,2.182822693184238,0.23722557596883212,False
B136,8,63,L16,Sharpe,16,63,63,0.297,0.297,7,32,115,83,0.21356656802261198,0.02027291641168283,0.12122385433431304,0.28501715177551223,2.351163913576675,0.16723537230365454,False
B136,8,63,L16,CAGR,16,63,63,0.2745,0.2745,7,32,115,83,0.0519225347785941,0.006435252283589543,0.02712714367878714,0.05921374482332592,2.182822693184238,0.23722557596883212,False
B136,8,126,L3,Sharpe,3,63,63,0.8875,0.8875,2,63,126,63,0.21356656802261198,0.14897036389464624,0.12086665119563926,0.2619971890232475,2.167654902584908,1.2325183367041193,False
B136,8,126,L3,CAGR,3,63,63,0.9155,0.9155,1,63,63,0,0.0519225347785941,0.03797820204031788,0.02794406275938575,0.05310761096670795,1.9004971261335417,1.3590794712755896,True
B136,8,126,L5,Sharpe,5,63,63,0.8435,0.8435,2,63,126,63,0.21356656802261198,0.14897036389464624,0.12086665119563926,0.2619971890232475,2.167654902584908,1.2325183367041193,False
