sleeve,weighting,gross,cost,window,n,CAGR,Sharpe,MaxDD,H1,H2,vol,spySharpe,edge,turnover,L1_H1,L2_H2,L3_S,L4_DDcap,L5_CAGRfloor,pass4b,pass4a
ALL56,EW,0.35,0.0,Y2013,252,0.09472352065345935,2.5760194992381233,-0.02021006641931078,1.9912106256580568,3.3394547668544363,0.03538089467071844,2.5846791583532798,-0.008659659115156426,0.3460719896039186,False,True,False,True,False,False,False
ALL56,EW,0.35,0.0,Y2014,252,0.03652192573381541,1.0242771735885499,-0.026266540596031507,1.9994827366514074,0.10558800291750745,0.03564095213079238,1.1796547172746248,-0.15537754368607493,0.32188731732715103,True,False,False,True,False,False,False
ALL56,EW,0.35,0.0,Y2015,252,0.023581200480980558,0.5232557832863897,-0.037896105440106576,1.2150029873190384,0.0935083852074578,0.04661411952221763,0.15647338963609952,0.36678239365029014,0.38673911581636994,True,True,True,True,True,True,False
ALL56,EW,0.35,0.0,Y2016,252,0.06354332279339947,1.48461078910748,-0.03214743103684936,1.2556490241461116,1.9417109417679015,0.04209628543530857,0.932883861426454,0.551726927681026,0.37633287335775234,True,True,True,True,False,False,False
ALL56,EW,0.4,0.0,FULL,4444,0.07055958696992715,1.1262884658112975,-0.12496257726674675,1.2015960319077015,1.066001628972534,0.06226690923226718,0.8845060132920908,0.24178245251920671,0.4724340003846109,True,True,True,True,False,False,False
ALL56,EW,0.4,0.0,IS,2007,0.06736696479241178,1.1149677829392126,-0.06853025716754069,1.0423087210904416,1.2960103162737546,0.06009923604678638,0.8986386739891564,0.2163291089500562,0.4550194528735759,True,True,True,True,False,False,False
ALL56,EW,0.4,0.0,OOS,2437,0.0731960517376935,1.1358037333540867,-0.12496257726674675,1.2773138839081277,0.9872716487369837,0.06400882522390816,0.8739575612872552,0.2618461720668315,0.48677581279932036,True,True,True,True,False,False,False
ALL56,EW,0.4,0.0,ISH1_HALF,1003,0.07474128846090466,1.0423087210904416,-0.06853025716754069,1.4655895162691759,0.5471129893490156,0.07162255524098164,0.8377534152899397,0.20455530580050185,0.5076868450965586,True,False,True,True,False,False,True
ALL56,EW,0.4,0.0,ISH2_HALF,1004,0.060050509440315425,1.2960103162737546,-0.050674514595189124,1.6370382213215606,1.0375502419987466,0.0458115362896902,1.0603109088217444,0.23569940745201023,0.4024045182125683,False,True,True,True,False,False,False
ALL56,EW,0.4,0.0,CAL0912,999,0.07270942359766219,1.0157163550303243,-0.06853025716754069,1.4511360184356346,0.5040909973669876,0.071634996675067,0.8104611305183171,0.20525522451200717,0.5062873042201468,True,False,True,True,False,False,True
ALL56,EW,0.4,0.0,CAL0910,497,0.11486431133146202,1.4347990458466502,-0.06853025716754069,1.724608423974449,1.0732089995180019,0.07790901925310818,1.0390922765109214,0.3957067693357288,0.5391113581147163,True,True,True,True,False,False,False
ALL56,EW,0.4,0.0,CAL1112,502,0.03254481635131401,0.5265211861616096,-0.06452273625410032,0.16647578734278343,1.1693958282617345,0.06481517672813639,0.5441043455968064,-0.017583159435196838,0.473790183133292,False,False,False,True,False,False,True
ALL56,EW,0.4,0.0,CAL1316,1008,0.06209845888208387,1.3349366794600792,-0.05067451459518946,1.797261446857078,0.9789051122116258,0.04592573223608681,1.101671080912679,0.23326559854740014,0.40420935019974225,False,True,True,True,False,False,False
ALL56,EW,0.4,0.0,Y2009,245,0.15844814838946464,1.6557788907465825,-0.06853025716754069,0.7083405287089789,3.767724369365488,0.09136394615420565,1.1866895086101603,0.46908938213642215,0.6274200792179324,True,True,True,True,False,False,False
ALL56,EW,0.4,0.0,Y2010,252,0.07406373712880199,1.1799631007109566,-0.04744405452152811,-0.3932175926636222,3.373462342187345,0.062193601397589636,0.8718097148012244,0.3081533859097322,0.4532556570421453,True,True,True,True,False,False,False
ALL56,EW,0.4,0.0,Y2011,252,0.008719740977865431,0.14970655389477752,-0.06452273625410032,1.3520248350560562,-0.38960103161135584,0.07853591183817467,0.19671325116551447,-0.04700669727073695,0.5179088055400198,True,False,False,True,False,False,True
ALL56,EW,0.4,0.0,Y2012,250,0.05713002610444429,1.1998415663027893,-0.04214377550703874,1.3877460091004499,0.9817254981129602,0.04723518681288717,1.237652695894811,-0.03781112959202182,0.4293186117473105,False,False,False,True,False,False,True
ALL56,EW,0.4,0.0,Y2013,252,0.10885952379836916,2.576244583808638,-0.023071661338544547,1.9915516627326755,3.3394575437598073,0.04043403893446858,2.5846791583532798,-0.008434574544641915,0.3914884370514198,False,True,False,True,False,False,False
ALL56,EW,0.4,0.0,Y2014,252,0.04175744285218008,1.0246842807855556,-0.029977219932963095,2.000502098135992,0.10565620615466709,0.04073365139482982,1.1796547172746248,-0.15497043648906916,0.36434740941708166,True,False,False,True,False,False,False
ALL56,EW,0.4,0.0,Y2015,252,0.026843656800073168,0.5236994879524521,-0.043240310454018216,1.2156537914426067,0.0940296152891386,0.05328590757493078,0.15647338963609952,0.3672260983163526,0.4363620719032727,True,True,True,True,True,True,False
ALL56,EW,0.4,0.0,Y2016,252,0.07278241797260154,1.4844583719953053,-0.03670984529078103,1.2552535463805417,1.9420824370377505,0.04811106240337043,0.932883861426454,0.5515745105688513,0.4246394824271949,True,True,True,True,False,False,False
ALL56,EW,0.45,0.0,FULL,4444,0.07944847883707062,1.1263781321997284,-0.13978464694744563,1.201882068859265,1.0659553230337435,0.07006359788448534,0.8845060132920908,0.2418721189076376,0.5250862061132006,True,True,True,True,False,False,False
ALL56,EW,0.45,0.0,IS,2007,0.07585227485807544,1.1152692365287327,-0.07684033095129339,1.0426842781049859,1.2961882815570591,0.06761514386550983,0.8986386739891564,0.21663056253957624,0.505278715901237,True,True,True,True,False,False,False
ALL56,EW,0.45,0.0,OOS,2437,0.082419170052761,1.1357349351801043,-0.13978464694744575,1.2767700425618542,0.9876408569856192,0.07203086164835107,0.8739575612872552,0.26177737389284905,0.5413987349828808,True,True,True,True,False,False,False
ALL56,EW,0.45,0.0,ISH1_HALF,1003,0.08411194436939251,1.0426842781049859,-0.07684033095129339,1.4661239997945907,0.5473742977469166,0.08057817057524827,0.8377534152899397,0.20493086281504613,0.5627293638878021,True,False,True,True,False,False,True
ALL56,EW,0.45,0.0,ISH2_HALF,1004,0.06766366733740803,1.2961882815570591,-0.0569121813209168,1.6373832397593058,1.0376456171905002,0.05154279149995689,1.0603109088217444,0.23587737273531473,0.4478852896756147,False,True,True,True,False,False,False
ALL56,EW,0.45,0.0,CAL0912,999,0.08180843427633877,1.0161134091964088,-0.07684033095129339,1.4516788547114878,0.5043955157187281,0.08059242570797491,0.8104611305183171,0.20565227867809166,0.5612247109923585,True,False,True,True,False,False,True
ALL56,EW,0.45,0.0,CAL0910,497,0.1296844685951093,1.4353398528290415,-0.07684033095129339,1.725424946184176,1.0733780078409885,0.08764422156337429,1.0390922765109214,0.39624757631812013,0.5971921127019807,True,True,True,True,False,False,False
ALL56,EW,0.45,0.0,CAL1112,502,0.03640831089514651,0.5268245712889147,-0.07244430336884289,0.16677558634887996,1.1698314883179215,0.07292783890985317,0.5441043455968064,-0.017279774307891738,0.5256155503356211,False,False,False,True,False,False,True
ALL56,EW,0.45,0.0,CAL1316,1008,0.06998165116371058,1.3350856690170945,-0.056912181320916466,1.7975558868228982,0.979009449078279,0.05167084892530773,1.101671080912679,0.2334145881044154,0.449832238623429,False,True,True,True,False,False,False
ALL56,EW,0.45,0.0,Y2009,245,0.17933824682427923,1.6566091778044865,-0.07684033095129339,0.710160463281141,3.7669050371135384,0.1027787945659566,1.1866895086101603,0.46991966919432615,0.6951872843296414,True,True,True,True,False,False,False
ALL56,EW,0.45,0.0,Y2010,252,0.08341502833866965,1.1801145206989865,-0.05332726789794573,-0.39308204532713625,3.373885199261737,0.06996722151611706,0.8718097148012244,0.3083048058977621,0.5019190291750885,True,True,True,True,False,False,False
ALL56,EW,0.45,0.0,Y2011,252,0.009405565282728956,0.15000609005261767,-0.07244430336884289,1.3518551813754938,-0.388910218941558,0.08836898311643715,0.19671325116551447,-0.0467071611128968,0.5720991262766195,True,False,False,True,False,False,True
ALL56,EW,0.45,0.0,Y2012,250,0.06435817576680325,1.2002814384502425,-0.04732507897103033,1.3879688125051155,0.9824207708909857,0.053142356108740636,1.237652695894811,-0.037371257444568595,0.4787601057870947,False,False,False,True,False,False,True
ALL56,EW,0.45,0.0,Y2013,252,0.12315049925476429,2.5764703462407446,-0.02592689873442633,1.9918938986282828,3.3394604136600994,0.04548689878402158,2.5846791583532798,-0.008208812112535213,0.4361994201228681,False,True,False,True,False,False,False
ALL56,EW,0.45,0.0,Y2014,252,0.0469968816672679,1.0250914468689931,-0.03367753867948764,2.001521117975424,0.10572531923741474,0.04582665873488553,1.1796547172746248,-0.15456327040563167,0.40618297899013633,True,False,False,True,False,False,False
ALL56,EW,0.45,0.0,Y2015,252,0.030078479453710782,0.5241445870990432,-0.04856713840315874,1.2163050511353564,0.09455362565582433,0.05996094645178527,0.15647338963609952,0.3676711974629437,0.48506583456674174,True,True,True,True,True,True,False
ALL56,EW,0.45,0.0,Y2016,252,0.08206079976785552,1.4843045819580933,-0.04126462029453637,1.2548563878926022,1.9424536551463516,0.05412613645056506,0.932883861426454,0.5514207205316394,0.4718807208139698,True,True,True,True,False,False,False
ALL56,EW,0.5,0.0,FULL,4444,0.08834973648795241,1.1264655559555015,-0.15443321222306405,1.2021676166916802,1.0659061533286491,0.07786366978241333,0.8845060132920908,0.2419595426634107,0.5768460359184667,True,True,True,True,False,False,False
ALL56,EW,0.5,0.0,IS,2007,0.0843494591160665,1.1155704256551233,-0.08509435589348935,1.0430598422539434,1.296366244230238,0.07513198654706105,0.8986386739891564,0.2169317516659669,0.5545742117328405,True,True,True,True,False,False,False
ALL56,EW,0.5,0.0,OOS,2437,0.09165525802987173,1.1356625967807712,-0.15443321222306428,1.2762200207373262,0.9880087179800602,0.08005817594437813,0.8739575612872552,0.261705035493516,0.5951880757791776,True,True,True,True,False,False,False
ALL56,EW,0.5,0.0,ISH1_HALF,1003,0.09348459020875444,1.0430598422539434,-0.08509435589348935,1.4666566673627721,0.5476376001973684,0.0895346336978398,0.8377534152899397,0.2053064269640037,0.6165178054640409,True,False,True,True,False,False,False
ALL56,EW,0.5,0.0,ISH2_HALF,1004,0.07529962921962419,1.296366244230238,-0.06312820266298114,1.6377287742825237,1.0377408609324636,0.0572751725571483,1.0603109088217444,0.23605533540849355,0.49269231480814524,False,True,True,True,False,False,False
ALL56,EW,0.5,0.0,CAL0912,999,0.09090553825800951,1.0165105140505433,-0.08509435589348935,1.452219911628803,0.5047020728627727,0.0895507601024472,0.8104611305183171,0.20604938353222613,0.6149256133486085,True,False,True,True,False,False,False
ALL56,EW,0.5,0.0,CAL0910,497,0.14460385356633831,1.4358789289353602,-0.08509435589348935,1.72624085011823,1.073543504240529,0.0973789319591583,1.0390922765109214,0.3967866524244388,0.653949464012275,True,True,True,True,False,False,False
ALL56,EW,0.5,0.0,CAL1112,502,0.040224165277581436,0.5271299364916873,-0.08033322017397593,0.16707976620797066,1.1702668404325482,0.08104307029009399,0.5441043455968064,-0.01697440910511916,0.5762904464564925,False,False,False,True,False,False,False
ALL56,EW,0.5,0.0,CAL1316,1008,0.07789079143145639,1.335234645155785,-0.06312820266298136,1.7978507711999072,0.9791137266981779,0.057417000536943416,1.101671080912679,0.23356356424310598,0.4947616619172131,False,True,True,True,False,False,False
ALL56,EW,0.5,0.0,Y2009,245,0.20046919356706083,1.6574390804772974,-0.08509435589348935,0.7119823870503745,3.7660867483840277,0.11419277442069521,1.1866895086101603,0.47074957186713706,0.7613769421181009,True,True,True,True,False,False,False
ALL56,EW,0.5,0.0,Y2010,252,0.09278385882010753,1.1802623300101818,-0.05919942578794357,-0.3929506357789509,3.3743079997574954,0.0777408260798889,0.8718097148012244,0.3084526152089574,0.5495060825204999,True,True,True,True,False,False,False
ALL56,EW,0.5,0.0,Y2011,252,0.010000785563835768,0.15031004120740918,-0.08033322017397593,1.3516871411638547,-0.38821213372186614,0.09820589357289633,0.19671325116551447,-0.04640320995810529,0.6245299654170027,True,False,False,True,False,False,False
ALL56,EW,0.5,0.0,Y2012,250,0.07160469425902405,1.2007209818689621,-0.05248723095059915,1.3881904664330151,0.9831167305763525,0.05905018511693283,1.237652695894811,-0.03693171402584894,0.5276650113442981,False,False,False,True,False,False,True
ALL56,EW,0.5,0.0,Y2013,252,0.13759778296916525,2.576696788430922,-0.0287757891862207,1.9922373371960862,3.3394633754518077,0.0505394852171152,2.5846791583532798,-0.00798236992235779,0.48033774138728524,False,True,False,True,False,False,False
ALL56,EW,0.5,0.0,Y2014,252,0.05224003758627771,1.0254986725447879,-0.03736751688174744,2.0025397969883643,0.10579534336015842,0.050919982302050186,1.1796547172746248,-0.1541560447298369,0.4474557587693605,True,False,False,True,False,False,False
ALL56,EW,0.5,0.0,Y2015,252,0.033285317290849825,0.5245910900387589,-0.053876591246731276,1.2169567717591354,0.09508043273124209,0.06663926788607442,0.15647338963609952,0.3681177004026594,0.5329553345766165,True,True,True,True,True,True,False
ALL56,EW,0.5,0.0,Y2016,252,0.0913780852878987,1.48414940973268,-0.04581171632271508,1.2544575353260128,1.9428245961160842,0.06014152152181747,0.932883861426454,0.551265548306226,0.5182978129355902,True,True,True,True,True,True,False
ALL56,EW,0.55,0.0,FULL,4444,0.0972624385857559,1.126550749660073,-0.16890943148790827,1.202452686552885,1.065854153685343,0.08566725705697775,0.8845060132920908,0.2420447363679823,0.6278923129463848,True,True,True,True,False,False,False
ALL56,EW,0.55,0.0,IS,2007,0.0928577598551441,1.1158713621879168,-0.09329259581765659,1.0434354325943023,1.2965442036557504,0.08264981102784734,0.8986386739891564,0.2172326881987604,0.6030918003707599,True,True,True,True,False,False,False
ALL56,EW,0.55,0.0,OOS,2437,0.10090325469430828,1.1355867394281551,-0.16890943148790838,1.275663854312417,0.9883752454212894,0.08809096547974214,0.8739575612872552,0.2616291781408999,0.6483168631061218,True,True,True,True,False,False,False
ALL56,EW,0.55,0.0,ISH1_HALF,1003,0.102857920473435,1.0434354325943023,-0.09329259581765659,1.467187552050492,0.5479029033531232,0.09849201248319159,0.8377534152899397,0.20568201730436253,0.6692753625057443,True,False,True,True,False,False,False
ALL56,EW,0.55,0.0,ISH2_HALF,1004,0.08295810082560195,1.2965442036557504,-0.0693225305961439,1.6380748261344358,1.0378359729306725,0.06300869653504734,1.0603109088217444,0.236233294834006,0.53697415811838,False,True,True,True,False,False,False
ALL56,EW,0.55,0.0,CAL0912,999,0.09999944165175378,1.0169076885661796,-0.09329259581765659,1.4527592221698569,0.5050106755454864,0.09851006777130392,0.8104611305183171,0.2064465580478625,0.6676139758195089,True,False,True,True,False,False,False
ALL56,EW,0.55,0.0,CAL0910,497,0.15962131921751488,1.4364163071290015,-0.09329259581765659,1.7270561876877246,1.0737054948822664,0.10711323046933065,1.0390922765109214,0.3973240306180801,0.7095706731996746,True,True,True,True,False,False,False
ALL56,EW,0.55,0.0,CAL1112,502,0.04399173934366374,0.5274372883404044,-0.08818928745756027,0.16738834125981567,1.1707018859553524,0.08916092470041975,0.5441043455968064,-0.01666705725640205,0.6260751738315757,False,False,False,True,False,False,False
ALL56,EW,0.55,0.0,CAL1316,1008,0.08582559177203164,1.3353836072460767,-0.0693225305961438,1.7981461014055582,0.979217944989812,0.06316420439627678,1.101671080912679,0.23371252633339767,0.5391457157742319,False,True,True,True,False,False,False
ALL56,EW,0.55,0.0,Y2009,245,0.22184076798026586,1.6582686503092328,-0.09329259581765659,0.7138063665082278,3.7652694923651993,0.1256060002785466,1.1866895086101603,0.47157914169907245,0.8261341129226122,True,True,True,True,False,False,False
ALL56,EW,0.55,0.0,Y2010,252,0.10216922949309293,1.1804065349102786,-0.06506036734129694,-0.3928233525576901,3.3747307413597483,0.08551444897771646,0.8718097148012244,0.3085968201090542,0.596245106802374,True,True,True,True,False,False,False
ALL56,EW,0.55,0.0,Y2011,252,0.010505221684169674,0.15061842182098642,-0.08818928745756027,1.3515207148392574,-0.3875067496393348,0.1080467239915988,0.19671325116551447,-0.04609482934452805,0.6757126237360033,True,False,False,True,False,False,False
ALL56,EW,0.55,0.0,Y2012,250,0.07886928869606114,1.2011601978911877,-0.05763026410689953,1.3884109709565973,0.9838133798774548,0.06495868705994676,1.237652695894811,-0.03649249800362342,0.5760406243279129,False,False,False,True,False,False,True
ALL56,EW,0.55,0.0,Y2013,252,0.1522027179823815,2.5769239122658365,-0.031618343260479964,1.9925819822826618,3.3394664280204664,0.05559180924453839,2.5846791583532798,-0.007755246087443268,0.5240533231214614,False,True,False,True,False,False,False
