panel,dial,res,step,val,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,m_min,bind,IS_m_min,pass4b,pass4a,turn_yr,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56,n,x4,1.0,4.0,0.05205107404377829,0.6515770334887901,-0.11709745195573307,0.6316540375493869,0.6730915760742912,0.7199832320934484,0.06165834189333386,-0.11691771947315921,0.559345302321443,-0.3270398842415413,H1,-0.7496808216730368,0,0,20.422624156724023,-0.3270398842415413,-0.1525671161396842,-0.1557951480355224,0.0852059597446567,-0.05402863094606715
U56,n,x4,1.0,5.0,0.06401192474672501,0.6561609625069125,-0.13827812344296642,0.6268219327891709,0.6848689565631824,0.7431725535408313,0.0772192421531297,-0.13827812344296664,0.5397815675914379,-0.3318719890017573,H1,-0.6839617798362583,0,0,23.78244411417517,-0.3318719890017573,-0.140789735650793,-0.13260582658813946,0.06402528825742335,-0.042067780243120426
U56,n,x4,1.0,6.0,0.07889152765654805,0.6865724313004474,-0.18294949510294156,0.7676777528483417,0.6201946682644067,0.6862819325425148,0.08227849098620288,-0.18294949510294178,0.6890344584218838,-0.20546402394956864,H2,-0.5164072441930927,0,0,25.76958191289778,-0.19101616894258644,-0.20546402394956864,-0.189496447586456,0.0193539165974482,-0.027188177333297384
U56,n,x4,1.0,7.0,0.10197864114019506,0.7572212746180951,-0.22151239413722734,0.841683650282295,0.6887063572259595,0.7483217237129656,0.10509328633658055,-0.221512394137226,0.7717067076118989,-0.13695233498801584,H2,-0.4280187420746385,0,0,27.665953430714914,-0.11701027150863319,-0.13695233498801584,-0.12745665641600523,-0.01920898243683758,-0.00410106384965038
U56,n,x4,1.0,8.0,0.12129828816540522,0.7875284212672453,-0.24516191115462738,0.8716133413724932,0.7198353958359459,0.7724016943781155,0.12394790981006243,-0.24516191115462826,0.8107462738671413,-0.10582329637802945,H2,-0.2961361983814985,0,0,29.994887482393413,-0.08708058041843492,-0.10582329637802945,-0.10337668575085535,-0.042858499454237614,0.015218583175559783
U56,n,x4,1.0,9.0,0.15922292253371162,0.907012358892124,-0.22964266769485586,0.9716382955010975,0.8548024763606488,0.9044916361239942,0.16516462230739415,-0.2296426676948563,0.9126486673053299,-0.0273392559944661,DD,-0.14829969513656382,0,0,31.59904858568253,0.012944373710169321,0.0291437841466734,0.02871325599502339,-0.0273392559944661,0.05314321754386618
U56,n,x4,1.0,10.0,0.17179256488638517,0.8889098253890161,-0.25363952675500256,1.0142065467977035,0.7856166920944141,0.8465354734462358,0.16880175869888903,-0.25363952675500234,0.9487516234964468,-0.0513361150546128,DD,-0.056334146166589605,0,0,32.43965754194379,0.05551262500677534,-0.04004200011956127,-0.029242906682734993,-0.0513361150546128,0.06571285989653973
U56,n,x4,1.0,11.0,0.19608886634449751,0.9161524789737919,-0.28735796693887883,1.0661236998525339,0.7924172667801398,0.8608047022762019,0.1892834124918752,-0.28735796693887883,0.9937972191597184,-0.08505455523848907,DD,-0.045183696948373625,0,0,33.96351811478402,0.1074297780616057,-0.03324142543383557,-0.01497367785276893,-0.08505455523848907,0.09000916135465208
U56,n,x4,1.0,12.0,0.22331995914754454,0.9520051662804666,-0.32124725432906764,1.1025611988424457,0.8287426053825826,0.9066899836241678,0.2193283603951517,-0.32124725432906776,1.0166504946313355,-0.11894384262867788,DD,-0.07430534001445341,0,0,35.57629417634816,0.14386727705151758,0.003083913168607233,0.03091160349519695,-0.11894384262867788,0.1172402541576991
U56,n,x4,1.0,13.0,0.22716734599292288,0.9078354553324216,-0.3523473496503359,1.0484370249537884,0.7925507012470361,0.8694778204680221,0.22388781492542575,-0.3523473496503361,0.962565659508948,-0.1500439379499461,DD,-0.11175259334848794,0,0,37.06649378262375,0.08974310316286027,-0.03310799096693928,-0.006300559660948668,-0.1500439379499461,0.12108764100307744
U56,n,x4,1.0,14.0,0.24176879643524485,0.9046550042776254,-0.3915426866004885,1.0625910104335607,0.77307546687512,0.8467008342864588,0.22987407143999183,-0.39154268660048885,0.9847135046945513,-0.18923927490009876,DD,-0.12264003871386195,0,0,38.34145427142771,0.10389708864263258,-0.0525832253388554,-0.029077545842511987,-0.18923927490009876,0.13568909144539942
U56,n,x4,1.0,15.0,0.26238145925350476,0.9174653413146748,-0.43799770931999327,1.0451450390648205,0.8124998878699567,0.8833913574121751,0.25901040263243824,-0.43799770931999327,0.9657941372817673,-0.2356942976196035,DD,-0.1534545688606462,0,0,39.52863710762565,0.08645111727389232,-0.013158804344018615,0.007612977283204314,-0.2356942976196035,0.15630175426365933
U56,n,x4,1.0,16.0,0.28573470140452484,0.9368179313190431,-0.4663499239843606,1.0292038883049388,0.8624206303749488,0.9392849275964434,0.2980794375637055,-0.4663499239843608,0.9361340232895915,-0.2640465122839708,DD,-0.17129537490267496,0,0,40.4109205801469,0.07050996651401065,0.036761938160973395,0.06350654746747264,-0.2640465122839708,0.1796549964146794
U56,n,x4,1.0,17.0,0.30710200135601307,0.951459018021843,-0.5009063643127045,1.0582421234103943,0.8638189390218667,0.9426229166310668,0.3141253093124179,-0.5009063643127046,0.9655395347627264,-0.29860295261231473,DD,-0.19930596857033586,0,0,42.135462795462075,0.09954820161946609,0.03816024680789132,0.06684453650209599,-0.29860295261231473,0.20102229636616764
U56,n,x4,1.0,18.0,0.3419321872102694,0.9902505048480759,-0.5312010910715966,1.060646274470173,0.9343136093583804,1.0126332002342402,0.366077140499641,-0.5312010910715965,0.9627675348777166,-0.32889767937120684,DD,-0.2284151529365329,0,0,42.62819670640401,0.10195235267924485,0.108654917144405,0.1368548201052694,-0.32889767937120684,0.235852482220424
U56,n,x4,1.0,19.0,0.35745658951634063,0.9911756761238186,-0.5644252392168998,1.072838901904069,0.9252242642589019,1.0109307449413034,0.38084140572220093,-0.5644252392168998,0.9671407999107172,-0.36212182751651,DD,-0.23425993287107158,0,0,42.9752257244044,0.11414498011314078,0.09956557204492655,0.13515236481233261,-0.36212182751651,0.2513768845264952
U56,n,x4,1.0,20.0,0.378874918436068,1.0011804452172965,-0.5885631164442384,1.0805927877955912,0.93776565108244,1.0244116361455742,0.4063690575158949,-0.5885631164442384,0.9726768967178309,-0.38625970474384863,DD,-0.26483621753496556,0,0,43.91586777508788,0.12189886600466304,0.11210695886846467,0.14863325601660338,-0.38625970474384863,0.2727952134462226
U56,n,x4,1.0,21.0,0.39821973667642707,1.0077058726983148,-0.616275009662693,1.0420759140384797,0.9832807774875569,1.0632513378677368,0.4479947657380632,-0.6162750096626931,0.9358973762914373,-0.4139715979623032,DD,-0.2817800516738459,0,0,44.85634371021808,0.0833819922475515,0.15762208527358157,0.18747295773876604,-0.4139715979623032,0.29214003168658165
U56,n,x4,1.0,22.0,0.41374503122486983,1.0086348392308284,-0.6365996994337539,1.0364715555561157,0.9901183648452258,1.079496759051345,0.4765156252579448,-0.636599699433754,0.9161789826936159,-0.43429628773336415,DD,-0.2965841996277462,0,0,45.8132996144605,0.07777763376518754,0.1644596726312504,0.2037183789223741,-0.43429628773336415,0.3076653262350244
U56,n,x4,1.0,23.0,0.4220505260857015,0.998738978853927,-0.6610111084391201,1.041116971067061,0.9682685830929099,1.0576365776202297,0.4794576133258561,-0.66101110843912,0.9222622646577263,-0.45870769673873035,DD,-0.3199393111568788,0,0,46.59292887041027,0.08242304927613275,0.1426098908789345,0.18185819749125887,-0.45870769673873035,0.31597082109585606
U56,n,x4,1.0,24.0,0.42242013654761923,0.979060262178154,-0.6771607357838982,1.0105064977849998,0.9580508720475286,1.048721034897237,0.4890603656931387,-0.6771607357838979,0.8878767451262479,-0.47485732408350845,DD,-0.34021054526146843,0,0,46.807478954016915,0.05181257599407163,0.13239217983355323,0.1729426547682661,-0.47485732408350845,0.3163404315577738
U56,n,x4,1.0,25.0,0.45385969655569736,1.0062278573965933,-0.6920386898535245,1.05004168808556,0.9749061096069125,1.0721146981433394,0.5218280192065483,-0.6920386898535245,0.9202604313937356,-0.48973527815313467,DD,-0.3610812666548421,0,0,47.49805017114166,0.09134776629463193,0.14924741739293712,0.19633631801436857,-0.48973527815313467,0.34777999156585193
U56,n,x4,1.0,26.0,0.4792924728069694,1.0253874833239314,-0.7100861216696273,1.0630959841974854,0.998549185779366,1.093122986213988,0.5506479622903913,-0.7100861216696273,0.9371728733736848,-0.5077827099692375,DD,-0.38583103565847965,0,0,47.57168144097024,0.10440206240655725,0.17289049356539066,0.21734460608501716,-0.5077827099692375,0.373212767817124
U56,n,x4,1.0,27.0,0.4921809688270333,1.028608921439592,-0.7157106734372207,1.053741389000241,1.0120126847525635,1.1014683028853598,0.5691868351369997,-0.7157106734372207,0.933684855451384,-0.5134072617368309,DD,-0.39512723091977997,0,0,48.25679890683735,0.09504746720931279,0.1863539925385881,0.225689922756389,-0.5134072617368309,0.3861012638371879
U56,n,x4,1.0,28.0,0.5072179462342854,1.0342409417214076,-0.7193593778172114,1.0399263848550033,1.0340536541754057,1.1251737363940628,0.6021152883763112,-0.7193593778172113,0.915425669606566,-0.5170559661168216,DD,-0.4221832048381704,0,0,48.67060216373998,0.08123246306407517,0.20839496196143037,0.24939535626509202,-0.5170559661168216,0.40113824124444
U56,n,x4,1.0,29.0,0.5255750079533463,1.0444110293189088,-0.7281008176638648,1.0470102638376255,1.0466527769094272,1.1409257048727193,0.6282781315281822,-0.7281008176638648,0.9184894251151595,-0.525797405963475,DD,-0.44099354602750673,0,0,49.00195126754909,0.08831634204669736,0.2209940846954518,0.26514732474374847,-0.525797405963475,0.4194953029635009
U56,n,x4,1.0,30.0,0.5330903576821489,1.042928702716504,-0.7357663639192455,1.0445579420129016,1.045713200182917,1.1307724204095746,0.6290710176193868,-0.7357663639192453,0.9287295997288115,-0.5334629522188558,DD,-0.44744016424730804,0,0,49.51670401489261,0.08586402022197348,0.22005450796894166,0.2549940402806038,-0.5334629522188558,0.4270106526923034
U56,n,x4,1.0,31.0,0.5562138851431035,1.058261177619753,-0.7464683319108587,1.0632913898242358,1.0578101638747912,1.1471913297729996,0.6559471081706167,-0.7464683319108587,0.9430016750909442,-0.5441649202104689,DD,-0.4595661325386562,0,0,49.99592683758369,0.1045974680333076,0.23215147166081584,0.27141294964402884,-0.5441649202104689,0.4501341801532581
U56,n,x4,1.0,32.0,0.5699279050721737,1.0631834066109511,-0.7554428136612055,1.0861476648081332,1.046359799264776,1.137348384935238,0.6557651575966144,-0.7554428136612055,0.9677219740454442,-0.5531394019608157,DD,-0.4690657902905412,0,0,50.23104114914012,0.12745374301720502,0.2207011070508006,0.26157000480626713,-0.5531394019608157,0.4638482000823283
U56,n,x4,1.0,33.0,0.5885057222414751,1.073300516449686,-0.7657022705778154,1.0902920545478751,1.0616122910466799,1.1595679837956994,0.6894385965471985,-0.7657022705778154,0.9621727569524411,-0.5633988588774256,DD,-0.4773887393813887,0,0,50.97834127953496,0.13159813275694698,0.2359535988327045,0.28378960366672856,-0.5633988588774256,0.4824260172516297
U56,n,x4,1.0,34.0,0.5865007047229045,1.0632153050128186,-0.7721496695375405,1.0672162774453497,1.0626221288415034,1.1542095941593884,0.6919602066754926,-0.7721496695375405,0.9464460305753992,-0.5698462578371507,DD,-0.48566962443388095,0,0,51.44735962704788,0.10852235565442159,0.23696343662752806,0.2784312140304176,-0.5698462578371507,0.4804209997330591
U56,n,x4,1.0,35.0,0.5918678081964854,1.061207267884106,-0.7797304323659603,1.0633478509164327,1.0622562629912304,1.1568555800827707,0.704328042159865,-0.7797304323659603,0.9383904214253066,-0.5774270206655705,DD,-0.4938751225819217,0,0,51.10832185117199,0.10465392912550453,0.23659757077725507,0.28107719995379987,-0.5774270206655705,0.48578810320664
U56,n,x4,1.0,36.0,0.5983103372786518,1.0607511034359083,-0.7820891765697485,1.0542342163887393,1.069481783523959,1.1646137562230001,0.7216821464405323,-0.7820891765697486,0.9274875054973145,-0.5797857648693587,DD,-0.5019675605999291,0,0,51.082569743007575,0.0955402945978111,0.2438230913099836,0.2888353760940293,-0.5797857648693587,0.49223063228880637
U56,n,x4,1.0,37.0,0.6160881620897276,1.0712227688389964,-0.7910206503107162,1.0646000318386952,1.080018428096483,1.1777495951586252,0.7457943060670804,-0.7910206503107162,0.9346131803146773,-0.5887172386103264,DD,-0.507452036249124,0,0,50.82339139273593,0.10590611004776707,0.2543597358825077,0.3019712150296544,-0.5887172386103264,0.5100084570998822
U56,n,x4,1.0,38.0,0.6327123324220829,1.0812878658348541,-0.7982677704012886,1.0738466889048182,1.0907214782212886,1.1946144859022947,0.7728336499870736,-0.7982677704012886,0.9362855313116236,-0.5959643587008988,DD,-0.5068100059196168,0,0,50.80741953260856,0.11515276711389,0.26506278600731326,0.3188361057733239,-0.5959643587008988,0.5266326274322375
U56,n,x4,1.0,39.0,0.6546848787930013,1.096789128447435,-0.804362146130229,1.0883642484710159,1.1073248157120228,1.204189777467711,0.7921927347865647,-0.8043621461302292,0.9590199240385504,-0.6020587344298393,DD,-0.5082444349839019,0,0,50.264077131423726,0.1296703266800877,0.2816661234980474,0.32841139733874025,-0.6020587344298393,0.5486051738031559
U56,n,x4,1.0,40.0,0.6623317781660312,1.0993536975375302,-0.8032060978664132,1.0842398025799431,1.1159364265326075,1.2154560704083783,0.8131718602080669,-0.8032060978664132,0.9501994478991898,-0.6009026861660234,DD,-0.5151215417480163,0,0,50.18732057627127,0.12554588078901496,0.29027773431863213,0.33967769027940753,-0.6009026861660234,0.5562520731761857
B136,band,x1,0.01,0.0,0.07783377984291584,1.09520453067358,-0.1264131055960046,1.2014329625170432,0.990284288006705,1.1259641865897,0.07865528720282766,-0.12641310559600505,1.0596867826669083,-0.028764556659100424,CAGR,-0.027879184599923668,0,0,3.329496699074392,0.24479456458136817,0.1562515961708698,0.24394026299246852,0.07588261424835344,-0.028764556659100424
B136,band,x1,0.01,0.01,0.07898536025896874,1.1045722697621825,-0.12445323499258998,1.210003575891268,1.0000604498808232,1.134001082598892,0.0795691720511027,-0.12445323499259031,1.0708077048288422,-0.027612976243047524,CAGR,-0.02643998979667439,0,0,2.8595873978193906,0.2533651779555929,0.16602775804498804,0.2519771590016604,0.07784248485176806,-0.027612976243047524
B136,band,x1,0.01,0.02,0.0806065812711616,1.1185317351089061,-0.12196720445490727,1.2287611349718777,1.0094359888887743,1.1410363390871359,0.08070304434961284,-0.12196720445490761,1.0927192851259808,-0.02599175523085466,CAGR,-0.024228631193031203,0,0,2.377065735017687,0.2721227370362026,0.1754032970529391,0.2590124154899043,0.08032851538945077,-0.02599175523085466
B136,band,x1,0.01,0.03,0.08034199584015167,1.1078049683658704,-0.12178128651163933,1.23124936086813,0.986083419602645,1.1206044691812702,0.07983508528458483,-0.12178128651163966,1.093124006540268,-0.026256340661864594,CAGR,-0.023761765932948653,0,0,2.0182347355390844,0.274610962932455,0.15205072776680983,0.23858054558403863,0.08051443333271871,-0.026256340661864594
B136,band,x1,0.01,0.04,0.08045951406920682,1.0988125901384784,-0.12611913393904817,1.2155245740702232,0.9842661882029604,1.1209356794938456,0.08083426111336722,-0.1261191339390485,1.0730857423873714,-0.026138822432809447,CAGR,-0.024712748876975277,0,0,1.7622688139188947,0.2588861761345481,0.15023349636712524,0.23891175589661406,0.07617658590530987,-0.026138822432809447
B136,band,x1,0.01,0.05,0.08036223949602328,1.0880446686856735,-0.1308252331555897,1.215111983230236,0.9629851759988666,1.097355147305131,0.07960507631372904,-0.13082523315558958,1.0774198712735688,-0.026236097005992984,CAGR,-0.02343788369672184,0,0,1.5914732556595268,0.2584735852945609,0.1289524841630314,0.21533122370789948,0.07147048668876835,-0.026236097005992984
B136,band,x1,0.01,0.06,0.0816298561553741,1.09437339352164,-0.13637658698549437,1.2218486598064187,0.9699876935622384,1.1057797764015187,0.08130964563024645,-0.1363765869854946,1.081047999856117,-0.02496848034664216,CAGR,-0.02270033284951334,0,0,1.4473953554136403,0.2652102618707436,0.13595500172640318,0.22375585280428711,0.06591913285886367,-0.02496848034664216
B136,band,x1,0.01,0.07,0.08411950256800726,1.1170792696331884,-0.1416238768893746,1.2560255970388916,0.9826469869021887,1.1133658349262063,0.08283796642697094,-0.14162387688937472,1.1213910228897888,-0.022478833934009,CAGR,-0.01904388606232643,0,0,1.3196808722284759,0.29938719910321654,0.14861429506635349,0.23134191132897475,0.06067184295498343,-0.022478833934009
B136,band,x1,0.01,0.08,0.08588963557380369,1.1274108521605894,-0.14771278701030988,1.2740401286954732,0.9859242662436009,1.1138968642664806,0.08385157562068235,-0.14771278701030977,1.1432992859646842,-0.020708700928212573,CAGR,-0.016353925022714155,0,0,1.2317013917166943,0.31740173075979816,0.15189157440776568,0.23187294066924902,0.054582932834048165,-0.020708700928212573
B136,band,x1,0.01,0.09,0.08633535320916041,1.1240069756161217,-0.14969959627742302,1.2860592898834748,0.9681441195642116,1.097721153109627,0.08331801497492242,-0.14969959627742302,1.1550420778846942,-0.02026298329285585,CAGR,-0.014715430288620435,0,0,1.1647295189245752,0.3294208919477998,0.13411142772837648,0.21569722951239534,0.05259612356693502,-0.02026298329285585
B136,band,x1,0.01,0.1,0.0873176641942186,1.128264555679354,-0.1453321928532193,1.2756609042745868,0.9842025587060671,1.110970831954345,0.08438394648993253,-0.14533219285321963,1.1486078906213597,-0.01928067230779766,CAGR,-0.013835073434924294,0,0,1.107276275190663,0.3190225063389117,0.15016986687023193,0.2289469083571134,0.05696352699113874,-0.01928067230779766
