panel,kind,q,k,seed,arm,keep4a,keep4b,fails4b,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
k80~q0.500~s43,k80q0.500,0.5,80,43,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.09153138682690787,0.6821365111955772,-0.2671264897532414,0.6933049133093461,0.6771850440004553,0.7315468741241452,0.10307848646898132,-0.26712648975324105
k80~q0.500~s44,k80q0.500,0.5,80,44,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.09652748704380909,0.8059012546067099,-0.2929085730346386,0.876979073375049,0.752924557072077,0.7427640841503218,0.0908655560841749,-0.29290857303463913
k80~q0.500~s44,k80q0.500,0.5,80,44,CAND10,False,False,"H2,OOS,DD",0.13901645122862805,0.8861344463381915,-0.29711973395311153,0.9416840132553262,0.8481669864700945,0.79912248769055,0.12893640505287474,-0.29711973395311153
k80~q0.500~s44,k80q0.500,0.5,80,44,CAND20,False,False,"H1,H2,OOS,DD",0.10956364869402635,0.8224043359247226,-0.29800912181097805,0.8608732966553491,0.7953790071380058,0.7687518237493285,0.10528369649249258,-0.29800912181097794
k80~q0.500~s45,k80q0.500,0.5,80,45,EWall,False,False,"H2,OOS,DD,CAGR",0.08800067693860258,0.800838368559272,-0.28306068770930326,1.119247130110759,0.5374711355561494,0.6600290845804234,0.0725591771672438,-0.2830606877093037
k80~q0.500~s45,k80q0.500,0.5,80,45,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.07740265245776268,0.5577890022024604,-0.28109326337727303,0.7498445467821908,0.40139945370286056,0.5042329732183498,0.07092500462552254,-0.28109326337727336
k80~q0.500~s45,k80q0.500,0.5,80,45,CAND20,False,False,"H2,OOS,DD,CAGR",0.08509956736836144,0.691572224735225,-0.2733178292793622,0.973486109741367,0.454982259374205,0.5860083748597187,0.07235607487786755,-0.2733178292793623
k80~q0.500~s46,k80q0.500,0.5,80,46,EWall,False,False,"H2,OOS,DD",0.1064376967184455,0.8769548964073894,-0.2873877421164376,1.0715938164050793,0.728701480782628,0.8719826059296367,0.11069291997895525,-0.2873877421164375
k80~q0.500~s46,k80q0.500,0.5,80,46,CAND10,False,False,"H2,OOS,DD,CAGR",0.09660835447136984,0.6403262401958325,-0.3332819649452542,1.0459017434682882,0.29404682031188234,0.5901421840455808,0.09162614079332076,-0.3332819649452541
k80~q0.500~s46,k80q0.500,0.5,80,46,CAND20,False,False,"H2,OOS,DD",0.1006810830096403,0.7521933757156861,-0.28349955247540026,1.102281654831656,0.4642705835500699,0.6994291872710581,0.09718881215576824,-0.2834995524754007
k80~q0.500~s47,k80q0.500,0.5,80,47,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.0859769688270744,0.7071992184252263,-0.27131613794491083,0.8354956301422665,0.6122256850500242,0.6788375259424159,0.08526132463758951,-0.2713161379449107
k80~q0.500~s47,k80q0.500,0.5,80,47,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.08153335870701839,0.5608456422531446,-0.3754465782653049,0.6897185730807232,0.45815317223794494,0.4852375904552278,0.07056332948888988,-0.37544657826530603
k80~q0.500~s47,k80q0.500,0.5,80,47,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.09215603725332233,0.687604261093425,-0.2896432342599423,0.7333767218466171,0.6549829480089645,0.685030070776782,0.09528758735040777,-0.28964323425994454
k80~q0.500~s48,k80q0.500,0.5,80,48,EWall,False,False,"H2,OOS,DD,CAGR",0.09751125396979043,0.8727959151055278,-0.24237530548966857,1.056453691763794,0.7245781628767044,0.7922711846723179,0.09055151489225732,-0.24237530548966957
k80~q0.500~s48,k80q0.500,0.5,80,48,CAND10,False,False,"H1,H2,OOS,DD",0.1144641384326579,0.7929141212951573,-0.25337544551759006,0.7875624800175332,0.8076640300308515,0.8041667267796584,0.12475527098884975,-0.25337544551759084
k80~q0.500~s48,k80q0.500,0.5,80,48,CAND20,False,False,"H2,DD",0.1116893219298356,0.8911892421035358,-0.244115402733724,0.9638567632601349,0.8386202293700137,0.8912287124768766,0.11731045388955907,-0.24411540273372412
k80~q0.500~s49,k80q0.500,0.5,80,49,EWall,False,False,DD,0.10811523657914379,0.9116890092196331,-0.2028476943238271,0.9726067322507805,0.8591773114002615,0.9082753890833104,0.10884970645365999,-0.202847694323827
k80~q0.500~s49,k80q0.500,0.5,80,49,CAND10,False,False,"H1,H2,OOS,DD",0.12049996752439296,0.7768364242716267,-0.22935789399342066,0.8805435834937194,0.6943770273668533,0.6876884791883783,0.10868219404047275,-0.22935789399342033
k80~q0.500~s49,k80q0.500,0.5,80,49,CAND20,False,False,DD,0.12523287689342788,0.9258784864553972,-0.20297375333201617,0.9683186857797083,0.8909787574417206,0.9014538061888909,0.12457262693208748,-0.20297375333201617
k80~q0.500~s50,k80q0.500,0.5,80,50,EWall,False,False,"H2,OOS,DD,CAGR",0.09419375143191244,0.7998555600894995,-0.2820727779082385,1.077624998004712,0.5765953639618524,0.7423338382889754,0.08963655619170519,-0.28207277790823837
k80~q0.500~s50,k80q0.500,0.5,80,50,CAND10,False,False,"H2,OOS,DD",0.11617236201925785,0.7583109691604889,-0.2793309846036933,1.1206687122227403,0.4524819904148541,0.6514999854383884,0.10054343322050752,-0.2793309846036931
k80~q0.500~s50,k80q0.500,0.5,80,50,CAND20,False,False,"H2,OOS,DD,CAGR",0.09509028106399975,0.7263398896184913,-0.28305954870067507,0.9705717216113743,0.5265796152725286,0.6946526789131817,0.094066324787909,-0.28305954870067496
k80~q0.500~s51,k80q0.500,0.5,80,51,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07725086588786012,0.656503975838817,-0.22574260401750124,0.8610397647944789,0.5017070073617729,0.6318825502901857,0.07740236637173004,-0.22574260401750135
k80~q0.500~s51,k80q0.500,0.5,80,51,CAND10,False,False,"H1,H2,OOS,DD",0.09996109285292709,0.6636916062519511,-0.25028072604192597,0.7585134680196804,0.5988826151187194,0.7181746073145937,0.11758253533188245,-0.25028072604192686
k80~q0.500~s51,k80q0.500,0.5,80,51,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.0831889738655387,0.6385617999313563,-0.25158074721925516,0.8255828010786647,0.4978803310363515,0.6520174187619527,0.0902804067989138,-0.2515807472192556
k80~q0.500~s52,k80q0.500,0.5,80,52,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.08362101740623706,0.7028477391818724,-0.32320884529203875,0.8467738431532603,0.5858107342289237,0.6366572760921766,0.07671785790158014,-0.3232088452920391
k80~q0.500~s52,k80q0.500,0.5,80,52,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.06981350135886633,0.5043431658827786,-0.35446470681679443,0.6636756279284848,0.37413630699607153,0.4087497882703711,0.055941090113456715,-0.3544647068167943
k80~q0.500~s52,k80q0.500,0.5,80,52,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07520651898875941,0.5927121843077133,-0.33058273636484425,0.735817214449262,0.47577325451019037,0.5295959366392748,0.06843226351120846,-0.33058273636484414
k80~q0.500~s53,k80q0.500,0.5,80,53,EWall,False,False,"H2,OOS,DD",0.09984337728676818,0.8378084612419257,-0.3011841740064388,1.0522370773395444,0.6677252290133143,0.7695867376729338,0.09397240174011667,-0.30118417400643926
k80~q0.500~s53,k80q0.500,0.5,80,53,CAND10,False,False,"H1,H2,OOS,DD",0.11647715254218971,0.7637163860191998,-0.318987470317875,0.8871348684532364,0.6680595141355847,0.6716306565216084,0.10431566343509147,-0.31898747031787467
k80~q0.500~s53,k80q0.500,0.5,80,53,CAND20,False,False,"H1,H2,OOS,DD",0.10354463493018096,0.783131335386859,-0.31286781636329386,0.8796242694327384,0.7090974377426261,0.7648130815229209,0.10466210460894332,-0.3128678163632941
k80~q0.500~s54,k80q0.500,0.5,80,54,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07714341747680664,0.6703223907724589,-0.3158381720442345,0.8128500061126872,0.5580886448660621,0.6517285420595464,0.07711796048809538,-0.3158381720442338
k80~q0.500~s54,k80q0.500,0.5,80,54,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.07112945062876697,0.5286712175266343,-0.3451413479642109,0.7400442455721984,0.35592800217093523,0.4098249789451115,0.05369482348635102,-0.34514134796421103
k80~q0.500~s54,k80q0.500,0.5,80,54,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07619373504820892,0.6141543603067182,-0.3185766107015896,0.737083854614349,0.516756972997167,0.5973338533873824,0.07643923196301916,-0.3185766107015896
k80~q0.500~s55,k80q0.500,0.5,80,55,EWall,False,False,"H2,OOS,DD",0.10297457428175294,0.876861714133611,-0.20294984495646062,0.9464905081034871,0.8181005910166863,0.8613092820735333,0.10264447536441978,-0.2029498449564605
k80~q0.500~s55,k80q0.500,0.5,80,55,CAND10,False,False,"H1,H2,OOS,DD",0.12014002022111048,0.7716455562684484,-0.24400706190746924,0.8797079481672345,0.6905788784482774,0.7496884446006052,0.12303035461654077,-0.24400706190746935
k80~q0.500~s55,k80q0.500,0.5,80,55,CAND20,False,True,-,0.12850573071716265,0.9442581047748464,-0.2003757918618857,0.9949064810389545,0.9051374358885903,0.9505936878834605,0.13444481365197403,-0.2003757918618858
k80~q0.500~s56,k80q0.500,0.5,80,56,EWall,False,False,"H2,OOS,DD,CAGR",0.08488557883285464,0.7056546006100223,-0.29084591855049113,0.9472200343535915,0.49615359325014813,0.5597330859916367,0.0658305135092283,-0.29084591855049013
k80~q0.500~s56,k80q0.500,0.5,80,56,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.09703208901134941,0.6585688543897628,-0.33369534536575396,0.8214753057866326,0.5165147167909222,0.5885965318990769,0.08727521144183892,-0.3336953453657544
k80~q0.500~s56,k80q0.500,0.5,80,56,CAND20,False,False,"H2,OOS,DD,CAGR",0.0945505910619091,0.7125285469409024,-0.3142756674886972,0.9618665571843391,0.49282864030186513,0.5502456186218408,0.0714454228100656,-0.3142756674886965
k80~q0.500~s57,k80q0.500,0.5,80,57,EWall,False,False,"H2,OOS,DD",0.11007248212961174,0.9214352030274519,-0.2548314465645747,1.1032478933137921,0.7875638161408257,0.8724366358305543,0.1093519100974567,-0.25483144656457446
k80~q0.500~s57,k80q0.500,0.5,80,57,CAND10,False,False,"H2,OOS,DD",0.11810737383565528,0.759687119302891,-0.28856145438643255,1.0253690192879086,0.5567323300024775,0.6728419232890802,0.10960825776002925,-0.2885614543864323
k80~q0.500~s57,k80q0.500,0.5,80,57,CAND20,False,False,"H2,OOS,DD",0.12757402484562386,0.9240612513900458,-0.26091832580439245,1.1631344674067923,0.7457472605553789,0.8666822862399974,0.1271716061170658,-0.26091832580439256
k80~q0.500~s58,k80q0.500,0.5,80,58,EWall,False,False,"H2,OOS,DD,CAGR",0.09040153696819142,0.7760731150420468,-0.29569167798572127,0.8956200926464624,0.684917263495785,0.7398712073958417,0.0888545545395456,-0.29569167798572116
k80~q0.500~s58,k80q0.500,0.5,80,58,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.08908174633082244,0.6102068629092481,-0.2977628035774944,0.7658656048335125,0.49856320980142876,0.6080795114233232,0.09475328537487204,-0.2977628035774943
k80~q0.500~s58,k80q0.500,0.5,80,58,CAND20,False,False,"H2,OOS,DD,CAGR",0.09701226867832724,0.7429907189532783,-0.299541391034986,0.9921931911688039,0.5474525279222356,0.6785068464041333,0.0917904113977066,-0.2995413910349859
k80~q0.500~s59,k80q0.500,0.5,80,59,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.09335963699132765,0.7994700520474661,-0.23116834886014503,0.8449929091820616,0.762652597523779,0.7991346223942819,0.0948985988601605,-0.23116834886014592
k80~q0.500~s59,k80q0.500,0.5,80,59,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.09831053182529081,0.6657961714871844,-0.2690873778559284,0.7746298558998661,0.5685322539068922,0.6795510959335882,0.10321995428325681,-0.2690873778559282
k80~q0.500~s59,k80q0.500,0.5,80,59,CAND20,False,False,"H1,H2,OOS,DD",0.10570667251375254,0.8022068526113341,-0.24088054714071083,0.8491782693398588,0.7622262734500831,0.8562590027551648,0.11683927331716926,-0.24088054714071017
k80~q0.750~s00,k80q0.750,0.75,80,0,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07550374266985349,0.6257207947543089,-0.26340880421193935,0.700763797461203,0.5616274940254428,0.6227515493384023,0.07584766886923111,-0.26017810143576325
k80~q0.750~s00,k80q0.750,0.75,80,0,CAND10,False,False,"H2,OOS,DD",0.1252838782358512,0.7958702816167909,-0.27479070934560224,0.9360526197940174,0.6835514455277778,0.7245970996294051,0.11528904035865573,-0.24652882128470233
k80~q0.750~s00,k80q0.750,0.75,80,0,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.08845881635011432,0.6629493345141182,-0.26849492311622036,0.8330196137544981,0.5192892833167724,0.5922578054768948,0.07909057421357768,-0.26849492311622003
k80~q0.750~s01,k80q0.750,0.75,80,1,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.06290478868309002,0.5272235989079179,-0.28089419985636943,0.7922607538738038,0.317113463462354,0.38715978987157895,0.044910872383297606,-0.28089419985636943
k80~q0.750~s01,k80q0.750,0.75,80,1,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.05615651425091417,0.41880126711291343,-0.4060084985161011,0.6218386461475812,0.25250547452349176,0.3045083069351654,0.037924454628853965,-0.4060084985161011
k80~q0.750~s01,k80q0.750,0.75,80,1,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07198505197850635,0.5609300627833146,-0.28310361777282145,0.7264378087243049,0.43378914606393565,0.4532954553124959,0.058077241149802505,-0.28310361777282134
k80~q0.750~s02,k80q0.750,0.75,80,2,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.06225507315142975,0.5323963653232315,-0.29933315017010065,0.7282776167435773,0.39288600494819803,0.47520729591789457,0.05754689694133064,-0.29933315017010065
k80~q0.750~s02,k80q0.750,0.75,80,2,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.03845269127046591,0.315930707779416,-0.40919396145263065,0.4475694066374185,0.21973550461478844,0.2888458122486309,0.035549301427223456,-0.40919396145263
k80~q0.750~s02,k80q0.750,0.75,80,2,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.05193769185987418,0.43176649797678296,-0.32425421107061614,0.5877631698740645,0.31988115202130635,0.4022276486170305,0.05035965088931249,-0.3242542110706155
k80~q0.750~s03,k80q0.750,0.75,80,3,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.05268891990348634,0.4761789583323815,-0.33370953997518515,0.7221764635669933,0.3040036722830579,0.3229994799916328,0.034490941935392705,-0.3337095399751856
k80~q0.750~s03,k80q0.750,0.75,80,3,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.045189342317424996,0.3620071144094474,-0.4168919345106825,0.5435381645086189,0.22584485521393657,0.12977647945905418,0.007794154412544163,-0.41689193451068296
k80~q0.750~s03,k80q0.750,0.75,80,3,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.0589616267476889,0.4898224545421157,-0.349866092960588,0.5713322840895425,0.43580023131627577,0.39832918405292,0.048271901771062664,-0.349866092960588
k80~q0.750~s04,k80q0.750,0.75,80,4,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.046513819950178226,0.4203480025961975,-0.3881247666739045,0.7068401434572259,0.19005041602972736,0.29933818046369337,0.031300491209971915,-0.38812476667390483
k80~q0.750~s04,k80q0.750,0.75,80,4,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.04876315283173671,0.3826269324242116,-0.32555591350638124,0.5613373432104064,0.22795343477218005,0.3005956037356371,0.036182048025358515,-0.325555913506381
k80~q0.750~s04,k80q0.750,0.75,80,4,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.05351191689680057,0.4475835526095206,-0.3762139426157768,0.7116591612498834,0.2274714523220698,0.37630837330480893,0.044425494645779384,-0.3762139426157767
k80~q0.750~s05,k80q0.750,0.75,80,5,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07202317778052358,0.5925954618833394,-0.34335529888749694,0.8261024813201768,0.41661728540810633,0.4893287222476842,0.05992344086663359,-0.3433552988874966
k80~q0.750~s05,k80q0.750,0.75,80,5,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.08715536963715809,0.593782826093434,-0.3379607968027375,0.6364042274129136,0.5657293978574055,0.6094326048809706,0.09496928715607056,-0.3379607968027375
k80~q0.750~s05,k80q0.750,0.75,80,5,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.09300122388300247,0.6968478896118216,-0.3449375263208463,0.8454051531340714,0.5861313951760352,0.6251538830336805,0.08593170676379969,-0.3449375263208464
k80~q0.750~s06,k80q0.750,0.75,80,6,EWall,False,False,"H2,OOS,DD,CAGR",0.0853970741558383,0.7126325658129672,-0.22641290365672417,0.8991307468917974,0.5674269556112785,0.6512813334665063,0.08009037345416181,-0.22641290365672462
k80~q0.750~s06,k80q0.750,0.75,80,6,CAND10,False,False,"H2,OOS,DD",0.12944627833898048,0.8310260665932507,-0.2144913374122226,1.0077810696447496,0.6914841060454979,0.8581899464765887,0.14177094857452954,-0.21449133741222293
k80~q0.750~s06,k80q0.750,0.75,80,6,CAND20,False,False,"H2,OOS,DD,CAGR",0.09447926685395935,0.7143317080429665,-0.2244401680323097,0.8919206895915407,0.5732594816598992,0.677499300044281,0.09273256119915851,-0.2244401680323096
k80~q0.750~s07,k80q0.750,0.75,80,7,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.04721969958845107,0.40416871167454765,-0.3860477723616711,0.726669999142351,0.1682942754697814,0.2881243403651945,0.031715007483553936,-0.3860477723616713
k80~q0.750~s07,k80q0.750,0.75,80,7,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.027784060440411373,0.24701281109051487,-0.3802437935135433,0.3506146884972077,0.16818440924636147,0.21723863170146504,0.022976053283453757,-0.3802437935135432
k80~q0.750~s07,k80q0.750,0.75,80,7,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.059738058187395415,0.4677078923369868,-0.38622482469284003,0.618700666522846,0.3555961852969779,0.4672175592406551,0.06247255892665837,-0.38622482469284014
k80~q0.750~s08,k80q0.750,0.75,80,8,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.0741056474316617,0.6333668043752717,-0.26705145632953253,0.7906627071937594,0.5166419381342398,0.6336005906021099,0.07763143695850516,-0.26705145632953253
k80~q0.750~s08,k80q0.750,0.75,80,8,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.070069229707451,0.5050988399198479,-0.3313424207040333,0.6228106824908264,0.41786899717645315,0.44001655555010116,0.06224250257178343,-0.33134242070403097
k80~q0.750~s08,k80q0.750,0.75,80,8,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.06831511649205835,0.547994317470039,-0.2738567343629227,0.5730126180731625,0.5342786001762675,0.6002028502024962,0.07986091639091897,-0.273856734362923
k80~q0.750~s09,k80q0.750,0.75,80,9,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.05173389568314457,0.45891777415058654,-0.3120857793266476,0.6073347555168361,0.334792178171313,0.39798338732633615,0.04446208305046584,-0.3120857793266475
k80~q0.750~s09,k80q0.750,0.75,80,9,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.0543895477423586,0.414300720357082,-0.37002130625006513,0.5776447421247326,0.27351251638025115,0.340686101129198,0.04317984871278879,-0.37002130625006524
k80~q0.750~s09,k80q0.750,0.75,80,9,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.05871742400714508,0.4825904231476096,-0.28285628793393225,0.6723388701101712,0.3198621886167934,0.3743060345833645,0.044024802942153496,-0.2828562879339336
k80~q0.750~s10,k80q0.750,0.75,80,10,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.06635928162776361,0.5462747629387072,-0.34208662846747173,0.5807877706059171,0.5310359385210376,0.5403225299125766,0.06932145395228329,-0.34208662846747195
k80~q0.750~s10,k80q0.750,0.75,80,10,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.03736466353535217,0.30174795723157494,-0.47430268647951057,0.1409791144188262,0.4286157545373487,0.2807597286988818,0.034978770937913906,-0.39144461699394373
k80~q0.750~s10,k80q0.750,0.75,80,10,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.06984149865207145,0.5369062012793139,-0.34571553223522156,0.45377646679215916,0.6087131215570009,0.5967997165680559,0.08410982127486233,-0.34571553223522256
k80~q0.750~s11,k80q0.750,0.75,80,11,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.06561443346363527,0.5454070080235826,-0.33438937716743866,0.8043794567059979,0.3423535662350215,0.40430982637546453,0.04731930932885575,-0.3343893771674389
k80~q0.750~s11,k80q0.750,0.75,80,11,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.04601041549340712,0.35751153594107665,-0.34248943082313155,0.47365162157433355,0.2620895018466149,0.3179796866393212,0.04017865102190976,-0.3424894308231312
k80~q0.750~s11,k80q0.750,0.75,80,11,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.04559104196971364,0.3835992189205636,-0.350427814974938,0.5394318743529665,0.25740960792051365,0.31043945611794493,0.03560487835656301,-0.3504278149749389
k80~q0.750~s12,k80q0.750,0.75,80,12,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.08279491655492599,0.6938385430444023,-0.23447501906509116,0.6229430907730202,0.7580274225639418,0.7110590200055401,0.08865456625314483,-0.23447501906509183
