panel,theta,cad,family,split,window,n,c_bar,gap0_pp,pred0_pp,resid0_pp
B136,0.3,W,MA-THRESH,2018-12-31,OOS,1930,0.04711949913929096,-29.11401192469656,-28.670485947910574,-0.4435259767859847
B136,0.3,W,MA-THRESH,2020-12-31,IS,3014,0.03477782558070769,-23.79139433837385,-23.71221358863156,-0.07918074974228873
B136,0.3,W,MA-THRESH,2020-12-31,OOS,1425,0.050972629364127754,-28.35045826051392,-27.809974971827955,-0.5404832886859658
B136,0.3,W,QUANTILE-M,2012-12-31,IS,999,0.041624285311942774,-20.01573916044137,-19.989764189672734,-0.02597497076863675
B136,0.3,W,QUANTILE-M,2012-12-31,OOS,3440,0.04548366736369022,-27.1610914425948,-27.149093321543603,-0.011998121051195909
B136,0.3,W,QUANTILE-M,2014-12-31,IS,1503,0.043265374030729976,-26.478299901530413,-26.478929081859647,0.0006291803292342024
B136,0.3,W,QUANTILE-M,2014-12-31,OOS,2936,0.045306069342485704,-25.02198787025074,-25.00571971433252,-0.01626815591821895
B136,0.3,W,QUANTILE-M,2016-12-31,IS,2007,0.043953656637736246,-27.723309112618267,-27.72600929948663,0.0027001868683633745
B136,0.3,W,QUANTILE-M,2016-12-31,OOS,2432,0.04516097363724857,-23.71939276189343,-23.69875954250591,-0.02063321938751983
B136,0.3,W,QUANTILE-M,2018-12-31,IS,2509,0.04432572278735091,-25.610742356293503,-25.607203919946375,-0.0035384363471280267
B136,0.3,W,QUANTILE-M,2018-12-31,OOS,1930,0.04499131517319262,-25.386536903613766,-25.36585748579434,-0.020679417819426504
B136,0.3,W,QUANTILE-M,2020-12-31,IS,3014,0.04448472177327093,-26.194631272172963,-26.190591309264065,-0.004039962908898076
B136,0.3,W,QUANTILE-M,2020-12-31,OOS,1425,0.04489089497058709,-24.084549300325243,-24.059556188914932,-0.024993111410310576
B136,0.3,W,QUANTILE-F,2012-12-31,IS,999,0.04017403061101928,-19.74230749869108,-19.733937136275404,-0.008370362415675459
B136,0.3,W,QUANTILE-F,2012-12-31,OOS,3440,0.04020004346448428,-29.65827745162595,-29.64543519035372,-0.01284226127222965
B136,0.3,W,QUANTILE-F,2014-12-31,IS,1503,0.040177104785976935,-27.87176157731097,-27.865492124693226,-0.006269452617743809
B136,0.3,W,QUANTILE-F,2014-12-31,OOS,2936,0.0402029351515364,-27.088495958030535,-27.073874652005703,-0.014621306024832137
B136,0.3,W,QUANTILE-F,2016-12-31,IS,2007,0.04017493228153539,-29.85303898033298,-29.849347037563877,-0.003691942769101786
B136,0.3,W,QUANTILE-F,2016-12-31,OOS,2432,0.04021008100706935,-25.328098486156136,-25.30967190914577,-0.01842657701036643
B136,0.3,W,QUANTILE-F,2018-12-31,IS,2509,0.04017961686764632,-27.24708012461745,-27.241015269912673,-0.006064854704778355
B136,0.3,W,QUANTILE-F,2018-12-31,OOS,1930,0.04021313335611896,-27.491230340934948,-27.47196029323704,-0.01927004769790841
B136,0.3,W,QUANTILE-F,2020-12-31,IS,3014,0.04018789107077797,-27.84611655013154,-27.839777007109912,-0.006339543021628202
B136,0.3,W,QUANTILE-F,2020-12-31,OOS,1425,0.040207510463796066,-26.316932898498855,-26.293609796695485,-0.023323101803370605
B136,0.3,M,MA-THRESH,2012-12-31,IS,999,0.03909071593003034,-18.08060280986179,-17.916056718226514,-0.16454609163527678
B136,0.3,M,MA-THRESH,2012-12-31,OOS,3440,0.0382402992724408,-26.908725447668314,-26.88324569705771,-0.025479750610603702
B136,0.3,M,MA-THRESH,2014-12-31,IS,1503,0.03828295505469565,-24.280273152259845,-24.175149392252713,-0.10512376000713175
B136,0.3,M,MA-THRESH,2014-12-31,OOS,2936,0.03850782468122925,-25.159640601655674,-25.125519649295658,-0.03412095236001633
B136,0.3,M,MA-THRESH,2016-12-31,IS,2007,0.03396720891287037,-26.717611881208537,-26.63464437384897,-0.08296750735956593
B136,0.3,M,MA-THRESH,2016-12-31,OOS,2432,0.04211598125952541,-23.346622717313338,-23.3148143506382,-0.03180836667513631
B136,0.3,M,MA-THRESH,2018-12-31,IS,2509,0.03314052841370811,-20.248983027437472,-20.290661491594953,0.04167846415748144
B136,0.3,M,MA-THRESH,2018-12-31,OOS,1930,0.04531019115093419,-31.14088704188971,-30.88522843541217,-0.2556586064775388
B136,0.3,M,MA-THRESH,2020-12-31,IS,3014,0.032995699889777685,-23.937323363541708,-23.9706449223519,0.03332155881019361
B136,0.3,M,MA-THRESH,2020-12-31,OOS,1425,0.049929273855092424,-26.841291680785993,-26.552968038600522,-0.28832364218547113
B136,0.3,M,QUANTILE-M,2012-12-31,IS,999,0.04187286631410116,-17.36298545012449,-17.31735189862793,-0.0456335514965609
B136,0.3,M,QUANTILE-M,2012-12-31,OOS,3440,0.045971395731204394,-30.55765097817831,-30.52739449309445,-0.030256485083857143
B136,0.3,M,QUANTILE-M,2014-12-31,IS,1503,0.04365228506639676,-25.747551221491282,-25.737220510142002,-0.010330711349279653
B136,0.3,M,QUANTILE-M,2014-12-31,OOS,2936,0.04576403620856126,-28.337225279024516,-28.302070375081946,-0.03515490394256915
B136,0.3,M,QUANTILE-M,2016-12-31,IS,2007,0.044335501672477504,-27.62572864679631,-27.61606524257425,-0.009663404222060024
B136,0.3,M,QUANTILE-M,2016-12-31,OOS,2432,0.04563784658983052,-27.312084266675306,-27.2732220208586,-0.03886224581670561
B136,0.3,M,QUANTILE-M,2018-12-31,IS,2509,0.0446988171649665,-25.079991980918017,-25.064854746891307,-0.015137234026710189
B136,0.3,M,QUANTILE-M,2018-12-31,OOS,1930,0.04550428108612914,-30.612964574939937,-30.571470884345153,-0.04149369059478403
B136,0.3,M,QUANTILE-M,2020-12-31,IS,3014,0.04490807128583952,-27.52487124840892,-27.50268438383907,-0.022186864569849973
B136,0.3,M,QUANTILE-M,2020-12-31,OOS,1425,0.04534713537376132,-27.303631408789307,-27.27109210208527,-0.03253930670403804
B136,0.3,M,QUANTILE-F,2012-12-31,IS,999,0.04043133822183392,-16.932738733661658,-16.901555477872442,-0.03118325578921599
B136,0.3,M,QUANTILE-F,2012-12-31,OOS,3440,0.04063852048216041,-31.871000373032963,-31.84299914948918,-0.028001223543782316
B136,0.3,M,QUANTILE-F,2014-12-31,IS,1503,0.040526633292830024,-24.820204267814194,-24.793807116754362,-0.026397151059832424
B136,0.3,M,QUANTILE-F,2014-12-31,OOS,2936,0.04062530228307915,-30.183893189211688,-30.154523622058306,-0.029369567153381126
B136,0.3,M,QUANTILE-F,2016-12-31,IS,2007,0.04052739430310085,-27.985586035862674,-27.96174893438583,-0.02383710147684326
B136,0.3,M,QUANTILE-F,2016-12-31,OOS,2432,0.040645122111809415,-28.634719439337108,-28.60274459486709,-0.031974844470017416
B136,0.3,M,QUANTILE-F,2018-12-31,IS,2509,0.040517526585380347,-25.280637394025817,-25.257591107685663,-0.023046286340154154
B136,0.3,M,QUANTILE-F,2018-12-31,OOS,1930,0.04068857157488322,-32.438961066135796,-32.40323887406451,-0.03572219207128313
B136,0.3,M,QUANTILE-F,2020-12-31,IS,3014,0.040579970543013696,-28.7735682250418,-28.745863464613496,-0.027704760428303388
B136,0.3,M,QUANTILE-F,2020-12-31,OOS,1425,0.04061711307059693,-27.43007808501403,-27.40068174839316,-0.029396336620870045
B136,0.3,Q,MA-THRESH,2012-12-31,IS,999,0.03867495655853311,-23.91933186031212,-23.905904329674787,-0.013427530637333263
B136,0.3,Q,MA-THRESH,2012-12-31,OOS,3440,0.03799003299799961,-27.549556938482755,-27.556995532220398,0.0074385937376426625
B136,0.3,Q,MA-THRESH,2014-12-31,IS,1503,0.03617710512207692,-27.708561968407807,-27.675626376292218,-0.03293559211558872
B136,0.3,Q,MA-THRESH,2014-12-31,OOS,2936,0.03915116012146172,-26.22036506671852,-26.240332556595614,0.01996748987709296
B136,0.3,Q,MA-THRESH,2016-12-31,IS,2007,0.03263682474739527,-33.96364458779584,-33.91190140592562,-0.05174318187022209
B136,0.3,Q,MA-THRESH,2016-12-31,OOS,2432,0.042689098621328504,-21.03631233060117,-21.12332183445278,0.08700950385161121
B136,0.3,Q,MA-THRESH,2018-12-31,IS,2509,0.03144186319141137,-28.481166160671933,-28.518221030572775,0.03705486990084239
B136,0.3,Q,MA-THRESH,2018-12-31,OOS,1930,0.04685718153774203,-24.467238626948596,-24.442913661910538,-0.024324965038058366
B136,0.3,Q,MA-THRESH,2020-12-31,IS,3014,0.030317469975880737,-31.92610447901012,-31.970573442090288,0.0444689630801669
B136,0.3,Q,MA-THRESH,2020-12-31,OOS,1425,0.0546983442861675,-16.362419025693995,-16.474344591448453,0.11192556575445778
B136,0.3,Q,QUANTILE-M,2012-12-31,IS,999,0.042600540454929316,-26.166999935945356,-26.154628879812456,-0.012371056132899128
B136,0.3,Q,QUANTILE-M,2012-12-31,OOS,3440,0.047200673623032985,-30.67173232999636,-30.62876072767502,-0.042971602321340896
B136,0.3,Q,QUANTILE-M,2014-12-31,IS,1503,0.04457235365091128,-32.216965527969506,-32.21563950399329,-0.0013260239762189485
B136,0.3,Q,QUANTILE-M,2014-12-31,OOS,2936,0.046980929714028674,-28.34437414274198,-28.29765177794412,-0.04672236479785852
B136,0.3,Q,QUANTILE-M,2016-12-31,IS,2007,0.045396828152862036,-34.46883868822932,-34.46537882316534,-0.0034598650639807715
B136,0.3,Q,QUANTILE-M,2016-12-31,OOS,2432,0.046799680540671774,-25.796563313935607,-25.74379275648222,-0.052770557453385436
B136,0.3,Q,QUANTILE-M,2018-12-31,IS,2509,0.045806426311652146,-32.513728117591526,-32.502359233540815,-0.011368884050710903
B136,0.3,Q,QUANTILE-M,2018-12-31,OOS,1930,0.046632089928379604,-26.00679340335226,-25.948622125717492,-0.05817127763476648
B136,0.3,Q,QUANTILE-M,2020-12-31,IS,3014,0.04612994129136474,-33.8916083255095,-33.86149611013054,-0.03011221537896347
B136,0.3,Q,QUANTILE-M,2020-12-31,OOS,1425,0.04624043096528739,-21.11744974365706,-21.080664297694064,-0.0367854459629946
B136,0.3,Q,QUANTILE-F,2012-12-31,IS,999,0.041283319134545006,-26.799989118826883,-26.78643791457538,-0.013551204251502469
B136,0.3,Q,QUANTILE-F,2012-12-31,OOS,3440,0.041778355029892064,-32.82741164309642,-32.78886111704913,-0.03855052604728826
B136,0.3,Q,QUANTILE-F,2014-12-31,IS,1503,0.04138646919335524,-32.072745505209845,-32.051209063664324,-0.021536441545521257
B136,0.3,Q,QUANTILE-F,2014-12-31,OOS,2936,0.041810529264518476,-31.12447021017106,-31.08641619018806,-0.03805401998300084
B136,0.3,Q,QUANTILE-F,2016-12-31,IS,2007,0.041532871634148254,-35.7587452925858,-35.74034308876841,-0.018402203817387885
B136,0.3,Q,QUANTILE-F,2016-12-31,OOS,2432,0.04177759200185182,-27.992636437473518,-27.949192075657336,-0.0434443618161815
B136,0.3,Q,QUANTILE-F,2018-12-31,IS,2509,0.04156375486513712,-33.748225033823466,-33.72628037119054,-0.021944662632925827
B136,0.3,Q,QUANTILE-F,2018-12-31,OOS,1930,0.04180109645679281,-28.51153994448645,-28.46584073118168,-0.045699213304772
B136,0.3,Q,QUANTILE-F,2020-12-31,IS,3014,0.04173788870161115,-35.562733013692174,-35.52454071562829,-0.038192298063883356
B136,0.3,Q,QUANTILE-F,2020-12-31,OOS,1425,0.04151689864672503,-23.160393653729994,-23.13882399353673,-0.021569660193264895
B136,0.2,W,MA-THRESH,2012-12-31,IS,999,0.11721806644839536,-10.665197384902726,-10.090659169722848,-0.5745382151798779
B136,0.2,W,MA-THRESH,2012-12-31,OOS,3440,0.10806867839956176,-17.817902498897432,-17.445830567564435,-0.37207193133299654
B136,0.2,W,MA-THRESH,2014-12-31,IS,1503,0.114907718325717,-14.548840262397977,-14.055567672595304,-0.4932725898026735
B136,0.2,W,MA-THRESH,2014-12-31,OOS,2936,0.10768079067877613,-16.99605815241192,-16.606354481417274,-0.38970367099464553
B136,0.2,W,MA-THRESH,2016-12-31,IS,2007,0.09990186234548566,-17.00738056775759,-16.491018067504793,-0.5163625002527965
B136,0.2,W,MA-THRESH,2016-12-31,OOS,2432,0.11856663830141845,-15.464050187228784,-15.117316625496645,-0.34673356173213854
B136,0.2,W,MA-THRESH,2018-12-31,IS,2509,0.0996330566076916,-14.933091169314562,-14.577680980243791,-0.3554101890707706
B136,0.2,W,MA-THRESH,2018-12-31,OOS,1930,0.12377086168276744,-17.78353975606317,-17.217944564514333,-0.5655951915488373
B136,0.2,W,MA-THRESH,2020-12-31,IS,3014,0.10048223643112018,-15.836910833723472,-15.4624530004541,-0.3744578332693713
B136,0.2,W,MA-THRESH,2020-12-31,OOS,1425,0.1305288712091531,-16.850989152128548,-16.284204784671363,-0.5667843674571849
B136,0.2,W,QUANTILE-M,2012-12-31,IS,999,0.11317427546370216,-13.269377615708278,-13.26245636562402,-0.00692125008425748
B136,0.2,W,QUANTILE-M,2012-12-31,OOS,3440,0.113612464975545,-18.146426090460842,-18.128671212523063,-0.017754877937779412
B136,0.2,W,QUANTILE-M,2014-12-31,IS,1503,0.11418060634771898,-17.39115640755442,-17.386830606054748,-0.004325801499671655
B136,0.2,W,QUANTILE-M,2014-12-31,OOS,2936,0.11317252362516743,-16.841537389262683,-16.82104530672539,-0.020492082537291623
B136,0.2,W,QUANTILE-M,2016-12-31,IS,2007,0.11437627875505911,-17.341700004526107,-17.337632057540155,-0.00406794698595192
B136,0.2,W,QUANTILE-M,2016-12-31,OOS,2432,0.11280213373466677,-16.768570804278184,-16.744504686971485,-0.024066117306698942
B136,0.2,W,QUANTILE-M,2018-12-31,IS,2509,0.1143903120467364,-16.84323322192307,-16.838152349379886,-0.005080872543185677
B136,0.2,W,QUANTILE-M,2018-12-31,OOS,1930,0.11237444962634799,-17.267047038963756,-17.240256068180916,-0.026790970782840873
B136,0.2,W,QUANTILE-M,2020-12-31,IS,3014,0.11416935439561286,-17.903342405744915,-17.891559669993494,-0.011782735751420859
B136,0.2,W,QUANTILE-M,2020-12-31,OOS,1425,0.11212740109174459,-15.200012028182663,-15.175194314460771,-0.02481771372189101
B136,0.2,W,QUANTILE-F,2012-12-31,IS,999,0.10991556463707707,-14.045718074661039,-14.038972045136289,-0.006746029524750341
B136,0.2,W,QUANTILE-F,2012-12-31,OOS,3440,0.1099526867011815,-18.22788185815525,-18.20775903910836,-0.020122819046889617
B136,0.2,W,QUANTILE-F,2014-12-31,IS,1503,0.1099141280520451,-18.032852759658404,-18.02245728044294,-0.010395479215464576
B136,0.2,W,QUANTILE-F,2014-12-31,OOS,2936,0.10995979457162146,-16.883264554880295,-16.862785530916714,-0.020479023963581255
B136,0.2,W,QUANTILE-F,2016-12-31,IS,2007,0.10991141147863481,-18.16737496934273,-18.159871346045954,-0.007503623296777562
B136,0.2,W,QUANTILE-F,2016-12-31,OOS,2432,0.10997150020019912,-16.537242050955836,-16.512308579772817,-0.024933471183018696
B136,0.2,W,QUANTILE-F,2018-12-31,IS,2509,0.1099171594716928,-17.27362724087469,-17.26436235501374,-0.009264885860947203
B136,0.2,W,QUANTILE-F,2018-12-31,OOS,1930,0.10997965710364101,-17.267690948484614,-17.240437595043232,-0.027253353441381023
B136,0.2,W,QUANTILE-F,2020-12-31,IS,3014,0.10993315842753411,-18.340606880663458,-18.327371457124574,-0.01323542353888385
B136,0.2,W,QUANTILE-F,2020-12-31,OOS,1425,0.10996796619222211,-15.04591934415005,-15.020812335067069,-0.02510700908298169
B136,0.2,M,MA-THRESH,2012-12-31,IS,999,0.1143907722158712,-14.576395435570543,-14.421646546093303,-0.15474888947723997
B136,0.2,M,MA-THRESH,2012-12-31,OOS,3440,0.10443569266834109,-22.437639743586967,-22.006810083397312,-0.4308296601896551
B136,0.2,M,MA-THRESH,2014-12-31,IS,1503,0.11148992818052987,-20.81761992731439,-20.437509564251233,-0.3801103630631566
B136,0.2,M,MA-THRESH,2014-12-31,OOS,2936,0.10421178547936386,-20.52042671277483,-20.139556095230216,-0.38087061754461615
B136,0.2,M,MA-THRESH,2016-12-31,IS,2007,0.09736797229556557,-23.430745858316037,-23.034564983118244,-0.39618087519779266
B136,0.2,M,MA-THRESH,2016-12-31,OOS,2432,0.11435758380984727,-18.34951946179766,-18.0158526680366,-0.3336667937610578
B136,0.2,M,MA-THRESH,2018-12-31,IS,2509,0.09678913942070187,-22.682144468682775,-22.299559724394435,-0.3825847442883408
B136,0.2,M,MA-THRESH,2018-12-31,OOS,1930,0.1195291261223874,-17.98830778538647,-17.658126272233066,-0.3301815131534056
B136,0.2,M,MA-THRESH,2020-12-31,IS,3014,0.09540407152091379,-23.94859980029991,-23.522925518367522,-0.42567428193238754
B136,0.2,M,MA-THRESH,2020-12-31,OOS,1425,0.13051739835699264,-13.86402424071187,-13.789692727922876,-0.0743315127889943
B136,0.2,M,QUANTILE-M,2012-12-31,IS,999,0.11372502285191768,-12.637955276839353,-12.57230976307071,-0.06564551376864358
B136,0.2,M,QUANTILE-M,2012-12-31,OOS,3440,0.11439498149239023,-20.350444160620263,-20.291436381735828,-0.059007778884435425
B136,0.2,M,QUANTILE-M,2014-12-31,IS,1503,0.11482712945652863,-18.109485365349286,-18.0581353851345,-0.05134998021478765
B136,0.2,M,QUANTILE-M,2014-12-31,OOS,2936,0.11394579652238612,-18.792601753083858,-18.728981874966323,-0.06361987811753522
B136,0.2,M,QUANTILE-M,2016-12-31,IS,2007,0.11498334702721592,-17.6225796263904,-17.57638860108528,-0.04619102530512009
B136,0.2,M,QUANTILE-M,2016-12-31,OOS,2432,0.11363423383193497,-19.34174299985689,-19.272217163173334,-0.06952583668355672
B136,0.2,M,QUANTILE-M,2018-12-31,IS,2509,0.11505539180818064,-17.338735585358258,-17.292979802093676,-0.04575578326458185
B136,0.2,M,QUANTILE-M,2018-12-31,OOS,1930,0.11318966638143163,-20.17214650349044,-20.097764330974655,-0.07438217251578294
B136,0.2,M,QUANTILE-M,2020-12-31,IS,3014,0.11492386896397268,-18.535892440510548,-18.47312378928354,-0.0627686512270067
B136,0.2,M,QUANTILE-M,2020-12-31,OOS,1425,0.11280666182840318,-18.613438457717567,-18.560857970687405,-0.052580487030162715
B136,0.2,M,QUANTILE-F,2012-12-31,IS,999,0.11042026014260822,-12.523823259393119,-12.45879577530764,-0.0650274840854781
B136,0.2,M,QUANTILE-F,2012-12-31,OOS,3440,0.1107397276242858,-20.564076124384002,-20.507564364401244,-0.056511759982758036
B136,0.2,M,QUANTILE-F,2014-12-31,IS,1503,0.11059497893207303,-18.291399140871924,-18.23697317867463,-0.05442596219729268
B136,0.2,M,QUANTILE-F,2014-12-31,OOS,2936,0.11070512587707868,-18.904352798053846,-18.84447895949153,-0.05987383856231787
B136,0.2,M,QUANTILE-F,2016-12-31,IS,2007,0.11054174032561596,-17.942130901863386,-17.894847231745437,-0.04728367011794887
B136,0.2,M,QUANTILE-F,2016-12-31,OOS,2432,0.11077188736698089,-19.323283928401747,-19.256230666189445,-0.06705326221230123
B136,0.2,M,QUANTILE-F,2018-12-31,IS,2509,0.11059222660265108,-17.60594478938455,-17.558968803082962,-0.0469759863015895
B136,0.2,M,QUANTILE-F,2018-12-31,OOS,1930,0.11076611728702444,-20.132396768262705,-20.059715566384394,-0.07268120187831073
B136,0.2,M,QUANTILE-F,2020-12-31,IS,3014,0.11068413235743811,-18.768242359892607,-18.707702840608853,-0.06053951928375412
B136,0.2,M,QUANTILE-F,2020-12-31,OOS,1425,0.11063335297171242,-18.54444150468173,-18.49179247415711,-0.05264903052461989
B136,0.2,Q,MA-THRESH,2012-12-31,IS,999,0.11492597674527982,-17.32411581536151,-16.95367659941034,-0.37043921595116913
B136,0.2,Q,MA-THRESH,2012-12-31,OOS,3440,0.10234302837131347,-24.975185890321594,-24.574983674976348,-0.4002022153452458
B136,0.2,Q,MA-THRESH,2014-12-31,IS,1503,0.10845301122117605,-24.510865210152822,-24.023202129496312,-0.4876630806565103
B136,0.2,Q,MA-THRESH,2014-12-31,OOS,2936,0.10349665957098951,-22.54637634861778,-22.17662925422612,-0.3697470943916592
B136,0.2,Q,MA-THRESH,2016-12-31,IS,2007,0.09487505178653857,-27.987495163244034,-27.45577165808728,-0.531723505156755
B136,0.2,Q,MA-THRESH,2016-12-31,OOS,2432,0.113674687265736,-19.393952857619468,-19.146859699496275,-0.24709315812319232
B136,0.2,Q,MA-THRESH,2018-12-31,IS,2509,0.09529121908324598,-25.918146651764772,-25.4917189268409,-0.4264277249238724
B136,0.2,Q,MA-THRESH,2018-12-31,OOS,1930,0.11802352315336201,-19.764402512222535,-19.440282103895434,-0.32412040832710076
B136,0.2,Q,MA-THRESH,2020-12-31,IS,3014,0.09070918269239424,-27.91353928155875,-27.375271724459395,-0.5382675570993563
B136,0.2,Q,MA-THRESH,2020-12-31,OOS,1425,0.13577094156559763,-13.773284191719949,-14.00305198207934,0.2297677903593911
B136,0.2,Q,QUANTILE-M,2012-12-31,IS,999,0.11489268628612194,-15.292576814071012,-15.262873716115898,-0.029703097955113833
B136,0.2,Q,QUANTILE-M,2012-12-31,OOS,3440,0.11621324029607695,-18.840245184768236,-18.766024706455408,-0.07422047831282796
B136,0.2,Q,QUANTILE-M,2014-12-31,IS,1503,0.11636842051867181,-20.09705459270601,-20.056324702630036,-0.04072989007597272
B136,0.2,Q,QUANTILE-M,2014-12-31,OOS,2936,0.11568447008813924,-16.989026701912422,-16.91356719968995,-0.075459502222472
B136,0.2,Q,QUANTILE-M,2016-12-31,IS,2007,0.11643788567148662,-19.030593164311416,-18.984011787941135,-0.04658137637028048
B136,0.2,Q,QUANTILE-M,2016-12-31,OOS,2432,0.11548540447190249,-17.212619000679187,-17.134982887239246,-0.07763611343994015
B136,0.2,Q,QUANTILE-M,2018-12-31,IS,2509,0.11667375085590823,-19.0090769715866,-18.96279182240155,-0.04628514918505289
B136,0.2,Q,QUANTILE-M,2018-12-31,OOS,1930,0.11493103591754757,-16.77258414582092,-16.685731202746833,-0.08685294307408853
B136,0.2,Q,QUANTILE-M,2020-12-31,IS,3014,0.11668373947087926,-19.35373715262778,-19.281897647404623,-0.07183950522315641
B136,0.2,Q,QUANTILE-M,2020-12-31,OOS,1425,0.11429231540569154,-15.288834645328597,-15.237626719567432,-0.051207925761165285
B136,0.2,Q,QUANTILE-F,2012-12-31,IS,999,0.11150848610935489,-15.487207164364293,-15.454079454940395,-0.033127709423897755
B136,0.2,Q,QUANTILE-F,2012-12-31,OOS,3440,0.11256083191214351,-19.043912474313764,-18.970187624890357,-0.07372484942340662
B136,0.2,Q,QUANTILE-F,2014-12-31,IS,1503,0.11222548736664258,-20.44697194431229,-20.405606737133585,-0.0413652071787034
B136,0.2,Q,QUANTILE-F,2014-12-31,OOS,2936,0.11237443184228725,-17.116855958687417,-17.04159443569777,-0.07526152298964561
B136,0.2,Q,QUANTILE-F,2016-12-31,IS,2007,0.11205342140856683,-19.55720542863235,-19.51151976863097,-0.04568566000138219
B136,0.2,Q,QUANTILE-F,2016-12-31,OOS,2432,0.11254729549096446,-17.151339067840965,-17.07280509579412,-0.07853397204684498
B136,0.2,Q,QUANTILE-F,2018-12-31,IS,2509,0.11223538669293619,-19.367793022876747,-19.321920434769723,-0.04587258810702366
B136,0.2,Q,QUANTILE-F,2018-12-31,OOS,1930,0.11243919906136907,-16.774327555913416,-16.687239673338627,-0.08708788257478872
B136,0.2,Q,QUANTILE-F,2020-12-31,IS,3014,0.11243338171347633,-19.62510715116208,-19.554782144770975,-0.07032500639110495
B136,0.2,Q,QUANTILE-F,2020-12-31,OOS,1425,0.11209265046779053,-15.347732194747522,-15.296526483780815,-0.05120571096670723
