parent,panel,book,conv,sleeve,f,cost,f_hat,MaxDD_base,MaxDD_sleeve,MaxDD_cashf,MaxDD_cashgm,dD_sleeve,dD_cashf,dD_cashgm,Sharpe_base,Sharpe_sleeve,Sharpe_cashf,Sharpe_cashgm,CAGR_base,CAGR_sleeve,CAGR_cashf,claim,ret_cashf,ret_cashgm,dd_cap_sleeve,dd_cap_cashf,dd_cap_base,fail4a_sleeve,fail4b_sleeve,fail4a_cashf,fail4b_cashf
D2/idea103b,u56,ewall,natural,S9,0.25,10.0,0.030527415951579706,-0.15874704847794507,-0.141359506975838,-0.1202644202137586,-0.15409111599063718,0.017387541502107084,0.03848262826418647,0.00465593248730789,1.0491473622777685,1.0509400757309117,1.049020707886616,1.049134054960923,0.10394944276323259,0.09090472652616666,0.07792507570893337,True,2.213229987662316,0.2677740545863639,True,True,True,DD,CAGR,-,CAGR
D2/idea103b,u56,ewall,natural,S9,0.5,10.0,0.06105483190315919,-0.15874704847794507,-0.12384577948527908,-0.08097767992989258,-0.14942316663961885,0.03490126899266599,0.0777693685480525,0.00932388183832622,1.0491473622777685,1.0338183223618307,1.0488561132162861,1.0491201575686862,0.10394944276323259,0.0775324536994988,0.051903483897537184,True,2.2282676473567373,0.2671502242593386,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,ewall,natural,S9,0.75,10.0,0.09158224785473867,-0.15874704847794507,-0.11107147504198989,-0.040888845013548614,-0.1447432041043517,0.04767557343595519,0.11785820346439646,0.014003844373593366,1.0491473622777685,0.9816929279663575,1.048653133004741,1.0491056546024256,0.10394944276323259,0.06401197831936623,0.02591782862696257,True,2.472087800322336,0.29373205950853176,True,True,True,-,"H1,CAGR",-,CAGR
D2/idea103b,u56,ewall,natural,S9,1.0,10.0,0.12210966380631805,-0.15874704847794507,-0.10053521240952157,0.0,-0.14005123295673516,0.058211836068423506,0.15874704847794507,0.018695815521209913,1.0491473622777685,0.8682380851121847,,1.0490904998631134,0.10394944276323259,0.050327854225690416,0.0,True,2.72705791810707,0.3211686279614068,True,True,True,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,ewall,gE,S9,0.25,10.0,-2.220446049250313e-16,-0.15874704847794507,-0.14474199725947623,-0.1202644202137586,-0.15874704847794519,0.014005051218468845,0.03848262826418647,-1.1102230246251565e-16,1.0491473622777685,1.0445422912982303,1.049020707886616,1.0491473622777687,0.10394944276323259,0.09446496364187662,0.07792507570893337,True,2.7477677634936724,-7.927304279766396e-15,True,True,True,DD,CAGR,-,CAGR
D2/idea103b,u56,ewall,gE,S9,0.5,10.0,-2.220446049250313e-16,-0.15874704847794507,-0.1304801514420808,-0.08097767992989258,-0.15874704847794519,0.02826689703586427,0.0777693685480525,-1.1102230246251565e-16,1.0491473622777685,1.0294093266704678,1.0488561132162861,1.0491473622777687,0.10394944276323259,0.08399827602041099,0.051903483897537184,True,2.751252408404815,-3.92764378494228e-15,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,ewall,gE,S9,0.75,10.0,-2.220446049250313e-16,-0.15874704847794507,-0.11675837135610578,-0.040888845013548614,-0.15874704847794519,0.04198867712183929,0.11785820346439646,-1.1102230246251565e-16,1.0491473622777685,0.9904721115466042,1.048653133004741,1.0491473622777687,0.10394944276323259,0.0722382371796293,0.02591782862696257,True,2.8069044214564136,-2.6441009832331767e-15,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,ewall,gE,S9,1.0,10.0,0.0,-0.15874704847794507,-0.10805001502667999,0.0,-0.15874704847794519,0.05069703345126508,0.15874704847794507,-1.1102230246251565e-16,1.0491473622777685,0.8765113604415841,,1.0491473622777687,0.10394944276323259,0.05785959916379091,0.0,True,3.1312887100297133,-2.189917139219617e-15,True,True,True,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,ewall,natural,S4,0.25,10.0,0.056592703667877164,-0.15874704847794507,-0.12315082158814117,-0.1202644202137586,-0.15010622071398994,0.035596226889803906,0.03848262826418647,0.008640827763955139,1.0491473622777685,1.1117718237908862,1.049020707886616,1.0491222239621694,0.10394944276323259,0.08514457059723868,0.07792507570893337,True,1.081087284428152,0.24274560870467415,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,ewall,natural,S4,0.5,10.0,0.1131854073357541,-0.15874704847794507,-0.08684400427466299,-0.08097767992989258,-0.141424105695107,0.07190304420328208,0.0777693685480525,0.01732294278283808,1.0491473622777685,1.1645218694100654,1.0488561132162861,1.049094981190616,0.10394944276323259,0.06586723767345548,0.051903483897537184,True,1.081586592191915,0.24092085355750983,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,ewall,natural,S4,0.75,10.0,0.1697781110036315,-0.15874704847794507,-0.06822614641369873,-0.040888845013548614,-0.13270073048698316,0.09052090206424634,0.11785820346439646,0.02604631799096191,1.0491473622777685,1.0703470069008918,1.048653133004741,1.0490656893931805,0.10394944276323259,0.046250173762382385,0.02591782862696257,True,1.301999878224233,0.28773816209294717,True,True,True,-,"H1,CAGR",-,CAGR
D2/idea103b,u56,ewall,natural,S4,1.0,10.0,0.22300354944701029,-0.15874704847794507,-0.08742146474424972,0.0,-0.12445876244956489,0.07132558373369535,0.15874704847794507,0.03428828602838019,1.0491473622777685,0.6156972714049787,,1.0490362464020428,0.10394944276323259,0.02630048164818266,0.0,True,2.2256677081066836,0.48072913299105396,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,u56,ewall,gE,S4,0.25,10.0,-2.220446049250313e-16,-0.15874704847794507,-0.12772451155439413,-0.1202644202137586,-0.15874704847794519,0.031022536923550947,0.03848262826418647,-1.1102230246251565e-16,1.0491473622777685,1.1155876076028823,1.049020707886616,1.0491473622777687,0.10394944276323259,0.09137885568500859,0.07792507570893337,True,1.240473284277797,-3.578762843803158e-15,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,ewall,gE,S4,0.5,10.0,-2.220446049250313e-16,-0.15874704847794507,-0.09527988038269997,-0.08097767992989258,-0.15874704847794519,0.06346716809524511,0.0777693685480525,-1.1102230246251565e-16,1.0491473622777685,1.1607098263619406,1.0488561132162861,1.0491473622777687,0.10394944276323259,0.07600364030140883,0.051903483897537184,True,1.225348016652391,-1.7492871636545153e-15,True,True,True,-,CAGR,-,CAGR
D2/idea103b,u56,ewall,gE,S4,0.75,10.0,-2.220446049250313e-16,-0.15874704847794507,-0.0748110840449383,-0.040888845013548614,-0.15874704847794519,0.08393596443300677,0.11785820346439646,-1.1102230246251565e-16,1.0491473622777685,1.0549841607597945,1.048653133004741,1.0491473622777687,0.10394944276323259,0.05648130005825114,0.02591782862696257,True,1.4041442695099384,-1.3227024102538043e-15,True,True,True,-,"H1,CAGR",-,CAGR
D2/idea103b,u56,ewall,gE,S4,1.0,10.0,0.0,-0.15874704847794507,-0.1969887078427104,0.0,-0.15874704847794519,-0.03824165936476531,0.15874704847794507,-1.1102230246251565e-16,1.0491473622777685,0.490854192109077,,1.0491473622777687,0.10394944276323259,0.026934195302344976,0.0,False,,,True,True,True,"H1,DD","H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,natural,S9,0.25,10.0,0.030481896009515563,-0.21191263611532596,-0.16675675886318564,-0.16215730458053923,-0.20595968151678723,0.04515587725214032,0.04975533153478673,0.005952954598538729,0.6349911081998837,0.7062670190682026,0.6349101517311582,0.6349869091446201,0.06385177680442844,0.06111671846655797,0.04862191850548703,True,1.1018572678139789,0.13183122465540337,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,natural,S9,0.5,10.0,0.06096379201903124,-0.21191263611532596,-0.12051100801681525,-0.11027001413534987,-0.19997513920665644,0.09140162809851071,0.10164262197997609,0.01193749690866952,0.6349911081998837,0.787929631418537,0.6347217793714669,0.6349814637730128,0.06385177680442844,0.05795472477156216,0.03287708765978081,True,1.1120438890916458,0.1306048607340292,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,natural,S9,0.75,10.0,0.0914456880285468,-0.21191263611532596,-0.1011562145559215,-0.05622202801330067,-0.1939590489383789,0.11075642155940446,0.15569060810202529,0.01795358717694706,0.6349911081998837,0.8591915994566321,0.6344423917120221,0.6349746479002263,0.06385177680442844,0.05437526553938321,0.01665722838989847,True,1.4057027656723295,0.1620997403506542,True,True,False,-,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,natural,S9,1.0,10.0,0.12192758403806225,-0.21191263611532596,-0.10050007129656646,0.0,-0.187911652725003,0.1114125648187595,0.21191263611532596,0.024000983390322972,0.6349911081998837,0.8679958017206246,,0.6349653526532667,0.06385177680442844,0.0503234519994189,0.0,True,1.9020532958742584,0.2154243861934836,True,True,False,H1,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,gE,S9,0.25,10.0,0.0,-0.21191263611532596,-0.18359922716012778,-0.16215730458053923,-0.21191263611532596,0.028313408955198183,0.04975533153478673,0.0,0.6349911081998837,0.701568234969055,0.6349101517311582,0.6349911081998837,0.06385177680442844,0.06264676339860387,0.04862191850548703,True,1.7573062859904027,0.0,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,gE,S9,0.5,10.0,0.0,-0.21191263611532596,-0.149359235564552,-0.11027001413534987,-0.21191263611532596,0.06255340055077396,0.10164262197997609,0.0,0.6349911081998837,0.7793522655109718,0.6347217793714669,0.6349911081998837,0.06385177680442844,0.06119431258439345,0.03287708765978081,True,1.6248936282444597,0.0,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,gE,S9,0.75,10.0,0.0,-0.21191263611532596,-0.11269187770042144,-0.05622202801330067,-0.21191263611532596,0.09922075841490452,0.15569060810202529,0.0,0.6349911081998837,0.8554456972172915,0.6344423917120221,0.6349911081998837,0.06385177680442844,0.05959229440094971,0.01665722838989847,True,1.569133421163591,0.0,True,True,False,-,"H1,H2,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,gE,S9,1.0,10.0,0.0,-0.21191263611532596,-0.10795239906470233,0.0,-0.21191263611532596,0.10396023705062363,0.21191263611532596,0.0,0.6349911081998837,0.8704508068061995,,0.6349911081998837,0.06385177680442844,0.05739338105009173,0.0,True,2.0384008552436708,0.0,True,True,False,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,natural,S4,0.25,10.0,0.05655126074857297,-0.21191263611532596,-0.16707143443081818,-0.16215730458053923,-0.2008434128123313,0.04484120168450778,0.04975533153478673,0.011069223302994646,0.6349911081998837,0.7004824924990714,0.6349101517311582,0.6349823173951545,0.06385177680442844,0.05551966494956595,0.04862191850548703,True,1.1095896110200976,0.2468538506366336,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,natural,S4,0.5,10.0,0.11310252149714606,-0.21191263611532596,-0.12304132429331982,-0.11027001413534987,-0.18966573753644878,0.08887131182200614,0.10164262197997609,0.022246898578877183,0.6349911081998837,0.786554557692165,0.6347217793714669,0.6349682686692772,0.06385177680442844,0.04649957337527111,0.03287708765978081,True,1.1437056559213246,0.25032710919620355,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,natural,S4,0.75,10.0,0.16965378224571903,-0.21191263611532596,-0.08121799591527445,-0.05622202801330067,-0.17837949480701287,0.1306946402000515,0.15569060810202529,0.033533141308313086,0.6349911081998837,0.828568593639971,0.6344423917120221,0.6349480615509804,0.06385177680442844,0.036802505197866875,0.01665722838989847,True,1.1912547283018875,0.25657625482563495,True,True,False,H1,"H1,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,natural,S4,1.0,10.0,0.22283705623909833,-0.21191263611532596,-0.08718395042516702,0.0,-0.1676659462642639,0.12472868569015894,0.21191263611532596,0.04424668985106206,0.6349911081998837,0.6181287369493186,,0.6349244739705479,0.06385177680442844,0.026420839601363433,0.0,True,1.698988768644147,0.3547434946999775,True,True,False,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,gE,S4,0.25,10.0,0.0,-0.21191263611532596,-0.17864435156330016,-0.16215730458053923,-0.21191263611532596,0.033268284552025795,0.04975533153478673,0.0,0.6349911081998837,0.6829376032635622,0.6349101517311582,0.6349911081998837,0.06385177680442844,0.057984490252897425,0.04862191850548703,True,1.4955785128318855,0.0,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,gE,S4,0.5,10.0,0.0,-0.21191263611532596,-0.14114824049732555,-0.11027001413534987,-0.21191263611532596,0.07076439561800041,0.10164262197997609,0.0,0.6349911081998837,0.7359322891161348,0.6347217793714669,0.6349911081998837,0.06385177680442844,0.05065070623663992,0.03287708765978081,True,1.4363525766356033,0.0,True,True,False,-,"H1,H2,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,gE,S4,0.75,10.0,0.0,-0.21191263611532596,-0.09715984040559944,-0.05622202801330067,-0.21191263611532596,0.11475279570972652,0.15569060810202529,0.0,0.6349911081998837,0.7433653649032093,0.6344423917120221,0.6349911081998837,0.06385177680442844,0.04111858165564852,0.01665722838989847,True,1.3567478433889595,0.0,True,True,False,H1,"H1,OOS,CAGR",H1,"H1,H2,OOS,CAGR"
D2/idea103b,broad,v1,gE,S4,1.0,10.0,1.8870830813533246e-06,-0.21191263611532596,-0.19674212375005207,0.0,-0.21191226855481993,0.015170512365273892,0.21191263611532596,3.675605060315945e-07,0.6349911081998837,0.4907244114068968,,0.6349911079609362,0.06385177680442844,0.02690775380682009,0.0,True,13.968719777744965,2.422861517010856e-05,True,True,False,H1,"H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,broad,top20,natural,S9,0.25,10.0,0.027160804597435084,-0.20052048331108296,-0.1732225764273746,-0.15267917222590555,-0.19539556901485478,0.027297906883708367,0.04784131108517742,0.005124914296228189,0.9569274633118441,0.972184985989732,0.9553417656083263,0.9567623543113621,0.13086243556020039,0.11108102362229788,0.09836229126206986,True,1.752563348134561,0.18774019261113326,True,True,True,-,-,-,"H2,CAGR"
D2/idea103b,broad,top20,natural,S9,0.5,10.0,0.05432160919487028,-0.20052048331108296,-0.14544184134302374,-0.1033219884955533,-0.19025299652988448,0.05507864196805923,0.09719849481552967,0.010267486781198487,0.9569274633118441,0.9828532670324361,0.9536260334479614,0.9565955507398186,0.13086243556020039,0.09104819588185875,0.0656600411188486,True,1.7647220654404707,0.18641503156800285,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,natural,S9,0.75,10.0,0.08148241379230525,-0.20052048331108296,-0.11717386677133101,-0.05243364453760235,-0.18509285054545577,0.08334661653975195,0.1480868387734806,0.015427632765627197,0.9569274633118441,0.968972445533433,0.9518034727634578,0.956426680189856,0.13086243556020039,0.07079573582665488,0.032845283710200235,True,1.776758852626621,0.18510208819657398,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,natural,S9,1.0,10.0,0.10864321838974078,-0.20052048331108296,-0.10050007129656646,0.0,-0.17991498362102154,0.1000204120145165,0.20052048331108296,0.020605499690061424,0.9569274633118441,0.8679958017206246,,0.9562560158747859,0.13086243556020039,0.0503234519994189,0.0,True,2.0047956139390863,0.2060129455082712,True,True,True,H1,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,broad,top20,gE,S9,0.25,10.0,0.0,-0.20052048331108296,-0.17673059271255864,-0.15267917222590555,-0.20052048331108296,0.02378989059852432,0.04784131108517742,0.0,0.9569274633118441,0.9740751158167016,0.9553417656083263,0.9569274633118441,0.13086243556020039,0.11502021689122133,0.09836229126206986,True,2.0109933203368744,0.0,True,True,True,-,-,-,"H2,CAGR"
D2/idea103b,broad,top20,gE,S9,0.5,10.0,0.0,-0.20052048331108296,-0.15249055210618578,-0.1033219884955533,-0.20052048331108296,0.04802993120489718,0.09719849481552967,0.0,0.9569274633118441,0.9869048927676717,0.9536260334479614,0.9569274633118441,0.13086243556020039,0.09779754038222754,0.0656600411188486,True,2.0237067257264614,0.0,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,gE,S9,0.75,10.0,3.3306690738754696e-16,-0.20052048331108296,-0.12683312149894455,-0.05243364453760235,-0.20052048331108296,0.07368736181213842,0.1480868387734806,0.0,0.9569274633118441,0.9826078334370714,0.9518034727634578,0.9569274633118441,0.13086243556020039,0.07897824288608501,0.032845283710200235,True,2.009664006577129,0.0,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,gE,S9,1.0,10.0,0.0,-0.20052048331108296,-0.100529285447711,0.0,-0.20052048331108296,0.09999119786337196,0.20052048331108296,0.0,0.9569274633118441,0.8847226683579762,,0.9569274633118441,0.13086243556020039,0.05727505143745781,0.0,True,2.0053813495171275,0.0,True,True,True,-,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,broad,top20,natural,S4,0.25,10.0,0.05362457299514012,-0.20052048331108296,-0.15553788579243188,-0.15267917222590555,-0.1903851934831602,0.04498259751865108,0.04784131108517742,0.010135289827922778,0.9569274633118441,1.0103552765592498,0.9553417656083263,0.9565998554002497,0.13086243556020039,0.10560826890411734,0.09836229126206986,True,1.0635515449133641,0.22531579737520482,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,natural,S4,0.5,10.0,0.10724914599028079,-0.20052048331108296,-0.10907101928168805,-0.1033219884955533,-0.18018117969467062,0.09144946402939491,0.09719849481552967,0.02033930361641234,0.9569274633118441,1.0832744472012856,0.9536260334479614,0.956264822608349,0.13086243556020039,0.07973489757624885,0.0656600411188486,True,1.062865658614323,0.22241030969710887,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,natural,S4,0.75,10.0,0.16087371898542113,-0.20052048331108296,-0.06817346681818448,-0.05243364453760235,-0.16990781884657769,0.13234701649289848,0.1480868387734806,0.03061266446450528,0.9569274633118441,1.095393014191386,0.9518034727634578,0.9559232385217697,0.13086243556020039,0.053321918181687966,0.032845283710200235,True,1.1189284254203546,0.2313060413125966,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,natural,S4,1.0,10.0,0.2110793509228056,-0.20052048331108296,-0.08718395042516702,0.0,-0.16022645252765855,0.11333653288591594,0.20052048331108296,0.04029403078342442,0.9569274633118441,0.6181287369493186,,0.9555976595587151,0.13086243556020039,0.026420839601363433,0.0,True,1.769248433891356,0.35552552877177046,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
D2/idea103b,broad,top20,gE,S4,0.25,10.0,-2.220446049250313e-16,-0.20052048331108296,-0.16045281398368816,-0.15267917222590555,-0.20052048331108296,0.040067669327394806,0.04784131108517742,0.0,0.9569274633118441,1.0110101389017836,0.9553417656083263,0.9569274633118441,0.13086243556020039,0.11256849039833039,0.09836229126206986,True,1.1940128260085163,0.0,True,True,True,-,-,-,"H2,CAGR"
D2/idea103b,broad,top20,gE,S4,0.5,10.0,-2.220446049250313e-16,-0.20052048331108296,-0.11821146074367705,-0.1033219884955533,-0.20052048331108296,0.08230902256740591,0.09719849481552967,0.0,0.9569274633118441,1.0683589736206984,0.9536260334479614,0.9569274633118441,0.13086243556020039,0.09077753813067346,0.0656600411188486,True,1.1808972064506078,0.0,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,gE,S4,0.75,10.0,3.3306690738754696e-16,-0.20052048331108296,-0.07218560706235322,-0.05243364453760235,-0.20052048331108296,0.12833487624872975,0.1480868387734806,0.0,0.9569274633118441,1.0578744852417212,0.9518034727634578,0.9569274633118441,0.13086243556020039,0.06423744532160103,0.032845283710200235,True,1.1539095458857886,0.0,True,True,True,-,CAGR,-,"H2,CAGR"
D2/idea103b,broad,top20,gE,S4,1.0,10.0,6.776550954656901e-05,-0.20052048331108296,-0.1965690844046306,0.0,-0.20050771873147843,0.0039513989064523525,0.20052048331108296,1.276457960452948e-05,0.9569274633118441,0.4976220397011367,,0.9569270536552457,0.13086243556020039,0.026664935823164315,0.0,True,50.74670719365927,0.0032303950845574796,True,True,True,H1,"H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
