n,scope,y,N,p,lam,folds,scheme,R2_sd,t_sd,R2_F,R2_sd_on_F,pR2_sd_given_F,t_sd_given_F,kill_F
20,k=80,EWall Sharpe,50,136,0.0,2,OOF2,0.4260580569100503,5.969267317454217,-1055.4066686438905,-1858.4079942144388,0.440926294557306,6.08831893666889,1.03489721038275
20,k=80,EWall Sharpe,50,136,0.0,5,OOF5,0.4260580569100503,5.969267317454217,-6241.637352242285,-4925.295583705177,0.43874386318878933,6.06141340532499,1.029774830150477
20,k=80,EWall Sharpe,50,136,0.0,10,OOF10,0.4260580569100503,5.969267317454217,-530.8533566934939,-764.0929019907569,0.4507411789749101,6.2104636894026575,1.0579337056641342
20,k=80,EWall Sharpe,50,136,0.0,25,OOF25,0.4260580569100503,5.969267317454217,-2120.0340316536763,-506.1021702193653,0.4490969334306445,6.189867873374683,1.0540745002868428
20,k=80,EWall Sharpe,50,136,0.0,50,OOF50,0.4260580569100503,5.969267317454217,-2360.437269448008,-5080.4650361329395,0.45161237976027135,6.221398600158617,1.0599784992579453
20,k=80,EWall Sharpe,50,136,0.5,1,IS,0.4260580569100503,5.969267317454217,0.9997601296476546,0.9995887761941771,0.0002038167630533651,0.09788432327822198,0.0004783779105869486
20,k=80,EWall Sharpe,50,136,0.5,2,OOF2,0.4260580569100503,5.969267317454217,0.11189044922149505,0.042261477865964125,0.3555073605353319,5.091716873095894,0.8344106038355869
20,k=80,EWall Sharpe,50,136,0.5,5,OOF5,0.4260580569100503,5.969267317454217,0.41191473071957385,0.19628951292141084,0.26883448268567917,4.157033890906503,0.6309808682773853
20,k=80,EWall Sharpe,50,136,0.5,10,OOF10,0.4260580569100503,5.969267317454217,0.4236787310498721,0.14990349578859719,0.26329133168975827,4.098446964981116,0.6179705498336452
20,k=80,EWall Sharpe,50,136,0.5,25,OOF25,0.4260580569100503,5.969267317454217,0.5111849823185974,0.18190012719834503,0.24710772019659177,3.92758564453351,0.5799860281688356
20,k=80,EWall Sharpe,50,136,0.5,50,OOF50,0.4260580569100503,5.969267317454217,0.5179899831016732,0.17836967823422512,0.2439056044310957,3.893783579279673,0.5724703487595102
20,k=80,EWall Sharpe,50,136,2.0,1,IS,0.4260580569100503,5.969267317454217,0.9967276517527859,0.9945752204071712,0.0005097291714498842,0.1548208287165333,0.001196384302990657
20,k=80,EWall Sharpe,50,136,2.0,2,OOF2,0.4260580569100503,5.969267317454217,0.10822367376015307,0.044687714328175976,0.35761022025288003,5.11510530077083,0.839346221607491
20,k=80,EWall Sharpe,50,136,2.0,5,OOF5,0.4260580569100503,5.969267317454217,0.39352656116155027,0.18843515270929956,0.27217149293815046,4.192332461448146,0.6388131582631039
20,k=80,EWall Sharpe,50,136,2.0,10,OOF10,0.4260580569100503,5.969267317454217,0.4089409807008595,0.15047711653079943,0.26260716712552923,4.091219307924145,0.6163647485745612
20,k=80,EWall Sharpe,50,136,2.0,25,OOF25,0.4260580569100503,5.969267317454217,0.4932058592641173,0.18087114182003872,0.2460132059211939,3.916032338659912,0.5774170959361353
20,k=80,EWall Sharpe,50,136,2.0,50,OOF50,0.4260580569100503,5.969267317454217,0.5012821028441451,0.18021066859510138,0.24146788092330776,3.8680459697450966,0.5667487728656817
20,k=80,EWall Sharpe,50,136,8.0,1,IS,0.4260580569100503,5.969267317454217,0.9669205530339591,0.950252273597186,0.0018651621949466735,0.2963552491628813,0.004377718399397498
20,k=80,EWall Sharpe,50,136,8.0,2,OOF2,0.4260580569100503,5.969267317454217,0.09438684670174446,0.048635399185387396,0.36541050423877564,5.20227137446351,0.8576542523075005
20,k=80,EWall Sharpe,50,136,8.0,5,OOF5,0.4260580569100503,5.969267317454217,0.3342863420912041,0.1621720396570161,0.28287799775447564,4.3057815244910405,0.6639423739713414
20,k=80,EWall Sharpe,50,136,8.0,10,OOF10,0.4260580569100503,5.969267317454217,0.3589365668426544,0.14263115583245656,0.2635561821539338,4.1012450805862235,0.6185921798201693
20,k=80,EWall Sharpe,50,136,8.0,25,OOF25,0.4260580569100503,5.969267317454217,0.43131384967629527,0.16491078106553214,0.2467645998502543,3.9239638368053686,0.5791806911008643
20,k=80,EWall Sharpe,50,136,8.0,50,OOF50,0.4260580569100503,5.969267317454217,0.44095762692175333,0.16890311430763938,0.23931064582481895,3.8452649487512933,0.5616855307476145
20,k=80,EWall Sharpe,50,136,32.0,1,IS,0.4260580569100503,5.969267317454217,0.805468902607607,0.754790633469159,0.006021021353986434,0.5335749260161076,0.01413192699054532
20,k=80,EWall Sharpe,50,136,32.0,2,OOF2,0.4260580569100503,5.969267317454217,0.06084263787060418,0.042663766281531346,0.38501474631562904,5.424444369467126,0.9036673290675822
20,k=80,EWall Sharpe,50,136,32.0,5,OOF5,0.4260580569100503,5.969267317454217,0.21015712583965296,0.10243884170781281,0.30874383687035606,4.581720257094895,0.7246520324236899
20,k=80,EWall Sharpe,50,136,32.0,10,OOF10,0.4260580569100503,5.969267317454217,0.24251320699755752,0.1032979520721573,0.27502708413960547,4.2225594240515205,0.6455155105720003
20,k=80,EWall Sharpe,50,136,32.0,25,OOF25,0.4260580569100503,5.969267317454217,0.2875752629786349,0.11132452138594318,0.2618066633432271,4.08276343404253,0.6144858877730364
20,k=80,EWall Sharpe,50,136,32.0,50,OOF50,0.4260580569100503,5.969267317454217,0.2949373010149058,0.11792239284400674,0.24993054851040855,3.957380970564215,0.5866114827707016
20,k=80,EWall Sharpe,50,136,128.0,1,IS,0.4260580569100503,5.969267317454217,0.44771493928237605,0.40081253008843176,0.012818625069648334,0.7812160820031014,0.030086568864849828
20,k=80,EWall Sharpe,50,136,128.0,2,OOF2,0.4260580569100503,5.969267317454217,0.024101882373364858,0.018931959485901206,0.41124773290586336,5.729733084534555,0.9652387186112674
20,k=80,EWall Sharpe,50,136,128.0,5,OOF5,0.4260580569100503,5.969267317454217,0.07167460148789218,0.021179295914395935,0.36853866145118075,5.237416029885636,0.8649963437470846
20,k=80,EWall Sharpe,50,136,128.0,10,OOF10,0.4260580569100503,5.969267317454217,0.10039962569533445,0.03599518068968466,0.3087321121367604,4.581594404312742,0.7246245133252818
20,k=80,EWall Sharpe,50,136,128.0,25,OOF25,0.4260580569100503,5.969267317454217,0.11272844548699446,0.030750872500598936,0.3143083157518718,4.641543483240857,0.7377124095043902
20,k=80,EWall Sharpe,50,136,128.0,50,OOF50,0.4260580569100503,5.969267317454217,0.11465538613901771,0.04108602684452156,0.2921107064965515,4.403925814989416,0.68561244590716
20,k=80,EWall Sharpe,50,136,512.0,1,IS,0.4260580569100503,5.969267317454217,0.15781117943614875,0.13911948677081243,0.01766903770403294,0.9194464943562295,0.04147096250726047
20,k=80,EWall Sharpe,50,136,512.0,2,OOF2,0.4260580569100503,5.969267317454217,0.004051064215875089,-0.00030591943422852985,0.4316802878511446,5.97494178000291,1.013195926822436
20,k=80,EWall Sharpe,50,136,512.0,5,OOF5,0.4260580569100503,5.969267317454217,-0.0069690000743991565,-0.031862743157927476,0.42573962977875507,5.902915206299587,0.9992526203268997
20,k=80,EWall Sharpe,50,136,512.0,10,OOF10,0.4260580569100503,5.969267317454217,0.01742199059391447,-0.011946160014536744,0.4002765907302288,5.600844618785125,0.9394883730945042
20,k=80,EWall Sharpe,50,136,512.0,25,OOF25,0.4260580569100503,5.969267317454217,0.009916402043137706,-0.026253563172533356,0.4247963186952819,5.891535145424123,0.9970385767988545
20,k=80,EWall Sharpe,50,136,512.0,50,OOF50,0.4260580569100503,5.969267317454217,0.008824125095942326,-0.012979872245697521,0.4108622087821826,5.7251726269079946,0.9643338557236207
20,k=80,premium,50,136,0.0,1,IS,0.016706350138967374,0.9030666227498118,1.0,1.0,,0.03869454066011041,
20,k=80,premium,50,136,0.0,2,OOF2,0.016706350138967374,0.9030666227498118,-931.377443226114,-1858.4079942144388,0.008879223695106622,0.6488930723202118,0.5314879444790237
20,k=80,premium,50,136,0.0,5,OOF5,0.016706350138967374,0.9030666227498118,-3083.860241444914,-4925.295583705177,0.016622928170274828,0.8913384761740627,0.9950065712738795
20,k=80,premium,50,136,0.0,10,OOF10,0.016706350138967374,0.9030666227498118,-791.4455009141103,-764.0929019907569,0.016887348947354032,0.8985205727450649,1.0108341323437535
20,k=80,premium,50,136,0.0,25,OOF25,0.016706350138967374,0.9030666227498118,-1253.4427663465565,-506.1021702193653,0.011957043460387978,0.7541763677393611,0.7157184759643166
20,k=80,premium,50,136,0.0,50,OOF50,0.016706350138967374,0.9030666227498118,-3080.2162618935286,-5080.4650361329395,0.014472346002490135,0.8307760919168131,0.8662781446638994
20,k=80,premium,50,136,0.5,1,IS,0.016706350138967374,0.9030666227498118,0.999664047356275,0.9995887761941771,0.10865061094027542,2.3935418743083283,6.503551645721173
20,k=80,premium,50,136,0.5,2,OOF2,0.016706350138967374,0.9030666227498118,-0.08541172974104905,0.042261477865964125,0.01571137696315578,0.8661534123543974,0.9404434141787301
20,k=80,premium,50,136,0.5,5,OOF5,0.016706350138967374,0.9030666227498118,0.2092896514321716,0.19628951292141084,0.05077825052998537,1.5856376731006132,3.039458056822697
20,k=80,premium,50,136,0.5,10,OOF10,0.016706350138967374,0.9030666227498118,0.18893336929434212,0.14990349578859719,0.04498663357772431,1.487941825019557,2.69278646763146
20,k=80,premium,50,136,0.5,25,OOF25,0.016706350138967374,0.9030666227498118,0.2542617111380069,0.18190012719834503,0.07312278094966437,1.9255915647650312,4.376945313692804
20,k=80,premium,50,136,0.5,50,OOF50,0.016706350138967374,0.9030666227498118,0.26872417898222256,0.17836967823422512,0.07123013207259474,1.8985705728960265,4.263656123574907
20,k=80,premium,50,136,2.0,1,IS,0.016706350138967374,0.9030666227498118,0.9953694833770659,0.9945752204071712,0.11356291690217882,2.453823043121128,6.797589895909974
20,k=80,premium,50,136,2.0,2,OOF2,0.016706350138967374,0.9030666227498118,-0.08212641404988474,0.044687714328175976,0.015917386742028167,0.8719047301959062,0.9527746401591956
20,k=80,premium,50,136,2.0,5,OOF5,0.016706350138967374,0.9030666227498118,0.1952936021204339,0.18843515270929956,0.0519032712842153,1.6040576407526124,3.106798962817827
20,k=80,premium,50,136,2.0,10,OOF10,0.016706350138967374,0.9030666227498118,0.17358745638835782,0.15047711653079943,0.04534945999569176,1.4942139191229606,2.714504342268911
20,k=80,premium,50,136,2.0,25,OOF25,0.016706350138967374,0.9030666227498118,0.2362140572577731,0.18087114182003872,0.07391306235552952,1.9367949668016926,4.424249566225009
20,k=80,premium,50,136,2.0,50,OOF50,0.016706350138967374,0.9030666227498118,0.24786823745422626,0.18021066859510138,0.07222223223911242,1.9127684600272568,4.323040738303148
20,k=80,premium,50,136,8.0,1,IS,0.016706350138967374,0.9030666227498118,0.9532396256045983,0.950252273597186,0.12493095464187114,2.590375939739915,7.478051974408886
20,k=80,premium,50,136,8.0,2,OOF2,0.016706350138967374,0.9030666227498118,-0.07140614041699878,0.048635399185387396,0.016416603854792215,0.8856966331864669,0.9826565179249219
20,k=80,premium,50,136,8.0,5,OOF5,0.016706350138967374,0.9030666227498118,0.15303295094131997,0.1621720396570161,0.05291800243279426,1.6205291935898987,3.1675382110760153
20,k=80,premium,50,136,8.0,10,OOF10,0.016706350138967374,0.9030666227498118,0.12764476115563772,0.14263115583245656,0.0443957877821376,1.4776813246863978,2.657419927922193
20,k=80,premium,50,136,8.0,25,OOF25,0.016706350138967374,0.9030666227498118,0.1823811858405857,0.16491078106553214,0.07262490135422923,1.918509665716637,4.347143496342296
20,k=80,premium,50,136,8.0,50,OOF50,0.016706350138967374,0.9030666227498118,0.18664105898932348,0.16890311430763938,0.07132648975301273,1.899952859852617,4.269423851391962
20,k=80,premium,50,136,32.0,1,IS,0.016706350138967374,0.9030666227498118,0.7462448963209937,0.754790633469159,0.13579986546782316,2.7176369205744915,8.128637574228227
20,k=80,premium,50,136,32.0,2,OOF2,0.016706350138967374,0.9030666227498118,-0.049588394099322475,0.042663766281531346,0.01675972778453013,0.8950608881653829,1.0031950512900034
20,k=80,premium,50,136,32.0,5,OOF5,0.016706350138967374,0.9030666227498118,0.07530109398792206,0.10243884170781281,0.0468796575828875,1.520432957632901,2.806098111971281
20,k=80,premium,50,136,32.0,10,OOF10,0.016706350138967374,0.9030666227498118,0.046937756707427614,0.1032979520721573,0.035214845213039345,1.3097744511498497,2.1078718523264466
20,k=80,premium,50,136,32.0,25,OOF25,0.016706350138967374,0.9030666227498118,0.08666091008437304,0.11132452138594318,0.05889621479766845,1.7150384491966273,3.525378931230089
20,k=80,premium,50,136,32.0,50,OOF50,0.016706350138967374,0.9030666227498118,0.08038339364774283,0.11792239284400674,0.05633909919445812,1.6751198994292282,3.3723164381098303
20,k=80,premium,50,136,128.0,1,IS,0.016706350138967374,0.9030666227498118,0.37292612567062644,0.40081253008843176,0.13507532086814023,2.7092419295416676,8.085268161181332
20,k=80,premium,50,136,128.0,2,OOF2,0.016706350138967374,0.9030666227498118,-0.030128974904842343,0.018931959485901206,0.0159643984502062,0.8732122160048326,0.9555886424868721
20,k=80,premium,50,136,128.0,5,OOF5,0.016706350138967374,0.9030666227498118,0.008304206577154916,0.021179295914395935,0.025922054047494637,1.1183732725911566,1.5516288017351998
20,k=80,premium,50,136,128.0,10,OOF10,0.016706350138967374,0.9030666227498118,-0.015546170022768369,0.03599518068968466,0.015007597309389309,0.8462293277431433,0.8983169384427216
20,k=80,premium,50,136,128.0,25,OOF25,0.016706350138967374,0.9030666227498118,0.008378034611108198,0.030750872500598936,0.029038188484571414,1.185584777054243,1.7381527528768934
20,k=80,premium,50,136,128.0,50,OOF50,0.016706350138967374,0.9030666227498118,-0.0014312302609118532,0.04108602684452156,0.021927671610575974,1.0265017692422445,1.3125351395233795
20,k=80,premium,50,136,512.0,1,IS,0.016706350138967374,0.9030666227498118,0.122653380485934,0.13911948677081243,0.13139906685567831,2.666459082411356,7.865216864406036
20,k=80,premium,50,136,512.0,2,OOF2,0.016706350138967374,0.9030666227498118,-0.021863852290757713,-0.00030591943422852985,0.015494795996379382,0.8600681243991616,0.9274794235419468
20,k=80,premium,50,136,512.0,5,OOF5,0.016706350138967374,0.9030666227498118,-0.020065077722008606,-0.031862743157927476,0.011145550904690086,0.7278359667898366,0.6671445774797461
20,k=80,premium,50,136,512.0,10,OOF10,0.016706350138967374,0.9030666227498118,-0.038602262390133646,-0.011946160014536744,0.003107244495154774,0.3827475528283451,0.1859918216311749
20,k=80,premium,50,136,512.0,25,OOF25,0.016706350138967374,0.9030666227498118,-0.022751554384876638,-0.026253563172533356,0.000381943958443667,0.1340083022890374,0.022862202412050912
20,k=80,premium,50,136,512.0,50,OOF50,0.016706350138967374,0.9030666227498118,-0.03101943569375587,-0.012979872245697521,0.006784507654695363,-0.5666127655908079,0.4061035234063828
