leg,window,char,k,n_B,n_S,n_min,rep,n_overlap,reach_lo_B,reach_hi_B,reach_lo_S,reach_hi_S,reach_w_B,reach_w_S,abs_resid,mean_resid,abs_resid_sd_units,worst_rung
SYM,IS,momac,12,110,110,110,0,5,0.6941635915834107,0.9328355753627785,0.593774648798593,0.9270151937346519,0.23867198377936782,0.3332405449360589,0.013808759582170937,0.006777825728919051,0.1191385529810581,0.04651589869225092
SYM,IS,momac,12,134,134,134,0,5,0.6891875770556225,0.9350998070675985,0.5101527801123419,0.9383447124623124,0.24591223001197604,0.42819193234997055,0.009911997308687793,-0.002935044399182707,0.08551825451678631,0.028186585336048897
ASYM_S,IS,momac,12,130,36,36,0,4,0.6891875770556225,0.9350998070675985,0.6737354771333616,0.9167005992798863,0.24591223001197604,0.24296512214652477,0.01973849438573899,-0.019270254637316242,0.17029883423982206,0.036363714532459124
ASYM_S,IS,momac,12,130,48,48,0,4,0.6891875770556225,0.9350998070675985,0.649549930590412,0.9106032620133866,0.24591223001197604,0.2610533314229746,0.017846368439617455,-0.017846368439617455,0.15397404084057342,0.031906946502807676
ASYM_S,IS,momac,12,130,64,64,0,5,0.6891875770556225,0.9350998070675985,0.6673025315143463,0.927552829649775,0.24591223001197604,0.26025029813542877,0.010297835527536447,-0.006759070757587304,0.08884717097773831,0.015836290692191834
ASYM_S,IS,momac,12,130,84,84,0,5,0.6891875770556225,0.9350998070675985,0.5749705668659729,0.9272567895048843,0.24591223001197604,0.3522862226389114,0.016921783621474673,0.010158456130552485,0.14599695233481005,0.06326968023545054
ASYM_S,IS,momac,12,130,110,110,0,5,0.6891875770556225,0.9350998070675985,0.593774648798593,0.9270151937346519,0.24591223001197604,0.3332405449360589,0.012819132984792803,-0.0010314705334451223,0.11060030013498581,0.02830713392044748
ASYM_S,IS,momac,12,130,134,130,0,5,0.6891875770556225,0.9350998070675985,0.5101527801123419,0.9383447124623124,0.24591223001197604,0.42819193234997055,0.01604264355779341,0.002023572776822058,0.13841194989984157,0.045165540836538676
ASYM_S,IS,momac,12,130,200,130,0,5,0.6891875770556225,0.9350998070675985,0.4325717356442062,0.9471963719423565,0.24591223001197604,0.5146246362981504,0.011641344291033917,-0.0013020691737629432,0.10043863138719639,0.029475659045047675
ASYM_S,IS,momac,12,130,330,130,0,5,0.6891875770556225,0.9350998070675985,0.3560013902025568,0.9536227222377756,0.24591223001197604,0.5976213320352188,0.007815379128342136,-0.006900805292589763,0.06742915283652588,0.015105054696581854
ASYM_S,IS,momac,12,130,465,130,0,5,0.6891875770556225,0.9350998070675985,0.2786549122880361,0.9562086637226658,0.24591223001197604,0.6775537514346297,0.009668165673240959,-0.0005516944579464055,0.08341453563854268,0.012878987126680563
ASYM_B,IS,momac,12,36,465,36,0,3,0.7555507711137586,0.9125078479584158,0.2786549122880361,0.9562086637226658,0.1569570768446572,0.6775537514346297,0.007237540632893058,0.0029905326373635224,0.06244370560682389,0.013587340486994504
ASYM_B,IS,momac,12,48,465,48,0,3,0.7326279945111224,0.915835084041582,0.2786549122880361,0.9562086637226658,0.1832070895304596,0.6775537514346297,0.0084029957931158,0.00024925243588373264,0.07249896368608834,0.012230615035848103
ASYM_B,IS,momac,12,64,465,64,0,4,0.7334073041947861,0.9246561008775461,0.2786549122880361,0.9562086637226658,0.19124879668276007,0.6775537514346297,0.012319765353825285,-0.002552836147501625,0.10629188006256568,0.01953385841264732
ASYM_B,IS,momac,12,84,465,84,0,4,0.7371153873531241,0.929993511892475,0.2786549122880361,0.9562086637226658,0.19287812453935094,0.6775537514346297,0.004666689363392484,0.0032783251535398183,0.04026303844731485,0.008239452604643649
ASYM_B,IS,momac,12,110,465,110,0,5,0.6941635915834107,0.9328355753627785,0.2786549122880361,0.9562086637226658,0.23867198377936782,0.6775537514346297,0.01032810074626318,0.0025669200110694846,0.08910829177887195,0.020346720853710698
ASYM_B,IS,momac,12,130,465,130,0,5,0.6891875770556225,0.9350998070675985,0.2786549122880361,0.9562086637226658,0.24591223001197604,0.6775537514346297,0.012261171007644789,-0.0070147414255766535,0.10578634257563392,0.02590833564802031
SYM,IS,momac,12,36,36,36,1,3,0.7450405685658485,0.9164074791117994,0.7219439628148357,0.913762472946568,0.17136691054595088,0.19181851013173223,0.011691464782101146,-0.00666396303303296,0.10087105855380152,0.02492925212524444
SYM,IS,momac,12,48,48,48,1,3,0.7393747324871033,0.9261660522180248,0.6826088648899171,0.9090862373223167,0.18679131973092156,0.22647737243239963,0.004469126175609757,-0.004469126175609757,0.03855851226053489,0.006461755470956065
SYM,IS,momac,12,64,64,64,1,3,0.7131029774874599,0.9201035298169624,0.596691240089995,0.9074372478322054,0.20700055232950254,0.3107460077422104,0.0054499817217760205,-0.004842151333967852,0.04702109065204906,0.010863354870584097
SYM,IS,momac,12,84,84,84,1,4,0.717430297102373,0.9282357085462056,0.5283204204750999,0.9218379589307149,0.21080541144383258,0.393517538455615,0.01079318203447302,-0.01079318203447302,0.0931208977892936,0.024937038826727154
SYM,IS,momac,12,110,110,110,1,4,0.7092798636290615,0.9350998070675985,0.6042318121874287,0.9296848754390584,0.22581994343853706,0.3254530632516297,0.007402398977836039,0.007402398977836039,0.0638660625206714,0.01956531429047692
SYM,IS,momac,12,134,134,134,1,5,0.6891875770556225,0.9350998070675985,0.44703556000281486,0.9373387602405212,0.24591223001197604,0.49030320023770635,0.003542663856026795,-0.0031846991535333215,0.03056522513798251,0.010389926219899204
ASYM_S,IS,momac,12,130,36,36,1,3,0.6891875770556225,0.9350998070675985,0.7219439628148357,0.913762472946568,0.24591223001197604,0.19181851013173223,0.010350518178247206,-0.0001130494680860276,0.08930170382230969,0.015695351469499852
ASYM_S,IS,momac,12,130,48,48,1,4,0.6891875770556225,0.9350998070675985,0.6826088648899171,0.9090862373223167,0.24591223001197604,0.22647737243239963,0.019370026597445716,-0.019149660264679264,0.16711978554568221,0.030983484722333365
ASYM_S,IS,momac,12,130,64,64,1,4,0.6891875770556225,0.9350998070675985,0.596691240089995,0.9074372478322054,0.24591223001197604,0.3107460077422104,0.00936764558049727,-0.00644240188123732,0.08082172280997812,0.027861864795912794
ASYM_S,IS,momac,12,130,84,84,1,5,0.6891875770556225,0.9350998070675985,0.5283204204750999,0.9218379589307149,0.24591223001197604,0.393517538455615,0.016419645526734694,-0.009360594757014873,0.14166462938806051,0.03219553968737987
ASYM_S,IS,momac,12,130,110,110,1,5,0.6891875770556225,0.9350998070675985,0.6042318121874287,0.9296848754390584,0.24591223001197604,0.3254530632516297,0.012045737269797251,-0.008677665636234622,0.10392763371494848,0.02856475006205994
ASYM_S,IS,momac,12,130,134,130,1,5,0.6891875770556225,0.9350998070675985,0.44703556000281486,0.9373387602405212,0.24591223001197604,0.49030320023770635,0.010347515453418499,0.001435548410503884,0.08927579705718978,0.02421868541049854
ASYM_S,IS,momac,12,130,200,130,1,5,0.6891875770556225,0.9350998070675985,0.450298550342781,0.9426544726172678,0.24591223001197604,0.49235592227448677,0.008151447758056474,-0.004739400405092686,0.07032866962572315,0.017082681443723935
ASYM_S,IS,momac,12,130,330,130,1,5,0.6891875770556225,0.9350998070675985,0.3271754526636523,0.9412352327890713,0.24591223001197604,0.6140597801254191,0.013760100863864344,-0.0005861214141205772,0.11871873762729923,0.029267623046362434
ASYM_S,IS,momac,12,130,465,130,1,5,0.6891875770556225,0.9350998070675985,0.2786549122880361,0.9562086637226658,0.24591223001197604,0.6775537514346297,0.011381792010520031,-0.004267803495442357,0.09819927868217257,0.02774478857865259
ASYM_B,IS,momac,12,36,465,36,1,3,0.7450405685658485,0.9164074791117994,0.2786549122880361,0.9562086637226658,0.17136691054595088,0.6775537514346297,0.019500217030317197,-0.0005606330877716559,0.16824303631212414,0.028409375913818313
ASYM_B,IS,momac,12,48,465,48,1,4,0.7393747324871033,0.9261660522180248,0.2786549122880361,0.9562086637226658,0.18679131973092156,0.6775537514346297,0.012727865226670854,-0.001338689429569384,0.10981286455311694,0.02325093420268809
ASYM_B,IS,momac,12,64,465,64,1,4,0.7131029774874599,0.9201035298169624,0.2786549122880361,0.9562086637226658,0.20700055232950254,0.6775537514346297,0.01692589405210787,-0.01692589405210787,0.1460324161108903,0.031634056838537816
ASYM_B,IS,momac,12,84,465,84,1,4,0.717430297102373,0.9282357085462056,0.2786549122880361,0.9562086637226658,0.21080541144383258,0.6775537514346297,0.008302690501647308,0.0040205308796905925,0.0716335545078933,0.020257413032443328
ASYM_B,IS,momac,12,110,465,110,1,4,0.7092798636290615,0.9350998070675985,0.2786549122880361,0.9562086637226658,0.22581994343853706,0.6775537514346297,0.017494872566225533,0.004942428431485429,0.1509414216190182,0.03788461336759963
ASYM_B,IS,momac,12,130,465,130,1,5,0.6891875770556225,0.9350998070675985,0.2786549122880361,0.9562086637226658,0.24591223001197604,0.6775537514346297,0.006004451841205372,-0.0011098547165306004,0.05180492132901578,0.015787513039576817
SYM,IS,momac,12,36,36,36,2,3,0.739248446295183,0.9177704801464247,0.7295700481725738,0.900474754871,0.17852203385124166,0.17090470669842628,0.008937117732124503,0.005243830657203241,0.07710723530891353,0.019270356293953683
SYM,IS,momac,12,48,48,48,2,3,0.7414478455965053,0.9149997993175939,0.6006001583922473,0.9029111466884135,0.17355195372108856,0.3023109882961662,0.017205622737910042,-0.017205622737910042,0.14844584583681536,0.027469607801394402
SYM,IS,momac,12,64,64,64,2,3,0.7701499144269185,0.9262825151345894,0.5109099968344493,0.9115362337951294,0.15613260070767088,0.4006262369606801,0.012967267041979999,-0.012967267041979999,0.11187836404184696,0.014694122798698306
SYM,IS,momac,12,84,84,84,2,5,0.6999968009604934,0.9294567791111509,0.5623115404523892,0.9296868699665747,0.22945997815065744,0.3673753295141855,0.0215293784572407,0.005304374568195725,0.18575013785372677,0.06708438256359106
SYM,IS,momac,12,110,110,110,2,5,0.6891875770556225,0.9298418501484246,0.6203703353135871,0.9270582873518117,0.24065427309280207,0.30668795203822463,0.009737344786288894,0.005909212818569843,0.08401139586889135,0.018479297586941446
SYM,IS,momac,12,134,134,134,2,5,0.6891875770556225,0.9350998070675985,0.48341373472682553,0.9302650935773059,0.24591223001197604,0.4468513588504804,0.012415699752061537,-0.006370092883621914,0.10711957825797294,0.022564289327423492
ASYM_S,IS,momac,12,130,36,36,2,3,0.6891875770556225,0.9350998070675985,0.7295700481725738,0.900474754871,0.24591223001197604,0.17090470669842628,0.006735041169446158,-0.006735041169446158,0.05810826486049367,0.0091121483360872
ASYM_S,IS,momac,12,130,48,48,2,4,0.6891875770556225,0.9350998070675985,0.6006001583922473,0.9029111466884135,0.24591223001197604,0.3023109882961662,0.01993430202373009,-0.014125280926155837,0.17198821397839165,0.055540960517545646
ASYM_S,IS,momac,12,130,64,64,2,4,0.6891875770556225,0.9350998070675985,0.5109099968344493,0.9115362337951294,0.24591223001197604,0.4006262369606801,0.01388861041262654,-0.01388861041262654,0.1198274861425203,0.02096035870396029
ASYM_S,IS,momac,12,130,84,84,2,5,0.6891875770556225,0.9350998070675985,0.5623115404523892,0.9296868699665747,0.24591223001197604,0.3673753295141855,0.019874806947195723,-0.0065533729231128214,0.17147490521335576,0.035331417569118506
ASYM_S,IS,momac,12,130,110,110,2,5,0.6891875770556225,0.9350998070675985,0.6203703353135871,0.9270582873518117,0.24591223001197604,0.30668795203822463,0.015322108093455179,-0.005157074479332735,0.13219534861266816,0.028093607213845573
ASYM_S,IS,momac,12,130,134,130,2,5,0.6891875770556225,0.9350998070675985,0.48341373472682553,0.9302650935773059,0.24591223001197604,0.4468513588504804,0.008311151013147633,-0.007361415447209874,0.0717065497028368,0.02886656938315324
ASYM_S,IS,momac,12,130,200,130,2,5,0.6891875770556225,0.9350998070675985,0.40620965023676403,0.9447068452408941,0.24591223001197604,0.5384971950041301,0.016216343979686167,-0.0018206393590999514,0.13991059406069883,0.02292311986317097
ASYM_S,IS,momac,12,130,330,130,2,5,0.6891875770556225,0.9350998070675985,0.3416672928191055,0.9532120134720606,0.24591223001197604,0.6115447206529552,0.010216950991759233,-0.0024696266660945597,0.08814931926312927,0.019368310814161682
ASYM_S,IS,momac,12,130,465,130,2,5,0.6891875770556225,0.9350998070675985,0.2786549122880361,0.9562086637226658,0.24591223001197604,0.6775537514346297,0.014297586074353386,-0.014297586074353386,0.12335602672233587,0.03757694611912976
ASYM_B,IS,momac,12,36,465,36,2,4,0.739248446295183,0.9177704801464247,0.2786549122880361,0.9562086637226658,0.17852203385124166,0.6775537514346297,0.010102576565026167,0.010102576565026167,0.08716252507514087,0.014260414897327434
ASYM_B,IS,momac,12,48,465,48,2,3,0.7414478455965053,0.9149997993175939,0.2786549122880361,0.9562086637226658,0.17355195372108856,0.6775537514346297,0.012960233240850974,-0.011067378768062519,0.11181767815015034,0.021122731535222594
ASYM_B,IS,momac,12,64,465,64,2,4,0.7701499144269185,0.9262825151345894,0.2786549122880361,0.9562086637226658,0.15613260070767088,0.6775537514346297,0.011645714108540567,-0.004279980311518022,0.10047633308889056,0.01914941127701897
ASYM_B,IS,momac,12,84,465,84,2,5,0.6999968009604934,0.9294567791111509,0.2786549122880361,0.9562086637226658,0.22945997815065744,0.6775537514346297,0.005992386781540371,-0.0015628371554323062,0.051700826986467135,0.00965822195969357
ASYM_B,IS,momac,12,110,465,110,2,5,0.6891875770556225,0.9298418501484246,0.2786549122880361,0.9562086637226658,0.24065427309280207,0.6775537514346297,0.011551482646954981,-0.005098337000981034,0.09966332740856196,0.023094412256150276
ASYM_B,IS,momac,12,130,465,130,2,5,0.6891875770556225,0.9350998070675985,0.2786549122880361,0.9562086637226658,0.24591223001197604,0.6775537514346297,0.008114687994810344,0.0010340859961018411,0.07001151550518035,0.013211842709570543
SYM,IS,momac,12,36,36,36,3,3,0.7619410935527403,0.9013762675601109,0.694483353115752,0.9096572466495204,0.1394351740073706,0.21517389353376837,0.033239189146155756,-0.033239189146155756,0.28677948034157236,0.06330545869641058
SYM,IS,momac,12,48,48,48,3,3,0.7714640147953832,0.9253691978611126,0.7007164563246083,0.9127407746636339,0.15390518306572942,0.21202431833902557,0.017401429351099822,-0.013023849795634201,0.15013521673365332,0.02319219654688509
SYM,IS,momac,12,64,64,64,3,4,0.7326557631281778,0.928131744790579,0.5233129571558089,0.9190516147671466,0.1954759816624012,0.39573865761133764,0.010080406862788466,0.003951362464679503,0.08697125038251527,0.012258088796217925
SYM,IS,momac,12,84,84,84,3,4,0.7278351519327257,0.9273580995690168,0.5980462189767775,0.9301505082885587,0.19952294763629108,0.33210428931178126,0.010616655985987211,-0.004421429757316908,0.09159787482297174,0.028073533795207495
SYM,IS,momac,12,110,110,110,3,5,0.7046119716842574,0.9327816793463884,0.4804859622754812,0.9324823261092171,0.22816970766213107,0.4519963638337359,0.011126820962966378,-0.0007717236858044707,0.09599945171894354,0.02514906931804828
SYM,IS,momac,12,134,134,134,3,5,0.6891875770556225,0.9350998070675985,0.4956691998414439,0.929302883065704,0.24591223001197604,0.43363368322426005,0.0144552037291785,-0.008439470898466283,0.1247159127576013,0.019176794629031324
ASYM_S,IS,momac,12,130,36,36,3,4,0.6891875770556225,0.9350998070675985,0.694483353115752,0.9096572466495204,0.24591223001197604,0.21517389353376837,0.006325040280490385,-0.002069698840287598,0.054570878874412296,0.009253877376906972
ASYM_S,IS,momac,12,130,48,48,3,4,0.6891875770556225,0.9350998070675985,0.7007164563246083,0.9127407746636339,0.24591223001197604,0.21202431833902557,0.020268347017821542,-0.01898052739709505,0.1748702713413141,0.04317213830458455
ASYM_S,IS,momac,12,130,64,64,3,5,0.6891875770556225,0.9350998070675985,0.5233129571558089,0.9190516147671466,0.24591223001197604,0.39573865761133764,0.009418529541999088,-0.008980752724332564,0.08126073701014551,0.02442933851680673
ASYM_S,IS,momac,12,130,84,84,3,5,0.6891875770556225,0.9350998070675985,0.5980462189767775,0.9301505082885587,0.24591223001197604,0.33210428931178126,0.009033526291913185,-0.0020063782089227546,0.07793902445259893,0.022106834251340857
ASYM_S,IS,momac,12,130,110,110,3,5,0.6891875770556225,0.9350998070675985,0.4804859622754812,0.9324823261092171,0.24591223001197604,0.4519963638337359,0.008470279838174078,-0.004574767123164935,0.0730794737398158,0.014609986493240967
ASYM_S,IS,momac,12,130,134,130,3,5,0.6891875770556225,0.9350998070675985,0.4956691998414439,0.929302883065704,0.24591223001197604,0.43363368322426005,0.008342495045290721,0.0016749913852001307,0.0719769782385715,0.011791733876357013
ASYM_S,IS,momac,12,130,200,130,3,5,0.6891875770556225,0.9350998070675985,0.37896345523756464,0.9352166237691469,0.24591223001197604,0.5562531685315824,0.0193641417989197,0.01874728013633189,0.16706901296348156,0.0488361070012131
ASYM_S,IS,momac,12,130,330,130,3,5,0.6891875770556225,0.9350998070675985,0.3361750778322076,0.9533835328383473,0.24591223001197604,0.6172084550061396,0.008830202817102163,0.0031504732570420747,0.07618479993794071,0.024429630907237154
ASYM_S,IS,momac,12,130,465,130,3,5,0.6891875770556225,0.9350998070675985,0.2786549122880361,0.9562086637226658,0.24591223001197604,0.6775537514346297,0.010544625560594545,-0.010544625560594545,0.09097641417686328,0.013223109864276772
ASYM_B,IS,momac,12,36,465,36,3,3,0.7619410935527403,0.9013762675601109,0.2786549122880361,0.9562086637226658,0.1394351740073706,0.6775537514346297,0.017170184388838144,-0.017170184388838144,0.14814009255004548,0.027367937205638015
ASYM_B,IS,momac,12,48,465,48,3,4,0.7714640147953832,0.9253691978611126,0.2786549122880361,0.9562086637226658,0.15390518306572942,0.6775537514346297,0.011349435944123687,0.005270589693569694,0.09792011856589415,0.022248501113932506
