
========================================================================================================================================================================================================
PANEL u56: 56 tradable names, 2008-01-02 -> 2026-09-04 | eval from 2009-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 10.66%
  regime spy200     armed 0.171 (757 days) | IS 0.177 OOS 0.165
  regime breadth20  armed 0.087 (384 days) | IS 0.031 OOS 0.132
  CHECK(a) run_cond(no instrument) == engine.backtest @0bps: max|diff| = 0.000e+00
  CHECK(a) run_cond(no instrument) == engine.backtest @10bps: max|diff| = 0.000e+00
  CHECK(a) run_cond(no instrument) == engine.backtest @25bps: max|diff| = 0.000e+00

========================================================================================================================================================================================================
PANEL broad: 136 tradable names, 2008-01-02 -> 2026-09-04 | eval from 2009-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 10.66%
  regime spy200     armed 0.171 (757 days) | IS 0.177 OOS 0.165
  regime breadth20  armed 0.081 (359 days) | IS 0.025 OOS 0.127

========================================================================================================================================================================================================
PANEL small: 439 tradable names, 2010-01-04 -> 2026-09-04 | eval from 2011-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 14.13% Sharpe 0.862 MaxDD -33.72% halves 0.891/0.858 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 9.89%
  regime spy200     armed 0.153 (603 days) | IS 0.134 OOS 0.165
  regime breadth20  armed 0.123 (484 days) | IS 0.049 OOS 0.169

========================================================================================================================================================================================================
LIVE-BASELINE CONTEXT — idea 246's imported `keep_paths` judges 4a against RULES v1 (the pre-2026-09-06 convention).  RULES v2 has been live since 2026-09-06 and is printed here so no 4a count in this file is read as a claim against the live book:
panel    cost            book   CAGR  Sharpe   MaxDD     H1     H2  OOS_CAGR  OOS_Sharpe
  u56  0.0000        RULES v1 0.0900  0.8954 -0.1359 0.8786 0.9149    0.1044      0.9780
  u56  0.0000 RULES v2 (LIVE) 0.0885  1.2307 -0.1203 1.2511 1.2158    0.0973      1.3096
  u56 10.0000        RULES v1 0.0646  0.6647 -0.1383 0.6421 0.6878    0.0773      0.7471
  u56 10.0000 RULES v2 (LIVE) 0.0866  1.2056 -0.1205 1.2259 1.1909    0.0953      1.2851
  u56 25.0000        RULES v1 0.0276  0.3174 -0.1563 0.2860 0.3460    0.0378      0.3992
  u56 25.0000 RULES v2 (LIVE) 0.0837  1.1681 -0.1209 1.1881 1.1534    0.0924      1.2483
broad  0.0000        RULES v1 0.0956  0.9118 -0.1835 1.0363 0.8070    0.0928      0.8569
broad  0.0000 RULES v2 (LIVE) 0.0825  1.1336 -0.1221 1.2547 1.0144    0.0821      1.1481
broad 10.0000        RULES v1 0.0639  0.6350 -0.2119 0.7562 0.5320    0.0594      0.5763
broad 10.0000 RULES v2 (LIVE) 0.0803  1.1058 -0.1224 1.2291 0.9844    0.0798      1.1185
broad 25.0000        RULES v1 0.0179  0.2195 -0.2672 0.3350 0.1198    0.0111      0.1554
broad 25.0000 RULES v2 (LIVE) 0.0770  1.0640 -0.1228 1.1906 0.9393    0.0764      1.0740
small  0.0000        RULES v1 0.1182  0.8281 -0.2930 0.9329 0.7359    0.1157      0.8010
small  0.0000 RULES v2 (LIVE) 0.0409  0.6113 -0.1433 0.6095 0.6153    0.0414      0.6071
small 10.0000        RULES v1 0.0815  0.6027 -0.3284 0.6894 0.5263    0.0792      0.5807
small 10.0000 RULES v2 (LIVE) 0.0380  0.5710 -0.1470 0.5682 0.5757    0.0384      0.5665
small 25.0000        RULES v1 0.0286  0.2645 -0.4304 0.3240 0.2115    0.0267      0.2501
small 25.0000 RULES v2 (LIVE) 0.0337  0.5106 -0.1527 0.5064 0.5164    0.0339      0.5056

========================================================================================================================================================================================================
GRID: 1107 runs written to 2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.grid.csv (25 arm labels x 3 panels x 3 books x 3 cost rungs)
GROSS MATCH QUALITY: max |achieved - target| mean gross over all 432 matched controls = 8.63e-05 (tolerance 0.0001); mu range 0.8262 - 1.0571

----- FULL GRID (every point) -----
panel  book    cost                        arm            regime  armed_frac  mean_gross  turnover   CAGR  Sharpe   MaxDD     H1      H2  OOS_Sharpe  pass4a  pass4b
small   V1u  0.0000                    gross75         breadth20      0.1230      0.7269   32.7240 0.1056  0.7776 -0.2484 0.8559  0.7044      0.7797   False   False
small   V1u  0.0000 MATCHED[gross75/breadth20] matched-breadth20      0.1230      0.7743   34.3856 0.1100  0.7644 -0.2884 0.8636  0.6775      0.7529   False   False
small   V1u  0.0000                    ddctl04            always      1.0000      0.4542   20.5908 0.0756  0.7919 -0.1758 0.8337  0.7482      0.8049   False   False
small   V1u  0.0000                    ddctl04            spy200      0.1533      0.6941   31.8933 0.1089  0.8196 -0.2015 0.8564  0.7842      0.8492   False   False
small   V1u  0.0000    MATCHED[ddctl04/spy200]    matched-spy200      0.1533      0.7395   32.8338 0.1053  0.7645 -0.2766 0.8634  0.6779      0.7532   False   False
small   V1u  0.0000                    ddctl04         breadth20      0.1230      0.7036   32.1588 0.1042  0.7844 -0.2339 0.8470  0.7231      0.7984   False   False
small   V1u  0.0000 MATCHED[ddctl04/breadth20] matched-breadth20      0.1230      0.7495   33.2811 0.1067  0.7644 -0.2800 0.8634  0.6778      0.7531   False   False
small   V1u  0.0000                    ddctl08            always      1.0000      0.5155   22.9597 0.0861  0.8093 -0.1825 0.8441  0.7726      0.8368   False   False
small   V1u  0.0000                    ddctl08            spy200      0.1533      0.7053   32.0753 0.1063  0.7962 -0.2354 0.8582  0.7365      0.8093   False   False
small   V1u  0.0000    MATCHED[ddctl08/spy200]    matched-spy200      0.1533      0.7513   33.3622 0.1069  0.7644 -0.2806 0.8634  0.6778      0.7531   False   False
small   V1u  0.0000                    ddctl08         breadth20      0.1230      0.7040   32.1501 0.1040  0.7830 -0.2360 0.8470  0.7204      0.7961   False   False
small   V1u  0.0000 MATCHED[ddctl08/breadth20] matched-breadth20      0.1230      0.7499   33.2991 0.1067  0.7644 -0.2801 0.8634  0.6778      0.7531   False   False
small   V1u  0.0000                    ddctl12            always      1.0000      0.5379   23.8876 0.0829  0.7652 -0.2006 0.8258  0.7001      0.7651   False   False
small   V1u  0.0000                    ddctl12            spy200      0.1533      0.7112   32.1747 0.1003  0.7514 -0.2556 0.8560  0.6524      0.7380   False   False
small   V1u  0.0000    MATCHED[ddctl12/spy200]    matched-spy200      0.1533      0.7576   33.6426 0.1077  0.7644 -0.2828 0.8635  0.6777      0.7530   False   False
small   V1u  0.0000                    ddctl12         breadth20      0.1230      0.7095   32.3436 0.0974  0.7335 -0.2492 0.8470  0.6247      0.7158   False   False
small   V1u  0.0000 MATCHED[ddctl12/breadth20] matched-breadth20      0.1230      0.7558   33.5614 0.1075  0.7644 -0.2821 0.8635  0.6777      0.7530   False   False
small   V1u  0.0000                    ddctl16            always      1.0000      0.6255   27.6132 0.0786  0.6746 -0.2355 0.8251  0.5128      0.6145   False   False
small   V1u  0.0000                    ddctl16            spy200      0.1533      0.7337   32.8433 0.1030  0.7594 -0.2450 0.8601  0.6653      0.7470   False   False
small   V1u  0.0000    MATCHED[ddctl16/spy200]    matched-spy200      0.1533      0.7816   34.7087 0.1109  0.7644 -0.2908 0.8636  0.6775      0.7528   False   False
small   V1u  0.0000                    ddctl16         breadth20      0.1230      0.7342   32.8170 0.1013  0.7480 -0.2355 0.8623  0.6416      0.7270   False   False
small   V1u  0.0000 MATCHED[ddctl16/breadth20] matched-breadth20      0.1230      0.7821   34.7312 0.1110  0.7644 -0.2910 0.8636  0.6775      0.7528   False   False
small   V1u 10.0000                    CONTROL              none      1.0000      0.7502   33.3113 0.0705  0.5375 -0.3402 0.6185  0.4662      0.5311   False   False
small   V1u 10.0000                    gross00            always      1.0000      0.0000    0.0000 0.0000     NaN  0.0000    NaN     NaN         NaN   False   False
small   V1u 10.0000                    gross00            spy200      0.1533      0.6335   30.3845 0.0755  0.6105 -0.2397 0.6150  0.6059      0.6556   False   False
small   V1u 10.0000    MATCHED[gross00/spy200]    matched-spy200      0.1533      0.6749   29.9622 0.0643  0.5377 -0.3098 0.6181  0.4670      0.5317   False   False
small   V1u 10.0000                    gross00         breadth20      0.1230      0.6569   31.0342 0.0672  0.5468 -0.2915 0.5810  0.5121      0.5777   False   False
small   V1u 10.0000 MATCHED[gross00/breadth20] matched-breadth20      0.1230      0.6999   31.0721 0.0664  0.5376 -0.3200 0.6182  0.4668      0.5315   False   False
small   V1u 10.0000                    gross25            always      1.0000      0.1877    8.3316 0.0193  0.5388 -0.0925 0.6148  0.4717      0.5354   False   False
small   V1u 10.0000                    gross25            spy200      0.1533      0.6627   31.1078 0.0746  0.6013 -0.2412 0.6204  0.5824      0.6357   False   False
small   V1u 10.0000    MATCHED[gross25/spy200]    matched-spy200      0.1533      0.7060   31.3437 0.0669  0.5376 -0.3225 0.6182  0.4667      0.5314   False   False
small   V1u 10.0000                    gross25         breadth20      0.1230      0.6803   31.5958 0.0684  0.5525 -0.2921 0.5919  0.5127      0.5776   False   False
small   V1u 10.0000 MATCHED[gross25/breadth20] matched-breadth20      0.1230      0.7247   32.1766 0.0684  0.5375 -0.3300 0.6184  0.4665      0.5313   False   False
small   V1u 10.0000                    gross50            always      1.0000      0.3752   16.6538 0.0375  0.5384 -0.1802 0.6161  0.4700      0.5341   False   False
small   V1u 10.0000                    gross50            spy200      0.1533      0.6918   31.8323 0.0734  0.5852 -0.2749 0.6227  0.5493      0.6067   False   False
small   V1u 10.0000    MATCHED[gross50/spy200]    matched-spy200      0.1533      0.7370   32.7254 0.0694  0.5375 -0.3350 0.6184  0.4664      0.5312   False   False
small   V1u 10.0000                    gross50         breadth20      0.1230      0.7036   32.1588 0.0693  0.5525 -0.3078 0.6018  0.5041      0.5689   False   False
small   V1u 10.0000 MATCHED[gross50/breadth20] matched-breadth20      0.1230      0.7495   33.2811 0.0704  0.5375 -0.3400 0.6185  0.4663      0.5311   False   False
small   V1u 10.0000                    gross75            always      1.0000      0.5627   24.9767 0.0546  0.5380 -0.2629 0.6174  0.4682      0.5326   False   False
small   V1u 10.0000                    gross75            spy200      0.1533      0.7210   32.5587 0.0721  0.5635 -0.3079 0.6221  0.5095      0.5710   False   False
small   V1u 10.0000    MATCHED[gross75/spy200]    matched-spy200      0.1533      0.7681   34.1075 0.0720  0.5374 -0.3474 0.6186  0.4661      0.5309   False   False
small   V1u 10.0000                    gross75         breadth20      0.1230      0.7269   32.7240 0.0700  0.5473 -0.3238 0.6107  0.4878      0.5527   False   False
small   V1u 10.0000 MATCHED[gross75/breadth20] matched-breadth20      0.1230      0.7743   34.3856 0.0725  0.5374 -0.3498 0.6187  0.4660      0.5308   False   False
small   V1u 10.0000                    ddctl04            always      1.0000      0.4261   19.2546 0.0419  0.4892 -0.2035 0.4787  0.5006      0.4894   False   False
small   V1u 10.0000                    ddctl04            spy200      0.1533      0.6941   31.8933 0.0741  0.5881 -0.2749 0.6109  0.5660      0.6204   False   False
small   V1u 10.0000    MATCHED[ddctl04/spy200]    matched-spy200      0.1533      0.7395   32.8338 0.0696  0.5375 -0.3360 0.6184  0.4664      0.5311   False   False
small   V1u 10.0000                    ddctl04         breadth20      0.1230      0.7036   32.1588 0.0693  0.5525 -0.3078 0.6018  0.5041      0.5689   False   False
small   V1u 10.0000 MATCHED[ddctl04/breadth20] matched-breadth20      0.1230      0.7495   33.2811 0.0704  0.5375 -0.3400 0.6185  0.4663      0.5311   False   False
small   V1u 10.0000                    ddctl08            always      1.0000      0.4809   21.3205 0.0472  0.5004 -0.2245 0.4918  0.5099      0.4672   False   False
small   V1u 10.0000                    ddctl08            spy200      0.1533      0.7011   31.9674 0.0747  0.5897 -0.2749 0.6140  0.5660      0.6204   False   False
small   V1u 10.0000    MATCHED[ddctl08/spy200]    matched-spy200      0.1533      0.7469   33.1634 0.0702  0.5375 -0.3389 0.6185  0.4663      0.5311   False   False
small   V1u 10.0000                    ddctl08         breadth20      0.1230      0.7040   32.1501 0.0691  0.5512 -0.3096 0.6018  0.5015      0.5667   False   False
small   V1u 10.0000 MATCHED[ddctl08/breadth20] matched-breadth20      0.1230      0.7499   33.2991 0.0705  0.5375 -0.3401 0.6185  0.4662      0.5311   False   False
small   V1u 10.0000                    ddctl12            always      1.0000      0.5003   22.1679 0.0428  0.4535 -0.2450 0.4231  0.4878      0.4450   False   False
small   V1u 10.0000                    ddctl12            spy200      0.1533      0.7098   32.1074 0.0704  0.5577 -0.3135 0.6119  0.5057      0.5693   False   False
small   V1u 10.0000    MATCHED[ddctl12/spy200]    matched-spy200      0.1533      0.7561   33.5746 0.0710  0.5375 -0.3426 0.6185  0.4662      0.5310   False   False
small   V1u 10.0000                    ddctl12         breadth20      0.1230      0.7081   32.2763 0.0674  0.5381 -0.3183 0.6018  0.4760      0.5453   False   False
small   V1u 10.0000 MATCHED[ddctl12/breadth20] matched-breadth20      0.1230      0.7543   33.4934 0.0708  0.5375 -0.3419 0.6185  0.4662      0.5310   False   False
small   V1u 10.0000                    ddctl16            always      1.0000      0.5921   26.0433 0.0458  0.4375 -0.2736 0.5804  0.2807      0.3327   False   False
small   V1u 10.0000                    ddctl16            spy200      0.1533      0.7268   32.6571 0.0670  0.5278 -0.3292 0.6240  0.4386      0.5117   False   False
small   V1u 10.0000    MATCHED[ddctl16/spy200]    matched-spy200      0.1533      0.7743   34.3833 0.0725  0.5374 -0.3498 0.6187  0.4660      0.5308   False   False
small   V1u 10.0000                    ddctl16         breadth20      0.1230      0.7282   32.7151 0.0664  0.5238 -0.3059 0.6160  0.4377      0.5112   False   False
small   V1u 10.0000 MATCHED[ddctl16/breadth20] matched-breadth20      0.1230      0.7757   34.4466 0.0726  0.5374 -0.3504 0.6187  0.4660      0.5308   False   False
small   V1u 25.0000                    CONTROL              none      1.0000      0.7502   33.3113 0.0183  0.1968 -0.4409 0.2511  0.1486      0.1979   False   False
small   V1u 25.0000                    gross00            always      1.0000      0.0000    0.0000 0.0000     NaN  0.0000    NaN     NaN         NaN   False   False
small   V1u 25.0000                    gross00            spy200      0.1533      0.6335   30.3845 0.0275  0.2695 -0.3520 0.2495  0.2892      0.3205   False   False
small   V1u 25.0000    MATCHED[gross00/spy200]    matched-spy200      0.1533      0.6749   29.9622 0.0175  0.1970 -0.4053 0.2507  0.1494      0.1985   False   False
small   V1u 25.0000                    gross00         breadth20      0.1230      0.6569   31.0342 0.0186  0.2039 -0.3863 0.2150  0.1925      0.2401   False   False
small   V1u 25.0000 MATCHED[gross00/breadth20] matched-breadth20      0.1230      0.6999   31.0721 0.0178  0.1970 -0.4173 0.2508  0.1491      0.1983   False   False
small   V1u 25.0000                    gross25            always      1.0000      0.1877    8.3316 0.0066  0.1977 -0.1292 0.2475  0.1534      0.2016   False   False
small   V1u 25.0000                    gross25            spy200      0.1533      0.6627   31.1078 0.0255  0.2544 -0.3571 0.2517  0.2570      0.2936   False   False
small   V1u 25.0000    MATCHED[gross25/spy200]    matched-spy200      0.1533      0.7060   31.3437 0.0178  0.1970 -0.4202 0.2509  0.1491      0.1983   False   False
small   V1u 25.0000                    gross25         breadth20      0.1230      0.6803   31.5958 0.0189  0.2051 -0.3881 0.2247  0.1852      0.2338   False   False
small   V1u 25.0000 MATCHED[gross25/breadth20] matched-breadth20      0.1230      0.7247   32.1766 0.0180  0.1969 -0.4291 0.2510  0.1489      0.1981   False   False
small   V1u 25.0000                    gross50            always      1.0000      0.3752   16.6538 0.0119  0.1976 -0.2452 0.2489  0.1520      0.2006   False   False
small   V1u 25.0000                    gross50            spy200      0.1533      0.6918   31.8323 0.0234  0.2367 -0.3752 0.2527  0.2214      0.2631   False   False
small   V1u 25.0000    MATCHED[gross50/spy200]    matched-spy200      0.1533      0.7370   32.7254 0.0182  0.1969 -0.4348 0.2510  0.1488      0.1980   False   False
small   V1u 25.0000                    gross50         breadth20      0.1230      0.7036   32.1588 0.0189  0.2042 -0.4056 0.2340  0.1750      0.2242   False   False
small   V1u 25.0000 MATCHED[gross50/breadth20] matched-breadth20      0.1230      0.7495   33.2811 0.0183  0.1968 -0.4406 0.2511  0.1486      0.1979   False   False
small   V1u 25.0000                    gross75            always      1.0000      0.5627   24.9767 0.0158  0.1973 -0.3488 0.2501  0.1504      0.1994   False   False
small   V1u 25.0000                    gross75            spy200      0.1533      0.7210   32.5587 0.0210  0.2174 -0.4086 0.2526  0.1847      0.2307   False   False
small   V1u 25.0000    MATCHED[gross75/spy200]    matched-spy200      0.1533      0.7681   34.1075 0.0184  0.1968 -0.4492 0.2512  0.1484      0.1977   False   False
small   V1u 25.0000                    gross75         breadth20      0.1230      0.7269   32.7240 0.0187  0.2015 -0.4232 0.2429  0.1625      0.2120   False   False
small   V1u 25.0000 MATCHED[gross75/breadth20] matched-breadth20      0.1230      0.7743   34.3856 0.0185  0.1967 -0.4520 0.2512  0.1484      0.1977   False   False
small   V1u 25.0000                    ddctl04            always      1.0000      0.4008   18.1135 0.0058  0.1115 -0.2718 0.0870  0.1389      0.1884   False   False
small   V1u 25.0000                    ddctl04            spy200      0.1533      0.6918   31.8323 0.0234  0.2367 -0.3752 0.2527  0.2214      0.2631   False   False
small   V1u 25.0000    MATCHED[ddctl04/spy200]    matched-spy200      0.1533      0.7370   32.7254 0.0182  0.1969 -0.4348 0.2510  0.1488      0.1980   False   False
small   V1u 25.0000                    ddctl04         breadth20      0.1230      0.7036   32.1588 0.0189  0.2042 -0.4056 0.2340  0.1750      0.2242   False   False
small   V1u 25.0000 MATCHED[ddctl04/breadth20] matched-breadth20      0.1230      0.7495   33.2811 0.0183  0.1968 -0.4406 0.2511  0.1486      0.1979   False   False
small   V1u 25.0000                    ddctl08            always      1.0000      0.4417   19.6487 0.0150  0.2060 -0.2781 0.2201  0.1909      0.2274   False   False
small   V1u 25.0000                    ddctl08            spy200      0.1533      0.6983   31.9445 0.0214  0.2225 -0.3752 0.2236  0.2214      0.2631   False   False
small   V1u 25.0000    MATCHED[ddctl08/spy200]    matched-spy200      0.1533      0.7439   33.0326 0.0182  0.1968 -0.4380 0.2511  0.1487      0.1979   False   False
small   V1u 25.0000                    ddctl08         breadth20      0.1230      0.7040   32.1501 0.0187  0.2031 -0.4071 0.2340  0.1727      0.2223   False   False
small   V1u 25.0000 MATCHED[ddctl08/breadth20] matched-breadth20      0.1230      0.7499   33.2991 0.0183  0.1968 -0.4408 0.2511  0.1486      0.1979   False   False
small   V1u 25.0000                    ddctl12            always      1.0000      0.4598   20.3355 0.0114  0.1669 -0.3028 0.2185  0.1057      0.1571   False   False
small   V1u 25.0000                    ddctl12            spy200      0.1533      0.7011   31.9572 0.0226  0.2308 -0.3798 0.2475  0.2145      0.2573   False   False
small   V1u 25.0000    MATCHED[ddctl12/spy200]    matched-spy200      0.1533      0.7469   33.1635 0.0183  0.1968 -0.4394 0.2511  0.1487      0.1979   False   False
small   V1u 25.0000                    ddctl12         breadth20      0.1230      0.7062   32.2277 0.0178  0.1963 -0.4155 0.2340  0.1594      0.2112   False   False
small   V1u 25.0000 MATCHED[ddctl12/breadth20] matched-breadth20      0.1230      0.7523   33.4075 0.0183  0.1968 -0.4419 0.2511  0.1486      0.1979   False   False
small   V1u 25.0000                    ddctl16            always      1.0000      0.4945   21.8272 0.0170  0.2162 -0.3103 0.3085  0.1033      0.1523   False   False
small   V1u 25.0000                    ddctl16            spy200      0.1533      0.7093   32.1823 0.0191  0.2056 -0.4116 0.2465  0.1662      0.2170   False   False
small   V1u 25.0000    MATCHED[ddctl16/spy200]    matched-spy200      0.1533      0.7556   33.5521 0.0183  0.1968 -0.4434 0.2511  0.1486      0.1978   False   False
small   V1u 25.0000                    ddctl16         breadth20      0.1230      0.7159   32.5489 0.0166  0.1872 -0.4265 0.2340  0.1422      0.1963   False   False
small   V1u 25.0000 MATCHED[ddctl16/breadth20] matched-breadth20      0.1230      0.7626   33.8638 0.0184  0.1968 -0.4467 0.2512  0.1485      0.1978   False   False
small TOP20  0.0000                    CONTROL              none      1.0000      0.7502   16.2625 0.1654  0.8462 -0.3076 0.9623  0.7937      0.8842   False   False
small TOP20  0.0000                    gross00            always      1.0000      0.0000    0.0000 0.0000     NaN  0.0000    NaN     NaN         NaN   False   False
small TOP20  0.0000                    gross00            spy200      0.1533      0.6335   15.3357 0.1302  0.7786 -0.2147 0.8671  0.7325      0.8392   False   False
small TOP20  0.0000    MATCHED[gross00/spy200]    matched-spy200      0.1533      0.6750   14.6358 0.1498  0.8459 -0.2802 0.9621  0.7933      0.8838    True   False
small TOP20  0.0000                    gross00         breadth20      0.1230      0.6569   15.6024 0.1136  0.6824 -0.3105 0.9030  0.5148      0.6719   False   False
small TOP20  0.0000 MATCHED[gross00/breadth20] matched-breadth20      0.1230      0.6999   15.1740 0.1550  0.8460 -0.2894 0.9622  0.7934      0.8839    True   False
small TOP20  0.0000                    gross25            always      1.0000      0.1878    4.0995 0.0430  0.8439 -0.0844 0.9612  0.7906      0.8812    True   False
small TOP20  0.0000                    gross25            spy200      0.1533      0.6627   15.5492 0.1400  0.8204 -0.2147 0.9113  0.7744      0.8771   False   False
small TOP20  0.0000    MATCHED[gross25/spy200]    matched-spy200      0.1533      0.7061   15.3072 0.1563  0.8461 -0.2916 0.9622  0.7935      0.8840    True   False
small TOP20  0.0000                    gross25         breadth20      0.1230      0.6803   15.7484 0.1273  0.7448 -0.2635 0.9214  0.6156      0.7550   False   False
small TOP20  0.0000 MATCHED[gross25/breadth20] matched-breadth20      0.1230      0.7248   15.7115 0.1601  0.8461 -0.2984 0.9623  0.7936      0.8841   False   False
small TOP20  0.0000                    gross50            always      1.0000      0.3754    8.1670 0.0851  0.8447 -0.1637 0.9615  0.7917      0.8822    True   False
small TOP20  0.0000                    gross50            spy200      0.1533      0.6919   15.7578 0.1492  0.8443 -0.2188 0.9414  0.7968      0.8956    True   False
small TOP20  0.0000    MATCHED[gross50/spy200]    matched-spy200      0.1533      0.7371   15.9784 0.1627  0.8462 -0.3029 0.9623  0.7936      0.8841   False   False
small TOP20  0.0000                    gross50         breadth20      0.1230      0.7037   15.8906 0.1405  0.7930 -0.2227 0.9374  0.6962      0.8179   False   False
