clause,q,panel,ladder,stat,rungs,peak,gap,spread,floor,published_set,set_size,decided,content,exp_false,err,price,contentless,note,coarse,M
LONGER_TAPE,0.95,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,inf,"['D', 'W', 'M']",3,1,0.3333333333333333,0.033117322147292017,0.033117322147292017,30.195678127368442,False,"M=2x tape, PROJECTED floor 1.84633 (was inf)",,2.0
LONGER_TAPE_M4,0.95,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,inf,"['D', 'W', 'M']",3,1,0.3333333333333333,0.004692887783515953,0.004692887783515953,213.08841083150534,False,"M=4x tape, PROJECTED floor 1.21426 (was inf)",,4.0
LONGER_TAPE_M8,0.95,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,inf,"['D', 'W', 'M']",3,1,0.3333333333333333,0.0001195481929605613,0.0001195481929605613,8364.827399188693,False,"M=8x tape, PROJECTED floor 1.21426 (was inf)",,8.0
AS_WRITTEN,0.95,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.95,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,['W'],1,3,1.0,0.8500000000000001,0.2833333333333334,3.529411764705882,False,"point argmax, gap 1.37645 vs floor inf",,
WIDER_RUNGS,0.95,B136,CADENCE,DD,4,Q,1.3764460187531853,7.623470897118423,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,B136,CADENCE,DD,4,Q,1.3764460187531853,7.623470897118423,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.95,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.016066437194518834,0.016066437194518834,62.24155286532077,False,"M=4x tape, PROJECTED floor 7.62347 (was inf)",,4.0
LONGER_TAPE_M8,0.95,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.0012215083264548454,0.0012215083264548454,818.6599946496282,False,"M=8x tape, PROJECTED floor 7.62347 (was inf)",,8.0
