date,idea,MaxDD,verdict,script,monthly_strict,monthly_wide,dd_margin_pp
2026-09-05,"112 rule-8 walk-forward, standing candidate's cell (sleeve u56/top20/10bps)",-0.14300000000000002,**KEEP-4b unchanged** — f=0.50 picked under the full IS window AND all 8 LOYO windows (ex-2013 IS Sharpes 0.815/0.884/**0.953**/0.933/0.582); OOS 13.6% / 1.261 / -14.3% vs SPY 15.5% / 0.882 / -33.7%,2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.py,False,False,5.930341170038956
2026-09-05,"114 rule-8 walk-forward, standing candidate's cell (sleeve u56/top20/10bps)",-0.14300000000000002,"**KEEP-4b unchanged** — pick f=0.50 with M 0.018 (below the 44-cell mean), S 0.250, R 0.000; OOS 13.6% / 1.261 / -14.3% vs SPY 15.5% / 0.882 / -33.7%",2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.py,False,False,5.930341170038956
2026-09-05,"98 rule-8 walk-forward: bars applied on 2009-2016, judged 2017-2026 (u56)",-0.154,"**status-quo 4b admits 4 books, mean OOS Sharpe 1.213, 4/4 beat SPY. B1/B2/B3 admit ZERO.** The LOYO gate discards 4 true positives to buy 0 true negatives",2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.py,False,False,4.830341170038957
2026-09-05,"98 rule-8 walk-forward, broad",-0.17300000000000001,B0 7 books / 1.041; B1 the SAME 7 (+0.000); B2 0 books; B3 5 books (+0.020) — all below the pre-registered +0.05 bar,2026-09-05_one-year-dependence-as-a-KEEP-bar_cloud.py,False,False,2.9303411700389552
2026-09-05,116 standing KEEP-4b candidate under a 46-window IS sweep,-0.14300000000000002,**UNTOUCHED**: f=0.50 is the modal pick (28 of 46 windows); OOS 13.6%/1.261/-14.3%,2026-09-05_2011-the-opposite-outlier_C.py,False,False,5.930341170038956
2026-09-05,"115 rule-8 WF, incumbent S4/top20/10bps (u56)",-0.14300000000000002,"pick f=0.50, OOS 13.6%/1.261/-14.3% — **UNTOUCHED** by this run",2026-09-05_sleeve-G-is-2013_cloud.py,False,False,5.930341170038956
2026-09-05,115 exDBC/top20/10bps (u56) — sleeve without commodities,-0.134,"**KEEP-candidate, 4a AND 4b, both universes** (broad 11.9%/1.068/-14.6%); OOS 12.9%/1.240; wins 8/8 vs S4 full-sample, -0.015 OOS. Memo written; gated on idea 106",2026-09-05_sleeve-G-is-2013_cloud.py,False,False,6.830341170038956
2026-09-05,"119 PROTOCOL rule 4, both paths, all V1u/small arms",-0.32799999999999996,"**4b 0/43 arm-points, 4a 0/11** — every arm fails H1, H2, OOS, DD and CAGR simultaneously. The negative price compares two books that are both far worse than SPY",2026-09-05_v1u-small-negative-price_B.py,False,False,-12.569658829961039
2026-09-05,"119 rule-8 WF pick `g200-rw` (small panel, 10 bps)",-0.32799999999999996,OOS 8.9%/0.631/-32.8% vs SPY OOS 15.5%/0.882; regret 0.000 on an uninterpretable ratio,2026-09-05_V1u-small-negative-price_cloud.py,False,False,-12.569658829961039
2026-09-05,"120 unscaled ungated book, $5M ADV floor, n=5 g=0.75 (matched gross)",-0.826,KILL — all 20 headline cells have NEGATIVE CAGR (-0.10% to -13.95%),2026-09-05_delete-the-scaler-on-small_cloud.py,False,False,-62.36965882996104
2026-09-05,"120 rule-8 WF pick S1 (argmax IS Sharpe, $5M floor): n=20 g=1.00",-0.8340000000000001,**OOS -9.17%/-0.171/-83.4%**; DD-capped selector S2 (n=20 g=0.25) OOS -1.56%/-0.174/-33.5%,2026-09-05_delete-the-scaler-on-small_cloud.py,False,False,-63.16965882996105
2026-09-05,"95 theta=0.60/dg (incumbent, u56 @10bps) — harness reproduces idea 94 exactly",-0.16899999999999998,**4b PASS**; OOS 12.2%/1.186/-16.9%; turnover 1.39x. One of only 2 of 40 points passing 4b in all four (universe x cost) cells,2026-09-05_vol-threshold-sweep-on-ewall_B.py,False,False,3.3303411700389587
2026-09-05,"95 theta=0.60/dg (incumbent, broad @10bps)",-0.187,**4b PASS**; OOS 12.0%/1.122/-18.7%; passes at 25 bps too,2026-09-05_vol-threshold-sweep-on-ewall_B.py,False,False,1.5303411700389569
2026-09-05,125 best arm @10bps broad D=0.15/H=10 dgN10 (the grid's best point at protocol cost),-0.26,"dominated on CAGR, Sharpe AND MaxDD by the same panel's do-nothing EWall control (14.2%/1.124/-25.4%)",2026-09-05_post-trigger-short-term-reversal_cloud.py,False,False,-5.769658829961044
2026-09-05,129 exemplar floor-only KILL: u56 / EWall / 10 bps / band3-dg (best risk-adjusted book in its cell),-0.121,KILL under 4b as written — misses the CAGR floor by 2.0pp; SPY 15.2%/0.889/-33.7%; OOS 1.285/-12.1%,2026-09-05_cagr-floor-calibration_B.py,False,False,8.130341170038957
2026-09-05,"129 rule-8 walk-forward, S0 (no screen) / S1 (4b IS screen with the floor) / S2 (floor deleted), 18 cells",-0.21100000000000002,"**the floor is INERT as a selector: S1 = S2 = S0 pick the identical arm in all 7 cells where they pick (0 of 18 picks changed); S1/S2 empty the same 11 of 18 cells.** S1 beats SPY 5/7, v1 7/7, own control 2/7. Reproduces idea 109 on a disjoint arm family",2026-09-05_cagr-floor-calibration_B.py,False,False,-0.8696588299610453
2026-09-05,"133 Pareto-best members of the class (17 rows on the (Sharpe,MaxDD) frontier of their cell)",-0.111,"by book **S3-50 10 / EWall 4 / S4-50 3** — the sleeve, not EWall, is the majority; idea 129's 11 EWall rows survive as the subset its narrower corpus could see",2026-09-05_is-the-defensive-class-one-book_cloud.py,False,False,9.130341170038957
2026-09-05,"133B best class member: broad / SLV50 / ebud-0.10 @10bps, native gross 0.743",-0.136,"**4b-defensive** (fails ONLY the CAGR floor, by 2.0 pp/yr); OOS 1.311 / -13.6%; passes 4a; 4.2x turnover",2026-09-05_defensive-class-census_B.py,False,False,6.630341170038956
2026-09-05,"133B shallowest class member: broad / SLV50 / vol60-dg @10bps, native gross 0.735",-0.106,"**4b-defensive** (floor miss 3.0 pp/yr); OOS Sharpe **1.338**, OOS MaxDD -10.6%; passes 4a; 4.8x turnover",2026-09-05_defensive-class-census_B.py,False,False,9.630341170038957
2026-09-05,"133B rule-8 walk-forward, 18 cells pooling all books, 4 selectors pre-registered",-0.14300000000000002,"**S3 (select the class) is the BEST of four**: S0 12.5%/0.958/-23.7% (rank 41.6), S1 floor-kept 13.0%/1.069/-20.9% (52.9), S2 floor-deleted 10.3%/1.192/-16.6% (26.0), **S3 9.1%/1.233/-14.3% (rank 15.9 of 136)**; S3 beats SPY 12/12, v1 12/12, own control 11/12",2026-09-05_defensive-class-census_B.py,False,False,5.930341170038956
2026-09-05,"146 reproduction: idea 144's whole corpus and rule-8 walk-forward, rebuilt from its own cell builder",-0.16884,**PASS on all four checks** — H.run vs engine.backtest max,2026-09-05_pin-m-or-let-the-screen-choose_cloud.py,False,False,3.346341170038958
2026-09-05,"145 rule-8: bands re-derived on 2009-2016 alone, OOS read once (18 cells, 14 coefficient sets)",-0.21100000000000002,"**4 of 4 IS bands contain the published point and overlap the full-sample band** (DD and CAGR identical to 3dp). **All 12 in-band coefficient sets move 0 of 18 picks** and leave OOS at 12.7%/1.022/-21.1%. NOBARS moves 11 picks (0.091/0.695/-0.231) but is IDENTICAL paired on the 7 entering cells — the screen is abstention, not selection, for a fifth time. Picks beat SPY 5/7, v1 7/7, the ungated control only 2/7",2026-09-05_weak-dominance-bands-as-the-calibration-output_C.py,False,False,-0.8696588299610453
2026-09-05,81 broad @10bps POS n=20 (the near-miss),-0.214,"**KILL 4b on the DRAWDOWN CAP ALONE, by 1.2pp** (-21.4% vs -20.2%); clears H1, H2, OOS (1.005) and the CAGR floor. The POS tilt **fixes broad's H2 failure (NONE n=20: 0.811 vs 0.834) and breaks its drawdown instead** — a swap of binding bars, not an improvement. Queued as idea 152",2026-09-05_vol20-as-the-hidden-ranking-key_cloud.py,False,False,-1.1696588299610426
2026-09-05,"90R rule-8 selectors, 18 cells, paired on the 7 all enter (OOS 2017-2026)",-0.205,"**S2 widest IS interval 13.10%/1.049/-20.52% beats the incumbent screen S1 12.70%/1.022/-21.14% on all three — but loses to the DO-NOTHING control S0 14.18%/1.051/-24.31% on Sharpe and CAGR.** S1 and S4 (no screen) are IDENTICAL on all 7 cells, reproducing idea 132: the screen's value is declining 11 of 18 cells, not selection. Full-sample of the same picks: S2 12.86%/1.069/-20.5% (halves 1.196/0.970)",2026-09-05_gross-interval-as-a-keep-bar_B.py,False,False,-0.26965882996104196
2026-09-05,"153C TRANSFER (zero free params): the standing KEEP's SHARE, not its name count, carried u56 -> broad @10bps",-0.19,"**KEEP-candidate (4b), 10 bps only.** broad n=20 (name count) FAILS 4b on H2 0.811; broad n=47 and n=49 (share 0.51-0.54) **PASS 4b**, OOS Sharpe 1.031/1.032, OOS MaxDD -19.0%. At 25 bps both fail (H2, CAGR). Small panel fails all five bars at every share",2026-09-05_does-book-share-price-a-tilt_C.py,False,False,1.2303411700389566
2026-09-05,"152 reproduction: idea 81's `broad @10bps, POS (x sqrt vol20), n=20, m=0.75`, re-run from scratch",-0.214,"**REPRODUCED to published precision**; fails 4b on the **DD cap ALONE**, margin **-1.14%**. NONE at the same point fails on **H2 alone**, margin -0.023. Both halves of the premise hold",2026-09-05_price-the-broad-POS-near-miss_cloud.py,False,False,-1.1696588299610426
2026-09-05,"152 gross ladder, broad @10bps POS n=20, m=0.70 (the best point in the 4b interval)",-0.2,**4b PASS (all five bars)** — margins H1 +0.239 H2 +0.092 OOS +0.122 DD **+0.02pp** CAGR +4.25pp; OOS Sharpe 1.004; 14.3x turnover,2026-09-05_price-the-broad-POS-near-miss_cloud.py,False,False,0.2303411700389557
2026-09-05,"160B the one 4b pass: u56 @10bps FIXQ q=0.53 (top 53% of eligible, EW, 75% gross)",-0.19399999999999998,"**4b pass, NOT PROPOSED.** OOS 15.5%/**1.181**/-19.4% (highest OOS Sharpe of all 96 books) but its matched control FIXN n=19 also passes (1.039/OOS 1.107), it fails broad (DD) and 25 bps (H1,DD), H1 margin 0.025",2026-09-05_selectivity-as-the-book-parameter_B.py,False,False,0.830341170038959
2026-09-05,"160B rule-8 walk-forward, IS 2009-2016 -> OOS 2017-2026, 4 primary cells",-0.32899999999999996,"**S2 (IS-argmax over FIXQ) is LAST of five and loses to RANDOM by 0.256.** S0 do-nothing n=20 **0.9356**, S4 random 0.9580, S3 FIXN-only 0.9322, S1 all-arms 0.8000, **S2 FIXQ-only 0.7019**. All-6-cell reading agrees (0.754/0.744/0.774/0.686/**0.557**)",2026-09-05_selectivity-as-the-book-parameter_B.py,False,False,-12.669658829961039
2026-09-05,162C rule 8 walk-forward — SIGN selector vs IS-Sharpe vs do-nothing (22 panel x cost cells),-0.331,"**KILL of the sign selector.** mean dOOS_Sharpe **-0.0096** vs plain IS-Sharpe, wins **3 of 22**; loses to doing nothing too. Live `/sqrt(vol20)` last by 0.18-0.19 — 4th independent delete-the-tilt confirmation",2026-09-05_where-does-the-POS-tilt-stop-transferring_C.py,False,False,-12.869658829961045
2026-09-05,162C the 4b passes: mega20 EW n=20 (INV=NONE=POS identical) @10bps,-0.121,"**4b + 4a pass at 10 AND 25 bps, OOS 13.9%/1.446/-12.1% — EXPLICITLY NOT PROPOSED.** `universe.json['megacap']` is the 2026 top-20 list (look-ahead selection), the book is scaler-degenerate, and it runs at mean gross **0.492** not 0.75, so the drawdown is de-grossing (ideas 144/152)",2026-09-05_where-does-the-POS-tilt-stop-transferring_C.py,False,False,8.130341170038957
2026-09-05,"164 rule 8 walk-forward — gross chosen on <=2016-12-31, read once on 2017-> (24 cells x 3 selectors)",-0.187,"**The band is a DRAWDOWN instrument only.** S_BAND doubles the OOS gross-bar pass rate (**41.7% vs 20.8%**) and takes 3.7pp off OOS MaxDD for **-0.001 Sharpe** and -0.43pp CAGR; it does NOT beat the cruder cap-only control S_ISDD (41.7%, lower gross). Supports idea 163",2026-09-05_is-4b-internally-consistent-at-any-vol_cloud.py,False,False,1.5303411700389569
2026-09-05,"159B rule 8 walk-forward — m\* re-estimated on <=2016-12-31, pick read ONCE on 2017-> (12 panel x constr x cost cells)",-0.285,"**KILL of the m\*-gate as a selector.** S_MSTAR - S_NONE = **-0.083**, wins **1 of 12**; beats plain IS-Sharpe by only +0.021 (4 of 12). All four selectors lose to SPY. The IS gate itself is unstable: 1.01 (no gate) at 10 bps, 0.05 (gate everything) at 25 bps",2026-09-05_the-share-at-which-ranking-stops-paying_B.py,False,False,-8.26965882996104
2026-09-05,"159cloud (independent concurrent run vs the lane-B rows above) rule 8 walk-forward — q\* fitted on <=2016-12-31, read once on 2017-> (3 panels x 6 arms)",-0.2611,"**RANKING LOSES TO NOT RANKING ON THE SIDE WHERE IT SHOULD PAY.** A_BELOW - A_NONE = **-0.045** OOS Sharpe, -1.26pp CAGR, wins 1/3 panels; A_ABOVE - A_NONE -0.004, wins 1/2. Threshold does not transfer: q\*_IS vs q\*_OOS 0.98 vs 0.95 (broad), 0.77 vs 0.99 (small), undefined on u56",2026-09-05_the-share-at-which-ranking-stops-paying_cloud.py,False,False,-5.879658829961043
2026-09-05,159cloud (independent concurrent run vs the lane-B rows above) what the IS-Sharpe selector actually picked on broad — RND at q = 1.00 (n=91 of 91.5 mean eligible),-0.17800000000000002,"**The best OOS Sharpe of any walk-forward arm (1.0121) and a clean full-sample 4b pass — from a RANDOM key.** At q=1.00 every key holds the whole eligible set (idea 153 confound i), so this IS the equal-weight-all-eligible book. Given the whole grid, the selector chose the book with no effective ranking",2026-09-05_the-share-at-which-ranking-stops-paying_cloud.py,False,False,2.430341170038955
2026-09-05,"166 rule 8 walk-forward — gross AND sub-panel chosen on <=2016-12-31, read ONCE on 2017-> (4 rules x 2 n x 3 selectors = 24 picks)",-0.1963,"Mean OOS Sharpe **STATIC 0.9620 > MIDPOINT 0.9521 ~ MAXMARG 0.9519 > CEILING 0.9372**; 4a passes 6/6/5/**2**. All 24 picks beat RULES v1. Idea 156's own pick reproduces (k=20, g=1.00: 11.16%/1.103/-13.93%); the same book at g=0.90 gives 10.04%/1.104/**-12.58%**",2026-09-05_does-the-ceiling-beat-a-chosen-gross_C.py,False,False,0.6003411700389566
2026-09-05,"168cloud both KEEP paths, all 352 books; best single book u56 k=+0.75 m=0.27 (n=10)",-0.20199999999999999,"**4a 129/352; 4b 47/352 — every one at 10 bps, 0 of 176 at 25 bps, and none at any k ≤ −0.50.** Passing band k ∈ [−0.25,+1.00] × share 0.20–0.75 is a plateau, not a point. Best book OOS Sharpe 1.1765",2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.py,False,False,0.03034117003895831
2026-09-05,"168cloud rule 8 walk-forward — k chosen on ≤2016-12-31, read ONCE on 2017→ (4 panel×cost cells)",-0.253,"**The dial survives OOS — A_ISK beats A_ZERO 4/4 (+0.084 Sharpe) and A_LIVE loses 0/4 (−0.299) — but A_ISK FAILS the OOS-window 4b bars in 4/4 (DD in three, H1 in one).** PARK, not KEEP",2026-09-05_the-sign-is-the-parameter-not-the-share_cloud.py,False,False,-5.0696588299610434
2026-09-05,"170cloud both KEEP paths, all 510 book-gross points; best passing book B136 EWALL @0.75",-0.177,"**4a 205/510; 4b 48/510, 0 of them on the small panel.** Every 4b passer is an already-published book at a different gross (idea 144) — U56 RANKED20 @0.70/0.75/0.80 is the standing KEEP-4b candidate (12.7%/1.092/−18.3%, OOS 1.168). **No new book, no RULES change**",2026-09-05_is-075-the-argmax-on-every-corpus_cloud.py,False,False,2.530341170038958
2026-09-05,"167cloud KEEP-candidate walk-forward — the (instrument, share) PICK made on ≤2016-12-31 only, read once OOS; 3 panels × 3 selectors",-0.212,"**0 of 9 IS-chosen picks pass the OOS-window 4b — every large-cap failure on the DRAWDOWN cap.** The 18 full-sample 4b passes are hindsight picks off a 150-book grid; no prospective selector reaches them. **No KEEP, no new book**",2026-09-05_is-the-value-cost-parallelism-general_cloud.py,False,False,-0.9696588299610426
2026-09-05,"167cloud both KEEP paths, all 150 grid points; best full-sample cell u56 BAND3 m=0.53 (n=30, ungated top-30 + 3% band de-gross, 75% gross)",-0.182,"**4a 38/150 @10bps and 95/150 @25bps (the count RISES with cost — RULES v1 degrades faster); 4b 18/150 @10 and 10/150 @25, ALL 18 instrument arms (the base book never passes alone).** broad G200/BAND3 @m=0.40 pass 4b at 25 bps, a contrast with idea 137's broad-25bps wall (measured on sleeve arms). Reported, NOT proposed — see the KEEP-candidate walk-forward row",2026-09-05_is-the-value-cost-parallelism-general_cloud.py,False,False,2.030341170038957
2026-09-05,"165cloud rule 8 walk-forward — g and pick chosen on ≤2016-12-31, read ONCE on 2017→ (6 panel×cost cells)",-0.26899999999999996,"**Re-grossing buys nothing risk-adjusted: W_VMIS trades +0.65pp OOS CAGR for +0.8pp OOS MaxDD and −0.0002 Sharpe.** Only W_4bIS moves, and via the SCREEN not the gross. One cell clears every OOS-window 4b bar — u56@10bps, R6 @ m=0.15 (n=6) at the **published g=0.750**: OOS 19.69%/**1.0823**/-18.93% vs SPY 15.45%/0.882/-33.7% and RULES v1 7.73%/0.747/-13.8% (1 of 6 cells; bears on idea 163; not a re-grossing result, not a KEEP)",2026-09-05_required-gross-as-a-leaderboard-column_cloud.py,False,False,-6.6696588299610395
2026-09-05,"158B both KEEP paths + rule 8 (m, key, dir chosen ≤2016-12-31, read ONCE on 2017→, 6 cells)",-0.215,"**THE SELECTOR CANNOT TELL A REAL KEY FROM A SYNTHETIC ONE: S3, fitted on the RANDOM key alone, returns 0.7240 — 0.001 AHEAD of S1 fitted on all 91 arms.** On broad@10bps S1's argmax IS a random-key book (RAND/POS, m=0.20; OOS 11.44%/0.876 vs do-nothing 12.00%/1.038). Do-nothing wins (S1 beats it 2 of 6). 4a 164/546, 4b full-sample 54/546, 4b-OOS 98/546, **0 of 182 on the small panel**; 19 cross-universe combos of which **4 are the RANDOM key** and RAND holds 11 of the 54 passes — a fact about the BAR, not the book. Nothing proposed",2026-09-05_does-share-price-any-key-or-only-vol_B.py,False,False,-1.2696588299610427
2026-09-05,"173 rule 8 — IS pick (dial chosen ≤2016-12-31) read ONCE on 2017–2026, 90 instances, vs the do-nothing anchor",-0.2613,"**Selection buys +0.028 of mean OOS Sharpe and per dial only VOLPOW reaches t = 2.27 (uncorrected, 5 tests); CADENCE 1.44, GROSS 0.42.** IS pick beats SPY OOS in 42/90 (anchor 35/90). 4a(full) 28/90 vs anchor 35; 4b(full) 18/90 vs 15; 4b(OOS window) 17/90 vs 15, **15 of the 17 on u56**",2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.py,False,False,-5.899658829961041
2026-09-05,173 by-product — u56 · R6 · top-20 EW · g=0.75 · **MONTHLY** (cadence chosen on IS only),-0.1881,"**PARK, not KEEP.** Clears 4b full-sample AND OOS-window at 10 and 25 bps (OOS 14.56% / **1.1695** / −18.81%; 25 bps 12.79% / 1.0937, OOS 13.72% / 1.1102; turnover 4.8×/yr) but is 1 of 90 unpriced selections and **fails the universe change** — broad 15.95% / 1.1298 / **−24.51%**, missing 4b's DD cap by 4.3pp; small 7.18% / 0.4934 / −38.23%. Memo written; idea 182 queued as the single-hypothesis test",2026-09-05_is-the-ladder-endpoint-a-general-selector-artefact_cloud.py,True,True,1.4203411700389579
2026-09-05,"181 Q3 rule 8 — S0 do-nothing / S1 IS-Sharpe argmax over 150 tilted arms / S2 the same argmax GATED on the clause; tilt chosen ≤2016-12-31, read ONCE on 2017–2026, 6 (panel, cost) cells",-0.2238,"**KILL of the clause as a SELECTION GATE: S2 returns 9.99% / 0.7612 / −24.88%, paired −0.0124 vs do-nothing and winning 2/6, while differing from S1's pick in 6/6.** S1 beats do-nothing **+0.4086, 6/6** — the first selector in this project to do so — but every one of its six picks is PRICE/NEG, so the clause removes the one arm the selector wanted and buys nothing",2026-09-05_does-a-null-column-change-any-published-verdict_cloud.py,False,False,-2.149658829961043
2026-09-05,"181 by-product, NOT proposed — low-share-price tilt (PRICE/NEG) on the RULES v1 composite, top-20 EW g=0.75 weekly, u56 @10bps m=0.50",-0.1815,"**PARK with a survivorship warning, not a candidate.** Clears 4b in **6/6 u56** rows (OOS 14.55% / 1.2160) and **0/6 on broad** (MaxDD −21.4%..−22.5% vs the −20.23% cap) and **0/6 on small** (H1 0.535–0.821 vs SPY 0.891). Share price is a split-history artefact on the large-cap panels, and on small it points at exactly the beaten-down cohort a current-constituent panel over-represents — small@10bps m=1.0 returns **20.59% OOS at Sharpe 1.19** from a panel containing no delistings. Idea 185 queued",2026-09-05_does-a-null-column-change-any-published-verdict_cloud.py,False,False,2.0803411700389574
2026-09-05,"175 both KEEP paths on all 805 ladder rows + rule 8 (cadence chosen ≤2016-12-31, 2017–2026 read once)",-0.19579999999999997,"**4a 195/805, 4b 59/805 — every 4b pass is in the U56 family, ZERO on SMALL (0/343, and only 2/343 clear 4a) and ZERO on ETF (0/231).** Tenth reproduction of idea 136. Fixed-panel 4b passes are U56 @ 2D (12.01%/1.0557/−17.50%), @ W (12.86%/1.1075/−18.21%) and @ M (14.76%/1.2081/−19.58%, OOS 16.71%/**1.2866**/−19.58%, 4.3×/yr) — the last reproduces idea 171's memo'd by-product to 3 dp. Per idea 144 these are **re-cadencings of idea 2's existing book, NOT new KEEPs**. Rule 8 means over 115 books: CONST-W 0.680 → SEL-SHARPE 0.719 → constant-M 0.756 → ORACLE 0.843. Most-violated 4b bar CAGR 703, then H1 624",2026-09-05_does-cadence-skill-survive-a-second-corpus_cloud.py,False,False,0.6503411700389594
