panel,window,book,n,gross,overlay,cost,mean_gross,turnover_yr,CAGR,Sharpe,MaxDD,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,mSPY_H1,mSPY_H2,mSPY_OOS,mSPY_DD,mSPY_CAGR,pass4b_SPY,floor_only_SPY,nf_fail_SPY,fails_SPY,mIWM_H1,mIWM_H2,mIWM_OOS,mIWM_DD,mIWM_CAGR,pass4b_IWM,floor_only_IWM,nf_fail_IWM,fails_IWM,pass4a,v2_Sharpe,IS_pass_nonfloor,IS_pass_floor
U56,common,TOP20,20.0,1.0,VT10,0,0.7271748854879451,15.338649389243445,0.12852784098454006,1.195174616352236,-0.13510953538922676,1.0721440995665463,1.268508370394172,0.1392851296344737,-0.13510953538922665,0.27753350595312587,0.36377687793683267,0.38649760321188775,0.0671938763111628,0.029618852649713187,True,False,0,-,0.5478286972360726,0.7103833908778034,0.7480711033308625,0.11169023613926765,0.05704659124142129,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP20,20.0,1.0,VT10,10,0.7271748854879451,15.338649389243445,0.11132272164400936,1.0499321371527528,-0.14194853480807934,0.919524541393645,1.127675631219829,0.1221835505904787,-0.14194853480808,0.1314760694426802,0.21936865587744325,0.24566486403754484,0.06035487689231023,0.012413733309182481,True,False,0,-,0.40177126072562697,0.565975168818414,0.6072383641565196,0.10485123672041508,0.03984147190089059,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP20,20.0,1.0,VT10,25,0.7271748854879451,15.338649389243445,0.08599855297653058,0.8317760959654508,-0.15210923861499193,0.6905216051233081,0.9160197963207256,0.09700439403376726,-0.15210923861499093,-0.08775588042669924,0.0023239346513023174,0.03400902913844139,0.05019417308539764,-0.012910435358296293,False,False,1,"H1,CAGR",0.18253931085624753,0.3489304475922731,0.3955825292574161,0.09469053291350249,0.014517303233411813,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP20,20.0,1.0,DD10,0,0.931546466744356,15.323195375573981,0.16389392133011915,1.1164205317061073,-0.19356981932955697,0.9966641949544908,1.1844161836806648,0.18443935718082827,-0.1935698193295574,0.19377945691406562,0.2907684484453845,0.3024054164983806,0.008733592370832599,0.06498493299529227,True,False,0,-,0.4640746481970124,0.6373749613863553,0.6639789166173553,0.05322995219893745,0.09241267158700038,True,False,0,-,False,1.1942964111411378,True,True
U56,common,TOP20,20.0,1.0,DD10,10,0.931546466744356,15.323195375573981,0.14616929447596028,1.0108508480767207,-0.1954589110715793,0.8850149580306615,1.0817543524304287,0.16599873424368194,-0.1954589110715791,0.08970276127398513,0.1835076894496075,0.1997435852481445,0.006844500628810257,0.0472603061411334,True,False,0,-,0.3599979525569319,0.5301142023905783,0.5613170853671192,0.051340860456915105,0.0746880447328415,True,False,0,-,False,1.1688710828380577,False,True
U56,common,TOP20,20.0,1.0,DD10,25,0.931546466744356,15.323195375573981,0.12007524790387691,0.8521567858160396,-0.2129547928881017,0.7173152690407557,0.9273742814773018,0.13886216837838083,-0.2129547928881016,-0.06669676802341185,0.022233877324177254,0.045363514295017615,-0.010651381187712139,0.021166259569050036,False,False,2,"H1,DD",0.20359842325953492,0.36884039026514803,0.4069370144139923,0.03384497864039271,0.04859399816075814,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,0.53,CTRL,0,0.5297135645635687,5.840253222564972,0.07946963773409266,1.1246314800609831,-0.11808779368596134,0.9428495613865984,1.226589127618672,0.09129442700322765,-0.11808779368596178,0.13882535476884117,0.3544977688702715,0.3445783604363878,0.08421561801442823,-0.01943935060073422,False,True,0,CAGR,0.40912054605178794,0.7011042818112423,0.7061518605553625,0.12871197784253308,0.007988387990973886,True,False,0,-,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,0.53,CTRL,10,0.5297135645635687,5.840253222564972,0.07317144816597754,1.0409274216390114,-0.11889787353220638,0.8552992476315419,1.1447790128075577,0.08476656268117022,-0.11889787353220638,0.056946790880057385,0.26873868149150226,0.26276824562527346,0.08340553816818319,-0.02573754016884934,False,True,0,CAGR,0.32724198216300415,0.615345194432473,0.6243417457442482,0.12790189799628804,0.0016901984228587658,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP40,40.0,0.53,CTRL,25,0.5297135645635687,5.840253222564972,0.06379053981565574,0.9150960012133526,-0.12011236388137947,0.7239404971113698,1.0216764318856848,0.07504527629259172,-0.12011236388137925,-0.06599974205076287,0.13971030731256628,0.13966566470340058,0.0821910478190101,-0.03511844851917113,False,False,1,"H1,CAGR",0.2042954492321839,0.48631682025353706,0.5012391648223753,0.12668740764711495,-0.007690709927463027,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,0.53,G200,0,0.45329031332752145,7.155818080886326,0.06804196433239129,1.140802229969902,-0.09529100938915491,0.9126908663544382,1.268639694984803,0.07950795127346977,-0.0952910093891548,0.11826783731634882,0.4050776342686424,0.3866289278025187,0.10701240231123466,-0.030867024002435586,False,True,0,CAGR,0.3885630285992956,0.7516841472096132,0.7482024279214934,0.1515087621393395,-0.00343928541072748,False,True,0,CAGR,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,0.53,G200,10,0.45329031332752145,7.155818080886326,0.0604127309742124,1.0195435930057737,-0.10057951087659822,0.766431520164116,1.1608287947801148,0.07234542317423154,-0.10057951087659844,-0.011522711488075266,0.2913203715129282,0.2788180275978306,0.10172390082379135,-0.038496257360614475,False,False,1,"H1,CAGR",0.2587724797948715,0.637926884453899,0.6403915277168053,0.1462202606518962,-0.011068518768906369,False,True,0,CAGR,False,1.1688710828380577,False,False
U56,common,TOP40,40.0,0.53,G200,25,0.45329031332752145,7.155818080886326,0.04906606456870044,0.8367539133643956,-0.10882749385147117,0.5464335924388994,0.998155157556417,0.06168624198049333,-0.10846035687932942,-0.20689992460258055,0.11963985232213359,0.11614439037413282,0.0934759178489184,-0.04984292376612644,False,False,1,"H1,CAGR",0.06339526668036621,0.46624636526310437,0.47771789049310753,0.13797227767702325,-0.02241518517441833,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,0.53,VT10,0,0.5212812669341905,5.976170411325043,0.07757440318083564,1.1406295394188037,-0.10628123243364607,0.9385359940179802,1.2560573857256703,0.08897537167988911,-0.1062812324336454,0.12926004609962805,0.39317958611684944,0.37404661854338606,0.0960221792667435,-0.02133458515399124,False,True,0,CAGR,0.3995552373825748,0.7397860990578202,0.7356201186623608,0.14051853909484835,0.006093153437716867,True,False,0,-,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,0.53,VT10,10,0.5212812669341905,5.976170411325043,0.07114111094017028,1.0514939734150468,-0.11114339182773902,0.8479492537857387,1.1676668969405426,0.08229014649552147,-0.11114339182773803,0.0432821070837448,0.30092738370372407,0.2856561297582584,0.09116001987265054,-0.027767877394656595,False,True,0,CAGR,0.31357729836669157,0.6475338966446949,0.6472296298772331,0.1356563797007554,-0.0003401388029484892,False,True,0,CAGR,False,1.1688710828380577,False,False
U56,common,TOP40,40.0,0.53,VT10,25,0.5212812669341905,5.976170411325043,0.06156084282554852,0.9175558414113344,-0.11838919046188967,0.7120858067640694,1.034721143160805,0.07233681348153032,-0.11838919046188945,-0.08576162470250426,0.16218404291346955,0.15271037597852077,0.0839142212384999,-0.037348145509278355,False,False,1,"H1,CAGR",0.1845335665804425,0.5087905558544403,0.5142838760974955,0.12841058106660475,-0.009920406917570249,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,0.53,DD10,0,0.5292483373337716,6.0014968084742595,0.07723443507802408,1.0999014337840904,-0.11808779368596134,0.9428495613865984,1.1885912996976578,0.08764149709504121,-0.11808779368596178,0.13882535476884117,0.30840848445584124,0.30658053251537354,0.08421561801442823,-0.0216745532568028,False,True,0,CAGR,0.40912054605178794,0.655014997396812,0.6681540326343482,0.12871197784253308,0.005753185334905306,True,False,0,-,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,0.53,DD10,10,0.5292483373337716,6.0014968084742595,0.07077673248245264,1.013589617649756,-0.12085599697116656,0.8552992476315419,1.102776738130198,0.08085371918656659,-0.12085599697116656,0.056946790880057385,0.21781771779828762,0.22076597094791384,0.08144741472922301,-0.028132255852374236,False,True,0,CAGR,0.32724198216300415,0.5644242307392584,0.5823394710668885,0.12594377455732786,-0.0007045172606661293,False,True,0,CAGR,False,1.1688710828380577,False,False
U56,common,TOP40,40.0,0.53,DD10,25,0.5292483373337716,6.0014968084742595,0.061160066574288185,0.8838047845674508,-0.12567277215106543,0.7239404971113698,0.9735972274710292,0.07074849295710584,-0.12567277215106532,-0.06599974205076287,0.08146252666294684,0.09158646028874495,0.07663063954932414,-0.03774892176053869,False,False,1,"H1,CAGR",0.2042954492321839,0.4280690396039176,0.45315996040771966,0.12112699937742899,-0.010321183168830586,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,0.75,CTRL,0,0.7494146613307289,8.215884080838643,0.11272089251280493,1.124278296182713,-0.16501310642382927,0.9430797124588775,1.2259027895222558,0.12983647694910427,-0.16501310642382916,0.1390040596290254,0.35368927540646533,0.3438920223399716,0.0372903052765603,0.013811904177978049,True,False,0,-,0.40929925091197217,0.7002957883474361,0.7054655224589463,0.08178666510466515,0.041239642769686155,True,False,0,-,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,0.75,CTRL,10,0.7494146613307289,8.215884080838643,0.1035985334755527,1.0411396933330506,-0.1660975962668647,0.8561185601962802,1.144644829166157,0.12034017031191357,-0.1660975962668647,0.05769431507928802,0.2684944714782833,0.26263406198387285,0.03620581543352486,0.004689545140725823,True,False,0,-,0.3279895063622348,0.6151009844192541,0.6242075621028476,0.0807021752616297,0.03211728373243393,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP40,40.0,0.75,CTRL,25,0.7494146613307289,8.215884080838643,0.09005003106508824,0.9161591080317395,-0.16772313665595429,0.725644360196566,1.022373984610325,0.10623977910330207,-0.1677231366559545,-0.06439681367427985,0.1403155898230214,0.1403632174280408,0.03458027504443528,-0.008858957269738635,False,False,1,"H1,CAGR",0.20589837760866692,0.48692210276399217,0.5019367175470155,0.07907663487254013,0.01856878132196947,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,0.75,G200,0,0.641207507970984,10.087747461846645,0.09651340365638128,1.141032225495778,-0.13307853168706008,0.9137502559330265,1.2684348534287828,0.11305338406563603,-0.13307853168705985,0.11883892486697678,0.4050278442385733,0.3864240862464986,0.06922488001332949,-0.0023955846784455975,False,True,0,CAGR,0.38913411614992355,0.7516343571795441,0.7479975863654733,0.11372123984143434,0.02503215391326251,True,False,0,-,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,0.75,G200,10,0.641207507970984,10.087747461846645,0.08548817586044932,1.020237616994255,-0.1402467973385212,0.768066364414104,1.1610318337000665,0.10265813308880944,-0.1402467973385214,-0.010417333958939401,0.2916775276530168,0.27902106651778225,0.06205661436186838,-0.013420812474377555,False,False,1,"H1,CAGR",0.25987785732400737,0.6382840405939876,0.640594566636757,0.10655297418997323,0.014006926117330551,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP40,40.0,0.75,G200,25,0.641207507970984,10.087747461846645,0.06914792095946787,0.8381454300293735,-0.15105238245495367,0.5489268722691062,0.998973230050218,0.08723801769475825,-0.15089966445366554,-0.2049938591421805,0.12061018762121145,0.11696246286793377,0.0512510292454359,-0.02976106737535901,False,False,1,"H1,CAGR",0.06530133214076628,0.46721670056218223,0.4785359629869085,0.09574738907354075,-0.0023333287836509037,False,True,0,CAGR,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,0.75,VT10,0,0.6981361317946885,9.010872468916626,0.1029000809472016,1.1620478974453623,-0.12475237417653184,0.9270726158415421,1.3006957890970945,0.11854074241513834,-0.12475237417653084,0.1430013253177258,0.4232232841350392,0.4186850219148103,0.07755103752385772,0.003991092612374722,True,False,0,-,0.41329651660067257,0.76982979707601,0.780258522033785,0.12204739735196257,0.03141883120408283,True,False,0,-,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,0.75,VT10,10,0.6981361317946885,9.010872468916626,0.0929878550914418,1.0585972368887184,-0.13100111563252226,0.8257890217933358,1.1959967348792337,0.10816396451699295,-0.13100111563252237,0.047000349325424184,0.31280410088499444,0.31398596769694953,0.07130229606786731,-0.005921133243385071,False,True,0,CAGR,0.31729554060837095,0.6594106138259652,0.6755594678159242,0.11579865589597216,0.021506605348323035,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP40,40.0,0.75,VT10,25,0.6981361317946885,9.010872468916626,0.07828234303049109,0.9032085519991849,-0.14236645823171024,0.6738787568356742,1.0386072722259907,0.09277491231560209,-0.14236645823171146,-0.09707268827986437,0.14683667203476514,0.15659650504370648,0.05993695346867933,-0.02062664530433579,False,False,1,"H1,CAGR",0.1732225030030824,0.4934431849757359,0.5181700051626812,0.10443331329678418,0.0068010932873723146,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,0.75,DD10,0,0.7404644132009218,8.61553172835625,0.1071586055939886,1.1018651621892421,-0.1493512356526765,0.9368586510614035,1.1966735854321713,0.12114971538997699,-0.14935123565267616,0.13428570836432052,0.31598929368218664,0.31466281824988707,0.05295217604771307,0.00824961725916172,True,False,0,-,0.4045808996472673,0.6625958066231574,0.6762363183688618,0.09744853587581792,0.03567735585086983,True,False,0,-,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,0.75,DD10,10,0.7404644132009218,8.61553172835625,0.09764155040896982,1.0121341423866153,-0.15683123462521986,0.848688770376341,1.1059866246288856,0.11107487482760514,-0.15683123462521897,0.052046648172469734,0.21930382973415252,0.22397585744660142,0.045472177075169706,-0.001267437925857054,False,True,0,CAGR,0.3223418394554165,0.5659103426751233,0.5855493575655761,0.08996853690327455,0.026160300665851052,True,False,0,-,False,1.1688710828380577,False,False
U56,common,TOP40,40.0,0.75,DD10,25,0.7404644132009218,8.61553172835625,0.0835140681460238,0.8772914010778211,-0.17034325064198597,0.7164226131902456,0.9695843548541221,0.09612666333574116,-0.17034325064198652,-0.07142492469912232,0.07391180443430956,0.08757358767183787,0.0319601610584036,-0.015394920188803077,False,False,1,"H1,CAGR",0.19887026658382445,0.42051831737528034,0.4491470877908126,0.07645652088650845,0.01203281840290503,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,1.0,CTRL,0,0.9989613631863401,10.896362298123941,0.15059432800942263,1.1238498799389858,-0.2168419160791809,0.9433484375014333,1.2250739044922716,0.17397933066602822,-0.2168419160791809,0.13921205730182606,0.35271655066175955,0.3430631373099874,-0.01453850437879134,0.05168533967459575,False,False,1,DD,0.40950724858477283,0.6993230636027303,0.7046366374289621,0.02995785544931351,0.07911307826630386,True,False,0,-,False,1.1942964111411378,False,True
U56,common,TOP40,40.0,1.0,CTRL,10,0.9989613631863401,10.896362298123941,0.13810027583259354,1.0412428306778698,-0.21819724030769927,0.8569658114636286,1.1443208042540212,0.16090742407934844,-0.2181972403076997,0.058448363700425054,0.2680418768002555,0.26231003707173695,-0.0158938286073097,0.039191287497766666,False,False,1,DD,0.3287435549833718,0.6146483897412263,0.6238835371907117,0.028602531220795147,0.06661902608947477,True,False,0,-,False,1.1688710828380577,False,True
U56,common,TOP40,40.0,1.0,CTRL,25,0.9989613631863401,10.896362298123941,0.11960407275496165,0.9170622968688501,-0.2202282323809619,0.7273604879880072,1.0228107202167294,0.14156218484661665,-0.22022823238096167,-0.06282092279122908,0.14064595868969965,0.14079995303444515,-0.01792482068057233,0.020695084420134777,False,False,2,"H1,DD",0.20747426849171768,0.4872524716306704,0.5023734531534199,0.02657153914753252,0.04812282301184288,True,False,0,-,False,1.1307028862056951,False,False
U56,common,TOP40,40.0,1.0,G200,0,0.854588522738604,13.40740144790445,0.1289712995336878,1.1412737964904696,-0.17479534118733842,0.9149727451749212,1.2681593225421777,0.15148968385733275,-0.17479534118733842,0.11949497077584503,0.4049260048764274,0.38614855535989345,0.027508070513051153,0.030062311198860922,True,False,0,-,0.3897901620587918,0.7515325178173982,0.7477220554788682,0.072004430341156,0.05749004979056903,True,False,0,-,False,1.1942964111411378,False,False
U56,common,TOP40,40.0,1.0,G200,10,0.854588522738604,13.40740144790445,0.11390976126802665,1.0208744623748047,-0.18389027611235154,0.7698370993641569,1.1610726576182204,0.13721667400557602,-0.18389027611235143,-0.00926789306331055,0.2918892063248868,0.2790618904359362,0.018413135588038032,0.015000772933199777,False,False,1,H1,0.2610272982196362,0.6384957192658576,0.6406353905549109,0.06290949541614288,0.04242851152490788,True,False,0,-,False,1.1688710828380577,False,False
