it,scheme,family,resid,cells,claims,survive,defined
256,FAM5,MaxDD,loglog,36,11,1,36
256,FAM5,Sharpe,partial,36,17,16,36
256,FAM5,Sharpe,logx,36,17,15,36
256,FAM5,Sharpe,loglog,36,17,0,0
257,FAM2,DD,partial,72,27,21,72
257,FAM2,DD,logx,72,27,14,72
257,FAM2,DD,loglog,72,27,0,72
257,FAM2,RET,partial,108,37,32,108
257,FAM2,RET,logx,108,37,32,108
257,FAM2,RET,loglog,108,37,0,0
257,FAM3,DD,partial,72,27,21,72
257,FAM3,DD,logx,72,27,14,72
257,FAM3,DD,loglog,72,27,0,72
257,FAM3,LEVEL,partial,72,24,21,72
257,FAM3,LEVEL,logx,72,24,21,72
257,FAM3,LEVEL,loglog,72,24,0,0
257,FAM3,RATIO,partial,36,13,11,36
257,FAM3,RATIO,logx,36,13,11,36
257,FAM3,RATIO,loglog,36,13,0,0
257,FAM5,CAGR,partial,36,12,10,36
257,FAM5,CAGR,logx,36,12,10,36
257,FAM5,CAGR,loglog,36,12,0,0
257,FAM5,CAGRnorm,partial,36,12,11,36
257,FAM5,CAGRnorm,logx,36,12,11,36
257,FAM5,CAGRnorm,loglog,36,12,0,0
257,FAM5,DDnorm,partial,36,12,10,36
257,FAM5,DDnorm,logx,36,12,7,36
257,FAM5,DDnorm,loglog,36,12,0,36
257,FAM5,MaxDD,partial,36,15,11,36
257,FAM5,MaxDD,logx,36,15,7,36
257,FAM5,MaxDD,loglog,36,15,0,36
257,FAM5,Sharpe,partial,36,13,11,36
257,FAM5,Sharpe,logx,36,13,11,36
257,FAM5,Sharpe,loglog,36,13,0,0
258,FAM2,DD,partial,72,16,11,72
258,FAM2,DD,logx,72,16,7,72
258,FAM2,DD,loglog,72,16,1,72
258,FAM2,RET,partial,108,42,33,108
258,FAM2,RET,logx,108,42,32,108
258,FAM2,RET,loglog,108,42,0,0
258,FAM3,DD,partial,72,16,11,72
258,FAM3,DD,logx,72,16,7,72
258,FAM3,DD,loglog,72,16,1,72
258,FAM3,LEVEL,partial,72,28,22,72
258,FAM3,LEVEL,logx,72,28,21,72
258,FAM3,LEVEL,loglog,72,28,0,0
258,FAM3,RATIO,partial,36,14,11,36
258,FAM3,RATIO,logx,36,14,11,36
258,FAM3,RATIO,loglog,36,14,0,0
258,FAM5,CAGR,partial,36,14,11,36
258,FAM5,CAGR,logx,36,14,10,36
258,FAM5,CAGR,loglog,36,14,0,0
258,FAM5,CAGRnorm,partial,36,14,11,36
258,FAM5,CAGRnorm,logx,36,14,11,36
258,FAM5,CAGRnorm,loglog,36,14,0,0
258,FAM5,DDnorm,partial,36,7,6,36
258,FAM5,DDnorm,logx,36,7,4,36
258,FAM5,DDnorm,loglog,36,7,0,36
258,FAM5,MaxDD,partial,36,9,5,36
258,FAM5,MaxDD,logx,36,9,3,36
258,FAM5,MaxDD,loglog,36,9,1,36
258,FAM5,Sharpe,partial,36,14,11,36
258,FAM5,Sharpe,logx,36,14,11,36
258,FAM5,Sharpe,loglog,36,14,0,0
259,FAM2,DD,partial,72,18,11,72
259,FAM2,DD,logx,72,18,8,72
259,FAM2,DD,loglog,72,18,0,72
259,FAM2,RET,partial,108,39,29,108
259,FAM2,RET,logx,108,39,27,108
259,FAM2,RET,loglog,108,39,0,0
259,FAM3,DD,partial,72,18,11,72
259,FAM3,DD,logx,72,18,8,72
259,FAM3,DD,loglog,72,18,0,72
259,FAM3,LEVEL,partial,72,26,19,72
259,FAM3,LEVEL,logx,72,26,18,72
259,FAM3,LEVEL,loglog,72,26,0,0
259,FAM3,RATIO,partial,36,13,10,36
259,FAM3,RATIO,logx,36,13,9,36
259,FAM3,RATIO,loglog,36,13,0,0
259,FAM5,CAGR,partial,36,13,9,36
259,FAM5,CAGR,logx,36,13,9,36
259,FAM5,CAGR,loglog,36,13,0,0
259,FAM5,CAGRnorm,partial,36,13,10,36
259,FAM5,CAGRnorm,logx,36,13,9,36
259,FAM5,CAGRnorm,loglog,36,13,0,0
259,FAM5,DDnorm,partial,36,8,6,36
259,FAM5,DDnorm,logx,36,8,4,36
259,FAM5,DDnorm,loglog,36,8,0,36
259,FAM5,MaxDD,partial,36,10,5,36
259,FAM5,MaxDD,logx,36,10,4,36
259,FAM5,MaxDD,loglog,36,10,0,36
259,FAM5,Sharpe,partial,36,13,10,36
259,FAM5,Sharpe,logx,36,13,9,36
259,FAM5,Sharpe,loglog,36,13,0,0
260,FAM2,DD,partial,72,19,9,72
260,FAM2,DD,logx,72,19,8,72
260,FAM2,DD,loglog,72,19,0,72
260,FAM2,RET,partial,108,49,44,108
260,FAM2,RET,logx,108,49,45,108
260,FAM2,RET,loglog,108,49,0,0
260,FAM3,DD,partial,72,19,9,72
260,FAM3,DD,logx,72,19,8,72
260,FAM3,DD,loglog,72,19,0,72
260,FAM3,LEVEL,partial,72,33,29,72
260,FAM3,LEVEL,logx,72,33,30,72
260,FAM3,LEVEL,loglog,72,33,0,0
260,FAM3,RATIO,partial,36,16,15,36
260,FAM3,RATIO,logx,36,16,15,36
260,FAM3,RATIO,loglog,36,16,0,0
260,FAM5,CAGR,partial,36,17,14,36
260,FAM5,CAGR,logx,36,17,15,36
260,FAM5,CAGR,loglog,36,17,0,0
260,FAM5,CAGRnorm,partial,36,16,15,36
260,FAM5,CAGRnorm,logx,36,16,15,36
260,FAM5,CAGRnorm,loglog,36,16,0,0
260,FAM5,DDnorm,partial,36,7,5,36
260,FAM5,DDnorm,logx,36,7,4,36
260,FAM5,DDnorm,loglog,36,7,0,36
260,FAM5,MaxDD,partial,36,12,4,36
260,FAM5,MaxDD,logx,36,12,4,36
260,FAM5,MaxDD,loglog,36,12,0,36
260,FAM5,Sharpe,partial,36,16,15,36
260,FAM5,Sharpe,logx,36,16,15,36
260,FAM5,Sharpe,loglog,36,16,0,0
261,FAM2,DD,partial,72,32,24,72
261,FAM2,DD,logx,72,32,21,72
261,FAM2,DD,loglog,72,32,0,72
261,FAM2,RET,partial,108,60,54,108
261,FAM2,RET,logx,108,60,51,108
261,FAM2,RET,loglog,108,60,0,0
261,FAM3,DD,partial,72,32,24,72
261,FAM3,DD,logx,72,32,21,72
261,FAM3,DD,loglog,72,32,0,72
261,FAM3,LEVEL,partial,72,40,36,72
261,FAM3,LEVEL,logx,72,40,34,72
261,FAM3,LEVEL,loglog,72,40,0,0
261,FAM3,RATIO,partial,36,20,18,36
261,FAM3,RATIO,logx,36,20,17,36
261,FAM3,RATIO,loglog,36,20,0,0
261,FAM5,CAGR,partial,36,20,18,36
261,FAM5,CAGR,logx,36,20,17,36
261,FAM5,CAGR,loglog,36,20,0,0
261,FAM5,CAGRnorm,partial,36,20,18,36
261,FAM5,CAGRnorm,logx,36,20,17,36
261,FAM5,CAGRnorm,loglog,36,20,0,0
261,FAM5,DDnorm,partial,36,17,14,36
261,FAM5,DDnorm,logx,36,17,11,36
261,FAM5,DDnorm,loglog,36,17,0,36
261,FAM5,MaxDD,partial,36,15,10,36
261,FAM5,MaxDD,logx,36,15,10,36
261,FAM5,MaxDD,loglog,36,15,0,36
261,FAM5,Sharpe,partial,36,20,18,36
261,FAM5,Sharpe,logx,36,20,17,36
261,FAM5,Sharpe,loglog,36,20,0,0
262,FAM2,DD,partial,72,23,19,72
262,FAM2,DD,logx,72,23,14,72
262,FAM2,DD,loglog,72,23,0,72
262,FAM2,RET,partial,108,37,31,108
262,FAM2,RET,logx,108,37,33,108
262,FAM2,RET,loglog,108,37,0,0
262,FAM3,DD,partial,72,23,19,72
262,FAM3,DD,logx,72,23,14,72
262,FAM3,DD,loglog,72,23,0,72
262,FAM3,LEVEL,partial,72,25,21,72
262,FAM3,LEVEL,logx,72,25,22,72
262,FAM3,LEVEL,loglog,72,25,0,0
262,FAM3,RATIO,partial,36,12,10,36
262,FAM3,RATIO,logx,36,12,11,36
262,FAM3,RATIO,loglog,36,12,0,0
262,FAM5,CAGR,partial,36,13,11,36
262,FAM5,CAGR,logx,36,13,11,36
262,FAM5,CAGR,loglog,36,13,0,0
262,FAM5,CAGRnorm,partial,36,12,10,36
262,FAM5,CAGRnorm,logx,36,12,11,36
262,FAM5,CAGRnorm,loglog,36,12,0,0
262,FAM5,DDnorm,partial,36,11,10,36
262,FAM5,DDnorm,logx,36,11,7,36
262,FAM5,DDnorm,loglog,36,11,0,36
262,FAM5,MaxDD,partial,36,12,9,36
262,FAM5,MaxDD,logx,36,12,7,36
262,FAM5,MaxDD,loglog,36,12,0,36
262,FAM5,Sharpe,partial,36,12,10,36
262,FAM5,Sharpe,logx,36,12,11,36
262,FAM5,Sharpe,loglog,36,12,0,0
263,FAM2,DD,partial,72,18,12,72
263,FAM2,DD,logx,72,18,6,72
263,FAM2,DD,loglog,72,18,1,72
263,FAM2,RET,partial,108,36,30,108
263,FAM2,RET,logx,108,36,26,108
263,FAM2,RET,loglog,108,36,0,0
263,FAM3,DD,partial,72,18,12,72
263,FAM3,DD,logx,72,18,6,72
263,FAM3,DD,loglog,72,18,1,72
263,FAM3,LEVEL,partial,72,24,20,72
263,FAM3,LEVEL,logx,72,24,17,72
263,FAM3,LEVEL,loglog,72,24,0,0
263,FAM3,RATIO,partial,36,12,10,36
263,FAM3,RATIO,logx,36,12,9,36
263,FAM3,RATIO,loglog,36,12,0,0
263,FAM5,CAGR,partial,36,12,10,36
263,FAM5,CAGR,logx,36,12,8,36
263,FAM5,CAGR,loglog,36,12,0,0
263,FAM5,CAGRnorm,partial,36,12,10,36
263,FAM5,CAGRnorm,logx,36,12,9,36
263,FAM5,CAGRnorm,loglog,36,12,0,0
263,FAM5,DDnorm,partial,36,8,6,36
263,FAM5,DDnorm,logx,36,8,3,36
263,FAM5,DDnorm,loglog,36,8,0,36
263,FAM5,MaxDD,partial,36,10,6,36
263,FAM5,MaxDD,logx,36,10,3,36
263,FAM5,MaxDD,loglog,36,10,1,36
263,FAM5,Sharpe,partial,36,12,10,36
263,FAM5,Sharpe,logx,36,12,9,36
263,FAM5,Sharpe,loglog,36,12,0,0
264,FAM2,DD,partial,72,19,13,72
264,FAM2,DD,logx,72,19,13,72
264,FAM2,DD,loglog,72,19,0,72
264,FAM2,RET,partial,108,42,36,108
264,FAM2,RET,logx,108,42,36,108
264,FAM2,RET,loglog,108,42,0,0
264,FAM3,DD,partial,72,19,13,72
264,FAM3,DD,logx,72,19,13,72
264,FAM3,DD,loglog,72,19,0,72
264,FAM3,LEVEL,partial,72,28,24,72
264,FAM3,LEVEL,logx,72,28,24,72
264,FAM3,LEVEL,loglog,72,28,0,0
264,FAM3,RATIO,partial,36,14,12,36
264,FAM3,RATIO,logx,36,14,12,36
264,FAM3,RATIO,loglog,36,14,0,0
264,FAM5,CAGR,partial,36,14,12,36
264,FAM5,CAGR,logx,36,14,12,36
264,FAM5,CAGR,loglog,36,14,0,0
264,FAM5,CAGRnorm,partial,36,14,12,36
264,FAM5,CAGRnorm,logx,36,14,12,36
264,FAM5,CAGRnorm,loglog,36,14,0,0
264,FAM5,DDnorm,partial,36,9,7,36
264,FAM5,DDnorm,logx,36,9,7,36
264,FAM5,DDnorm,loglog,36,9,0,36
264,FAM5,MaxDD,partial,36,10,6,36
264,FAM5,MaxDD,logx,36,10,6,36
264,FAM5,MaxDD,loglog,36,10,0,36
264,FAM5,Sharpe,partial,36,14,12,36
264,FAM5,Sharpe,logx,36,14,12,36
264,FAM5,Sharpe,loglog,36,14,0,0
265,FAM2,DD,partial,72,24,15,72
265,FAM2,DD,logx,72,24,11,72
265,FAM2,DD,loglog,72,24,0,72
265,FAM2,RET,partial,108,48,43,108
265,FAM2,RET,logx,108,48,43,108
265,FAM2,RET,loglog,108,48,0,0
265,FAM3,DD,partial,72,24,15,72
265,FAM3,DD,logx,72,24,11,72
265,FAM3,DD,loglog,72,24,0,72
265,FAM3,LEVEL,partial,72,32,29,72
265,FAM3,LEVEL,logx,72,32,29,72
265,FAM3,LEVEL,loglog,72,32,0,0
265,FAM3,RATIO,partial,36,16,14,36
265,FAM3,RATIO,logx,36,16,14,36
265,FAM3,RATIO,loglog,36,16,0,0
265,FAM5,CAGR,partial,36,16,15,36
265,FAM5,CAGR,logx,36,16,15,36
265,FAM5,CAGR,loglog,36,16,0,0
265,FAM5,CAGRnorm,partial,36,16,14,36
265,FAM5,CAGRnorm,logx,36,16,14,36
265,FAM5,CAGRnorm,loglog,36,16,0,0
265,FAM5,DDnorm,partial,36,12,9,36
265,FAM5,DDnorm,logx,36,12,7,36
265,FAM5,DDnorm,loglog,36,12,0,36
265,FAM5,MaxDD,partial,36,12,6,36
265,FAM5,MaxDD,logx,36,12,4,36
265,FAM5,MaxDD,loglog,36,12,0,36
265,FAM5,Sharpe,partial,36,16,14,36
265,FAM5,Sharpe,logx,36,16,14,36
265,FAM5,Sharpe,loglog,36,16,0,0
266,FAM2,DD,partial,72,20,14,72
266,FAM2,DD,logx,72,20,11,72
266,FAM2,DD,loglog,72,20,0,72
266,FAM2,RET,partial,108,50,39,108
266,FAM2,RET,logx,108,50,37,108
266,FAM2,RET,loglog,108,50,0,0
266,FAM3,DD,partial,72,20,14,72
266,FAM3,DD,logx,72,20,11,72
266,FAM3,DD,loglog,72,20,0,72
266,FAM3,LEVEL,partial,72,32,25,72
266,FAM3,LEVEL,logx,72,32,24,72
266,FAM3,LEVEL,loglog,72,32,0,0
266,FAM3,RATIO,partial,36,18,14,36
266,FAM3,RATIO,logx,36,18,13,36
266,FAM3,RATIO,loglog,36,18,0,0
266,FAM5,CAGR,partial,36,15,12,36
266,FAM5,CAGR,logx,36,15,12,36
266,FAM5,CAGR,loglog,36,15,0,0
266,FAM5,CAGRnorm,partial,36,17,13,36
266,FAM5,CAGRnorm,logx,36,17,12,36
266,FAM5,CAGRnorm,loglog,36,17,0,0
266,FAM5,DDnorm,partial,36,9,8,36
266,FAM5,DDnorm,logx,36,9,6,36
266,FAM5,DDnorm,loglog,36,9,0,36
266,FAM5,MaxDD,partial,36,11,6,36
266,FAM5,MaxDD,logx,36,11,5,36
266,FAM5,MaxDD,loglog,36,11,0,36
266,FAM5,Sharpe,partial,36,18,14,36
266,FAM5,Sharpe,logx,36,18,13,36
266,FAM5,Sharpe,loglog,36,18,0,0
267,FAM2,DD,partial,72,21,12,72
267,FAM2,DD,logx,72,21,10,72
267,FAM2,DD,loglog,72,21,0,72
267,FAM2,RET,partial,108,33,27,108
267,FAM2,RET,logx,108,33,27,108
267,FAM2,RET,loglog,108,33,0,0
267,FAM3,DD,partial,72,21,12,72
267,FAM3,DD,logx,72,21,10,72
267,FAM3,DD,loglog,72,21,0,72
267,FAM3,LEVEL,partial,72,22,18,72
267,FAM3,LEVEL,logx,72,22,18,72
267,FAM3,LEVEL,loglog,72,22,0,0
267,FAM3,RATIO,partial,36,11,9,36
267,FAM3,RATIO,logx,36,11,9,36
267,FAM3,RATIO,loglog,36,11,0,0
267,FAM5,CAGR,partial,36,11,9,36
267,FAM5,CAGR,logx,36,11,9,36
267,FAM5,CAGR,loglog,36,11,0,0
267,FAM5,CAGRnorm,partial,36,11,9,36
267,FAM5,CAGRnorm,logx,36,11,9,36
267,FAM5,CAGRnorm,loglog,36,11,0,0
267,FAM5,DDnorm,partial,36,10,7,36
267,FAM5,DDnorm,logx,36,10,5,36
267,FAM5,DDnorm,loglog,36,10,0,36
267,FAM5,MaxDD,partial,36,11,5,36
267,FAM5,MaxDD,logx,36,11,5,36
267,FAM5,MaxDD,loglog,36,11,0,36
267,FAM5,Sharpe,partial,36,11,9,36
267,FAM5,Sharpe,logx,36,11,9,36
267,FAM5,Sharpe,loglog,36,11,0,0
268,FAM2,DD,partial,72,24,18,72
268,FAM2,DD,logx,72,24,16,72
268,FAM2,DD,loglog,72,24,0,72
268,FAM2,RET,partial,108,48,41,108
268,FAM2,RET,logx,108,48,34,108
268,FAM2,RET,loglog,108,48,0,0
268,FAM3,DD,partial,72,24,18,72
268,FAM3,DD,logx,72,24,16,72
268,FAM3,DD,loglog,72,24,0,72
268,FAM3,LEVEL,partial,72,32,27,72
268,FAM3,LEVEL,logx,72,32,23,72
268,FAM3,LEVEL,loglog,72,32,0,0
268,FAM3,RATIO,partial,36,16,14,36
268,FAM3,RATIO,logx,36,16,11,36
268,FAM3,RATIO,loglog,36,16,0,0
268,FAM5,CAGR,partial,36,16,13,36
268,FAM5,CAGR,logx,36,16,11,36
268,FAM5,CAGR,loglog,36,16,0,0
268,FAM5,CAGRnorm,partial,36,16,14,36
268,FAM5,CAGRnorm,logx,36,16,12,36
268,FAM5,CAGRnorm,loglog,36,16,0,0
268,FAM5,DDnorm,partial,36,11,9,36
268,FAM5,DDnorm,logx,36,11,8,36
268,FAM5,DDnorm,loglog,36,11,0,36
268,FAM5,MaxDD,partial,36,13,9,36
268,FAM5,MaxDD,logx,36,13,8,36
268,FAM5,MaxDD,loglog,36,13,0,36
268,FAM5,Sharpe,partial,36,16,14,36
268,FAM5,Sharpe,logx,36,16,11,36
268,FAM5,Sharpe,loglog,36,16,0,0
269,FAM2,DD,partial,72,28,18,72
269,FAM2,DD,logx,72,28,14,72
269,FAM2,DD,loglog,72,28,0,72
269,FAM2,RET,partial,108,37,27,108
269,FAM2,RET,logx,108,37,27,108
269,FAM2,RET,loglog,108,37,0,0
269,FAM3,DD,partial,72,28,18,72
269,FAM3,DD,logx,72,28,14,72
269,FAM3,DD,loglog,72,28,0,72
269,FAM3,LEVEL,partial,72,25,18,72
269,FAM3,LEVEL,logx,72,25,18,72
269,FAM3,LEVEL,loglog,72,25,0,0
269,FAM3,RATIO,partial,36,12,9,36
269,FAM3,RATIO,logx,36,12,9,36
269,FAM3,RATIO,loglog,36,12,0,0
269,FAM5,CAGR,partial,36,12,9,36
269,FAM5,CAGR,logx,36,12,9,36
269,FAM5,CAGR,loglog,36,12,0,0
269,FAM5,CAGRnorm,partial,36,13,9,36
269,FAM5,CAGRnorm,logx,36,13,9,36
269,FAM5,CAGRnorm,loglog,36,13,0,0
269,FAM5,DDnorm,partial,36,12,9,36
269,FAM5,DDnorm,logx,36,12,7,36
269,FAM5,DDnorm,loglog,36,12,0,36
269,FAM5,MaxDD,partial,36,16,9,36
269,FAM5,MaxDD,logx,36,16,7,36
269,FAM5,MaxDD,loglog,36,16,0,36
269,FAM5,Sharpe,partial,36,12,9,36
269,FAM5,Sharpe,logx,36,12,9,36
269,FAM5,Sharpe,loglog,36,12,0,0
270,FAM2,DD,partial,72,18,6,72
270,FAM2,DD,logx,72,18,6,72
270,FAM2,DD,loglog,72,18,0,72
270,FAM2,RET,partial,108,44,34,108
270,FAM2,RET,logx,108,44,36,108
270,FAM2,RET,loglog,108,44,0,0
270,FAM3,DD,partial,72,18,6,72
270,FAM3,DD,logx,72,18,6,72
270,FAM3,DD,loglog,72,18,0,72
270,FAM3,LEVEL,partial,72,29,23,72
270,FAM3,LEVEL,logx,72,29,24,72
270,FAM3,LEVEL,loglog,72,29,0,0
270,FAM3,RATIO,partial,36,15,11,36
270,FAM3,RATIO,logx,36,15,12,36
270,FAM3,RATIO,loglog,36,15,0,0
270,FAM5,CAGR,partial,36,14,12,36
270,FAM5,CAGR,logx,36,14,12,36
270,FAM5,CAGR,loglog,36,14,0,0
270,FAM5,CAGRnorm,partial,36,15,11,36
270,FAM5,CAGRnorm,logx,36,15,12,36
270,FAM5,CAGRnorm,loglog,36,15,0,0
270,FAM5,DDnorm,partial,36,7,3,36
270,FAM5,DDnorm,logx,36,7,3,36
270,FAM5,DDnorm,loglog,36,7,0,36
270,FAM5,MaxDD,partial,36,11,3,36
270,FAM5,MaxDD,logx,36,11,3,36
270,FAM5,MaxDD,loglog,36,11,0,36
270,FAM5,Sharpe,partial,36,15,11,36
270,FAM5,Sharpe,logx,36,15,12,36
270,FAM5,Sharpe,loglog,36,15,0,0
271,FAM2,DD,partial,72,23,16,72
271,FAM2,DD,logx,72,23,12,72
271,FAM2,DD,loglog,72,23,0,72
271,FAM2,RET,partial,108,44,30,108
271,FAM2,RET,logx,108,44,27,108
271,FAM2,RET,loglog,108,44,0,0
271,FAM3,DD,partial,72,23,16,72
271,FAM3,DD,logx,72,23,12,72
271,FAM3,DD,loglog,72,23,0,72
271,FAM3,LEVEL,partial,72,29,20,72
271,FAM3,LEVEL,logx,72,29,18,72
271,FAM3,LEVEL,loglog,72,29,0,0
271,FAM3,RATIO,partial,36,15,10,36
271,FAM3,RATIO,logx,36,15,9,36
271,FAM3,RATIO,loglog,36,15,0,0
271,FAM5,CAGR,partial,36,14,10,36
271,FAM5,CAGR,logx,36,14,9,36
271,FAM5,CAGR,loglog,36,14,0,0
271,FAM5,CAGRnorm,partial,36,15,10,36
271,FAM5,CAGRnorm,logx,36,15,9,36
271,FAM5,CAGRnorm,loglog,36,15,0,0
271,FAM5,DDnorm,partial,36,10,8,36
271,FAM5,DDnorm,logx,36,10,6,36
271,FAM5,DDnorm,loglog,36,10,0,36
271,FAM5,MaxDD,partial,36,13,8,36
271,FAM5,MaxDD,logx,36,13,6,36
271,FAM5,MaxDD,loglog,36,13,0,36
271,FAM5,Sharpe,partial,36,15,10,36
271,FAM5,Sharpe,logx,36,15,9,36
271,FAM5,Sharpe,loglog,36,15,0,0
272,FAM2,DD,partial,72,20,13,72
272,FAM2,DD,logx,72,20,11,72
272,FAM2,DD,loglog,72,20,2,72
272,FAM2,RET,partial,108,38,27,108
272,FAM2,RET,logx,108,38,24,108
272,FAM2,RET,loglog,108,38,0,0
272,FAM3,DD,partial,72,20,13,72
272,FAM3,DD,logx,72,20,11,72
272,FAM3,DD,loglog,72,20,2,72
272,FAM3,LEVEL,partial,72,25,18,72
272,FAM3,LEVEL,logx,72,25,16,72
272,FAM3,LEVEL,loglog,72,25,0,0
272,FAM3,RATIO,partial,36,13,9,36
272,FAM3,RATIO,logx,36,13,8,36
272,FAM3,RATIO,loglog,36,13,0,0
272,FAM5,CAGR,partial,36,13,9,36
272,FAM5,CAGR,logx,36,13,8,36
272,FAM5,CAGR,loglog,36,13,0,0
272,FAM5,CAGRnorm,partial,36,12,9,36
272,FAM5,CAGRnorm,logx,36,12,8,36
272,FAM5,CAGRnorm,loglog,36,12,0,0
272,FAM5,DDnorm,partial,36,9,7,36
272,FAM5,DDnorm,logx,36,9,6,36
272,FAM5,DDnorm,loglog,36,9,0,36
272,FAM5,MaxDD,partial,36,11,6,36
272,FAM5,MaxDD,logx,36,11,5,36
272,FAM5,MaxDD,loglog,36,11,2,36
272,FAM5,Sharpe,partial,36,13,9,36
272,FAM5,Sharpe,logx,36,13,8,36
272,FAM5,Sharpe,loglog,36,13,0,0
273,FAM2,DD,partial,72,18,13,72
273,FAM2,DD,logx,72,18,11,72
273,FAM2,DD,loglog,72,18,1,72
273,FAM2,RET,partial,108,50,41,108
273,FAM2,RET,logx,108,50,42,108
273,FAM2,RET,loglog,108,50,0,0
273,FAM3,DD,partial,72,18,13,72
273,FAM3,DD,logx,72,18,11,72
273,FAM3,DD,loglog,72,18,1,72
273,FAM3,LEVEL,partial,72,33,27,72
273,FAM3,LEVEL,logx,72,33,28,72
273,FAM3,LEVEL,loglog,72,33,0,0
273,FAM3,RATIO,partial,36,17,14,36
273,FAM3,RATIO,logx,36,17,14,36
273,FAM3,RATIO,loglog,36,17,0,0
273,FAM5,CAGR,partial,36,16,14,36
273,FAM5,CAGR,logx,36,16,14,36
273,FAM5,CAGR,loglog,36,16,0,0
273,FAM5,CAGRnorm,partial,36,17,13,36
273,FAM5,CAGRnorm,logx,36,17,14,36
273,FAM5,CAGRnorm,loglog,36,17,0,0
273,FAM5,DDnorm,partial,36,8,8,36
273,FAM5,DDnorm,logx,36,8,6,36
273,FAM5,DDnorm,loglog,36,8,0,36
273,FAM5,MaxDD,partial,36,10,5,36
273,FAM5,MaxDD,logx,36,10,5,36
273,FAM5,MaxDD,loglog,36,10,1,36
273,FAM5,Sharpe,partial,36,17,14,36
273,FAM5,Sharpe,logx,36,17,14,36
273,FAM5,Sharpe,loglog,36,17,0,0
274,FAM2,DD,partial,72,17,8,72
274,FAM2,DD,logx,72,17,8,72
274,FAM2,DD,loglog,72,17,1,72
274,FAM2,RET,partial,108,34,24,108
274,FAM2,RET,logx,108,34,20,108
274,FAM2,RET,loglog,108,34,0,0
274,FAM3,DD,partial,72,17,8,72
274,FAM3,DD,logx,72,17,8,72
274,FAM3,DD,loglog,72,17,1,72
274,FAM3,LEVEL,partial,72,23,16,72
274,FAM3,LEVEL,logx,72,23,13,72
274,FAM3,LEVEL,loglog,72,23,0,0
274,FAM3,RATIO,partial,36,11,8,36
274,FAM3,RATIO,logx,36,11,7,36
274,FAM3,RATIO,loglog,36,11,0,0
274,FAM5,CAGR,partial,36,12,8,36
274,FAM5,CAGR,logx,36,12,6,36
274,FAM5,CAGR,loglog,36,12,0,0
274,FAM5,CAGRnorm,partial,36,11,8,36
274,FAM5,CAGRnorm,logx,36,11,7,36
274,FAM5,CAGRnorm,loglog,36,11,0,0
274,FAM5,DDnorm,partial,36,7,4,36
274,FAM5,DDnorm,logx,36,7,4,36
274,FAM5,DDnorm,loglog,36,7,0,36
274,FAM5,MaxDD,partial,36,10,4,36
274,FAM5,MaxDD,logx,36,10,4,36
274,FAM5,MaxDD,loglog,36,10,1,36
274,FAM5,Sharpe,partial,36,11,8,36
274,FAM5,Sharpe,logx,36,11,7,36
274,FAM5,Sharpe,loglog,36,11,0,0
275,FAM2,DD,partial,72,22,12,72
275,FAM2,DD,logx,72,22,10,72
275,FAM2,DD,loglog,72,22,0,72
275,FAM2,RET,partial,108,50,44,108
275,FAM2,RET,logx,108,50,40,108
275,FAM2,RET,loglog,108,50,0,0
275,FAM3,DD,partial,72,22,12,72
275,FAM3,DD,logx,72,22,10,72
275,FAM3,DD,loglog,72,22,0,72
275,FAM3,LEVEL,partial,72,33,30,72
275,FAM3,LEVEL,logx,72,33,27,72
275,FAM3,LEVEL,loglog,72,33,0,0
275,FAM3,RATIO,partial,36,17,14,36
275,FAM3,RATIO,logx,36,17,13,36
275,FAM3,RATIO,loglog,36,17,0,0
275,FAM5,CAGR,partial,36,16,16,36
275,FAM5,CAGR,logx,36,16,14,36
275,FAM5,CAGR,loglog,36,16,0,0
275,FAM5,CAGRnorm,partial,36,17,14,36
275,FAM5,CAGRnorm,logx,36,17,13,36
275,FAM5,CAGRnorm,loglog,36,17,0,0
275,FAM5,DDnorm,partial,36,9,6,36
275,FAM5,DDnorm,logx,36,9,5,36
275,FAM5,DDnorm,loglog,36,9,0,36
275,FAM5,MaxDD,partial,36,13,6,36
275,FAM5,MaxDD,logx,36,13,5,36
275,FAM5,MaxDD,loglog,36,13,0,36
275,FAM5,Sharpe,partial,36,17,14,36
275,FAM5,Sharpe,logx,36,17,13,36
275,FAM5,Sharpe,loglog,36,17,0,0
276,FAM2,DD,partial,72,16,10,72
276,FAM2,DD,logx,72,16,8,72
276,FAM2,DD,loglog,72,16,1,72
276,FAM2,RET,partial,108,44,36,108
276,FAM2,RET,logx,108,44,36,108
276,FAM2,RET,loglog,108,44,0,0
276,FAM3,DD,partial,72,16,10,72
276,FAM3,DD,logx,72,16,8,72
276,FAM3,DD,loglog,72,16,1,72
276,FAM3,LEVEL,partial,72,29,24,72
276,FAM3,LEVEL,logx,72,29,24,72
276,FAM3,LEVEL,loglog,72,29,0,0
276,FAM3,RATIO,partial,36,15,12,36
276,FAM3,RATIO,logx,36,15,12,36
276,FAM3,RATIO,loglog,36,15,0,0
276,FAM5,CAGR,partial,36,14,12,36
276,FAM5,CAGR,logx,36,14,12,36
276,FAM5,CAGR,loglog,36,14,0,0
276,FAM5,CAGRnorm,partial,36,15,12,36
276,FAM5,CAGRnorm,logx,36,15,12,36
276,FAM5,CAGRnorm,loglog,36,15,0,0
276,FAM5,DDnorm,partial,36,6,5,36
