block,k,q,seed,book,keep4a,keep4b,fails,ewall_keep4b,D
A,80,0.25,27,CAND20,False,False,"H1,H2,OOS,DD",False,-0.20473681831769563
A,80,0.25,27,EWall,False,False,DD,False,0.0
A,80,0.25,28,CAND10,False,False,"H1,H2,OOS,DD",False,-0.17187845529958323
A,80,0.25,28,CAND20,False,False,"H2,OOS,DD",False,-0.11709634164316307
A,80,0.25,28,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,29,CAND10,False,False,"H2,OOS,DD",False,-0.14516596320427377
A,80,0.25,29,CAND20,False,False,"H2,OOS,DD",False,-0.04593006328035998
A,80,0.25,29,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,30,CAND10,False,False,"H2,OOS,DD",True,-0.34570146598903984
A,80,0.25,30,CAND20,False,False,DD,True,-0.1423420036171763
A,80,0.25,30,EWall,False,True,-,True,0.0
A,80,0.25,31,CAND10,False,False,"H2,OOS,DD",False,-0.1931226836473875
A,80,0.25,31,CAND20,False,False,"H2,OOS,DD",False,-0.06926450637818793
A,80,0.25,31,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,32,CAND10,False,False,"H2,OOS,DD",False,-0.2984503183692495
A,80,0.25,32,CAND20,False,False,"H2,OOS,DD",False,-0.06405596722844586
A,80,0.25,32,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,33,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.16775000906907045
A,80,0.25,33,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.05251536729643924
A,80,0.25,33,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,34,CAND10,False,False,"H2,OOS,DD",False,-0.27165813937358696
A,80,0.25,34,CAND20,False,False,"H2,DD",False,-0.14253733324620532
A,80,0.25,34,EWall,False,False,DD,False,0.0
A,80,0.25,35,CAND10,False,False,"H2,OOS,DD",False,-0.14191648093936293
A,80,0.25,35,CAND20,False,False,"H2,OOS,DD",False,-0.0682399411832938
A,80,0.25,35,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,36,CAND10,False,False,"H2,OOS,DD",False,-0.12376918964065842
A,80,0.25,36,CAND20,False,False,"H2,OOS,DD",False,-0.049876818581825355
A,80,0.25,36,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,37,CAND10,False,False,"H2,OOS,DD",False,-0.02924766756155306
A,80,0.25,37,CAND20,False,False,"H2,OOS,DD",False,-0.06586660049344206
A,80,0.25,37,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,38,CAND10,False,False,"H2,OOS,DD",False,-0.14273584686885
A,80,0.25,38,CAND20,False,False,"H2,DD",False,0.006995496839039439
A,80,0.25,38,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,39,CAND10,False,False,"H2,OOS,DD",False,-0.023635855468335687
A,80,0.25,39,CAND20,False,False,"H2,OOS,DD",False,-0.0638812644389799
A,80,0.25,39,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,40,CAND10,False,False,"H1,H2,OOS,DD",True,-0.1785898891508071
A,80,0.25,40,CAND20,False,False,H2,True,-0.11345867302094514
A,80,0.25,40,EWall,False,True,-,True,0.0
A,80,0.25,41,CAND10,False,False,"H1,H2,OOS,DD",False,-0.23891272651809703
A,80,0.25,41,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1613129385036416
A,80,0.25,41,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,42,CAND10,False,False,"H2,OOS,DD",False,-0.2198384304024409
A,80,0.25,42,CAND20,False,False,"H2,DD",False,-0.10470078344263223
A,80,0.25,42,EWall,False,False,DD,False,0.0
A,80,0.25,43,CAND10,False,False,"H1,H2,OOS,DD",False,-0.1724443848481273
A,80,0.25,43,CAND20,False,False,"H2,OOS,DD",False,-0.058254442034547216
A,80,0.25,43,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,44,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.2894808946425449
A,80,0.25,44,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.16595699083659143
A,80,0.25,44,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,45,CAND10,False,False,"H2,OOS,DD",False,-0.06669210511969859
A,80,0.25,45,CAND20,False,False,DD,False,0.01310745615603992
A,80,0.25,45,EWall,False,False,DD,False,0.0
A,80,0.25,46,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1133803144531138
A,80,0.25,46,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.05389125047213261
A,80,0.25,46,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,47,CAND10,False,False,"H2,OOS,DD",True,-0.3280440570775348
A,80,0.25,47,CAND20,False,False,"H2,DD",True,-0.15324033419627303
A,80,0.25,47,EWall,False,True,-,True,0.0
A,80,0.25,48,CAND10,False,False,"H2,OOS,DD",False,-0.1502486338843484
A,80,0.25,48,CAND20,False,False,"H2,OOS,DD",False,-0.048405787535975464
A,80,0.25,48,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,49,CAND10,False,False,"H1,H2,OOS,DD",False,0.010102364796310548
A,80,0.25,49,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.009235972084815192
A,80,0.25,49,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,50,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.154136608621827
A,80,0.25,50,CAND20,False,False,"H2,OOS,DD",False,-0.001063378024727557
A,80,0.25,50,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,51,CAND10,False,False,"H2,DD",True,-0.14382121059431752
A,80,0.25,51,CAND20,False,False,DD,True,-0.00016928529375559442
A,80,0.25,51,EWall,False,True,-,True,0.0
A,80,0.25,52,CAND10,False,False,"H2,OOS,DD",False,-0.2649369937520115
A,80,0.25,52,CAND20,False,False,"H2,OOS,DD",False,-0.11632339322725427
A,80,0.25,52,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,53,CAND10,False,False,"H2,OOS,DD",False,-0.23850512536845503
A,80,0.25,53,CAND20,False,False,"H2,OOS,DD",False,-0.13731320021085147
A,80,0.25,53,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,54,CAND10,False,False,"H1,H2,OOS,DD",False,-0.1345129294877636
A,80,0.25,54,CAND20,False,False,"H1,H2,OOS,DD",False,-0.024168731140394084
A,80,0.25,54,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,55,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.15766654750070042
A,80,0.25,55,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.0960519450167221
A,80,0.25,55,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,56,CAND10,False,False,"H2,OOS,DD",False,-0.0613044932451553
A,80,0.25,56,CAND20,False,False,"H2,DD",False,0.05413318135111245
A,80,0.25,56,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,57,CAND10,False,False,"H2,OOS,DD",False,-0.01702768077971617
A,80,0.25,57,CAND20,False,False,"H2,OOS,DD",False,0.008901191356939786
A,80,0.25,57,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,58,CAND10,False,False,"H1,H2,OOS,DD",False,0.015671531233099056
A,80,0.25,58,CAND20,False,False,"H2,OOS,DD",False,0.059427186961635625
A,80,0.25,58,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,59,CAND10,False,False,"H2,OOS,DD",False,0.0003261186363400226
A,80,0.25,59,CAND20,False,False,"H2,OOS,DD",False,0.023197646310369024
A,80,0.25,59,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,0,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.13450859480082988
A,80,0.5,0,CAND20,False,False,"H2,OOS,DD",False,-0.022985431883908003
A,80,0.5,0,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,1,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1063535937908644
A,80,0.5,1,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.03803453358805681
A,80,0.5,1,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,2,CAND10,False,False,"H1,DD",False,-0.01766030570136856
A,80,0.5,2,CAND20,False,False,DD,False,0.10919527526943884
A,80,0.5,2,EWall,False,False,DD,False,0.0
A,80,0.5,3,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.235407386543229
A,80,0.5,3,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.01972443584122996
A,80,0.5,3,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,4,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.18753139315047357
A,80,0.5,4,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.059705968763301476
A,80,0.5,4,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,5,CAND10,False,False,"H1,H2,OOS,DD",False,-0.09057783489697624
A,80,0.5,5,CAND20,False,False,"H1,H2,OOS,DD",False,-0.06055713775031568
A,80,0.5,5,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,6,CAND10,False,False,"H2,OOS,DD",False,-0.047262149750933014
A,80,0.5,6,CAND20,False,False,"H2,OOS,DD",False,-0.008461614679683205
A,80,0.5,6,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,7,CAND10,False,False,"H2,OOS,DD",False,-0.11722316858627402
A,80,0.5,7,CAND20,False,False,"H2,OOS,DD",False,0.07155212429684032
A,80,0.5,7,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,8,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.2189384524337894
A,80,0.5,8,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.07398118970565715
A,80,0.5,8,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,9,CAND10,False,False,"H2,OOS,DD",False,-0.17011849007202484
A,80,0.5,9,CAND20,False,False,"H2,OOS,DD",False,0.02598499321490111
A,80,0.5,9,EWall,False,False,"H2,OOS,CAGR",False,0.0
A,80,0.5,10,CAND10,False,False,"H2,OOS,DD",False,0.007164470835713033
A,80,0.5,10,CAND20,False,False,"H2,OOS,DD",False,0.023060608407502237
A,80,0.5,10,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,11,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.10309712595567483
A,80,0.5,11,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.006689453513529786
A,80,0.5,11,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,12,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.12364975969669256
A,80,0.5,12,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.02815822107015542
A,80,0.5,12,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,13,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.02504178988012573
A,80,0.5,13,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.012788685819926315
A,80,0.5,13,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,14,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.28796646855317776
A,80,0.5,14,CAND20,False,False,"H2,OOS,DD",False,-0.014357737610338983
A,80,0.5,14,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,15,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.271320910114594
A,80,0.5,15,CAND20,False,False,"H2,OOS,DD",False,-0.06106538286287855
A,80,0.5,15,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,16,CAND10,False,False,"H2,OOS,DD",False,-0.27406247090790725
A,80,0.5,16,CAND20,False,False,"H2,OOS,DD",False,-0.07672928051909522
A,80,0.5,16,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,17,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.19694946889180576
A,80,0.5,17,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0361027674326323
A,80,0.5,17,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,18,CAND10,False,False,"H1,H2,OOS,DD",False,0.1270813714749638
A,80,0.5,18,CAND20,False,False,"H2,OOS,DD",False,0.033841808280697605
A,80,0.5,18,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,19,CAND10,False,False,"H1,H2,OOS,DD",False,-0.1776040961097436
A,80,0.5,19,CAND20,False,False,"H1,H2,OOS,DD",False,-0.06681445915749029
A,80,0.5,19,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,20,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.15771969087098536
A,80,0.5,20,CAND20,False,False,"H2,OOS,DD",False,0.03663791899527147
A,80,0.5,20,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,21,CAND10,False,False,"H1,OOS,DD",False,-0.17172319893065557
A,80,0.5,21,CAND20,False,False,"H1,DD",False,-0.044107624872262496
A,80,0.5,21,EWall,False,False,"H1,DD",False,0.0
A,80,0.5,22,CAND10,False,False,"H1,H2,DD",False,0.16408813434596192
A,80,0.5,22,CAND20,False,False,"H1,H2,OOS,DD",False,0.045738134525316165
A,80,0.5,22,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,23,CAND10,False,False,"H2,OOS,DD",False,0.03404280335678289
A,80,0.5,23,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.010526145619771277
A,80,0.5,23,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,24,CAND10,False,False,"H1,H2,OOS,DD",False,-0.0061737194413377106
A,80,0.5,24,CAND20,False,False,"H1,H2,OOS,DD",False,0.05820148818896387
A,80,0.5,24,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,25,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.11740802886862761
A,80,0.5,25,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.01846388107771524
A,80,0.5,25,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,26,CAND10,False,False,"H2,DD",False,0.024333711206207975
A,80,0.5,26,CAND20,False,False,DD,False,0.09215514886259002
A,80,0.5,26,EWall,False,False,"H2,DD",False,0.0
A,80,0.5,27,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.2989218817517719
A,80,0.5,27,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.11471197057883131
A,80,0.5,27,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,28,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.2690794465051449
A,80,0.5,28,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.021305044899129544
A,80,0.5,28,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,29,CAND10,False,False,"H2,OOS,DD",False,-0.056804340181953794
A,80,0.5,29,CAND20,False,False,"H2,OOS,DD",False,-0.025994489847620095
A,80,0.5,29,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,30,CAND10,False,False,"H1,H2,OOS,DD",False,-0.0008993937367481886
A,80,0.5,30,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.09013147038203129
A,80,0.5,30,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,31,CAND10,False,False,"H1,H2,OOS,DD",False,0.08324812692254802
A,80,0.5,31,CAND20,False,False,"H1,H2,DD",False,0.16257882709800542
A,80,0.5,31,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,32,CAND10,False,False,"H2,OOS,DD",False,-0.009702153323123519
A,80,0.5,32,CAND20,False,False,"H2,OOS,DD",False,0.003559766809148379
A,80,0.5,32,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,33,CAND10,False,False,"H2,OOS,DD",False,-0.10517113860261784
A,80,0.5,33,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.02890806535051338
A,80,0.5,33,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,34,CAND10,False,False,"H1,H2,OOS,DD",False,-0.07507975454381854
A,80,0.5,34,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.027120826524394626
A,80,0.5,34,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,35,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.003189777391054971
A,80,0.5,35,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0003712125260295629
A,80,0.5,35,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,36,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.2569465601654093
A,80,0.5,36,CAND20,False,False,"H2,OOS,DD",False,-0.06778295266454926
A,80,0.5,36,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,37,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.10038678848579408
A,80,0.5,37,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.028327931965099973
A,80,0.5,37,EWall,False,False,"H2,OOS,CAGR",False,0.0
A,80,0.5,38,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.01257649128752325
A,80,0.5,38,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.008038891183657082
A,80,0.5,38,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,39,CAND10,False,False,"H2,OOS,DD",False,-0.07312643745617786
A,80,0.5,39,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.04814777586705776
A,80,0.5,39,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,40,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.1421230587596461
A,80,0.5,40,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.013054965263159746
A,80,0.5,40,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,41,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.13312825798248962
A,80,0.5,41,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.009050897577201678
A,80,0.5,41,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,42,CAND10,False,False,"H1,H2,OOS,DD",False,-0.10663589947860064
A,80,0.5,42,CAND20,False,False,"H2,DD",False,0.08172594702417058
A,80,0.5,42,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,43,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.13624477108738442
A,80,0.5,43,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.050312999053512164
A,80,0.5,43,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,44,CAND10,False,False,"H2,OOS,DD",False,0.05635840354022825
A,80,0.5,44,CAND20,False,False,"H1,H2,OOS,DD",False,0.025987739599006687
A,80,0.5,44,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,45,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1557961113620736
A,80,0.5,45,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.07402070972070474
A,80,0.5,45,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,46,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.2818404218840559
A,80,0.5,46,CAND20,False,False,"H2,OOS,DD",False,-0.17255341865857865
A,80,0.5,46,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,47,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.19359993548718807
A,80,0.5,47,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.006192544834366154
A,80,0.5,47,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,48,CAND10,False,False,"H1,H2,OOS,DD",False,0.011895542107340451
A,80,0.5,48,CAND20,False,False,"H2,DD",False,0.09895752780455869
A,80,0.5,48,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,49,CAND10,False,False,"H1,H2,OOS,DD",False,-0.22058690989493213
A,80,0.5,49,CAND20,False,False,DD,False,-0.006821582894419587
A,80,0.5,49,EWall,False,False,DD,False,0.0
A,80,0.5,50,CAND10,False,False,"H2,OOS,DD",False,-0.09083385285058698
A,80,0.5,50,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.04768115937579365
A,80,0.5,50,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,51,CAND10,False,False,"H1,H2,OOS,DD",False,0.08629205702440801
A,80,0.5,51,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.020134868471767042
A,80,0.5,51,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,52,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.22790748782180548
A,80,0.5,52,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.10706133945290175
A,80,0.5,52,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,53,CAND10,False,False,"H1,H2,OOS,DD",False,-0.09795608115132548
A,80,0.5,53,CAND20,False,False,"H1,H2,OOS,DD",False,-0.004773656150012906
A,80,0.5,53,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,54,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.24190356311443495
A,80,0.5,54,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.054394688672164015
A,80,0.5,54,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.5,55,CAND10,False,False,"H1,H2,OOS,DD",False,-0.11162083747292806
A,80,0.5,55,CAND20,False,True,-,False,0.08928440580992714
A,80,0.5,55,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,56,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.028863445907440166
A,80,0.5,56,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.009487467369795888
A,80,0.5,56,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,57,CAND10,False,False,"H2,OOS,DD",False,-0.1995947125414741
A,80,0.5,57,CAND20,False,False,"H2,OOS,DD",False,-0.005754349590556873
A,80,0.5,57,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.5,58,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1317916959725185
A,80,0.5,58,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.06136436099170839
A,80,0.5,58,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.5,59,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1195835264606937
A,80,0.5,59,CAND20,False,False,"H1,H2,OOS,DD",False,0.057124380360882854
A,80,0.5,59,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,0,CAND10,False,False,"H2,OOS,DD",False,0.10184555029100284
A,80,0.75,0,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.030493743861507494
A,80,0.75,0,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,1,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0826514829364135
A,80,0.75,1,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.06613566544091698
A,80,0.75,1,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,2,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.18636148366926364
A,80,0.75,2,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.07297964730086404
A,80,0.75,2,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,3,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1932230005325787
A,80,0.75,3,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0753297040612872
A,80,0.75,3,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,4,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0012574232719437806
A,80,0.75,4,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.07697019284111556
A,80,0.75,4,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,5,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.12010388263328642
A,80,0.75,5,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.13582516078599627
A,80,0.75,5,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,6,CAND10,False,False,"H2,OOS,DD",False,0.20690861301008245
A,80,0.75,6,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.026217966577774754
A,80,0.75,6,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.75,7,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.07088570866372951
A,80,0.75,7,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.1790932188754606
A,80,0.75,7,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,8,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.19358403505200883
A,80,0.75,8,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03339774039961374
A,80,0.75,8,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,9,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.057297286197138086
A,80,0.75,9,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.023677352742971614
A,80,0.75,9,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,10,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.25956280121369474
A,80,0.75,10,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.056477186655479295
A,80,0.75,10,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,11,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.08633013973614329
A,80,0.75,11,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0938703702575196
A,80,0.75,11,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,12,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.14710398636128807
A,80,0.75,12,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0017601193134808568
A,80,0.75,12,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,13,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.08690723346534612
A,80,0.75,13,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.05501690789804947
A,80,0.75,13,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,14,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.16811548571926904
A,80,0.75,14,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.014449517925337774
A,80,0.75,14,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,15,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.061612166960548775
A,80,0.75,15,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.019043207539892415
A,80,0.75,15,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.75,16,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.08230937271718891
